feature_9,feature_7,feature_1,target
144.0,266.0,0.833333,1
123.0,188.0,0.875,1
105.0,122.0,0.916667,1
93.0,112.0,0.958333,1
86.0,93.0,0.0,1
76.0,74.0,0.0416667,1
33.0,23.0,0.0833333,1
-200.0,-200.0,0.125,1
27.0,17.0,0.166667,1
23.0,15.0,0.208333,1
46.0,41.0,0.25,1
76.0,86.0,0.291667,1
116.0,226.0,0.333333,1
115.0,214.0,0.375,1
83.0,115.0,0.416667,1
87.0,124.0,0.458333,1
90.0,122.0,0.5,1
87.0,107.0,0.541667,1
99.0,133.0,0.583333,1
99.0,130.0,0.625,1
101.0,150.0,0.666667,1
103.0,138.0,0.708333,1
129.0,213.0,0.75,1
143.0,232.0,0.791667,1
146.0,238.0,0.833333,1
124.0,180.0,0.875,1
113.0,128.0,0.916667,1
80.0,65.0,0.958333,1
72.0,53.0,0.0,1
64.0,47.0,0.0416667,1
70.0,51.0,0.0833333,1
-200.0,-200.0,0.125,1
31.0,20.0,0.166667,1
22.0,13.0,0.208333,1
47.0,33.0,0.25,1
88.0,103.0,0.291667,1
130.0,224.0,0.333333,1
132.0,244.0,0.375,1
132.0,237.0,0.416667,1
131.0,220.0,0.458333,1
129.0,207.0,0.5,1
132.0,208.0,0.541667,1
110.0,160.0,0.583333,1
99.0,131.0,0.625,1
100.0,128.0,0.666667,1
122.0,176.0,0.708333,1
97.0,107.0,0.75,1
112.0,131.0,0.791667,1
128.0,166.0,0.833333,1
101.0,89.0,0.875,1
96.0,81.0,0.916667,1
86.0,78.0,0.958333,1
85.0,70.0,0.0,1
79.0,76.0,0.0416667,1
61.0,43.0,0.0833333,1
-200.0,-200.0,0.125,1
66.0,44.0,0.166667,1
54.0,34.0,0.208333,1
57.0,43.0,0.25,1
75.0,79.0,0.291667,1
97.0,174.0,0.333333,1
110.0,235.0,0.375,1
113.0,218.0,0.416667,1
88.0,136.0,0.458333,1
85.0,117.0,0.5,1
96.0,119.0,0.541667,1
106.0,126.0,0.583333,1
91.0,100.0,0.625,1
126.0,197.0,0.666667,1
130.0,195.0,0.708333,1
111.0,156.0,0.75,1
134.0,247.0,0.791667,1
136.0,190.0,0.833333,1
125.0,169.0,0.875,1
108.0,118.0,0.916667,1
87.0,81.0,0.958333,1
89.0,80.0,0.0,1
58.0,42.0,0.0416667,1
54.0,38.0,0.0833333,1
-200.0,-200.0,0.125,1
28.0,18.0,0.166667,1
20.0,12.0,0.208333,1
51.0,43.0,0.25,1
82.0,84.0,0.291667,1
112.0,184.0,0.333333,1
119.0,202.0,0.375,1
99.0,133.0,0.416667,1
98.0,130.0,0.458333,1
88.0,106.0,0.5,1
96.0,132.0,0.541667,1
81.0,106.0,0.583333,1
92.0,125.0,0.625,1
105.0,138.0,0.666667,1
88.0,120.0,0.708333,1
103.0,158.0,0.75,1
141.0,253.0,0.791667,1
133.0,231.0,0.833333,1
119.0,150.0,0.875,1
106.0,99.0,0.916667,1
92.0,75.0,0.958333,1
97.0,93.0,0.0,1
91.0,79.0,0.0416667,1
83.0,67.0,0.0833333,1
-200.0,-200.0,0.125,1
59.0,45.0,0.166667,1
73.0,72.0,0.208333,1
78.0,103.0,0.25,1
90.0,132.0,0.291667,1
110.0,239.0,0.333333,1
114.0,275.0,0.375,1
119.0,232.0,0.416667,1
121.0,180.0,0.458333,1
97.0,112.0,0.5,1
99.0,116.0,0.541667,1
85.0,103.0,0.583333,1
75.0,89.0,0.625,1
87.0,112.0,0.666667,1
102.0,127.0,0.708333,1
105.0,125.0,0.75,1
98.0,120.0,0.791667,1
93.0,120.0,0.833333,1
91.0,99.0,0.875,1
85.0,79.0,0.916667,1
74.0,66.0,0.958333,1
87.0,94.0,0.0,1
79.0,70.0,0.0416667,1
78.0,75.0,0.0833333,1
-200.0,-200.0,0.125,1
63.0,57.0,0.166667,1
48.0,32.0,0.208333,1
59.0,54.0,0.25,1
65.0,68.0,0.291667,1
71.0,98.0,0.333333,1
84.0,128.0,0.375,1
93.0,129.0,0.416667,1
99.0,130.0,0.458333,1
93.0,111.0,0.5,1
96.0,106.0,0.541667,1
114.0,137.0,0.583333,1
101.0,113.0,0.625,1
108.0,122.0,0.666667,1
117.0,137.0,0.708333,1
125.0,165.0,0.75,1
133.0,196.0,0.791667,1
119.0,174.0,0.833333,1
107.0,140.0,0.875,1
96.0,102.0,0.916667,1
105.0,130.0,0.958333,1
102.0,121.0,0.0,1
97.0,111.0,0.0416667,1
79.0,87.0,0.0833333,1
-200.0,-200.0,0.125,1
69.0,77.0,0.166667,1
52.0,39.0,0.208333,1
62.0,77.0,0.25,1
69.0,91.0,0.291667,1
75.0,105.0,0.333333,1
83.0,133.0,0.375,1
94.0,128.0,0.416667,1
96.0,126.0,0.458333,1
86.0,92.0,0.5,1
72.0,66.0,0.541667,1
53.0,50.0,0.583333,1
65.0,70.0,0.625,1
70.0,73.0,0.666667,1
75.0,77.0,0.708333,1
86.0,86.0,0.75,1
94.0,93.0,0.791667,1
103.0,105.0,0.833333,1
81.0,67.0,0.875,1
80.0,63.0,0.916667,1
77.0,63.0,0.958333,1
58.0,46.0,0.0,1
31.0,21.0,0.0416667,1
38.0,22.0,0.0833333,1
-200.0,-200.0,0.125,1
59.0,39.0,0.166667,1
70.0,55.0,0.208333,1
75.0,76.0,0.25,1
103.0,181.0,0.291667,1
134.0,259.0,0.333333,1
98.0,118.0,0.375,1
97.0,119.0,0.416667,1
98.0,123.0,0.458333,1
78.0,92.0,0.5,1
83.0,91.0,0.541667,1
92.0,103.0,0.583333,1
81.0,102.0,0.625,1
90.0,94.0,0.666667,1
95.0,98.0,0.708333,1
114.0,126.0,0.75,1
106.0,108.0,0.791667,1
99.0,95.0,0.833333,1
90.0,78.0,0.875,1
82.0,61.0,0.916667,1
74.0,55.0,0.958333,1
76.0,57.0,0.0,1
66.0,41.0,0.0416667,1
73.0,46.0,0.0833333,1
-200.0,-200.0,0.125,1
69.0,41.0,0.166667,1
71.0,52.0,0.208333,1
98.0,111.0,0.25,1
115.0,191.0,0.291667,1
130.0,244.0,0.333333,1
150.0,283.0,0.375,1
159.0,320.0,0.416667,1
146.0,249.0,0.458333,1
138.0,219.0,0.5,1
128.0,200.0,0.541667,1
97.0,138.0,0.583333,1
91.0,118.0,0.625,1
81.0,99.0,0.666667,1
99.0,112.0,0.708333,1
101.0,117.0,0.75,1
106.0,129.0,0.791667,1
102.0,132.0,0.833333,1
84.0,73.0,0.875,1
81.0,68.0,0.916667,1
91.0,80.0,0.958333,1
82.0,68.0,0.0,1
64.0,44.0,0.0416667,1
70.0,47.0,0.0833333,1
-200.0,-200.0,0.125,1
26.0,15.0,0.166667,1
58.0,44.0,0.208333,1
93.0,85.0,0.25,1
110.0,207.0,0.291667,1
115.0,230.0,0.333333,1
125.0,181.0,0.375,1
118.0,144.0,0.416667,1
109.0,140.0,0.458333,1
123.0,204.0,0.5,1
114.0,149.0,0.541667,1
114.0,171.0,0.583333,1
119.0,195.0,0.625,1
111.0,152.0,0.666667,1
103.0,128.0,0.708333,1
103.0,121.0,0.75,1
107.0,142.0,0.791667,1
105.0,131.0,0.833333,1
91.0,81.0,0.875,1
79.0,60.0,0.916667,1
79.0,57.0,0.958333,1
86.0,96.0,0.0,1
70.0,85.0,0.0416667,1
55.0,50.0,0.0833333,1
-200.0,-200.0,0.125,1
49.0,57.0,0.166667,1
50.0,64.0,0.208333,1
67.0,153.0,0.25,1
94.0,342.0,0.291667,1
119.0,378.0,0.333333,1
139.0,304.0,0.375,1
113.0,192.0,0.416667,1
88.0,130.0,0.458333,1
73.0,106.0,0.5,1
73.0,102.0,0.541667,1
72.0,99.0,0.583333,0
81.0,108.0,0.625,0
93.0,131.0,0.666667,0
106.0,163.0,0.708333,1
132.0,211.0,0.75,1
164.0,267.0,0.791667,1
161.0,269.0,0.833333,1
124.0,154.0,0.875,1
113.0,127.0,0.916667,1
103.0,122.0,0.958333,1
104.0,126.0,0.0,1
93.0,84.0,0.0416667,1
60.0,58.0,0.0833333,1
-200.0,-200.0,0.125,1
52.0,37.0,0.166667,1
66.0,56.0,0.208333,1
82.0,91.0,0.25,1
109.0,159.0,0.291667,1
114.0,190.0,0.333333,1
139.0,249.0,0.375,1
127.0,196.0,0.416667,1
127.0,180.0,0.458333,1
135.0,167.0,0.5,1
130.0,159.0,0.541667,1
126.0,152.0,0.583333,1
121.0,149.0,0.625,1
122.0,143.0,0.666667,1
138.0,185.0,0.708333,1
165.0,223.0,0.75,1
154.0,215.0,0.791667,1
168.0,271.0,0.833333,1
146.0,180.0,0.875,1
124.0,115.0,0.916667,1
124.0,149.0,0.958333,1
106.0,98.0,0.0,1
88.0,73.0,0.0416667,1
83.0,69.0,0.0833333,1
-200.0,-200.0,0.125,1
74.0,60.0,0.166667,1
64.0,56.0,0.208333,1
69.0,73.0,0.25,1
91.0,159.0,0.291667,1
96.0,203.0,0.333333,1
106.0,211.0,0.375,1
-200.0,-200.0,0.416667,1
-200.0,-200.0,0.458333,1
-200.0,-200.0,0.5,1
-200.0,-200.0,0.541667,1
-200.0,-200.0,0.583333,1
-200.0,-200.0,0.625,1
-200.0,-200.0,0.666667,1
-200.0,-200.0,0.708333,1
-200.0,-200.0,0.75,1
-200.0,-200.0,0.791667,1
-200.0,-200.0,0.833333,1
-200.0,-200.0,0.875,1
-200.0,-200.0,0.916667,1
-200.0,-200.0,0.958333,1
-200.0,-200.0,0.0,1
-200.0,-200.0,0.0416667,1
-200.0,-200.0,0.0833333,1
-200.0,-200.0,0.125,1
-200.0,-200.0,0.166667,1
-200.0,-200.0,0.208333,1
-200.0,-200.0,0.25,1
-200.0,-200.0,0.291667,1
-200.0,-200.0,0.333333,1
-200.0,-200.0,0.375,1
-200.0,-200.0,0.416667,1
-200.0,-200.0,0.458333,1
-200.0,-200.0,0.5,1
-200.0,-200.0,0.541667,1
-200.0,-200.0,0.583333,1
-200.0,-200.0,0.625,1
-200.0,-200.0,0.666667,1
-200.0,-200.0,0.708333,1
-200.0,-200.0,0.75,1
-200.0,-200.0,0.791667,1
-200.0,-200.0,0.833333,1
-200.0,-200.0,0.875,1
-200.0,-200.0,0.916667,1
-200.0,-200.0,0.958333,1
-200.0,-200.0,0.0,1
-200.0,-200.0,0.0416667,1
-200.0,-200.0,0.0833333,1
-200.0,-200.0,0.125,1
-200.0,-200.0,0.166667,1
-200.0,-200.0,0.208333,1
-200.0,-200.0,0.25,1
-200.0,-200.0,0.291667,1
-200.0,-200.0,0.333333,1
-200.0,-200.0,0.375,1
124.0,236.0,0.416667,1
121.0,228.0,0.458333,1
114.0,206.0,0.5,1
114.0,188.0,0.541667,1
106.0,158.0,0.583333,1
89.0,124.0,0.625,1
82.0,98.0,0.666667,1
111.0,160.0,0.708333,1
132.0,194.0,0.75,1
121.0,174.0,0.791667,1
116.0,157.0,0.833333,1
100.0,109.0,0.875,1
89.0,85.0,0.916667,1
92.0,90.0,0.958333,1
71.0,61.0,0.0,1
51.0,36.0,0.0416667,1
39.0,25.0,0.0833333,1
-200.0,-200.0,0.125,1
35.0,24.0,0.166667,1
64.0,73.0,0.208333,1
94.0,164.0,0.25,1
134.0,329.0,0.291667,1
129.0,302.0,0.333333,1
125.0,256.0,0.375,1
107.0,182.0,0.416667,1
78.0,105.0,0.458333,1
91.0,136.0,0.5,1
116.0,167.0,0.541667,1
131.0,166.0,0.583333,1
113.0,115.0,0.625,1
98.0,109.0,0.666667,1
116.0,143.0,0.708333,1
120.0,159.0,0.75,1
126.0,181.0,0.791667,1
126.0,178.0,0.833333,1
90.0,91.0,0.875,1
81.0,76.0,0.916667,1
74.0,66.0,0.958333,1
67.0,56.0,0.0,1
46.0,35.0,0.0416667,1
30.0,21.0,0.0833333,1
-200.0,-200.0,0.125,1
19.0,12.0,0.166667,1
32.0,22.0,0.208333,1
61.0,55.0,0.25,1
111.0,152.0,0.291667,1
102.0,153.0,0.333333,1
116.0,152.0,0.375,1
96.0,112.0,0.416667,1
97.0,119.0,0.458333,1
110.0,122.0,0.5,1
103.0,115.0,0.541667,1
79.0,84.0,0.583333,1
104.0,146.0,0.625,1
69.0,65.0,0.666667,1
96.0,120.0,0.708333,1
121.0,185.0,0.75,1
129.0,157.0,0.791667,1
116.0,174.0,0.833333,1
71.0,62.0,0.875,1
85.0,81.0,0.916667,1
101.0,118.0,0.958333,1
97.0,95.0,0.0,1
89.0,84.0,0.0416667,1
72.0,56.0,0.0833333,1
-200.0,-200.0,0.125,1
57.0,43.0,0.166667,1
62.0,69.0,0.208333,1
64.0,74.0,0.25,1
80.0,161.0,0.291667,1
118.0,308.0,0.333333,1
130.0,300.0,0.375,1
113.0,189.0,0.416667,1
112.0,164.0,0.458333,1
96.0,122.0,0.5,1
125.0,166.0,0.541667,1
128.0,181.0,0.583333,1
101.0,127.0,0.625,1
95.0,106.0,0.666667,1
138.0,192.0,0.708333,1
154.0,241.0,0.75,1
171.0,326.0,0.791667,1
136.0,232.0,0.833333,1
93.0,92.0,0.875,1
99.0,95.0,0.916667,1
106.0,129.0,0.958333,0
109.0,154.0,0.0,0
97.0,118.0,0.0416667,0
83.0,69.0,0.0833333,0
-200.0,-200.0,0.125,0
79.0,97.0,0.166667,0
84.0,145.0,0.208333,0
86.0,169.0,0.25,0
111.0,250.0,0.291667,0
117.0,215.0,0.333333,0
122.0,237.0,0.375,0
119.0,190.0,0.416667,0
121.0,219.0,0.458333,0
127.0,294.0,0.5,0
135.0,253.0,0.541667,0
119.0,176.0,0.583333,0
137.0,243.0,0.625,0
139.0,214.0,0.666667,0
117.0,141.0,0.708333,0
127.0,166.0,0.75,0
137.0,197.0,0.791667,0
127.0,191.0,0.833333,0
107.0,159.0,0.875,0
102.0,175.0,0.916667,0
95.0,157.0,0.958333,1
79.0,83.0,0.0,1
78.0,118.0,0.0416667,1
75.0,101.0,0.0833333,1
-200.0,-200.0,0.125,1
52.0,46.0,0.166667,1
55.0,81.0,0.208333,1
65.0,112.0,0.25,1
72.0,150.0,0.291667,1
76.0,138.0,0.333333,1
84.0,124.0,0.375,1
90.0,124.0,0.416667,1
89.0,115.0,0.458333,1
87.0,101.0,0.5,1
88.0,90.0,0.541667,1
81.0,90.0,0.583333,1
89.0,89.0,0.625,1
91.0,92.0,0.666667,1
104.0,103.0,0.708333,1
111.0,122.0,0.75,1
129.0,159.0,0.791667,1
133.0,172.0,0.833333,1
115.0,125.0,0.875,1
125.0,187.0,0.916667,1
117.0,174.0,0.958333,1
84.0,75.0,0.0,1
63.0,48.0,0.0416667,1
68.0,61.0,0.0833333,1
-200.0,-200.0,0.125,1
52.0,38.0,0.166667,1
49.0,38.0,0.208333,1
49.0,41.0,0.25,1
52.0,51.0,0.291667,1
58.0,61.0,0.333333,1
51.0,47.0,0.375,1
77.0,87.0,0.416667,1
90.0,107.0,0.458333,1
118.0,161.0,0.5,1
70.0,61.0,0.541667,1
35.0,26.0,0.583333,1
46.0,42.0,0.625,1
58.0,55.0,0.666667,1
61.0,65.0,0.708333,1
80.0,75.0,0.75,1
93.0,93.0,0.791667,1
78.0,63.0,0.833333,1
76.0,60.0,0.875,1
74.0,63.0,0.916667,1
81.0,66.0,0.958333,1
58.0,41.0,0.0,1
59.0,42.0,0.0416667,1
54.0,36.0,0.0833333,1
-200.0,-200.0,0.125,1
25.0,16.0,0.166667,1
26.0,16.0,0.208333,1
49.0,33.0,0.25,1
53.0,39.0,0.291667,1
57.0,45.0,0.333333,1
73.0,63.0,0.375,1
78.0,71.0,0.416667,1
93.0,104.0,0.458333,1
71.0,85.0,0.5,1
56.0,53.0,0.541667,1
60.0,58.0,0.583333,1
77.0,89.0,0.625,1
82.0,96.0,0.666667,1
77.0,88.0,0.708333,1
91.0,100.0,0.75,1
93.0,127.0,0.791667,1
82.0,88.0,0.833333,1
74.0,66.0,0.875,1
68.0,61.0,0.916667,1
65.0,54.0,0.958333,1
58.0,46.0,0.0,1
36.0,25.0,0.0416667,1
29.0,18.0,0.0833333,1
-200.0,-200.0,0.125,1
28.0,21.0,0.166667,1
68.0,76.0,0.208333,1
99.0,149.0,0.25,1
130.0,328.0,0.291667,1
128.0,282.0,0.333333,1
120.0,206.0,0.375,1
93.0,133.0,0.416667,1
96.0,137.0,0.458333,1
84.0,116.0,0.5,1
87.0,112.0,0.541667,1
87.0,128.0,0.583333,1
103.0,145.0,0.625,1
88.0,110.0,0.666667,1
118.0,184.0,0.708333,1
134.0,243.0,0.75,1
144.0,259.0,0.791667,1
129.0,205.0,0.833333,1
108.0,144.0,0.875,1
104.0,152.0,0.916667,1
90.0,108.0,0.958333,1
74.0,64.0,0.0,1
73.0,73.0,0.0416667,1
60.0,47.0,0.0833333,1
-200.0,-200.0,0.125,1
57.0,45.0,0.166667,1
62.0,79.0,0.208333,1
71.0,113.0,0.25,1
94.0,263.0,0.291667,1
99.0,275.0,0.333333,1
119.0,263.0,0.375,1
103.0,183.0,0.416667,1
95.0,147.0,0.458333,1
95.0,132.0,0.5,1
-200.0,-200.0,0.541667,1
-200.0,-200.0,0.583333,1
-200.0,-200.0,0.625,1
-200.0,-200.0,0.666667,1
-200.0,-200.0,0.708333,1
-200.0,-200.0,0.75,1
-200.0,-200.0,0.791667,1
-200.0,-200.0,0.833333,1
-200.0,-200.0,0.875,1
-200.0,-200.0,0.916667,1
-200.0,-200.0,0.958333,1
-200.0,-200.0,0.0,1
-200.0,-200.0,0.0416667,1
-200.0,-200.0,0.0833333,1
-200.0,-200.0,0.125,1
-200.0,-200.0,0.166667,1
-200.0,-200.0,0.208333,1
-200.0,-200.0,0.25,1
-200.0,-200.0,0.291667,1
-200.0,-200.0,0.333333,1
114.0,309.0,0.375,1
127.0,327.0,0.416667,1
135.0,299.0,0.458333,1
135.0,257.0,0.5,1
120.0,195.0,0.541667,1
129.0,231.0,0.583333,1
114.0,170.0,0.625,1
129.0,192.0,0.666667,1
149.0,251.0,0.708333,1
149.0,289.0,0.75,1
158.0,351.0,0.791667,1
148.0,319.0,0.833333,1
134.0,264.0,0.875,1
111.0,144.0,0.916667,1
106.0,119.0,0.958333,1
108.0,120.0,0.0,1
93.0,96.0,0.0416667,1
83.0,77.0,0.0833333,1
-200.0,-200.0,0.125,1
69.0,63.0,0.166667,1
77.0,97.0,0.208333,1
87.0,180.0,0.25,1
109.0,352.0,0.291667,1
116.0,279.0,0.333333,1
105.0,186.0,0.375,1
106.0,169.0,0.416667,1
108.0,172.0,0.458333,1
100.0,127.0,0.5,1
149.0,230.0,0.541667,1
148.0,280.0,0.583333,1
126.0,242.0,0.625,1
140.0,250.0,0.666667,1
142.0,309.0,0.708333,1
141.0,270.0,0.75,1
149.0,323.0,0.791667,1
140.0,307.0,0.833333,1
117.0,224.0,0.875,1
103.0,166.0,0.916667,1
99.0,171.0,0.958333,1
100.0,169.0,0.0,1
88.0,120.0,0.0416667,1
83.0,103.0,0.0833333,1
-200.0,-200.0,0.125,1
-200.0,-200.0,0.166667,1
-200.0,-200.0,0.208333,1
-200.0,-200.0,0.25,1
-200.0,-200.0,0.291667,1
-200.0,-200.0,0.333333,1
-200.0,-200.0,0.375,1
-200.0,-200.0,0.416667,1
-200.0,-200.0,0.458333,1
-200.0,-200.0,0.5,1
-200.0,-200.0,0.541667,1
-200.0,-200.0,0.583333,1
-200.0,-200.0,0.625,1
-200.0,-200.0,0.666667,1
-200.0,-200.0,0.708333,1
-200.0,-200.0,0.75,1
-200.0,-200.0,0.791667,1
-200.0,-200.0,0.833333,1
-200.0,-200.0,0.875,1
-200.0,-200.0,0.916667,1
-200.0,-200.0,0.958333,1
-200.0,-200.0,0.0,1
-200.0,-200.0,0.0416667,1
-200.0,-200.0,0.0833333,1
-200.0,-200.0,0.125,1
-200.0,-200.0,0.166667,1
-200.0,-200.0,0.208333,1
-200.0,-200.0,0.25,1
-200.0,-200.0,0.291667,1
-200.0,-200.0,0.333333,1
-200.0,-200.0,0.375,1
