0.625,2.9,1352.75,185,14.1739,1122.25,190.0,921.75,126.0,1740.0,1139.25,15.825,37.025
0.666667,2.8,1309.0,165,12.6906,1073.25,178.0,954.0,120.0,1657.25,1112.25,15.875,37.175
0.708333,2.4,1274.0,133,11.7384,1040.5,150.0,1005.75,119.0,1609.75,993.75,16.875,34.35
0.75,3.9,1509.5,233,19.291,1276.5,206.0,812.25,149.0,1909.75,1409.5,15.15,39.55
0.791667,3.7,1525.25,242,18.2262,1246.0,202.0,821.0,145.0,1846.75,1447.75,14.4,43.425
0.833333,6.6,1843.0,488,32.5563,1609.75,340.0,624.0,170.0,2390.25,1886.5,12.875,50.525
0.875,4.4,1597.75,333,20.0929,1299.0,274.0,752.0,149.0,1940.5,1626.75,12.15,53.35
0.916667,3.5,1483.5,215,14.3213,1127.0,253.0,839.0,139.0,1723.0,1491.0,10.975,59.125
0.958333,5.4,1677.25,367,21.8129,1346.0,300.0,740.5,134.0,2062.0,1657.0,9.675,64.625
0.0,2.7,1279.5,122,9.639,964.0,193.0,962.5,113.0,1543.5,1285.25,9.45,64.125
0.0416667,1.9,1196.25,67,7.37514,873.0,139.0,1071.25,97.0,1463.25,1144.25,9.15,63.9
0.0833333,1.6,1183.75,43,5.3696,781.75,83.0,1176.25,82.0,1364.5,1042.75,8.8,63.925
0.208333,1.0,978.25,30,2.57793,624.75,62.0,1420.25,65.0,1274.25,819.25,8.3,63.575
0.25,1.2,1099.5,27,2.90855,646.25,53.0,1406.25,60.0,1267.5,835.0,7.2,67.475
0.291667,1.5,1112.25,47,5.13626,770.25,139.0,1228.0,77.0,1408.5,939.75,6.35,71.9
0.333333,2.7,1335.5,132,11.8171,1043.25,256.0,935.25,96.0,1678.0,1191.75,6.45,71.55
0.375,3.7,1408.33,239,15.1402,1153.0,295.0,830.333,119.0,1776.67,1411.0,9.56667,59.6667
0.416667,3.2,1447.0,160,12.9131,1080.75,250.0,868.5,126.0,1666.75,1465.0,12.375,51.175
0.458333,4.1,1541.5,283,16.1335,1183.75,296.0,808.25,158.0,1779.75,1582.5,15.65,42.2
0.5,3.6,1451.25,210,14.0193,1117.25,239.0,875.25,161.0,1679.25,1387.25,18.4,33.825
0.541667,2.8,1328.25,154,12.2797,1059.25,153.0,986.5,124.0,1599.5,1100.5,19.35,31.275
0.583333,2.0,1206.5,112,8.61841,924.25,118.0,1087.75,102.0,1488.25,849.75,18.025,34.8
0.625,2.0,1239.5,108,9.19657,947.0,119.0,1049.0,116.0,1531.75,947.0,18.375,33.65
0.666667,2.5,1306.0,111,10.2449,986.75,138.0,1004.0,124.0,1554.0,1078.0,17.625,35.1
0.708333,2.3,1326.0,97,10.6118,1000.25,148.0,975.5,125.0,1601.5,1083.75,16.675,37.8
0.75,3.2,1472.75,191,15.4522,1162.75,227.0,830.5,148.0,1779.0,1394.75,16.1,41.025
0.791667,4.2,1609.0,258,19.6368,1286.25,277.0,757.5,165.0,1922.0,1611.5,15.825,42.4
0.833333,4.2,1610.75,284,19.2027,1274.0,279.0,754.25,161.0,1915.0,1697.25,15.65,44.1
0.875,4.2,1620.5,269,18.2693,1247.25,283.0,762.0,159.0,1860.0,1885.5,15.325,46.775
0.916667,3.1,1444.25,180,13.1447,1088.5,214.0,844.0,143.0,1747.5,1623.75,14.65,48.625
0.958333,2.6,1418.0,116,10.8734,1009.75,172.0,892.0,130.0,1603.0,1536.25,14.7,49.275
0.0,2.9,1533.5,93,10.9635,1013.0,190.0,888.5,129.0,1610.75,1534.75,13.95,53.6
0.0416667,2.8,1483.5,131,11.8602,1044.75,174.0,879.75,119.0,1624.25,1529.75,14.65,51.5
0.0833333,2.5,1366.75,92,8.62468,924.5,128.0,952.5,104.0,1543.0,1337.0,12.55,58.9
0.208333,1.2,1062.0,32,3.65042,691.0,53.0,1271.5,70.0,1376.75,929.0,11.475,63.1
0.25,1.0,1075.75,29,2.48134,618.25,44.0,1395.25,63.0,1333.0,872.25,11.6,62.15
0.291667,0.9,1028.25,27,2.42998,614.75,74.0,1383.5,67.0,1340.0,853.0,10.4,67.65
0.333333,1.4,1154.5,36,4.21051,722.25,101.0,1224.75,84.0,1413.75,959.25,11.575,62.675
0.375,1.6,1235.25,57,6.35228,828.0,118.0,1055.25,83.0,1527.0,1093.25,12.425,60.0
0.416667,2.2,1331.5,129,8.58711,923.0,144.0,951.75,98.0,1613.75,1225.0,14.525,53.075
0.458333,2.8,1444.75,148,10.8595,1009.25,176.0,878.25,114.0,1696.0,1355.25,16.875,46.1
0.5,2.8,1415.5,145,10.6598,1002.0,161.0,906.75,119.0,1676.5,1261.5,19.3,38.25
0.541667,2.0,1281.25,93,7.54007,880.0,113.0,1083.75,104.0,1525.0,980.0,21.175,31.45
0.583333,1.8,1207.25,84,7.5046,878.5,103.0,1103.5,102.0,1489.5,872.25,21.425,30.2
0.625,1.9,1257.75,99,8.16011,905.75,112.0,1081.25,107.0,1511.0,900.25,21.925,28.95
0.666667,3.0,1457.75,150,11.8674,1045.0,170.0,973.75,129.0,1646.0,1098.5,22.225,28.4
0.708333,2.9,1437.75,156,12.033,1050.75,180.0,942.5,128.0,1667.5,1206.25,21.3,30.75
0.75,2.5,1477.75,122,12.1633,1055.25,160.0,929.25,121.0,1670.75,1262.25,19.65,36.7
0.791667,4.6,1807.5,262,20.5717,1312.25,261.0,753.25,157.0,1992.75,1697.75,18.375,41.725
0.833333,5.9,1898.0,341,23.1421,1381.25,325.0,680.5,173.0,2102.75,1904.75,17.625,46.1
0.875,3.4,1559.5,214,14.7205,1139.75,217.0,783.75,146.0,1817.5,1648.0,16.65,49.575
0.916667,2.1,1324.25,100,9.0042,939.5,146.0,923.5,121.0,1587.0,1422.75,16.25,50.95
0.958333,2.2,1348.75,79,8.83889,933.0,152.0,933.0,119.0,1616.5,1348.75,14.725,55.925
0.0,1.8,1238.75,66,7.35756,872.25,104.0,985.0,99.0,1546.5,1250.25,14.825,54.675
0.0416667,1.8,1239.0,73,6.91821,853.25,106.0,1010.25,93.0,1543.25,1173.75,14.05,57.0
0.0833333,1.8,1223.75,66,6.95819,855.0,108.0,998.25,88.0,1565.75,1148.75,13.35,61.35
0.208333,1.0,1074.5,39,3.86591,703.25,88.0,1155.75,74.0,1463.75,1010.0,11.9,67.45
0.25,1.4,1156.75,51,6.38532,829.5,138.0,1029.5,80.0,1584.0,1083.0,11.375,70.525
0.291667,2.2,1314.0,107,9.68505,965.75,228.0,896.75,89.0,1710.25,1234.75,11.325,70.2
0.333333,5.5,1796.75,336,25.8705,1451.0,360.0,652.0,114.0,2323.0,1679.5,12.4,63.875
0.375,8.1,1961.25,618,36.6921,1701.0,478.0,536.75,149.0,2665.25,2184.25,14.775,54.325
0.416667,5.8,1770.5,438,26.636,1470.0,394.0,621.5,157.0,2261.5,1973.0,17.4,45.65
0.458333,4.2,1563.5,334,20.1109,1299.5,319.0,709.75,155.0,2029.0,1798.25,19.8,38.525
0.5,3.1,1430.0,221,14.0965,1119.75,201.0,830.5,134.0,1783.25,1522.0,22.025,34.05
0.541667,2.9,1417.25,207,14.9257,1146.25,171.0,829.5,119.0,1830.5,1404.0,23.325,32.175
0.583333,2.9,1400.25,191,15.4361,1162.25,159.0,838.25,111.0,1828.5,1263.25,23.875,29.975
0.625,2.5,1317.25,185,12.0909,1052.75,153.0,926.0,104.0,1706.75,1137.0,24.45,28.9
0.666667,2.3,1317.75,141,11.5248,1033.0,143.0,949.75,99.0,1675.0,1068.0,24.375,29.4
0.708333,2.8,1445.25,214,14.7598,1141.0,156.0,856.5,110.0,1823.5,1251.5,23.85,31.325
0.75,6.1,1917.0,471,32.1488,1600.5,314.0,631.25,162.0,2447.0,1843.25,22.55,35.375
0.791667,8.0,2039.75,685,39.2023,1754.25,404.0,542.25,187.0,2679.0,2122.25,20.425,42.5
0.833333,6.5,1894.75,538,30.9613,1573.25,320.0,565.0,165.0,2442.75,1991.5,18.275,52.625
0.875,4.2,1594.5,319,19.8956,1293.5,256.0,678.25,145.0,2057.5,1707.0,16.65,57.375
0.916667,3.2,1438.5,224,15.3159,1158.5,193.0,764.25,125.0,1856.25,1494.25,15.7,60.15
0.958333,1.4,1141.5,67,6.8954,852.25,89.0,1008.25,101.0,1547.25,1164.25,15.25,61.45
0.0,2.1,1303.67,155,11.1399,1019.33,127.0,852.333,103.0,1731.33,1271.67,14.0667,65.7
0.0416667,1.2,1074.25,49,5.4055,783.5,79.0,1097.75,88.0,1483.0,1039.75,14.825,60.55
0.0833333,0.8,968.0,29,2.81069,640.0,43.0,1319.5,61.0,1385.75,866.75,14.75,59.225
0.208333,0.6,937.0,17,2.00874,584.75,38.0,1411.5,52.0,1348.0,792.5,12.75,63.225
0.25,0.9,1017.0,27,3.48269,681.25,82.0,1245.75,64.0,1417.5,869.5,11.175,68.475
0.291667,1.3,1171.25,50,5.13123,770.0,99.0,1161.75,70.0,1466.75,930.0,10.975,66.5
0.333333,3.4,1541.0,218,16.1745,1185.0,263.0,770.0,97.0,1888.75,1406.5,11.675,63.65
0.375,3.7,1539.25,285,19.6635,1287.0,229.0,697.5,95.0,2054.75,1507.0,13.625,56.3
0.416667,5.3,1734.75,437,25.0552,1430.5,396.0,628.25,150.0,2211.0,1843.25,17.825,42.875
0.458333,4.1,1571.0,327,20.0031,1296.5,314.0,730.0,162.0,1972.75,1729.0,21.45,33.325
0.5,3.3,1451.75,283,18.3471,1249.5,217.0,775.5,154.0,1868.25,1583.25,24.375,27.35
0.541667,4.0,1579.0,366,22.3086,1359.25,252.0,724.0,161.0,1997.75,1670.75,25.25,26.075
0.583333,3.8,1466.25,318,20.4448,1308.75,263.0,772.5,161.0,1897.0,1491.25,25.825,23.15
0.625,2.8,1279.75,228,14.6104,1136.25,180.0,892.75,128.0,1675.25,1239.75,27.0,20.2
0.666667,2.9,1407.0,201,16.5533,1196.5,184.0,905.25,129.0,1758.75,1313.0,28.25,18.575
0.708333,2.9,1388.75,199,15.7832,1173.0,190.0,898.25,133.0,1739.0,1363.25,27.975,19.1
0.75,3.4,1447.25,237,17.8399,1234.75,184.0,858.75,139.0,1778.0,1295.75,23.9,25.7
0.791667,3.9,1551.0,261,19.0971,1271.0,181.0,800.25,137.0,1874.5,1432.25,21.35,34.775
0.833333,3.2,1473.5,230,15.767,1172.5,166.0,854.25,143.0,1776.0,1431.75,20.425,36.675
0.875,5.1,1799.5,349,24.8777,1426.0,317.0,700.0,177.0,2105.5,2033.5,19.025,41.35
0.916667,2.6,1379.25,183,13.5296,1101.25,184.0,817.5,138.0,1710.0,1601.75,17.925,45.9
0.958333,1.7,1200.5,88,9.08735,942.75,130.0,935.0,117.0,1559.75,1361.75,16.7,48.925
0.0,1.7,1204.75,85,8.63095,924.75,132.0,922.0,107.0,1546.5,1314.25,15.525,52.925
0.0416667,1.2,1071.5,47,5.41578,784.0,95.0,1065.5,90.0,1441.75,1113.75,15.475,51.875
0.0833333,0.9,997.75,34,4.05026,713.5,70.0,1169.25,79.0,1383.25,991.5,14.125,55.575
0.208333,0.5,868.75,11,1.60683,553.5,28.0,1459.5,40.0,1267.75,667.0,11.825,58.025
0.25,0.5,890.75,18,1.89565,576.25,46.0,1416.5,53.0,1289.25,733.0,11.9,57.4
0.291667,1.6,1172.75,84,7.48689,877.75,160.0,1038.0,84.0,1556.25,1051.75,9.9,65.2
0.333333,4.1,1587.25,260,21.3588,1333.75,320.0,702.25,108.0,1998.75,1533.5,11.125,60.2
0.375,6.6,1851.5,534,36.4484,1695.75,377.0,552.75,127.0,2535.25,1931.0,14.125,50.025
0.416667,4.3,1521.5,368,21.2666,1331.25,280.0,702.5,134.0,2025.75,1733.75,17.7,40.1
0.458333,2.9,1438.25,200,15.388,1160.75,221.0,818.5,135.0,1781.5,1595.0,21.1,33.425
0.5,2.5,1393.25,145,12.4991,1066.75,210.0,905.0,142.0,1654.25,1489.75,24.3,28.275
0.541667,2.8,1452.0,188,15.1083,1152.0,204.0,860.5,153.0,1747.0,1507.5,25.575,25.55
0.583333,2.6,1389.25,152,13.7353,1108.0,161.0,886.5,123.0,1711.5,1334.0,25.85,25.9
0.625,2.0,1207.0,103,10.4345,993.75,135.0,1013.0,104.0,1519.5,1044.75,26.825,18.7
0.666667,2.9,1365.25,193,15.1641,1153.75,186.0,939.5,129.0,1678.5,1221.25,29.275,15.75
0.708333,2.5,1247.0,134,12.3088,1060.25,147.0,1032.0,114.0,1524.75,1068.5,28.5,14.9
0.75,5.0,1556.75,386,26.951,1477.75,299.0,793.0,158.0,1980.5,1568.5,25.85,15.95
0.791667,7.6,1972.5,577,38.3932,1737.25,411.0,616.75,194.0,2413.75,2305.5,23.125,26.5
0.833333,6.7,1974.75,523,35.1036,1666.5,347.0,596.75,182.0,2415.5,2358.5,20.525,38.25
0.875,5.7,1794.75,472,27.2471,1485.0,336.0,652.5,180.0,2174.0,2050.0,19.05,42.6
0.916667,2.8,1443.75,206,15.0447,1150.0,202.0,769.5,136.0,1726.5,1726.5,17.15,44.125
0.958333,2.6,1488.0,216,15.7103,1170.75,178.0,731.0,127.0,1777.5,1705.0,16.025,50.925
0.0,2.3,1371.25,159,12.9727,1082.75,154.0,795.75,116.0,1668.75,1550.5,14.8,53.925
0.0416667,1.4,1160.75,70,8.12342,904.25,92.0,946.75,107.0,1502.0,1240.25,14.275,55.45
0.0833333,1.0,1064.25,44,5.4776,787.0,61.0,1056.75,88.0,1407.0,1115.0,14.75,52.075
0.208333,0.6,930.5,20,2.54804,622.75,37.0,1293.25,57.0,1306.5,827.75,12.0,58.85
0.25,0.7,938.0,26,2.97193,650.25,68.0,1251.25,71.0,1332.5,893.0,10.95,62.075
0.291667,1.5,1166.25,78,7.66479,885.25,139.0,1005.25,85.0,1550.5,1075.0,10.575,63.25
0.333333,4.7,1643.0,319,23.2568,1384.25,339.0,667.0,124.0,2093.75,1610.25,11.475,60.025
0.375,6.6,1934.0,506,35.7906,1681.5,421.0,540.5,151.0,2468.25,2050.5,14.275,50.575
0.666667,2.3,1075.5,451,11.5532,1034.0,150.0,964.25,101.0,1544.25,812.5,21.325,24.175
0.708333,2.6,1151.75,185,12.3526,1061.75,138.0,928.0,103.0,1606.25,849.5,20.225,28.5
0.75,3.8,1406.75,426,18.3384,1249.25,213.0,720.0,129.0,1931.75,1275.75,16.975,43.075
0.791667,4.4,1437.5,672,21.0278,1324.75,232.0,677.5,143.0,1992.5,1400.75,15.6,47.425
0.833333,4.5,1424.5,624,21.0461,1325.25,238.0,678.0,146.0,1965.0,1355.75,15.275,47.425
0.875,3.3,1278.5,325,14.4539,1131.25,180.0,775.25,124.0,1758.25,1243.0,14.525,49.725
0.916667,2.0,1131.75,143,8.41892,916.25,128.0,920.0,113.0,1560.5,1082.5,13.925,52.0
0.958333,1.1,1006.25,89,4.33127,728.75,65.0,1141.75,80.0,1369.5,795.0,14.475,49.45
0.0,0.9,982.25,73,3.79939,699.5,53.0,1204.25,72.0,1358.75,735.0,13.8,51.4
0.0416667,0.8,968.5,48,2.74496,635.75,47.0,1271.0,64.0,1309.25,684.0,14.0,51.325
0.0833333,0.7,940.5,47,2.52573,621.25,51.0,1298.25,70.0,1329.75,714.25,12.95,56.775
0.208333,0.3,833.75,19,0.632453,458.75,13.0,1908.0,22.0,1211.5,361.25,8.825,80.45
0.25,0.5,908.5,26,1.76938,566.5,33.0,1542.0,47.0,1286.5,417.75,9.575,75.375
0.291667,1.1,1061.0,60,4.62988,744.5,103.0,1178.25,88.0,1428.5,616.25,9.8,75.0
0.333333,3.0,1440.75,248,14.2204,1123.75,224.0,851.0,130.0,1829.0,1088.5,10.0,74.225
0.375,3.8,1498.25,535,21.0186,1324.5,244.0,684.25,132.0,2095.0,1328.75,11.15,69.725
0.416667,3.4,1342.75,340,16.1827,1185.25,237.0,760.0,132.0,1856.5,1310.5,12.0,62.925
0.458333,3.0,1308.0,325,15.5407,1165.5,220.0,791.75,131.0,1794.0,1236.0,12.775,55.825
0.5,2.7,1209.0,267,13.4083,1097.25,207.0,836.5,129.0,1746.0,1147.25,13.125,54.75
0.541667,3.5,1310.25,325,16.8857,1206.5,208.0,770.25,132.0,1846.75,1301.0,13.75,53.35
0.583333,2.8,1170.75,268,12.4258,1064.25,160.0,880.5,110.0,1639.0,1096.5,16.025,42.45
0.625,1.9,1112.0,136,10.0635,980.0,131.0,923.75,99.0,1588.5,900.25,14.1,49.8
0.666667,2.0,1132.0,118,8.68745,927.0,128.0,944.25,100.0,1570.25,780.5,11.975,61.125
0.708333,3.0,1225.0,276,13.8348,1111.25,176.0,817.75,122.0,1718.75,1013.25,13.6,54.6
0.75,1.9,1064.5,151,9.34522,952.75,107.0,961.75,97.0,1513.75,789.75,13.65,49.475
0.791667,2.7,1236.25,236,13.01,1084.0,131.0,853.5,112.0,1687.75,1059.0,11.675,57.1
0.833333,3.3,1308.5,220,14.298,1126.25,166.0,812.0,128.0,1721.5,1204.75,11.475,58.175
0.875,1.7,1089.0,87,7.63502,884.0,89.0,1006.0,101.0,1486.5,974.5,12.6,54.2
0.916667,1.3,999.667,81,5.25238,776.0,81.0,1141.33,96.0,1374.67,896.0,11.9667,54.9
0.958333,1.3,1041.25,74,5.3696,781.75,78.0,1105.25,86.0,1424.5,911.0,11.0,61.45
0.0,1.2,1044.75,55,4.85326,756.0,70.0,1136.75,85.0,1410.5,901.5,11.075,62.225
0.0416667,1.1,997.25,74,4.62027,744.0,76.0,1150.5,79.0,1405.0,831.75,10.775,62.55
0.0833333,0.9,948.25,35,2.71809,634.0,43.0,1319.75,61.0,1326.0,715.0,11.3,60.025
0.208333,0.6,892.25,20,1.23831,521.75,34.0,1572.0,54.0,1254.75,647.75,10.875,58.65
0.25,0.8,953.75,32,1.69979,561.0,43.0,1495.75,57.0,1255.25,612.25,10.75,57.225
0.291667,1.2,1045.25,84,4.75073,750.75,79.0,1185.75,75.0,1403.0,799.75,10.375,59.225
0.333333,3.1,1382.75,245,13.7659,1109.0,174.0,831.5,97.0,1706.0,1172.5,10.975,57.3
0.375,4.4,1597.25,553,23.6793,1395.25,235.0,652.0,110.0,2080.25,1518.5,11.2,56.95
0.416667,3.4,1317.5,450,14.2126,1123.5,218.0,761.75,113.0,1770.25,1286.5,12.1,54.925
0.458333,1.7,1137.75,118,7.95919,897.5,136.0,950.0,88.0,1505.25,965.5,15.075,44.25
0.5,1.5,1097.5,118,6.66352,842.0,117.0,1012.25,85.0,1440.0,827.75,15.6,40.6
0.541667,1.7,1117.5,144,8.68745,927.0,119.0,958.75,96.0,1477.0,824.5,16.875,34.6
0.583333,2.2,1170.25,159,10.8388,1008.5,126.0,879.0,106.0,1566.0,872.0,16.65,35.625
0.666667,2.7,1389.5,230,11.3693,1027.5,197.0,828.75,126.0,1729.5,1002.25,9.625,81.1
0.708333,2.8,1353.25,320,13.363,1095.75,195.0,773.75,130.0,1783.0,1159.0,11.725,69.1
0.75,2.7,1260.25,263,12.0041,1049.75,156.0,828.25,111.0,1722.0,978.75,10.675,68.5
0.791667,4.5,1501.25,556,20.2009,1302.0,247.0,680.75,134.0,2008.25,1311.25,10.675,67.325
0.833333,3.5,1272.5,458,14.3992,1129.5,190.0,795.25,136.0,1743.5,1071.25,10.775,65.675
0.875,2.6,1178.5,214,9.39067,954.5,169.0,927.75,125.0,1571.25,898.5,10.35,66.325
0.916667,1.7,1046.75,97,5.94008,809.0,118.0,1064.25,108.0,1435.0,766.0,10.05,66.925
0.958333,1.3,972.5,79,4.5294,739.25,81.0,1186.25,87.0,1353.75,589.0,10.425,61.1
0.0,1.3,997.0,81,4.48663,737.0,80.0,1167.75,89.0,1340.5,630.75,10.325,59.9
0.0416667,1.0,969.5,52,2.5146,620.5,42.0,1399.5,58.0,1249.25,478.5,11.05,58.425
0.0833333,0.7,902.0,38,1.78216,567.5,38.0,1450.25,54.0,1253.0,478.5,9.1,68.15
0.166667,0.5,858.25,29,0.906697,489.5,18.0,1706.75,28.0,1211.75,377.5,9.325,72.3
0.208333,0.5,878.0,21,0.616085,456.75,12.0,1934.5,20.0,1157.75,343.5,9.9,66.8
0.25,0.6,892.5,46,1.44222,539.75,43.0,1603.75,51.0,1267.5,412.5,7.55,83.225
0.291667,1.1,1038.0,55,3.75531,697.0,84.0,1260.25,82.0,1382.75,604.75,8.075,78.975
0.333333,2.7,1319.5,271,11.5745,1034.75,184.0,902.25,112.0,1720.75,990.75,8.725,74.625
0.375,3.5,1352.75,434,17.8314,1234.5,202.0,740.25,119.0,1936.75,1175.25,8.6,75.125
0.416667,2.3,1133.25,300,8.84522,933.25,133.0,969.0,99.0,1552.25,922.75,9.7,69.65
0.458333,1.6,1065.5,116,6.82718,849.25,130.0,1039.0,98.0,1468.0,828.5,11.0,64.425
0.5,1.3,1026.5,95,5.93473,808.75,106.0,1081.0,88.0,1441.5,732.75,13.6,52.95
0.541667,2.0,1105.5,211,8.88961,935.0,132.0,957.5,96.0,1569.5,819.25,14.175,48.375
0.583333,1.9,1037.75,168,8.17848,906.5,106.0,976.0,81.0,1492.25,723.25,14.175,46.25
0.625,1.9,1084.0,154,8.61841,924.25,125.0,986.25,92.0,1501.0,786.0,16.025,41.275
0.666667,2.2,1104.5,267,10.1238,982.25,138.0,939.25,105.0,1545.25,850.0,17.675,35.4
0.708333,2.0,1101.75,143,9.44272,956.5,120.0,968.0,88.0,1526.5,819.5,17.075,37.425
0.75,2.9,1239.75,374,14.6418,1137.25,158.0,835.75,103.0,1748.25,990.5,14.925,40.525
0.791667,5.2,1443.25,797,24.5635,1418.0,253.0,666.25,141.0,2059.75,1454.25,13.35,47.8
0.833333,4.6,1389.0,698,21.627,1341.0,231.0,691.5,133.0,1981.5,1487.5,12.6,52.55
0.875,2.5,1182.75,234,10.3124,989.25,150.0,904.0,119.0,1538.75,1205.0,12.225,53.225
0.916667,1.5,1014.25,104,5.70159,797.75,99.0,1083.0,106.0,1376.25,909.0,10.55,56.075
0.958333,1.2,978.5,67,4.46767,736.0,75.0,1153.75,92.0,1323.5,768.5,9.925,59.525
0.0,1.7,1047.5,88,5.4776,787.0,93.0,1098.25,97.0,1372.75,834.5,9.625,61.1
0.0416667,1.4,1023.75,79,4.79944,753.25,79.0,1131.0,91.0,1357.0,793.0,9.7,61.65
0.0833333,1.2,973.5,61,3.63307,690.0,67.0,1207.5,83.0,1313.25,733.25,9.4,62.65
0.166667,0.7,924.5,40,2.24679,602.0,45.0,1398.0,59.0,1263.0,562.25,7.975,69.4
0.208333,0.8,951.5,52,3.02786,653.75,72.0,1209.75,73.0,1312.25,832.25,7.725,72.425
0.25,0.9,1004.75,64,4.04572,713.25,103.0,1130.0,78.0,1363.0,923.5,7.975,71.75
0.291667,1.6,1122.0,88,6.65229,841.5,132.0,1014.75,90.0,1438.0,974.25,8.5,66.275
0.333333,3.4,1350.75,375,16.7025,1201.0,239.0,783.25,110.0,1828.0,1306.75,9.775,59.6
0.375,3.8,1407.75,592,19.344,1278.0,275.0,681.75,114.0,1927.5,1480.75,11.15,56.975
0.416667,3.1,1303.75,357,14.7756,1141.5,232.0,771.75,119.0,1747.25,1404.75,14.85,44.125
0.458333,2.7,1206.75,296,13.431,1098.0,180.0,826.0,121.0,1663.5,1194.75,16.85,35.35
0.5,2.0,1099.25,181,10.9773,1013.5,112.0,947.75,97.0,1503.25,867.75,19.225,27.1
