616.0,9.0,528.0,0.487571701,0.999999997,0.632258062,6.0,4.0,1.0,1.0,4.522727273,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,634.0,363.0,0.0,690400.0,146612.5,0.0,3768.142857,2657.168208,3400.0,3400.0,3400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025090676,0.146618293,0.025006243,0.025001711,0.778283078,0.520534624,0.17493677,0.047348485,0.022727273,0.675675676,0.324324324,0.378904762,0.1,0.7,-0.188003663,-0.25,-0.071428571,0.0,0.0,0.5,0.0
29.0,14.0,362.0,0.562146891,0.999999995,0.742857139,6.0,5.0,2.0,0.0,4.67679558,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,682.0,112.8333333,8400.0,843300.0,400983.3333,1396.949153,3399.331393,2764.114559,460.0,47700.0,12672.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.595423566,0.033335183,0.033348817,0.033333734,0.304558699,0.366996686,0.11646291,0.041436464,0.013812155,0.75,0.25,0.239209957,0.033333333,0.8,-0.138730159,-0.166666667,-0.071428571,0.066666667,0.033333333,0.433333333,0.033333333
37.0,7.0,359.0,0.615168538,0.999999995,0.770642198,7.0,2.0,3.0,0.0,4.710306407,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1200.0,185.0,7500.0,843300.0,236090.0,2527.517241,4857.142857,3422.542597,1900.0,1900.0,1900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020283205,0.020002673,0.02009151,0.020189668,0.919432944,0.501285714,0.178333333,0.04735376,0.013927577,0.772727273,0.227272727,0.349607843,0.05,0.6,-0.265,-0.5,-0.125,0.0,0.0,0.5,0.0
350.0,8.0,829.0,0.467722289,0.999999998,0.634538151,9.0,0.0,1.0,0.0,4.762364294,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,810.0,170.3114286,0.0,843300.0,403675.0,0.0,5768.498958,3666.48206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.623920745,0.025002401,0.025040408,0.025013359,0.301023086,0.457870168,0.027358546,0.026537998,0.02774427,0.488888889,0.511111111,0.384039256,0.0625,1.0,-0.288224638,-0.8,-0.05,0.0,0.0,0.5,0.0
132.0,12.0,516.0,0.532128513,0.999999997,0.626822156,8.0,3.0,8.0,2.0,4.515503876,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,49.0,15.66666667,0.0,843300.0,321750.0,0.0,3734.381191,2583.923061,877.0,15800.0,8338.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.050006655,0.05287982,0.290195645,0.556914491,0.050003389,0.506564626,0.198061224,0.042635659,0.009689922,0.814814815,0.185185185,0.390854978,0.1,1.0,-0.173333333,-0.4,-0.05,0.454545455,0.136363636,0.045454545,0.136363636
629.0,10.0,203.0,0.545918365,0.999999991,0.628318579,8.0,5.0,1.0,0.0,4.083743842,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,578.0,364.0,2700.0,690400.0,154500.0,1224.6,3437.185628,2149.473681,798.0,2700.0,1566.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028688615,0.028571955,0.028571968,0.028571701,0.885595761,0.640873016,0.175198413,0.039408867,0.014778325,0.727272727,0.272727273,0.384375,0.1,0.7,-0.207407407,-0.3,-0.155555556,0.0,0.0,0.5,0.0
407.0,9.0,211.0,0.676328499,0.999999992,0.838709671,4.0,0.0,1.0,1.0,4.834123223,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1300.0,386.1111111,0.0,843300.0,185490.0,0.0,4068.30094,2001.225496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.120829729,0.120188812,0.50634779,0.020001089,0.232632581,0.396354167,0.213541667,0.047393365,0.009478673,0.833333333,0.166666667,0.364166667,0.1,0.6,-0.1125,-0.125,-0.1,0.0,0.0,0.5,0.0
63.0,17.0,453.0,0.548098433,0.999999996,0.718146715,13.0,0.0,2.0,0.0,4.814569536,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,484.0,134.4285714,0.0,843300.0,283550.0,0.0,5139.6875,2281.856863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250013,0.025001388,0.89999516,0.025000867,0.025001285,0.374702381,0.026785714,0.022075055,0.013245033,0.625,0.375,0.27,0.1,0.55,-0.320833333,-0.7,-0.1,0.25,0.0,0.25,0.0
136.0,15.0,1370.0,0.432981927,0.999999999,0.623115577,3.0,3.0,1.0,0.0,4.449635037,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,934.0,155.265,0.0,843300.0,237612.5,0.0,4184.530538,2443.742699,1100.0,4900.0,2700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025170909,0.150764626,0.151471532,0.02503282,0.647560113,0.448287389,0.09783999,0.041605839,0.016788321,0.7125,0.2875,0.335642705,0.0625,0.8,-0.304554865,-0.8,-0.05,0.1,0.0,0.4,0.0
36.0,13.0,166.0,0.68944099,0.99999999,0.815533973,2.0,1.0,1.0,0.0,4.325301205,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,489.0,166.6666667,951.0,843300.0,255508.5,743.0,6266.822581,3375.201165,1400.0,1400.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03333555,0.636622886,0.033333732,0.26337405,0.033333781,0.477314815,-0.088425926,0.048192771,0.048192771,0.5,0.5,0.2375,0.1,0.5,-0.436458333,-1.0,-0.1,0.75,-0.4,0.25,0.4
224.0,10.0,500.0,0.570539418,0.999999997,0.702531643,17.0,2.0,1.0,0.0,4.55,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,831.0,211.118,0.0,843300.0,486033.3333,0.0,5521.546198,3048.921283,4300.0,8200.0,6250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.539600628,0.360394153,0.033335164,0.033335343,0.033334714,0.436406423,0.106852159,0.04,0.03,0.571428571,0.428571429,0.4075,0.033333333,1.0,-0.233690476,-0.5,-0.025,1.0,0.5,0.5,0.5
707.0,9.0,215.0,0.518691586,0.999999992,0.663934421,4.0,2.0,1.0,0.0,4.325581395,7.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,469.0,317.4,0.0,69100.0,24200.0,0.0,3266.358974,1847.89095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.028960226,0.02857847,0.02879219,0.028575509,0.885093606,0.388731061,0.037713068,0.046511628,0.018604651,0.714285714,0.285714286,0.129090909,0.1,0.136363636,-0.171875,-0.2,-0.1,0.0,0.0,0.5,0.0
100.0,13.0,894.0,0.437054631,0.999999998,0.569259961,39.0,3.0,25.0,0.0,4.725950783,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,165.0,51.66666667,0.0,843300.0,229900.0,0.0,3813.172414,2904.754028,878.0,2200.0,1318.666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253661793,0.029194512,0.028637938,0.65993381,0.028571947,0.478381643,-0.046532091,0.029082774,0.033557047,0.464285714,0.535714286,0.311263736,0.1,1.0,-0.360119048,-1.0,-0.125,0.571428571,0.357142857,0.071428571,0.357142857
52.0,14.0,347.0,0.56287425,0.999999996,0.675438594,8.0,2.0,1.0,0.0,4.858789625,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,713.0,118.0,1900.0,843300.0,236750.0,1022.0,3415.489909,2167.889904,1200.0,1200.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333871,0.033333668,0.866664129,0.033333507,0.033334825,0.344312169,0.070138889,0.017291066,0.014409222,0.545454545,0.454545455,0.25,0.1,0.4,-0.18,-0.4,-0.1,0.0,0.0,0.5,0.0
210.0,11.0,1214.0,0.406301824,0.999999999,0.604379561,19.0,0.0,3.0,0.0,4.961285008,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1900.0,341.7,1900.0,843300.0,229380.0,1900.0,4102.222222,2950.463509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0200033,0.02041129,0.519798174,0.020380906,0.419406329,0.452857898,0.127893763,0.037891269,0.017298188,0.686567164,0.313432836,0.387972661,0.0625,1.0,-0.25,-1.0,-0.05,0.75,0.75,0.25,0.75
161.0,11.0,141.0,0.678571424,0.999999988,0.853658526,3.0,2.0,1.0,1.0,4.553191489,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,407.0,82.32375,93800.0,843300.0,590525.0,3511.757232,7199.154422,5287.616281,5800.0,5800.0,5800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025018523,0.025284297,0.025000373,0.899691149,0.025005658,0.308571429,0.187272727,0.028368794,0.0,1.0,0.0,0.359090909,0.1,0.7,0.0,0.0,0.0,0.8,0.5,0.3,0.5
169.0,13.0,207.0,0.539603958,0.999999993,0.639705878,3.0,3.0,1.0,1.0,4.632850242,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,895.0,327.7142857,1900.0,843300.0,172557.1429,1289.25,5263.361446,2860.565714,3100.0,3100.0,3100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028572957,0.884964239,0.028572396,0.029318175,0.028572233,0.453921569,0.056862745,0.033816425,0.028985507,0.538461538,0.461538462,0.466666667,0.25,0.8,-0.383333333,-1.0,-0.125,0.0,0.0,0.5,0.0
432.0,10.0,734.0,0.535269709,0.999999998,0.738532108,16.0,0.0,1.0,1.0,4.58719346,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,675.0,202.5,675.0,843300.0,229397.5,675.0,5876.04,2997.50693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02018189,0.020021645,0.236971796,0.02002444,0.702800229,0.400105708,0.022938689,0.020435967,0.020435967,0.5,0.5,0.394090909,0.1,1.0,-0.334166667,-0.8,-0.05,0.0,0.0,0.5,0.0
225.0,12.0,453.0,0.57494407,0.999999996,0.787148591,0.0,0.0,4.0,0.0,4.602649007,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,357.0,87.57142857,10900.0,843300.0,332900.0,1296.785714,3603.922921,2475.108285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028571491,0.028571462,0.885698517,0.028571766,0.028586765,0.503971861,0.287965368,0.048565121,0.008830022,0.846153846,0.153846154,0.462865014,0.1,1.0,-0.279166667,-0.6,-0.15,0.45,0.35,0.05,0.35
605.0,8.0,206.0,0.644670047,0.999999992,0.763779522,5.0,0.0,1.0,0.0,4.446601942,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1100.0,434.875,18100.0,690400.0,149887.5,2346.676301,4787.5,3280.672362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02511888,0.025001783,0.025022705,0.02502178,0.899834853,0.404551467,0.197522848,0.048543689,0.004854369,0.909090909,0.090909091,0.368041126,0.136363636,1.0,-0.125,-0.125,-0.125,0.5,0.0,0.0,0.0
192.0,9.0,1117.0,0.462522851,0.999999998,0.679687499,5.0,2.0,4.0,0.0,4.904207699,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,596.0,233.2,12200.0,843300.0,224720.0,1484.763285,4495.859504,2841.494175,990.0,1500.0,1245.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040027818,0.040017807,0.839879464,0.04000254,0.040072371,0.349583613,0.013930807,0.022381379,0.023276634,0.490196078,0.509803922,0.348285714,0.05,0.7,-0.29107906,-1.0,-0.05,0.0,0.0,0.5,0.0
709.0,11.0,305.0,0.589403972,0.999999994,0.739884389,5.0,1.0,0.0,0.0,4.701639344,9.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,618.0,393.0,0.0,51900.0,20600.0,0.0,4430.142857,2207.300587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02268025,0.022517136,0.022334251,0.144936147,0.787532216,0.541910603,0.047643098,0.026229508,0.013114754,0.666666667,0.333333333,0.365340909,0.1,0.75,-0.480555556,-0.8,-0.155555556,0.0,0.0,0.5,0.0
521.0,8.0,243.0,0.601659749,0.999999993,0.762237757,6.0,2.0,1.0,0.0,4.765432099,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,399.0,156.2857143,6000.0,843300.0,326985.7143,2166.119403,7625.704261,3631.887121,4000.0,4000.0,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419384249,0.028613053,0.341969797,0.181459105,0.028573795,0.375757576,0.020454545,0.016460905,0.012345679,0.571428571,0.428571429,0.3125,0.05,0.6,-0.316666667,-0.7,-0.125,0.0,0.0,0.5,0.0
700.0,7.0,142.0,0.730496449,0.999999989,0.850574703,7.0,5.0,0.0,1.0,4.528169014,7.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,405.0,303.8333333,0.0,69100.0,36200.0,0.0,2828.994832,2190.023196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02868741,0.028696062,0.028599777,0.454210083,0.459806668,0.555324074,-0.079166667,0.035211268,0.042253521,0.454545455,0.545454545,0.44,0.166666667,0.7,-0.469444444,-1.0,-0.125,0.375,-0.125,0.125,0.125
665.0,10.0,1020.0,0.480276134,0.999999998,0.684654299,15.0,6.0,1.0,0.0,4.706862745,8.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,1000.0,456.3333333,0.0,617900.0,106225.0,0.0,3928.270588,1960.257808,909.0,5100.0,2361.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.349775457,0.025129372,0.270760961,0.025116955,0.329217256,0.417092585,0.10911011,0.044117647,0.018627451,0.703125,0.296875,0.360679413,0.033333333,0.75,-0.220614035,-0.8,-0.05,0.619444444,0.297222222,0.119444444,0.297222222
118.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,724.0,361.5,0.0,843300.0,289000.0,0.0,4556.636364,2680.518664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.066671191,0.066670621,0.73288432,0.067105461,0.066668408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
199.0,8.0,850.0,0.426886792,0.999999998,0.599999999,11.0,0.0,1.0,0.0,4.744705882,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,603.0,129.5,14000.0,843300.0,257212.5,2450.665007,5081.747525,3605.351781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899536519,0.025000133,0.025002917,0.02537306,0.02508737,0.362139542,0.130666154,0.050588235,0.012941176,0.796296296,0.203703704,0.321254908,0.033333333,1.0,-0.213636364,-0.4,-0.05,0.0,0.0,0.5,0.0
490.0,7.0,604.0,0.460898502,0.999999997,0.651026391,4.0,4.0,9.0,0.0,4.380794702,6.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,51.0,37.25,0.0,843300.0,189500.0,0.0,3255.382426,1961.054158,756.0,2700.0,1728.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.033335827,0.866546415,0.033335027,0.033403371,0.03337936,0.426036866,0.097330156,0.051324503,0.024834437,0.673913043,0.326086957,0.349095797,0.1,0.9,-0.274722222,-1.0,-0.025,0.0,0.0,0.5,0.0
43.0,13.0,894.0,0.504514672,0.999999998,0.721904761,2.0,1.0,4.0,0.0,4.492170022,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,843300.0,235450.0,0.0,4131.727399,1899.775401,1600.0,1600.0,1600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.865778592,0.033339603,0.033389383,0.033409322,0.0340831,0.512858924,0.116369337,0.049217002,0.022371365,0.6875,0.3125,0.362987997,0.05,0.9,-0.269027778,-1.0,-0.05,0.227272727,0.118181818,0.272727273,0.118181818
708.0,8.0,962.0,0.503657262,0.999999998,0.706896551,21.0,0.0,1.0,0.0,4.844074844,9.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,862.0,456.0,0.0,51900.0,19777.77778,0.0,3853.568,1903.165183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.281144783,0.022437102,0.022360484,0.539506305,0.134551327,0.496610042,0.133512284,0.04989605,0.018711019,0.727272727,0.272727273,0.350968164,0.033333333,0.9,-0.370083774,-0.8,-0.05,0.0,0.0,0.5,0.0
393.0,8.0,242.0,0.566666664,0.999999993,0.720279715,6.0,3.0,1.0,0.0,4.888429752,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,535.0,171.3975,2700.0,843300.0,408125.0,1163.12,3462.11831,2556.309187,943.0,2000.0,1471.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.799999067,0.050000334,0.050000373,0.050000042,0.050000183,0.338271605,0.042746914,0.024793388,0.016528926,0.6,0.4,0.383333333,0.1,0.6,-0.195138889,-0.4,-0.1,0.0,0.0,0.5,0.0
440.0,11.0,463.0,0.554083884,0.999999996,0.706713778,9.0,0.0,1.0,0.0,4.870410367,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,245.0,79.77777778,6600.0,843300.0,195266.6667,1510.285714,3705.272727,2510.060641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022222437,0.022222336,0.911093844,0.022222914,0.022238469,0.445003367,0.078693603,0.034557235,0.01511879,0.695652174,0.304347826,0.233001894,0.1,0.6,-0.163888889,-0.3,-0.066666667,0.695,0.065,0.195,0.065
155.0,10.0,212.0,0.582938386,0.999999993,0.597315432,12.0,4.0,5.0,0.0,4.891509434,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1800.0,299.7,5700.0,843300.0,248710.0,2836.9,6775.894444,4358.122241,3000.0,3000.0,3000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020236908,0.127168609,0.020000502,0.812593591,0.020000389,0.306574675,0.079383117,0.047169811,0.018867925,0.714285714,0.285714286,0.352272727,0.136363636,0.5,-0.325,-0.5,-0.25,0.125,0.0,0.375,0.0
135.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,310.0,86.43166667,53100.0,843300.0,581733.3333,3485.244418,7128.624295,5280.069989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333349,0.033346924,0.033372528,0.86655999,0.033387068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
594.0,7.0,148.0,0.673469383,0.999999988,0.821428562,1.0,0.0,0.0,1.0,4.837837838,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1100.0,332.0,6700.0,690400.0,341300.0,2155.174201,3366.666667,2995.534822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.050000172,0.050000057,0.799996106,0.05000015,0.050003514,0.467261905,0.085714286,0.040540541,0.013513514,0.75,0.25,0.263095238,0.1,0.5,-0.275,-0.5,-0.05,1.0,-0.5,0.5,0.5
346.0,13.0,345.0,0.551928782,0.999999995,0.718894006,9.0,3.0,2.0,0.0,4.747826087,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1100.0,396.2,0.0,843300.0,151285.7143,0.0,3574.804905,1820.554421,828.0,5200.0,3014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02858967,0.028580066,0.172784708,0.028576389,0.741469166,0.520089672,0.12512214,0.066666667,0.028985507,0.696969697,0.303030303,0.288953981,0.0625,0.75,-0.179166667,-0.5,-0.125,0.4,-0.15,0.1,0.15
387.0,11.0,751.0,0.475476839,0.999999998,0.667441859,25.0,6.0,17.0,1.0,4.736351531,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2600.0,439.577,7900.0,843300.0,373280.0,2329.117647,11070.9238,5421.278432,1300.0,1300.0,1300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020002707,0.174399243,0.020000255,0.765560426,0.020037368,0.562832318,0.177170922,0.047936085,0.015978695,0.75,0.25,0.450829726,0.1,1.0,-0.40014881,-0.714285714,-0.05,0.0,0.0,0.5,0.0
232.0,10.0,160.0,0.647798738,0.99999999,0.789999992,8.0,3.0,4.0,0.0,4.69375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,864.0,187.5,57000.0,843300.0,478950.0,3582.221409,10627.27778,6443.099845,16600.0,16600.0,16600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.034416489,0.033434618,0.033340649,0.865474559,0.033333685,0.490625,0.277604167,0.11875,0.03125,0.791666667,0.208333333,0.418421053,0.2,1.0,-0.2975,-0.5,-0.1875,0.2,0.3,0.3,0.3
191.0,12.0,527.0,0.51663405,0.999999996,0.706713778,1.0,1.0,1.0,0.0,4.434535104,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,543.0,125.0,20700.0,843300.0,309440.0,2582.389163,3545.473809,3031.420153,1500.0,1500.0,1500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040004119,0.381007898,0.498173804,0.040814137,0.040000042,0.527582274,0.135633553,0.058823529,0.020872865,0.738095238,0.261904762,0.403323558,0.05,1.0,-0.348863636,-0.5,-0.05,0.0,0.0,0.5,0.0
