sample_index,cluster,true_label
8026,4,6
6569,5,6
12576,4,3
10344,9,10
12130,3,3
10673,4,10
12797,2,8
10843,9,10
9158,10,2
12195,2,3
12383,2,3
11896,6,10
5223,8,1
5240,0,1
4175,8,1
12892,4,7
4811,7,1
11395,3,10
4372,8,0
3190,1,1
9890,1,2
3687,1,1
2123,6,9
10215,2,10
219,4,9
6615,6,6
878,6,9
9622,4,2
4299,1,1
4705,1,1
322,7,9
2515,6,9
6049,8,1
4078,1,1
11954,3,10
11929,6,10
7810,8,6
7687,4,6
8005,5,6
9522,10,2
39,4,9
10091,3,10
11698,4,10
5290,8,1
5325,1,1
1708,6,9
9307,4,2
1505,6,9
3399,7,1
7511,4,6
537,4,9
9165,7,2
12539,4,3
4629,8,1
9278,4,2
2730,6,9
2875,1,4
11005,9,10
10522,3,10
371,6,9
2370,6,9
4597,8,1
636,6,9
12873,2,7
497,1,9
11485,3,10
12389,2,3
3935,8,1
575,7,9
7249,4,6
10306,9,10
1808,6,9
2651,4,9
5363,4,0
2556,1,9
12679,4,8
1908,6,9
1915,6,9
135,6,9
2082,6,9
5596,4,0
11566,3,10
9083,4,2
4785,8,1
6678,4,6
73,4,9
3542,8,1
8206,4,6
8842,10,2
4297,8,1
3435,8,1
6586,7,6
12894,2,7
7939,10,6
6585,7,6
1959,6,9
5343,1,1
3627,1,1
5878,8,1
5972,6,0
10793,9,10
9434,1,2
9375,2,2
11482,9,10
8452,6,6
6857,7,6
1484,6,9
9901,4,2
11226,9,10
3152,1,1
11303,9,10
3852,1,1
12671,4,8
1419,7,9
3420,6,4
4143,8,1
7280,4,6
7960,7,6
3135,0,1
670,6,9
5898,6,1
455,6,9
8100,4,6
415,6,9
11487,3,10
9792,4,2
8963,6,2
5646,8,1
3727,1,1
12360,2,3
2325,6,9
10064,4,10
7485,6,6
2841,1,0
12158,3,3
4326,8,1
11685,4,10
10950,6,10
278,6,9
10580,9,10
4616,0,1
7351,6,6
11779,9,10
3388,7,4
6567,5,6
9009,6,2
12587,4,3
8162,4,6
5902,8,1
6662,5,6
7312,7,6
6187,5,6
8776,6,2
9281,6,2
2934,1,1
4602,0,1
8055,4,6
11652,4,10
9072,6,2
4712,4,1
6682,5,6
10560,3,10
12520,10,3
10230,9,10
1824,6,9
9050,6,2
12437,4,3
2380,6,9
10842,9,10
7668,6,6
6480,5,6
1925,7,9
8048,4,6
11720,9,10
1508,6,9
12748,2,8
9005,10,2
1631,1,9
419,3,9
9406,10,2
2947,6,4
7736,6,6
5719,7,1
7774,7,6
11571,4,10
11667,4,10
10665,3,10
12025,4,10
10401,9,10
9425,4,2
9480,10,2
1207,6,9
4565,4,0
8304,0,6
3993,4,1
5539,8,1
12953,9,7
9758,4,2
8359,6,6
6502,4,6
4381,0,1
364,6,9
5592,0,1
8921,10,2
8538,5,6
7430,6,6
10335,2,10
9314,6,2
1132,7,9
9426,6,2
11475,2,10
1922,6,9
8492,4,6
4283,8,1
5119,8,1
10534,9,10
3295,8,1
586,6,9
5381,8,1
5340,7,1
11440,3,10
9002,4,2
6537,5,6
10505,9,10
401,6,9
11236,3,10
3561,0,1
6096,0,1
3171,8,1
10586,3,10
131,1,9
9619,4,2
8780,4,2
3912,0,1
5028,0,1
6648,6,6
1525,6,9
5641,1,1
5319,0,1
4405,4,1
10020,6,10
2015,6,9
3450,8,1
2571,6,9
12912,4,7
8529,6,6
8218,4,6
7049,6,6
5899,1,1
12321,4,3
4066,8,1
277,6,9
4357,0,1
10776,9,10
3706,1,1
605,6,9
7601,6,6
12975,4,7
7988,5,6
1362,6,9
8165,5,6
3642,8,1
6133,5,6
2271,6,9
9363,6,2
11494,6,10
10439,3,10
3581,6,1
9600,10,2
7542,0,6
304,6,9
667,6,9
6785,7,6
3172,1,1
5655,0,1
9028,10,2
6890,5,6
12616,2,3
9253,6,2
734,8,9
9222,10,2
3268,1,1
10167,2,10
3203,7,4
11616,2,10
9219,7,2
10102,3,10
3904,7,1
10355,3,10
529,4,9
6301,7,6
11345,4,10
10489,3,10
8541,0,6
6027,0,1
9535,7,2
9994,2,10
5755,0,1
6493,5,6
3599,0,1
12439,4,3
174,4,9
1978,6,9
7670,6,6
7021,5,6
8702,0,2
7185,4,6
6677,5,6
2333,6,9
4683,6,0
869,4,9
12607,4,3
9204,6,2
4566,7,1
8689,10,2
8939,10,2
695,6,9
9936,10,2
6359,7,6
9780,7,2
5772,0,1
5096,1,1
3321,1,1
12395,3,3
7500,6,6
9274,6,2
3913,0,1
4198,1,1
6725,5,6
8585,4,6
11502,3,10
2462,7,9
6943,8,6
4796,7,1
11437,4,10
2058,6,9
5768,8,1
12964,3,7
457,6,9
5322,7,1
7240,6,6
12796,2,8
10783,3,10
8447,5,6
3634,0,1
2772,0,9
9761,6,2
3693,0,1
8846,10,2
439,6,9
6950,5,6
10951,9,10
11612,4,10
5831,1,1
7811,6,6
6760,4,6
7442,7,6
2038,6,9
9609,1,2
3505,7,1
2152,6,9
5385,1,1
3218,7,4
2528,6,9
9248,1,2
4027,8,1
9722,10,2
11821,6,10
4825,8,1
9927,6,2
11600,9,10
9592,10,2
1904,6,9
533,6,9
12498,4,3
2422,6,9
3303,1,1
9819,4,2
1694,6,9
1764,6,9
10008,3,10
3758,1,1
9092,10,2
1344,0,9
7821,6,6
10413,9,10
5990,6,1
9757,6,2
9877,4,2
5339,8,1
11498,3,10
6175,5,6
6664,5,6
1300,6,9
11113,6,10
1079,4,9
8503,5,6
229,1,9
5131,0,1
10885,3,10
3748,1,1
5093,1,1
147,1,9
4214,8,1
10804,9,10
3023,8,1
4368,8,1
5312,8,1
9477,1,2
8308,8,6
2540,4,9
10462,9,10
8523,6,6
133,6,9
12060,3,10
10631,3,10
9147,1,2
8449,5,6
9926,7,2
4636,7,1
5146,1,1
8111,4,6
7186,4,6
8225,4,6
2568,1,9
11115,9,10
2112,1,9
9694,10,2
12347,2,3
12278,3,3
8865,6,2
10346,3,10
10765,9,10
7309,5,6
9513,0,2
1235,6,9
7870,6,6
3700,1,1
267,0,9
12839,2,8
4192,0,1
12264,4,3
10703,4,10
12318,4,3
10133,2,10
11603,4,10
4305,7,1
9647,6,2
1642,6,9
7438,7,6
4628,1,1
856,6,9
192,1,9
4346,7,1
7841,4,6
10417,3,10
9182,10,2
3991,7,1
8732,0,2
4685,8,1
11589,2,10
2803,6,9
3568,7,1
8526,6,6
3173,1,1
10022,2,10
11797,6,10
9905,10,2
6231,6,6
12874,2,7
5279,8,1
6636,4,6
5474,1,1
9387,4,2
5449,0,1
5611,0,1
9061,4,2
3410,7,1
2676,6,9
7775,5,6
2783,4,9
3584,1,1
3195,7,1
10470,3,10
12808,2,8
4686,8,1
1690,4,9
8094,1,6
2667,6,9
7114,7,6
3690,1,1
4006,1,1
1638,6,9
810,6,9
8113,7,6
2472,4,9
11867,3,10
6866,10,6
2991,7,4
6801,6,6
3276,1,1
10978,4,10
1227,6,9
7363,5,6
8107,7,6
4662,8,1
10902,4,10
10543,3,10
8366,4,6
7153,4,6
7618,6,6
2634,6,9
8679,10,2
8564,6,6
8537,5,6
3256,1,1
836,6,9
7979,10,6
9054,4,2
10702,3,10
5636,0,1
1157,7,9
12828,4,8
10664,3,10
2480,6,9
12005,9,10
7731,5,6
10921,9,10
8485,4,6
1183,7,9
349,6,9
459,6,9
5036,0,1
7225,6,6
12589,6,3
3549,0,1
5015,8,1
2682,1,9
7698,4,6
3043,8,1
7981,5,6
12898,4,7
1965,6,9
162,1,9
3473,8,1
11346,4,10
6985,5,6
11125,3,10
1340,6,9
735,8,9
2598,6,9
10701,4,10
4923,0,1
3059,1,4
11360,4,10
7322,7,6
1536,6,9
11649,2,10
2219,6,9
10775,9,10
8455,4,6
438,6,9
8275,4,6
2101,6,9
5072,6,1
284,6,9
1650,6,9
2926,0,4
11070,6,10
983,7,9
3598,0,1
5536,0,1
8381,4,6
4349,0,1
11404,9,10
9772,10,2
6116,4,6
7465,7,6
11680,9,10
9935,0,2
11137,9,10
12620,2,3
4414,0,1
5023,4,0
6476,6,6
2044,6,9
2936,1,1
8465,10,6
823,1,9
6932,0,6
3510,1,1
12180,2,3
3970,8,1
3107,8,1
5826,7,1
9683,6,2
8927,6,2
915,6,9
7957,6,6
10866,6,10
11419,3,10
4556,8,1
238,4,9
12032,3,10
1369,6,9
12901,2,7
6590,8,6
4243,0,1
8639,10,2
271,6,9
1946,1,9
3885,8,1
5688,7,1
10440,3,10
2213,6,9
1020,6,9
680,4,9
10572,3,10
11484,3,10
3206,8,1
7787,4,6
9358,8,2
1906,6,9
2798,6,9
6190,1,6
6477,4,6
6127,7,6
4865,1,1
12552,2,3
6057,0,1
7077,6,6
2789,0,9
3653,7,1
1815,6,9
11344,4,10
4815,7,1
871,6,9
4593,7,1
3224,7,4
6750,1,6
9268,4,2
2895,7,4
5683,1,1
10565,3,10
2294,7,9
2900,7,4
2382,1,0
1749,4,9
10596,9,10
1140,7,9
1539,7,9
293,6,9
7305,6,6
6154,6,6
4193,1,1
10077,3,10
9333,4,2
11163,4,10
4251,0,1
1257,6,9
9702,0,2
7571,6,6
11921,3,10
3227,7,4
46,6,9
4212,6,1
7598,4,6
762,1,9
11892,6,10
3540,6,1
7441,6,6
4571,8,1
2203,6,9
2401,6,9
4087,8,1
3688,8,5
1836,1,9
12375,3,3
11168,3,10
7840,7,6
3196,7,1
10028,9,10
8014,5,6
9875,6,2
9541,10,2
11653,2,10
251,6,9
6908,7,6
8030,4,6
10965,3,10
10989,3,10
2620,6,9
8104,6,6
4056,8,1
10615,9,10
412,9,9
5569,4,1
7303,6,6
6014,1,1
9399,4,2
7566,6,6
12016,3,10
6538,4,6
3827,8,1
3433,6,1
7732,5,6
3163,1,1
6136,8,6
212,6,9
7685,6,6
7765,4,6
3125,6,1
5633,8,1
1121,7,9
10367,3,10
531,6,9
5884,1,1
9627,6,2
6850,7,6
10533,4,10
12127,2,3
2816,6,9
8630,5,6
1128,7,9
8614,5,6
11468,2,10
10101,3,10
191,1,9
6309,5,6
11721,2,10
10403,9,10
3620,1,1
526,1,9
2855,0,4
4668,8,1
5234,0,1
2286,6,9
320,4,9
10397,9,10
622,6,9
4327,8,1
11174,2,10
3715,0,1
9383,7,2
745,4,9
9844,10,2
2263,1,9
12866,2,7
1558,1,9
8759,10,2
2121,4,9
5333,7,1
7509,7,6
2037,6,9
3817,1,1
12387,2,3
9586,4,2
3874,1,1
4679,8,1
10437,3,10
6312,7,6
5092,1,1
11289,2,10
3153,1,1
5700,8,1
8613,7,6
9922,10,2
4954,0,1
1051,6,9
1399,1,9
6765,1,6
694,6,9
5861,8,1
9322,7,2
4541,7,1
5026,8,1
7204,6,6
12704,2,8
7211,6,6
5652,0,1
11848,4,10
2338,6,9
4350,8,1
9606,6,2
9329,6,2
5113,0,1
1100,6,9
6744,4,6
1251,6,9
9710,4,2
12075,2,3
1405,6,9
3330,1,1
8666,8,2
7648,7,6
12548,3,3
1636,4,9
9279,2,2
3456,7,1
3470,8,1
10035,9,10
12463,4,3
5799,4,0
6168,4,6
5919,7,1
5011,0,1
3010,8,1
1605,6,9
12478,2,3
6494,5,6
5913,4,0
103,1,9
274,6,9
10551,3,10
698,4,9
11337,2,10
9790,0,2
7612,4,6
3056,1,4
12545,2,3
4180,8,1
4655,0,1
2941,7,1
3489,8,1
2570,4,9
7911,8,6
12120,2,3
473,6,9
5470,1,1
1268,6,9
9947,10,2
9663,4,2
2867,6,4
7217,6,6
3960,0,1
8073,4,6
6685,5,6
1113,7,9
6862,0,6
10934,3,10
10691,3,10
6971,4,6
357,4,9
2214,6,9
7121,6,6
6173,8,6
1999,6,9
3609,1,1
6917,8,6
11334,4,10
9532,10,2
10998,9,10
11031,4,10
6470,4,6
7164,6,6
12306,3,3
4595,8,1
8441,6,6
10781,9,10
12181,2,3
11341,9,10
8408,6,6
4195,1,1
2896,7,4
2648,4,9
3089,1,4
8792,4,2
9920,4,2
9449,6,2
6261,5,6
553,6,9
1719,6,9
9840,1,2
8138,4,6
2145,6,9
12093,2,3
5395,8,1
12352,2,3
6702,7,6
209,6,9
10464,9,10
842,7,9
2909,1,1
7760,4,6
10646,9,10
1792,6,9
6319,5,6
6757,5,6
2011,6,9
629,6,9
12362,2,3
11317,4,10
12523,2,3
2001,6,9
8291,4,6
779,1,9
4118,1,1
12601,6,3
6305,4,6
7379,1,6
1166,6,9
12186,2,3
10448,9,10
11990,3,10
9446,6,2
12353,2,3
5529,0,1
11999,3,10
11394,3,10
7655,7,6
9188,6,2
5038,8,1
12554,2,3
6598,4,6
2498,4,9
7268,4,6
4964,8,1
1685,6,9
11364,3,10
7320,5,6
7388,4,6
10928,6,10
8402,6,6
366,6,9
4604,1,1
1304,6,9
720,6,9
9174,10,2
3614,1,1
2389,6,9
5767,8,1
2725,8,9
9058,0,2
2368,6,9
3338,1,1
3081,0,1
12889,4,7
7924,7,6
10948,6,10
4389,1,1
6510,6,6
3596,1,1
6348,5,6
3216,7,4
11,1,9
5738,1,1
4598,8,1
4123,8,1
6291,7,6
3097,0,4
9275,4,2
712,1,9
6010,1,1
8874,6,2
8296,5,6
3742,1,1
12773,6,8
1325,6,9
2660,6,9
2483,7,9
862,8,9
7644,6,6
3713,4,0
5711,7,1
8801,10,2
9997,2,10
10268,2,10
12348,2,3
9624,6,2
4103,1,1
3249,7,4
12674,2,8
2117,6,9
7722,6,6
4547,1,1
4122,8,1
12605,2,3
1656,6,9
11910,2,10
8534,5,6
4852,8,1
321,4,9
9666,4,2
7101,4,6
6019,8,1
9738,10,2
12968,2,7
7260,7,6
4315,8,1
1843,6,9
10715,4,10
11528,9,10
10126,4,10
9476,1,2
4867,1,1
4737,0,1
3438,0,1
6938,8,6
8569,5,6
1260,7,9
3462,0,1
11130,2,10
7696,4,6
2235,1,9
7332,6,6
2298,7,9
2258,6,9
1302,6,9
8896,2,2
7429,4,6
7319,5,6
11829,4,10
2358,6,9
4871,8,1
8823,10,2
11390,6,10
1783,6,9
2918,0,4
8753,10,2
1809,6,9
756,4,9
6805,6,6
3006,0,4
6876,6,6
3432,8,1
7395,5,6
2834,0,9
4438,7,1
1481,0,0
9304,10,2
8197,5,6
3061,1,4
339,9,9
4690,8,1
8725,6,2
4106,0,1
5161,4,0
10687,4,10
5101,8,1
5507,6,1
2212,6,9
2719,1,9
388,6,9
11920,6,10
5058,8,1
2990,0,4
11574,9,10
7199,7,6
8648,6,2
9017,1,2
6881,5,6
6336,6,6
891,7,9
12709,4,8
8627,6,6
8673,10,2
12939,4,7
4200,8,1
10724,3,10
12948,2,7
5261,1,1
11501,3,10
11013,9,10
4081,8,1
8276,6,6
11131,3,10
6735,7,6
8621,6,6
9957,6,2
654,6,9
3602,0,1
10266,2,10
2790,0,9
12191,2,3
1014,6,9
1874,4,9
4155,8,1
6842,5,6
6681,5,6
3607,7,1
5746,0,1
5927,7,1
7032,6,6
5207,1,1
2546,1,9
8092,6,6
6105,0,1
9205,6,2
2004,6,9
5962,0,1
3597,8,1
3424,8,1
207,4,9
9902,4,2
929,6,9
7615,7,6
1173,6,9
8411,5,6
4134,0,1
1982,6,9
6453,6,6
2889,7,4
7743,5,6
1289,6,9
1234,8,9
9713,10,2
11459,3,10
13016,3,7
3339,0,4
8758,4,2
12070,2,3
12117,2,3
51,8,9
4508,8,1
299,6,9
7853,4,6
2530,6,9
9324,4,2
4781,8,1
4759,8,1
8549,6,6
1259,6,9
2341,6,9
9552,6,2
3336,1,1
11179,9,10
1842,6,9
10118,9,10
4130,7,1
12301,3,3
12744,2,8
12134,2,3
9011,0,2
1450,6,9
10827,9,10
11302,3,10
5315,0,1
11062,9,10
9653,10,2
2722,7,9
11513,2,10
6103,0,1
8392,6,6
1692,4,9
796,1,9
7366,6,6
12198,2,3
10229,3,10
9287,0,2
3996,8,1
2132,1,9
11294,4,10
5971,8,1
5666,8,1
5259,0,1
10832,3,10
9073,10,2
8043,8,6
9590,6,2
6931,4,6
5562,8,1
6140,6,6
4976,8,1
8790,6,2
10773,3,10
1745,6,9
2449,6,9
2312,7,9
5718,8,1
4281,8,0
4934,1,0
11669,6,10
8632,4,6
1444,1,9
10791,2,10
825,6,9
909,4,9
10348,9,10
7973,7,6
12206,2,3
10307,9,10
10790,9,10
10347,9,10
308,6,9
3411,7,4
11134,3,10
10918,4,10
272,1,9
3629,7,1
6861,4,6
10458,2,10
10095,3,10
10925,3,10
6532,4,6
7166,6,6
9726,4,2
1950,6,9
6038,6,0
8085,4,6
1111,6,9
6695,4,6
11581,2,10
2031,6,9
2448,6,9
10515,9,10
2439,6,9
6794,8,6
9748,6,2
9572,1,2
5239,0,1
1434,6,9
12770,2,8
5495,1,1
1975,4,9
4994,1,1
3301,8,1
9335,6,2
5790,8,1
9928,6,2
10161,2,10
2640,6,9
665,6,9
2935,6,1
194,1,9
9745,4,2
1640,6,9
837,6,9
6322,7,6
4981,0,1
8498,5,6
11051,10,10
3340,8,1
11607,9,10
12296,2,3
12425,2,3
4149,8,1
1977,6,9
2552,0,9
11869,3,10
10705,3,10
6244,7,6
2285,6,9
2021,6,9
7798,4,6
7952,5,6
8704,0,2
8653,10,2
9620,10,2
10806,2,10
4419,8,1
2257,6,9
7273,6,6
5078,0,1
5414,1,1
11944,3,10
1353,6,9
2603,6,9
12753,2,8
1443,1,9
2454,4,9
2654,6,9
3823,0,1
6825,1,6
408,6,9
6727,7,6
4406,8,1
285,6,9
8360,4,6
8426,6,6
12368,2,3
12475,4,3
3544,0,1
2951,0,4
9618,10,2
6326,5,6
9536,0,2
10436,3,10
124,6,9
1025,6,9
8000,0,6
1454,6,9
6944,4,6
10494,3,10
26,4,9
215,6,9
97,6,9
9577,6,2
8850,4,2
4800,1,1
416,6,9
12786,2,8
5525,7,1
608,6,9
8527,4,6
9961,10,2
7675,4,6
3908,0,1
2070,0,9
10138,3,10
9603,4,2
12116,3,3
11749,4,10
3810,8,1
8285,6,6
6164,7,6
1785,6,9
2996,0,1
4166,8,1
5180,8,1
3188,1,1
7819,0,6
12105,2,3
9431,10,2
6979,6,6
1189,4,9
10011,3,10
11793,4,10
8121,6,6
6072,7,1
11609,4,10
3482,8,1
10216,6,10
2694,9,9
5541,0,1
1164,6,9
1753,4,9
2874,0,4
5359,8,1
4484,8,1
7912,0,6
10733,9,10
8352,5,6
8574,5,6
1070,6,9
8004,5,6
520,4,9
6816,0,6
7584,7,6
12577,2,3
10376,3,10
2187,6,9
10795,9,10
12445,4,3
1951,1,9
6934,4,6
9404,6,2
4521,8,1
3941,8,1
6988,10,6
11412,3,10
2713,6,9
10786,6,10
494,6,9
3180,1,1
946,1,9
12816,4,8
5659,0,1
3426,1,1
11177,2,10
1243,6,9
1970,4,9
9074,6,2
5594,8,1
13018,3,7
813,6,9
8770,4,2
11739,9,10
6125,6,6
5997,8,1
10140,3,10
2877,0,4
9737,10,2
7918,7,6
7433,6,6
3548,1,1
9394,6,2
2650,7,9
11461,3,10
9059,7,2
11795,4,10
11391,2,10
6691,5,6
4097,8,1
12847,2,8
5770,8,1
1715,6,9
76,4,9
1787,6,9
5018,8,1
5628,0,1
9450,1,2
1011,6,9
1898,8,9
12275,2,3
8991,6,2
1119,6,9
7830,6,6
8128,4,6
5544,1,1
6056,8,1
5283,1,1
2787,6,9
3921,1,1
1716,1,9
10087,9,10
4238,0,1
11227,3,10
10453,9,10
4450,1,1
5834,7,1
6278,7,6
3963,1,1
5489,0,1
1619,6,9
5830,1,1
9929,10,2
3491,0,1
686,1,9
12844,4,8
6251,4,6
8355,6,6
10905,4,10
6205,7,6
7897,7,6
1653,6,9
5192,0,1
5167,7,1
270,6,9
9743,4,2
10004,4,10
3746,0,1
6460,10,6
1911,6,9
3536,1,1
4268,6,1
11715,9,10
6879,5,6
6435,5,6
3460,0,1
11021,9,10
6313,6,6
9377,1,2
3150,0,4
1560,6,9
4284,8,1
7588,6,6
3060,6,4
4743,1,1
4936,8,1
10271,2,10
8519,5,6
4975,8,1
12627,2,3
10382,9,10
11624,4,10
9648,10,2
1206,6,9
2928,1,1
11978,9,10
9124,6,2
11960,9,10
3207,8,4
12319,2,3
9836,6,2
7498,6,6
9585,4,2
382,6,9
6197,5,6
8937,4,2
8301,6,6
7720,6,6
12642,4,8
1223,6,9
8421,6,1
12635,2,8
914,1,9
10860,2,10
9345,8,2
6930,4,6
10040,9,10
126,6,9
5197,4,1
12433,2,3
60,1,9
2489,4,9
10609,4,10
3452,8,1
9139,4,2
2084,4,9
5461,7,1
12408,2,3
5875,1,1
312,6,9
7457,5,6
3820,0,1
606,6,9
1704,6,9
5451,8,1
431,6,9
4591,8,1
3136,8,1
4937,7,1
10384,9,10
2906,7,1
8349,8,6
9795,10,2
9038,6,2
3275,1,1
5187,7,1
12179,2,3
4853,8,1
11159,9,10
3760,1,1
9215,6,2
7294,6,6
2997,8,1
6618,6,6
1608,7,9
5181,8,1
6080,0,1
9347,8,2
5255,7,1
5084,8,1
10272,2,10
8765,10,2
9843,1,2
7505,8,6
755,4,9
3771,1,1
3242,7,4
9861,6,2
2327,6,9
2977,0,4
6266,4,6
609,6,9
11543,2,10
2168,7,9
2505,4,9
8155,6,6
2638,6,9
5896,1,1
3390,1,1
7901,8,6
9295,10,2
11246,9,10
12768,3,8
5431,8,1
3370,0,1
1751,1,9
5567,0,1
5458,7,1
372,6,9
9784,7,2
978,6,9
2061,4,9
1317,6,9
12224,2,3
3944,6,1
1099,6,9
2738,6,9
1880,6,9
11229,2,10
1349,6,9
5888,8,1
4532,0,1
8472,6,6
10206,2,10
7141,7,6
7328,6,6
1603,6,9
3109,0,1
3040,1,1
6936,7,6
4872,0,1
1363,6,9
269,1,9
5930,0,1
11557,3,10
1869,6,9
8562,6,6
3521,0,1
11544,9,10
3541,7,1
2272,6,9
3826,8,1
1757,6,9
6237,7,6
1878,6,9
9137,10,2
7132,4,6
9910,6,2
3554,8,1
8582,6,6
8778,7,2
10548,3,10
4907,0,1
1599,6,9
11877,4,10
4018,8,1
7869,6,6
4289,8,1
1957,6,9
10015,4,10
224,6,9
11319,2,10
851,6,9
7562,7,6
8,8,9
11614,2,10
9328,10,2
18,8,9
3012,8,1
7699,4,6
11796,4,10
10392,9,10
10285,4,10
6630,7,6
12174,2,3
1495,4,9
7925,7,6
1476,6,9
5008,8,1
644,7,9
10026,3,10
6146,4,6
9040,6,2
6698,0,6
11907,2,10
12072,2,3
10563,3,10
12040,4,10
6474,5,6
9762,4,2
7945,4,6
9914,6,2
10529,9,10
1641,6,9
12086,4,3
12381,2,3
8437,4,6
11184,4,10
2769,6,9
10706,3,10
11200,3,10
6889,6,6
10900,4,10
71,4,9
12397,3,3
8458,5,6
3234,7,4
2109,6,9
9385,7,2
4850,8,1
5204,1,1
3654,1,1
406,6,9
10066,2,10
10679,2,10
10316,3,10
12891,2,7
10039,3,10
10056,2,10
8683,6,2
1475,6,9
10435,3,10
3749,8,1
9407,1,2
2597,1,9
7845,5,6
9630,6,2
396,4,9
8372,8,6
3485,1,1
11354,9,10
4943,8,1
771,1,9
2717,4,9
4074,0,1
9962,1,2
9156,2,2
4125,1,1
10239,9,10
9153,6,2
805,6,9
5,6,9
8194,1,6
12649,4,8
10063,2,10
4909,7,1
177,6,9
11602,2,10
6410,5,6
5778,0,1
6012,0,1
3395,7,4
2824,6,9
996,6,9
11467,9,10
4660,0,1
8297,5,6
10234,2,10
8123,7,6
7326,8,6
7641,7,6
7307,6,6
1409,6,9
12804,4,8
8743,4,2
1006,6,9
4607,7,1
10379,2,10
1542,7,9
2153,6,9
3500,8,1
9067,6,2
4185,1,1
137,6,9
9932,10,2
9793,4,2
9925,4,2
11480,9,10
8246,7,6
4310,8,1
12986,4,7
5952,8,1
11714,4,10
7544,4,6
9667,6,2
9414,6,2
855,7,9
1800,7,9
2795,6,9
12337,2,3
749,6,9
3074,8,1
1323,6,9
11332,3,10
3054,1,1
1188,4,9
7298,8,6
12156,2,3
12668,4,8
6800,1,6
3502,1,1
6708,4,6
6415,7,6
3037,0,1
4608,8,1
5440,1,1
12928,2,7
3053,8,1
11936,3,10
4104,1,1
3911,0,1
7064,5,6
1724,6,9
9439,1,2
5210,0,1
7154,5,6
717,6,9
3104,6,0
5264,7,1
9037,4,2
5129,8,1
9794,4,2
3527,8,1
11389,2,10
4225,1,1
9657,4,2
11349,4,10
10201,9,10
9823,6,2
2839,0,4
3494,0,1
3313,7,4
5004,8,1
11536,9,10
8622,5,6
5209,0,1
1773,6,9
11124,6,10
11753,4,10
11947,3,10
12604,4,3
8292,6,6
2788,1,9
32,0,9
11706,2,10
6065,6,1
2151,6,9
10183,9,10
1005,6,9
5097,1,1
3956,8,1
2016,1,9
8773,10,2
5928,8,1
7769,6,6
7913,6,6
886,0,9
7002,6,6
12270,2,3
42,6,9
8045,4,6
437,6,9
9103,10,2
1426,7,9
6508,6,6
12418,2,3
10135,9,10
3610,1,1
3925,0,1
7767,7,6
1543,7,9
1832,6,9
12659,2,8
4935,8,1
2199,6,9
243,6,9
5047,8,1
9956,7,2
4383,1,1
11117,9,10
5374,8,1
8495,5,6
506,0,9
2742,6,9
3458,8,1
714,6,9
10228,3,10
3187,1,1
10875,9,10
6496,5,6
1370,6,9
11056,9,10
5249,8,1
5335,8,1
4691,0,1
4340,8,1
9672,4,2
3649,6,1
6368,6,6
747,1,9
3859,8,1
791,6,9
9904,4,2
231,6,9
10637,3,10
2592,4,9
6555,7,6
8888,4,2
7321,6,6
5479,8,1
12757,2,8
10141,6,10
5304,8,1
6587,4,6
9558,0,2
5644,0,1
7324,7,6
8098,4,6
9283,1,2
8445,4,6
6192,6,6
2925,6,1
3669,0,1
