sample_index,cluster,true_label
3904,2,1
10355,6,10
529,7,9
6301,1,6
11345,7,10
10489,6,10
8541,8,6
6027,8,1
9535,10,2
9994,3,10
5755,10,1
6493,1,6
3599,5,1
12439,7,3
174,7,9
1978,0,9
7670,0,6
7021,1,6
8702,8,2
7185,0,6
6677,1,6
2333,0,9
4683,2,0
869,7,9
12607,7,3
9204,0,2
4566,2,1
8689,4,2
8939,4,2
695,0,9
9936,4,2
6359,10,6
9780,10,2
5772,8,1
5096,2,1
3321,2,1
12395,6,3
7500,0,6
9274,0,2
3913,7,1
4198,2,1
6725,1,6
8585,7,6
11502,6,10
2462,10,9
6943,7,6
4796,10,1
11437,7,10
2058,0,9
5768,5,1
12964,6,7
457,0,9
5322,10,1
7240,0,6
12796,3,8
10783,3,10
8447,1,6
3634,8,1
2772,8,9
9761,0,2
3693,8,1
8846,4,2
439,0,9
6950,1,6
10951,9,10
11612,7,10
5831,2,1
7811,0,6
6760,7,6
7442,1,6
2038,0,9
9609,2,2
3505,10,1
2152,0,9
5385,2,1
3218,10,4
2528,7,9
9248,2,2
4027,5,1
9722,4,2
11821,0,10
4825,5,1
9927,0,2
11600,9,10
9592,4,2
1904,0,9
533,0,9
12498,7,3
2422,0,9
3303,2,1
9819,7,2
1694,0,9
1764,0,9
10008,6,10
3758,2,1
9092,4,2
1344,8,9
7821,7,6
10413,9,10
5990,2,1
9757,0,2
9877,7,2
5339,5,1
11498,6,10
6175,1,6
6664,1,6
1300,0,9
11113,0,10
1079,7,9
8503,1,6
229,0,9
5131,8,1
10885,6,10
3748,2,1
5093,2,1
147,2,9
4214,5,1
10804,9,10
3023,5,1
4368,5,1
5312,5,1
9477,2,2
8308,5,6
2540,7,9
10462,9,10
8523,0,6
133,0,9
12060,6,10
10631,6,10
9147,2,2
8449,1,6
9926,10,2
4636,10,1
5146,2,1
8111,7,6
7186,7,6
8225,7,6
2568,2,9
11115,9,10
2112,2,9
9694,4,2
12347,3,3
12278,6,3
8865,0,2
10346,6,10
10765,6,10
7309,1,6
9513,8,2
1235,2,9
7870,0,6
3700,2,1
267,8,9
12839,3,8
4192,7,1
12264,7,3
10703,7,10
12318,7,3
10133,3,10
11603,7,10
4305,10,1
9647,0,2
1642,0,9
7438,10,6
4628,2,1
856,0,9
192,2,9
4346,10,1
7841,7,6
10417,6,10
9182,4,2
3991,10,1
8732,7,2
4685,5,1
11589,3,10
2803,0,9
3568,10,1
8526,0,6
3173,2,1
10022,3,10
11797,0,10
9905,4,2
6231,10,6
12874,3,7
5279,5,1
6636,8,6
5474,2,1
9387,7,2
5449,8,1
5611,8,1
9061,7,2
3410,10,1
2676,0,9
7775,1,6
2783,7,9
3584,2,1
3195,2,1
10470,6,10
12808,3,8
4686,5,1
1690,7,9
8094,4,6
2667,0,9
7114,10,6
3690,2,1
4006,2,1
1638,0,9
810,0,9
8113,10,6
2472,7,9
11867,6,10
6866,4,6
2991,10,4
6801,0,6
3276,2,1
10978,7,10
1227,0,9
7363,1,6
8107,10,6
4662,5,1
10902,7,10
10543,6,10
8366,7,6
7153,7,6
7618,0,6
2634,0,9
8679,4,2
8564,0,6
8537,1,6
3256,2,1
836,0,9
7979,4,6
9054,7,2
10702,6,10
5636,8,1
1157,10,9
12828,7,8
10664,6,10
2480,0,9
12005,9,10
7731,1,6
10921,9,10
8485,7,6
1183,10,9
349,0,9
459,0,9
5036,8,1
7225,0,6
12589,0,3
3549,0,1
5015,5,1
2682,2,9
7698,7,6
3043,5,1
7981,1,6
12898,7,7
1965,0,9
162,2,9
3473,5,1
11346,7,10
6985,1,6
11125,6,10
1340,0,9
735,7,9
2598,0,9
10701,7,10
4923,8,1
3059,2,4
11360,7,10
7322,0,6
1536,0,9
11649,3,10
2219,0,9
10775,9,10
8455,7,6
438,0,9
8275,7,6
2101,2,9
5072,0,1
284,0,9
1650,0,9
2926,8,4
11070,0,10
983,10,9
3598,8,1
5536,8,1
8381,7,6
4349,8,1
11404,9,10
9772,4,2
6116,7,6
7465,10,6
11680,3,10
9935,8,2
11137,9,10
12620,3,3
4414,8,1
5023,7,0
6476,0,6
2044,0,9
2936,2,1
8465,4,6
823,2,9
6932,7,6
3510,2,1
12180,3,3
3970,5,1
3107,5,1
5826,10,1
9683,0,2
8927,0,2
915,0,9
7957,0,6
10866,0,10
11419,3,10
4556,5,1
238,7,9
12032,6,10
1369,0,9
12901,3,7
6590,5,6
4243,8,1
8639,4,2
271,0,9
1946,2,9
3885,5,1
5688,10,1
10440,6,10
2213,0,9
1020,0,9
680,0,9
10572,6,10
11484,6,10
3206,5,1
7787,5,6
9358,5,2
1906,0,9
2798,0,9
6190,2,6
6477,7,6
6127,10,6
4865,2,1
12552,3,3
6057,8,1
7077,0,6
2789,8,9
3653,8,1
1815,10,9
11344,7,10
4815,10,1
871,0,9
4593,10,1
3224,10,4
6750,1,6
9268,0,2
2895,10,4
5683,2,1
10565,6,10
2294,10,9
2900,10,4
2382,2,0
1749,7,9
10596,9,10
1140,10,9
1539,10,9
293,0,9
7305,0,6
6154,7,6
4193,2,1
10077,6,10
9333,7,2
11163,7,10
4251,8,1
1257,0,9
9702,8,2
7571,0,6
11921,6,10
3227,10,4
46,0,9
4212,0,1
7598,7,6
762,2,9
11892,0,10
3540,8,1
7441,0,6
4571,5,1
2203,0,9
2401,0,9
4087,5,1
3688,8,5
1836,2,9
12375,6,3
11168,6,10
7840,1,6
3196,10,1
10028,9,10
8014,1,6
9875,0,2
9541,4,2
11653,3,10
251,0,9
6908,10,6
8030,7,6
10965,6,10
10989,6,10
2620,0,9
8104,0,6
4056,5,1
10615,9,10
412,9,9
5569,7,1
7303,0,6
6014,2,1
9399,8,2
7566,0,6
12016,6,10
6538,7,6
3827,5,1
3433,0,1
7732,1,6
3163,2,1
6136,5,6
212,0,9
7685,0,6
7765,7,6
3125,0,1
5633,5,1
1121,0,9
10367,6,10
531,0,9
5884,2,1
9627,4,2
6850,10,6
10533,7,10
12127,3,3
2816,0,9
8630,1,6
1128,10,9
8614,1,6
11468,9,10
10101,6,10
191,2,9
6309,1,6
11721,3,10
10403,9,10
3620,2,1
526,2,9
2855,8,4
4668,5,1
5234,8,1
2286,0,9
320,0,9
10397,9,10
622,0,9
4327,5,1
11174,3,10
3715,8,1
9383,10,2
745,7,9
9844,4,2
2263,0,9
12866,3,7
1558,2,9
8759,4,2
2121,7,9
5333,0,1
7509,1,6
2037,0,9
3817,2,1
12387,3,3
9586,7,2
3874,2,1
4679,5,1
10437,6,10
6312,1,6
5092,2,1
11289,3,10
3153,2,1
5700,5,1
8613,10,6
9922,4,2
4954,8,1
1051,0,9
1399,2,9
6765,0,6
694,0,9
5861,5,1
9322,2,2
4541,10,1
5026,5,1
7204,0,6
12704,3,8
7211,0,6
5652,8,1
11848,7,10
2338,0,9
4350,5,1
9606,0,2
9329,0,2
5113,8,1
1100,0,9
6744,7,6
1251,2,9
9710,7,2
12075,3,3
1405,0,9
3330,2,1
8666,5,2
7648,10,6
12548,6,3
1636,7,9
9279,9,2
3456,10,1
3470,5,1
10035,9,10
12463,0,3
5799,7,0
6168,7,6
5919,10,1
5011,8,1
3010,5,1
1605,0,9
12478,3,3
6494,1,6
5913,7,0
103,2,9
274,0,9
10551,6,10
698,7,9
11337,3,10
9790,7,2
7612,0,6
3056,2,4
12545,3,3
4180,5,1
4655,8,1
2941,10,1
3489,5,1
2570,7,9
7911,5,6
12120,3,3
473,0,9
5470,2,1
1268,0,9
9947,4,2
9663,7,2
2867,0,4
7217,0,6
3960,8,1
8073,7,6
6685,1,6
1113,10,9
6862,7,6
10934,6,10
10691,6,10
6971,7,6
357,0,9
2214,0,9
7121,0,6
6173,7,6
1999,0,9
3609,2,1
6917,5,6
11334,7,10
9532,4,2
10998,9,10
11031,7,10
6470,7,6
7164,0,6
12306,3,3
4595,5,1
8441,0,6
10781,9,10
12181,3,3
11341,9,10
8408,7,6
4195,2,1
2896,10,4
2648,7,9
3089,10,4
8792,7,2
9920,7,2
9449,0,2
6261,1,6
553,0,9
1719,7,9
9840,2,2
8138,7,6
2145,0,9
12093,3,3
5395,5,1
12352,3,3
6702,10,6
209,0,9
10464,9,10
842,10,9
2909,2,1
7760,7,6
10646,9,10
1792,0,9
6319,1,6
6757,1,6
2011,0,9
629,0,9
12362,3,3
11317,7,10
12523,3,3
2001,0,9
8291,7,6
779,0,9
4118,2,1
12601,0,3
6305,7,6
7379,1,6
1166,8,9
12186,3,3
10448,9,10
11990,6,10
9446,0,2
12353,3,3
5529,8,1
11999,6,10
11394,6,10
7655,10,6
9188,4,2
5038,5,1
12554,3,3
6598,7,6
2498,7,9
7268,7,6
4964,5,1
1685,0,9
11364,6,10
7320,1,6
7388,0,6
10928,0,10
8402,0,6
366,0,9
4604,2,1
1304,0,9
720,0,9
9174,4,2
3614,10,1
2389,0,9
5767,5,1
2725,5,9
9058,8,2
2368,0,9
3338,2,1
3081,8,1
12889,7,7
7924,10,6
10948,0,10
4389,2,1
6510,0,6
3596,2,1
6348,1,6
3216,10,4
11,2,9
5738,2,1
4598,5,1
4123,5,1
6291,1,6
3097,8,4
9275,7,2
712,2,9
6010,2,1
8874,0,2
8296,1,6
3742,2,1
12773,0,8
1325,0,9
2660,0,9
2483,0,9
862,5,9
7644,0,6
3713,0,0
5711,8,1
8801,4,2
9997,3,10
10268,3,10
12348,3,3
9624,0,2
4103,2,1
3249,10,4
12674,3,8
2117,0,9
7722,0,6
4547,2,1
4122,5,1
12605,3,3
1656,0,9
11910,3,10
8534,1,6
4852,5,1
321,0,9
9666,7,2
7101,0,6
6019,5,1
9738,4,2
12968,3,7
7260,10,6
4315,5,1
1843,0,9
10715,7,10
11528,9,10
10126,7,10
9476,2,2
4867,2,1
4737,8,1
3438,8,1
6938,5,6
8569,1,6
1260,10,9
3462,7,1
11130,3,10
7696,7,6
2235,2,9
7332,0,6
2298,10,9
2258,0,9
1302,0,9
8896,3,2
7429,7,6
7319,1,6
11829,7,10
2358,0,9
4871,5,1
8823,4,2
11390,0,10
1783,0,9
2918,8,4
8753,4,2
1809,0,9
756,0,9
6805,7,6
3006,8,4
6876,0,6
3432,5,1
7395,1,6
2834,7,9
4438,0,1
1481,8,0
9304,4,2
8197,1,6
3061,2,4
339,9,9
4690,5,1
8725,0,2
4106,8,1
5161,7,0
10687,7,10
5101,5,1
5507,0,1
2212,0,9
2719,2,9
388,0,9
11920,0,10
5058,5,1
2990,8,4
11574,9,10
7199,1,6
8648,0,2
9017,2,2
6881,1,6
6336,0,6
891,0,9
12709,7,8
8627,0,6
8673,4,2
12939,7,7
4200,5,1
10724,6,10
12948,3,7
5261,2,1
11501,6,10
11013,9,10
4081,5,1
8276,7,6
11131,6,10
6735,10,6
8621,0,6
9957,0,2
654,0,9
3602,8,1
10266,3,10
2790,8,9
12191,3,3
1014,0,9
1874,7,9
4155,5,1
6842,1,6
6681,1,6
3607,10,1
5746,8,1
5927,10,1
7032,0,6
5207,2,1
2546,2,9
8092,0,6
6105,8,1
9205,0,2
2004,0,9
5962,8,1
3597,5,1
3424,5,1
207,7,9
9902,7,2
929,0,9
7615,1,6
1173,0,9
8411,1,6
4134,8,1
1982,0,9
6453,0,6
2889,10,4
7743,1,6
1289,0,9
1234,5,9
9713,4,2
11459,6,10
13016,6,7
3339,8,4
8758,7,2
12070,3,3
12117,3,3
51,5,9
4508,5,1
299,0,9
7853,7,6
2530,0,9
9324,7,2
4781,5,1
4759,5,1
8549,0,6
1259,0,9
2341,0,9
9552,7,2
3336,2,1
11179,9,10
1842,0,9
10118,9,10
4130,10,1
12301,6,3
12744,3,8
12134,3,3
9011,5,2
1450,0,9
10827,9,10
11302,6,10
5315,5,1
11062,9,10
9653,4,2
2722,10,9
11513,3,10
6103,8,1
8392,0,6
1692,7,9
796,2,9
7366,0,6
12198,3,3
10229,6,10
9287,8,2
3996,5,1
2132,0,9
11294,7,10
5971,5,1
5666,5,1
5259,8,1
10832,6,10
9073,4,2
8043,7,6
9590,0,2
6931,7,6
5562,5,1
6140,0,6
4976,5,1
8790,0,2
10773,6,10
1745,0,9
2449,0,9
2312,10,9
5718,5,1
4281,5,0
4934,2,0
11669,0,10
8632,7,6
1444,2,9
10791,9,10
825,0,9
909,7,9
10348,9,10
7973,10,6
12206,3,3
10307,9,10
10790,9,10
10347,3,10
308,0,9
3411,10,4
11134,6,10
10918,7,10
272,2,9
3629,10,1
6861,7,6
10458,3,10
10095,6,10
10925,6,10
6532,7,6
7166,0,6
9726,7,2
1950,0,9
6038,0,0
8085,7,6
1111,0,9
6695,7,6
11581,3,10
2031,0,9
2448,0,9
10515,9,10
2439,0,9
6794,7,6
9748,0,2
9572,2,2
5239,8,1
1434,0,9
12770,9,8
5495,2,1
1975,7,9
4994,10,1
3301,5,1
9335,0,2
5790,5,1
9928,8,2
10161,9,10
2640,0,9
665,0,9
2935,0,1
194,2,9
9745,7,2
1640,0,9
837,0,9
6322,1,6
4981,8,1
8498,1,6
11051,4,10
3340,5,1
11607,3,10
12296,3,3
12425,3,3
4149,5,1
1977,0,9
2552,8,9
11869,6,10
10705,6,10
6244,1,6
2285,0,9
2021,2,9
7798,7,6
7952,1,6
8704,8,2
8653,4,2
9620,4,2
10806,3,10
4419,5,1
2257,0,9
7273,0,6
5078,8,1
5414,2,1
11944,6,10
1353,0,9
2603,0,9
12753,3,8
1443,2,9
2454,7,9
2654,0,9
3823,5,1
6825,2,6
408,0,9
6727,10,6
4406,5,1
285,0,9
8360,0,6
8426,0,6
12368,6,3
12475,7,3
3544,5,1
2951,8,4
9618,4,2
6326,1,6
9536,8,2
10436,6,10
124,0,9
1025,0,9
8000,7,6
1454,0,9
6944,7,6
10494,6,10
26,7,9
215,0,9
97,0,9
9577,7,2
8850,8,2
4800,10,1
416,0,9
12786,3,8
5525,10,1
608,0,9
8527,7,6
9961,4,2
7675,7,6
3908,8,1
2070,8,9
10138,6,10
9603,7,2
12116,6,3
11749,7,10
3810,5,1
8285,0,6
6164,10,6
1785,0,9
2996,8,1
4166,5,1
5180,5,1
3188,2,1
7819,8,6
12105,3,3
9431,4,2
6979,10,6
1189,7,9
10011,6,10
11793,7,10
8121,0,6
6072,10,1
11609,7,10
3482,5,1
10216,0,10
2694,9,9
5541,8,1
1164,8,9
1753,0,9
2874,8,4
5359,5,1
4484,5,1
7912,8,6
10733,9,10
8352,1,6
8574,1,6
1070,0,9
8004,1,6
520,7,9
6816,8,6
7584,10,6
12577,3,3
10376,6,10
2187,0,9
10795,9,10
12445,7,3
1951,2,9
6934,7,6
9404,0,2
4521,5,1
3941,5,1
6988,4,6
11412,6,10
2713,0,9
10786,0,10
494,0,9
3180,2,1
946,2,9
12816,7,8
5659,8,1
3426,2,1
11177,3,10
1243,0,9
1970,7,9
9074,0,2
5594,5,1
13018,3,7
813,0,9
8770,7,2
11739,9,10
6125,0,6
5997,5,1
10140,6,10
2877,8,4
9737,4,2
7918,10,6
7433,0,6
3548,2,1
9394,0,2
2650,10,9
11461,6,10
9059,10,2
11795,7,10
11391,3,10
6691,1,6
4097,5,1
12847,3,8
5770,5,1
1715,0,9
76,7,9
1787,0,9
5018,5,1
5628,8,1
9450,2,2
1011,0,9
1898,5,9
12275,3,3
8991,8,2
1119,0,9
7830,0,6
8128,7,6
5544,2,1
6056,5,1
5283,2,1
2787,0,9
3921,2,1
1716,2,9
10087,9,10
4238,8,1
11227,6,10
10453,9,10
4450,2,1
5834,10,1
6278,1,6
3963,10,1
5489,8,1
1619,0,9
5830,2,1
9929,4,2
3491,8,1
686,0,9
12844,7,8
6251,7,6
8355,0,6
10905,7,10
6205,10,6
7897,10,6
1653,10,9
5192,8,1
5167,10,1
270,0,9
9743,7,2
10004,7,10
3746,8,1
6460,4,6
1911,0,9
3536,2,1
4268,0,1
11715,9,10
6879,1,6
6435,1,6
3460,8,1
11021,9,10
6313,0,6
9377,2,2
3150,8,4
1560,2,9
4284,5,1
7588,2,6
3060,0,4
4743,10,1
4936,5,1
10271,3,10
8519,1,6
4975,5,1
12627,3,3
10382,9,10
11624,7,10
9648,4,2
1206,0,9
2928,2,1
11978,9,10
9124,0,2
11960,9,10
3207,5,4
12319,3,3
9836,8,2
7498,0,6
9585,8,2
382,0,9
6197,1,6
8937,7,2
8301,0,6
7720,0,6
12642,7,8
1223,0,9
8421,0,1
12635,3,8
914,2,9
10860,3,10
9345,5,2
6930,7,6
10040,9,10
126,0,9
5197,7,1
12433,3,3
60,2,9
2489,7,9
10609,7,10
3452,5,1
9139,7,2
2084,7,9
5461,10,1
12408,3,3
5875,2,1
312,2,9
7457,1,6
3820,8,1
606,0,9
1704,0,9
5451,5,1
431,0,9
4591,5,1
3136,5,1
4937,10,1
10384,9,10
2906,2,1
8349,5,6
9795,4,2
9038,0,2
3275,2,1
5187,10,1
12179,3,3
4853,5,1
11159,9,10
3760,2,1
9215,7,2
7294,0,6
2997,5,1
6618,0,6
1608,0,9
5181,5,1
6080,8,1
9347,5,2
5255,10,1
5084,5,1
10272,3,10
8765,4,2
9843,2,2
7505,5,6
755,7,9
3771,0,1
3242,10,4
9861,7,2
2327,0,9
2977,8,4
6266,7,6
609,0,9
11543,6,10
2168,10,9
2505,7,9
8155,0,6
2638,0,9
5896,2,1
3390,2,1
7901,7,6
9295,4,2
11246,9,10
12768,6,8
5431,5,1
3370,8,1
1751,2,9
5567,8,1
5458,2,1
372,0,9
9784,8,2
978,0,9
2061,7,9
1317,0,9
12224,3,3
3944,8,1
1099,0,9
2738,7,9
1880,0,9
11229,3,10
1349,0,9
5888,5,1
4532,8,1
8472,0,6
10206,9,10
7141,10,6
7328,0,6
1603,0,9
3109,8,1
3040,2,1
6936,10,6
4872,8,1
1363,0,9
269,2,9
5930,8,1
11557,6,10
1869,0,9
8562,0,6
3521,8,1
11544,9,10
3541,2,1
2272,0,9
3826,5,1
1757,0,9
6237,10,6
1878,0,9
9137,4,2
7132,7,6
9910,0,2
3554,5,1
8582,0,6
8778,10,2
10548,6,10
4907,8,1
1599,0,9
11877,7,10
4018,5,1
7869,7,6
4289,5,1
1957,0,9
10015,7,10
224,0,9
11319,3,10
851,0,9
7562,4,6
8,5,9
11614,3,10
9328,4,2
18,5,9
3012,5,1
7699,7,6
11796,7,10
10392,6,10
10285,7,10
6630,10,6
12174,3,3
1495,7,9
7925,10,6
1476,0,9
5008,5,1
644,10,9
10026,6,10
6146,7,6
9040,0,2
6698,8,6
11907,3,10
12072,3,3
10563,6,10
12040,7,10
6474,1,6
9762,7,2
7945,7,6
9914,0,2
10529,9,10
1641,0,9
12086,7,3
12381,3,3
8437,7,6
11184,7,10
2769,0,9
10706,6,10
11200,6,10
6889,0,6
10900,0,10
71,7,9
12397,6,3
8458,1,6
3234,10,4
2109,0,9
9385,10,2
4850,5,1
5204,2,1
3654,2,1
406,0,9
10066,3,10
10679,3,10
10316,6,10
12891,3,7
10039,6,10
10056,3,10
8683,0,2
1475,7,9
10435,6,10
3749,5,1
9407,2,2
2597,2,9
7845,1,6
9630,0,2
396,7,9
8372,5,6
3485,2,1
11354,9,10
4943,5,1
771,2,9
2717,7,9
4074,8,1
9962,10,2
9156,3,2
4125,2,1
10239,9,10
9153,8,2
805,0,9
5,0,9
8194,4,6
12649,7,8
10063,3,10
4909,10,1
177,0,9
11602,3,10
6410,1,6
5778,8,1
6012,5,1
3395,10,4
2824,0,9
996,0,9
11467,9,10
4660,8,1
8297,1,6
10234,3,10
8123,10,6
7326,5,6
7641,1,6
7307,0,6
1409,0,9
12804,7,8
8743,7,2
1006,0,9
4607,8,1
10379,3,10
1542,10,9
2153,0,9
3500,5,1
9067,7,2
4185,10,1
137,2,9
9932,4,2
9793,7,2
9925,7,2
11480,9,10
8246,10,6
4310,5,1
12986,7,7
5952,5,1
11714,7,10
7544,7,6
9667,0,2
9414,0,2
855,10,9
1800,10,9
2795,0,9
12337,3,3
749,0,9
3074,5,1
1323,0,9
11332,6,10
3054,2,1
1188,7,9
7298,5,6
12156,3,3
12668,7,8
6800,1,6
3502,2,1
6708,7,6
6415,10,6
3037,8,1
4608,5,1
5440,2,1
12928,3,7
3053,5,1
11936,6,10
4104,2,1
3911,7,1
7064,1,6
1724,0,9
9439,2,2
5210,8,1
7154,1,6
717,0,9
3104,2,0
5264,2,1
9037,7,2
5129,5,1
9794,7,2
3527,5,1
11389,3,10
4225,2,1
9657,7,2
11349,7,10
10201,9,10
9823,0,2
2839,8,4
3494,8,1
3313,10,4
5004,5,1
11536,9,10
8622,1,6
5209,1,1
1773,0,9
11124,0,10
11753,7,10
11947,6,10
12604,7,3
8292,0,6
2788,2,9
32,7,9
11706,3,10
6065,0,1
2151,0,9
10183,9,10
1005,0,9
5097,2,1
3956,5,1
2016,2,9
8773,4,2
5928,5,1
7769,0,6
7913,0,6
886,8,9
7002,0,6
12270,3,3
42,0,9
8045,7,6
437,0,9
9103,4,2
1426,10,9
6508,0,6
12418,3,3
10135,9,10
3610,2,1
3925,7,1
7767,1,6
1543,10,9
1832,0,9
12659,3,8
4935,5,1
2199,0,9
243,0,9
5047,5,1
9956,10,2
4383,2,1
11117,9,10
5374,5,1
8495,1,6
506,8,9
2742,0,9
3458,5,1
714,0,9
10228,6,10
3187,2,1
10875,9,10
6496,1,6
1370,2,9
11056,9,10
5249,5,1
5335,5,1
4691,8,1
4340,5,1
9672,7,2
3649,8,1
6368,0,6
747,2,9
3859,5,1
791,0,9
9904,7,2
231,0,9
10637,6,10
2592,7,9
6555,1,6
8888,7,2
7321,0,6
5479,5,1
12757,3,8
10141,0,10
5304,5,1
6587,7,6
9558,8,2
5644,8,1
7324,10,6
8098,7,6
9283,2,2
8445,7,6
6192,0,6
2925,0,1
3669,8,1
