sample_index,cluster,true_label
12671,5,8
1419,7,9
3420,6,4
4143,2,1
7280,6,6
7960,6,6
3135,2,1
670,7,9
5898,7,1
455,7,9
8100,5,6
415,6,9
11487,9,10
9792,5,2
8963,3,2
5646,2,1
3727,10,1
12360,1,3
2325,6,9
10064,5,10
7485,6,6
2841,3,0
12158,9,3
4326,2,1
11685,5,10
10950,7,10
278,7,9
10580,9,10
4616,2,1
7351,6,6
11779,9,10
3388,3,4
6567,8,6
9009,10,2
12587,5,3
8162,5,6
5902,2,1
6662,8,6
7312,3,6
6187,8,6
8776,7,2
9281,6,2
2934,10,1
4602,6,1
8055,5,6
11652,5,10
9072,6,2
4712,5,1
6682,8,6
10560,9,10
12520,3,3
10230,9,10
1824,0,9
9050,6,2
12437,5,3
2380,0,9
10842,9,10
7668,0,6
6480,8,6
1925,7,9
8048,5,6
11720,1,10
1508,0,9
12748,9,8
9005,1,2
1631,10,9
419,6,9
9406,3,2
2947,6,4
7736,6,6
5719,6,1
7774,3,6
11571,5,10
11667,5,10
10665,9,10
12025,5,10
10401,9,10
9425,5,2
9480,3,2
1207,0,9
4565,5,0
8304,6,6
3993,5,1
5539,2,1
12953,9,7
9758,5,2
8359,6,6
6502,5,6
4381,0,1
364,6,9
5592,6,1
8921,1,2
8538,8,6
7430,6,6
10335,1,10
9314,6,2
1132,7,9
9426,6,2
11475,1,10
1922,6,9
8492,5,6
4283,2,1
5119,2,1
10534,9,10
3295,2,1
586,7,9
5381,2,1
5340,7,1
11440,9,10
9002,5,2
6537,8,6
10505,9,10
401,7,9
11236,9,10
3561,6,1
6096,6,1
3171,2,1
10586,9,10
131,7,9
9619,7,2
8780,5,2
3912,6,1
5028,0,1
6648,0,6
1525,0,9
5641,10,1
5319,2,1
4405,5,1
10020,6,10
2015,0,9
3450,2,1
2571,6,9
12912,5,7
8529,6,6
8218,7,6
7049,6,6
5899,10,1
12321,5,3
4066,2,1
277,7,9
4357,5,1
10776,9,10
3706,10,1
605,6,9
7601,6,6
12975,5,7
7988,8,6
1362,0,9
8165,8,6
3642,2,1
6133,3,6
2271,6,9
9363,3,2
11494,6,10
10439,9,10
3581,10,1
9600,3,2
7542,6,6
304,7,9
667,7,9
6785,3,6
3172,10,1
5655,6,1
9028,1,2
6890,8,6
12616,1,3
9253,6,2
734,5,9
9222,3,2
3268,10,1
10167,1,10
3203,7,4
11616,1,10
9219,7,2
10102,9,10
3904,10,1
10355,9,10
529,5,9
6301,3,6
11345,5,10
10489,9,10
8541,6,6
6027,2,1
9535,3,2
9994,9,10
5755,6,1
6493,8,6
3599,2,1
12439,5,3
174,5,9
1978,0,9
7670,6,6
7021,8,6
8702,5,2
7185,0,6
6677,3,6
2333,6,9
4683,10,0
869,5,9
12607,5,3
9204,7,2
4566,10,1
8689,3,2
8939,3,2
695,7,9
9936,3,2
6359,3,6
9780,10,2
5772,6,1
5096,10,1
3321,10,1
12395,9,3
7500,6,6
9274,6,2
3913,5,1
4198,10,1
6725,8,6
8585,5,6
11502,9,10
2462,7,9
6943,2,6
4796,10,1
11437,5,10
2058,0,9
5768,2,1
12964,9,7
457,7,9
5322,0,1
7240,6,6
12796,1,8
10783,9,10
8447,8,6
3634,6,1
2772,5,9
9761,6,2
3693,6,1
8846,3,2
439,6,9
6950,8,6
10951,9,10
11612,5,10
5831,10,1
7811,3,6
6760,5,6
7442,3,6
2038,6,9
9609,7,2
3505,10,1
2152,0,9
5385,10,1
3218,0,4
2528,6,9
9248,10,2
4027,2,1
9722,1,2
11821,6,10
4825,2,1
9927,6,2
11600,9,10
9592,3,2
1904,6,9
533,7,9
12498,5,3
2422,6,9
3303,10,1
9819,5,2
1694,0,9
1764,7,9
10008,9,10
3758,10,1
9092,3,2
1344,0,9
7821,5,6
10413,1,10
5990,10,1
9757,6,2
9877,5,2
5339,2,1
11498,9,10
6175,8,6
6664,8,6
1300,0,9
11113,6,10
1079,5,9
8503,8,6
229,7,9
5131,0,1
10885,9,10
3748,10,1
5093,10,1
147,10,9
4214,2,1
10804,1,10
3023,2,1
4368,2,1
5312,2,1
9477,10,2
8308,2,6
2540,6,9
10462,1,10
8523,6,6
133,6,9
12060,9,10
10631,9,10
9147,10,2
8449,8,6
9926,6,2
4636,10,1
5146,10,1
8111,5,6
7186,6,6
8225,5,6
2568,10,9
11115,1,10
2112,10,9
9694,1,2
12347,1,3
12278,9,3
8865,0,2
10346,9,10
10765,9,10
7309,3,6
9513,6,2
1235,0,9
7870,6,6
3700,10,1
267,5,9
12839,1,8
4192,5,1
12264,5,3
10703,5,10
12318,5,3
10133,1,10
11603,5,10
4305,7,1
9647,7,2
1642,7,9
7438,6,6
4628,10,1
856,0,9
192,10,9
4346,7,1
7841,5,6
10417,9,10
9182,1,2
3991,10,1
8732,6,2
4685,2,1
11589,1,10
2803,7,9
3568,10,1
8526,6,6
3173,10,1
10022,1,10
11797,6,10
9905,3,2
6231,7,6
12874,1,7
5279,2,1
6636,0,6
5474,10,1
9387,5,2
5449,6,1
5611,5,1
9061,6,2
3410,10,1
2676,7,9
7775,3,6
2783,5,9
3584,10,1
3195,10,1
10470,9,10
12808,1,8
4686,2,1
1690,0,9
8094,3,6
2667,7,9
7114,5,6
3690,10,1
4006,10,1
1638,6,9
810,0,9
8113,3,6
2472,5,9
11867,9,10
6866,3,6
2991,10,4
6801,0,6
3276,10,1
10978,5,10
1227,7,9
7363,8,6
8107,3,6
4662,2,1
10902,5,10
10543,9,10
8366,5,6
7153,5,6
7618,6,6
2634,6,9
8679,1,2
8564,6,6
8537,8,6
3256,10,1
836,0,9
7979,3,6
9054,5,2
10702,9,10
5636,6,1
1157,0,9
12828,5,8
10664,9,10
2480,0,9
12005,9,10
7731,8,6
10921,1,10
8485,5,6
1183,7,9
349,6,9
459,6,9
5036,2,1
7225,6,6
12589,6,3
3549,6,1
5015,2,1
2682,7,9
7698,5,6
3043,2,1
7981,3,6
12898,5,7
1965,0,9
162,3,9
3473,2,1
11346,5,10
6985,8,6
11125,9,10
1340,7,9
735,5,9
2598,6,9
10701,5,10
4923,5,1
3059,10,4
11360,5,10
7322,3,6
1536,0,9
11649,1,10
2219,6,9
10775,1,10
8455,5,6
438,6,9
8275,5,6
2101,7,9
5072,0,1
284,6,9
1650,6,9
2926,6,4
11070,7,10
983,7,9
3598,5,1
5536,6,1
8381,5,6
4349,2,1
11404,1,10
9772,1,2
6116,5,6
7465,3,6
11680,9,10
9935,6,2
11137,9,10
12620,1,3
4414,2,1
5023,5,0
6476,6,6
2044,7,9
2936,10,1
8465,3,6
823,10,9
6932,5,6
3510,10,1
12180,1,3
3970,2,1
3107,2,1
5826,6,1
9683,7,2
8927,6,2
915,0,9
7957,6,6
10866,7,10
11419,9,10
4556,2,1
238,5,9
12032,9,10
1369,0,9
12901,1,7
6590,2,6
4243,2,1
8639,3,2
271,7,9
1946,7,9
3885,2,1
5688,6,1
10440,9,10
2213,0,9
1020,0,9
680,0,9
10572,9,10
11484,9,10
3206,2,1
7787,5,6
9358,2,2
1906,6,9
2798,7,9
6190,10,6
6477,5,6
6127,3,6
4865,10,1
12552,1,3
6057,2,1
7077,6,6
2789,6,9
3653,6,1
1815,6,9
11344,5,10
4815,0,1
871,0,9
4593,10,1
3224,0,4
6750,3,6
9268,6,2
2895,7,4
5683,10,1
10565,9,10
2294,7,9
2900,7,4
2382,10,0
1749,5,9
10596,9,10
1140,7,9
1539,7,9
293,6,9
7305,6,6
6154,6,6
4193,10,1
10077,9,10
9333,5,2
11163,5,10
4251,0,1
1257,0,9
9702,6,2
7571,6,6
11921,9,10
3227,0,4
46,6,9
4212,0,1
7598,5,6
762,7,9
11892,7,10
3540,6,1
7441,7,6
4571,2,1
2203,6,9
2401,6,9
4087,2,1
3688,2,5
1836,10,9
12375,9,3
11168,9,10
7840,3,6
3196,10,1
10028,1,10
8014,8,6
9875,6,2
9541,1,2
11653,1,10
251,7,9
6908,3,6
8030,5,6
10965,9,10
10989,9,10
2620,7,9
8104,6,6
4056,2,1
10615,0,10
412,6,9
5569,5,1
7303,6,6
6014,10,1
9399,6,2
7566,6,6
12016,9,10
6538,5,6
3827,2,1
3433,6,1
7732,8,6
3163,10,1
6136,2,6
212,6,9
7685,6,6
7765,6,6
3125,0,1
5633,2,1
1121,7,9
10367,9,10
531,6,9
5884,10,1
9627,3,2
6850,3,6
10533,5,10
12127,1,3
2816,7,9
8630,8,6
1128,7,9
8614,8,6
11468,1,10
10101,9,10
191,10,9
6309,8,6
11721,1,10
10403,9,10
3620,10,1
526,10,9
2855,6,4
4668,2,1
5234,0,1
2286,0,9
320,6,9
10397,1,10
622,10,9
4327,2,1
11174,1,10
3715,5,1
9383,7,2
745,5,9
9844,1,2
2263,7,9
12866,9,7
1558,10,9
8759,3,2
2121,0,9
5333,6,1
7509,3,6
2037,0,9
3817,10,1
12387,1,3
9586,5,2
3874,10,1
4679,2,1
10437,9,10
6312,3,6
5092,10,1
11289,1,10
3153,10,1
5700,2,1
8613,3,6
9922,3,2
4954,0,1
1051,0,9
1399,10,9
6765,6,6
694,7,9
5861,2,1
9322,10,2
4541,10,1
5026,2,1
7204,6,6
12704,1,8
7211,0,6
5652,6,1
11848,5,10
2338,6,9
4350,2,1
9606,6,2
9329,6,2
5113,0,1
1100,0,9
6744,5,6
1251,10,9
9710,5,2
12075,1,3
1405,6,9
3330,10,1
8666,2,2
7648,3,6
12548,9,3
1636,5,9
9279,1,2
3456,6,1
3470,2,1
10035,9,10
12463,6,3
5799,5,0
6168,5,6
5919,6,1
5011,2,1
3010,2,1
1605,7,9
12478,1,3
6494,8,6
5913,5,0
103,7,9
274,6,9
10551,9,10
698,5,9
11337,1,10
9790,5,2
7612,6,6
3056,10,4
12545,1,3
4180,2,1
4655,6,1
2941,10,1
3489,2,1
2570,6,9
7911,2,6
12120,1,3
473,6,9
5470,10,1
1268,0,9
9947,1,2
9663,5,2
2867,6,4
7217,6,6
3960,5,1
8073,5,6
6685,8,6
1113,7,9
6862,5,6
10934,9,10
10691,9,10
6971,5,6
357,6,9
2214,0,9
7121,6,6
6173,5,6
1999,6,9
3609,10,1
6917,5,6
11334,5,10
9532,3,2
10998,9,10
11031,5,10
6470,0,6
7164,6,6
12306,9,3
4595,2,1
8441,3,6
10781,9,10
12181,1,3
11341,9,10
8408,5,6
4195,10,1
2896,7,4
2648,5,9
3089,10,4
8792,5,2
9920,5,2
9449,6,2
6261,3,6
553,6,9
1719,6,9
9840,6,2
8138,5,6
2145,6,9
12093,1,3
5395,2,1
12352,1,3
6702,3,6
209,6,9
10464,9,10
842,7,9
2909,10,1
7760,5,6
10646,1,10
1792,6,9
6319,3,6
6757,8,6
2011,0,9
629,6,9
12362,1,3
11317,5,10
12523,1,3
2001,7,9
8291,5,6
779,7,9
4118,10,1
12601,6,3
6305,5,6
7379,8,6
1166,0,9
12186,1,3
10448,9,10
11990,9,10
9446,6,2
12353,1,3
5529,6,1
11999,9,10
11394,9,10
7655,5,6
9188,3,2
5038,2,1
12554,1,3
6598,5,6
2498,5,9
7268,5,6
4964,2,1
1685,0,9
11364,9,10
7320,8,6
7388,7,6
10928,7,10
8402,6,6
366,6,9
4604,10,1
1304,0,9
720,7,9
9174,1,2
3614,10,1
2389,0,9
5767,2,1
2725,2,9
9058,6,2
2368,0,9
3338,10,1
3081,5,1
12889,5,7
7924,6,6
10948,7,10
4389,10,1
6510,7,6
3596,10,1
6348,8,6
3216,0,4
11,10,9
5738,10,1
4598,2,1
4123,2,1
6291,3,6
3097,0,4
9275,5,2
712,10,9
6010,10,1
8874,0,2
8296,8,6
3742,10,1
12773,6,8
1325,0,9
2660,6,9
2483,6,9
862,2,9
7644,6,6
3713,6,0
5711,6,1
8801,1,2
9997,1,10
10268,1,10
12348,1,3
9624,6,2
4103,10,1
3249,0,4
12674,1,8
2117,6,9
7722,0,6
4547,10,1
4122,2,1
12605,1,3
1656,6,9
11910,1,10
8534,8,6
4852,2,1
321,6,9
9666,5,2
7101,6,6
6019,2,1
9738,3,2
12968,1,7
7260,3,6
4315,2,1
1843,0,9
10715,5,10
11528,9,10
10126,5,10
9476,10,2
4867,10,1
4737,6,1
3438,2,1
6938,2,6
8569,8,6
1260,0,9
3462,2,1
11130,1,10
7696,5,6
2235,10,9
7332,6,6
2298,7,9
2258,0,9
1302,0,9
8896,1,2
7429,5,6
7319,8,6
11829,6,10
2358,6,9
4871,2,1
8823,3,2
11390,7,10
1783,0,9
2918,5,4
8753,1,2
1809,6,9
756,0,9
6805,6,6
3006,0,4
6876,0,6
3432,2,1
7395,8,6
2834,6,9
4438,0,1
1481,0,0
9304,3,2
8197,3,6
3061,10,4
339,5,9
4690,2,1
8725,10,2
4106,5,1
5161,5,0
10687,5,10
5101,2,1
5507,6,1
2212,7,9
2719,10,9
388,6,9
11920,7,10
5058,2,1
2990,6,4
11574,9,10
7199,8,6
8648,4,2
9017,10,2
6881,3,6
6336,6,6
891,7,9
12709,5,8
8627,6,6
8673,1,2
12939,5,7
4200,2,1
10724,9,10
12948,1,7
5261,10,1
11501,9,10
11013,9,10
4081,2,1
8276,5,6
11131,9,10
6735,5,6
8621,6,6
9957,6,2
654,7,9
3602,2,1
10266,1,10
2790,6,9
12191,1,3
1014,0,9
1874,5,9
4155,2,1
6842,8,6
6681,8,6
3607,6,1
5746,6,1
5927,7,1
7032,3,6
5207,10,1
2546,10,9
8092,6,6
6105,6,1
9205,0,2
2004,6,9
5962,2,1
3597,2,1
3424,2,1
207,6,9
9902,5,2
929,0,9
7615,3,6
1173,0,9
8411,8,6
4134,2,1
1982,0,9
6453,7,6
2889,6,4
7743,8,6
1289,0,9
1234,2,9
9713,1,2
11459,9,10
13016,9,7
3339,6,4
8758,5,2
12070,1,3
12117,1,3
51,2,9
4508,2,1
299,6,9
7853,2,6
2530,6,9
9324,5,2
4781,2,1
4759,2,1
8549,6,6
1259,0,9
2341,6,9
9552,5,2
3336,0,1
11179,9,10
1842,0,9
10118,9,10
4130,10,1
12301,9,3
12744,1,8
12134,1,3
9011,2,2
1450,0,9
10827,9,10
11302,9,10
5315,2,1
11062,9,10
9653,3,2
2722,7,9
11513,1,10
6103,6,1
8392,6,6
1692,0,9
796,10,9
7366,6,6
12198,9,3
10229,9,10
9287,6,2
3996,2,1
2132,7,9
11294,5,10
5971,2,1
5666,2,1
5259,0,1
10832,9,10
9073,1,2
8043,5,6
9590,6,2
6931,5,6
5562,2,1
6140,6,6
4976,2,1
8790,0,2
10773,9,10
1745,0,9
2449,0,9
2312,7,9
5718,2,1
4281,2,0
4934,10,0
11669,6,10
8632,5,6
1444,10,9
10791,1,10
825,7,9
909,5,9
10348,9,10
7973,6,6
12206,1,3
10307,9,10
10790,6,10
10347,1,10
308,6,9
3411,3,4
11134,9,10
10918,5,10
272,7,9
3629,10,1
6861,5,6
10458,1,10
10095,9,10
10925,9,10
6532,5,6
7166,6,6
9726,5,2
1950,6,9
6038,6,0
8085,5,6
1111,0,9
6695,5,6
11581,1,10
2031,0,9
2448,0,9
10515,9,10
2439,0,9
6794,5,6
9748,6,2
9572,10,2
5239,6,1
1434,7,9
12770,1,8
5495,10,1
1975,0,9
4994,10,1
3301,2,1
9335,7,2
5790,2,1
9928,6,2
10161,1,10
2640,7,9
665,7,9
2935,6,1
194,10,9
9745,5,2
1640,6,9
837,7,9
6322,3,6
4981,6,1
8498,8,6
11051,3,10
3340,2,1
11607,1,10
12296,1,3
12425,1,3
4149,2,1
1977,0,9
2552,6,9
11869,9,10
10705,9,10
6244,3,6
2285,0,9
2021,10,9
7798,5,6
7952,8,6
8704,6,2
8653,3,2
9620,3,2
10806,1,10
4419,2,1
2257,0,9
7273,6,6
5078,2,1
5414,10,1
11944,9,10
1353,0,9
2603,6,9
12753,1,8
1443,10,9
2454,5,9
2654,6,9
3823,2,1
6825,10,6
408,7,9
6727,7,6
4406,2,1
285,6,9
8360,6,6
8426,5,6
12368,9,3
12475,5,3
3544,2,1
2951,2,4
9618,3,2
6326,10,6
9536,10,2
10436,9,10
124,7,9
1025,0,9
8000,6,6
1454,0,9
6944,6,6
10494,9,10
26,5,9
215,6,9
97,6,9
9577,6,2
8850,2,2
4800,0,1
416,6,9
12786,1,8
5525,10,1
608,7,9
8527,2,6
9961,1,2
7675,5,6
3908,0,1
2070,0,9
10138,9,10
9603,6,2
12116,9,3
11749,5,10
3810,2,1
8285,6,6
6164,3,6
1785,0,9
2996,5,1
4166,2,1
5180,2,1
3188,10,1
7819,5,6
12105,1,3
9431,3,2
6979,7,6
1189,0,9
10011,9,10
11793,5,10
8121,6,6
6072,3,1
11609,5,10
3482,2,1
10216,5,10
2694,5,9
5541,5,1
1164,0,9
1753,0,9
2874,6,4
5359,2,1
4484,2,1
7912,5,6
10733,9,10
8352,8,6
8574,8,6
1070,0,9
8004,8,6
520,5,9
6816,5,6
7584,3,6
12577,1,3
10376,9,10
2187,6,9
10795,9,10
12445,5,3
1951,10,9
6934,5,6
9404,6,2
4521,2,1
3941,2,1
6988,4,6
11412,9,10
2713,6,9
10786,7,10
494,7,9
3180,10,1
946,7,9
12816,5,8
5659,2,1
3426,10,1
11177,1,10
1243,0,9
1970,5,9
9074,6,2
5594,2,1
13018,9,7
813,7,9
8770,5,2
11739,9,10
6125,6,6
5997,2,1
10140,9,10
2877,6,4
9737,1,2
7918,7,6
7433,7,6
3548,10,1
9394,6,2
2650,7,9
11461,9,10
9059,7,2
11795,5,10
11391,1,10
6691,8,6
4097,2,1
12847,1,8
5770,2,1
1715,7,9
76,6,9
1787,0,9
5018,2,1
5628,6,1
9450,10,2
1011,0,9
1898,2,9
12275,1,3
8991,0,2
1119,0,9
7830,6,6
8128,6,6
5544,10,1
6056,2,1
5283,10,1
2787,6,9
3921,10,1
1716,7,9
10087,9,10
4238,0,1
11227,9,10
10453,9,10
4450,10,1
5834,10,1
6278,3,6
3963,10,1
5489,2,1
1619,7,9
5830,10,1
9929,3,2
3491,5,1
686,7,9
12844,5,8
6251,5,6
8355,6,6
10905,5,10
6205,6,6
7897,6,6
1653,6,9
5192,0,1
5167,10,1
270,7,9
9743,5,2
10004,5,10
3746,2,1
6460,3,6
1911,0,9
3536,10,1
4268,0,1
11715,1,10
6879,8,6
6435,8,6
3460,6,1
11021,9,10
6313,6,6
9377,10,2
3150,0,4
1560,0,9
4284,2,1
7588,6,6
3060,0,4
4743,7,1
4936,2,1
10271,1,10
8519,8,6
4975,2,1
12627,1,3
10382,9,10
11624,5,10
9648,1,2
1206,0,9
2928,10,1
11978,1,10
9124,6,2
11960,9,10
3207,2,4
12319,1,3
9836,6,2
7498,6,6
9585,6,2
382,6,9
6197,8,6
8937,5,2
8301,6,6
7720,6,6
12642,5,8
1223,0,9
8421,6,1
12635,1,8
914,7,9
10860,1,10
9345,2,2
6930,5,6
10040,9,10
126,7,9
5197,5,1
12433,1,3
60,10,9
2489,5,9
10609,5,10
3452,2,1
9139,5,2
2084,0,9
5461,6,1
12408,1,3
5875,10,1
312,7,9
7457,8,6
3820,6,1
606,6,9
1704,7,9
5451,2,1
431,6,9
4591,2,1
3136,2,1
4937,10,1
10384,9,10
2906,10,1
8349,2,6
9795,1,2
9038,3,2
3275,10,1
5187,10,1
12179,1,3
4853,2,1
11159,1,10
3760,10,1
9215,5,2
7294,6,6
2997,2,1
6618,0,6
1608,6,9
5181,2,1
6080,6,1
9347,5,2
5255,10,1
5084,2,1
10272,1,10
8765,3,2
9843,10,2
7505,2,6
755,0,9
3771,6,1
3242,0,4
9861,6,2
2327,6,9
2977,0,4
6266,5,6
609,6,9
11543,9,10
2168,7,9
2505,5,9
8155,6,6
2638,6,9
5896,10,1
3390,10,1
7901,5,6
9295,3,2
11246,1,10
12768,9,8
5431,2,1
3370,0,1
1751,10,9
5567,5,1
5458,10,1
372,6,9
9784,6,2
978,0,9
2061,5,9
1317,0,9
12224,1,3
3944,0,1
1099,0,9
2738,6,9
1880,7,9
11229,1,10
1349,0,9
5888,2,1
4532,0,1
8472,6,6
10206,1,10
7141,7,6
7328,6,6
1603,7,9
3109,0,1
3040,10,1
6936,6,6
4872,5,1
1363,0,9
269,7,9
5930,5,1
11557,9,10
1869,0,9
8562,6,6
3521,6,1
11544,9,10
3541,6,1
2272,0,9
3826,2,1
1757,0,9
6237,3,6
1878,7,9
9137,3,2
7132,5,6
9910,6,2
3554,2,1
8582,3,6
8778,10,2
10548,9,10
4907,0,1
1599,7,9
11877,5,10
4018,2,1
7869,6,6
4289,2,1
1957,6,9
10015,5,10
224,6,9
11319,1,10
851,7,9
7562,3,6
8,2,9
11614,1,10
9328,3,2
18,2,9
3012,2,1
7699,5,6
11796,5,10
10392,9,10
10285,5,10
6630,7,6
12174,1,3
1495,5,9
7925,7,6
1476,0,9
5008,2,1
644,10,9
10026,9,10
6146,6,6
9040,6,2
6698,0,6
11907,1,10
12072,1,3
10563,9,10
12040,5,10
6474,8,6
9762,5,2
7945,5,6
9914,6,2
10529,1,10
1641,6,9
12086,5,3
12381,1,3
8437,5,6
11184,5,10
2769,6,9
10706,9,10
11200,9,10
6889,6,6
10900,6,10
71,5,9
12397,9,3
8458,3,6
3234,0,4
2109,0,9
9385,6,2
4850,2,1
5204,10,1
3654,10,1
406,6,9
10066,1,10
10679,1,10
10316,9,10
12891,1,7
10039,9,10
10056,1,10
8683,7,2
1475,5,9
10435,9,10
3749,2,1
9407,10,2
2597,10,9
7845,8,6
9630,6,2
396,5,9
8372,2,6
3485,10,1
11354,9,10
4943,2,1
771,7,9
2717,5,9
4074,2,1
9962,6,2
9156,1,2
4125,10,1
10239,9,10
9153,6,2
805,6,9
5,6,9
8194,3,6
12649,5,8
10063,1,10
4909,10,1
177,6,9
11602,1,10
6410,3,6
5778,6,1
6012,2,1
3395,10,4
2824,6,9
996,0,9
11467,1,10
4660,2,1
8297,8,6
10234,1,10
8123,3,6
7326,2,6
7641,3,6
7307,6,6
1409,7,9
12804,5,8
8743,5,2
1006,0,9
4607,6,1
10379,1,10
1542,7,9
2153,0,9
3500,2,1
9067,6,2
4185,10,1
137,7,9
9932,3,2
9793,5,2
9925,5,2
11480,1,10
8246,6,6
4310,2,1
12986,5,7
5952,2,1
11714,5,10
7544,5,6
9667,6,2
9414,6,2
855,7,9
1800,7,9
2795,7,9
12337,1,3
749,0,9
3074,2,1
1323,0,9
11332,9,10
3054,10,1
1188,5,9
7298,2,6
12156,1,3
12668,6,8
6800,10,6
3502,10,1
6708,5,6
6415,7,6
3037,0,1
4608,2,1
5440,10,1
12928,1,7
3053,2,1
11936,9,10
4104,10,1
3911,5,1
7064,8,6
1724,0,9
9439,10,2
5210,2,1
7154,8,6
717,6,9
3104,0,0
5264,0,1
9037,5,2
5129,2,1
9794,5,2
3527,2,1
11389,1,10
4225,10,1
9657,5,2
11349,5,10
10201,1,10
9823,7,2
2839,2,4
3494,5,1
3313,0,4
5004,2,1
11536,1,10
8622,8,6
5209,8,1
1773,0,9
11124,6,10
11753,5,10
11947,9,10
12604,5,3
8292,6,6
2788,7,9
32,5,9
11706,9,10
6065,6,1
2151,0,9
10183,9,10
1005,0,9
5097,10,1
3956,2,1
2016,10,9
8773,1,2
5928,2,1
7769,6,6
7913,6,6
886,5,9
7002,0,6
12270,1,3
42,6,9
8045,5,6
437,6,9
9103,1,2
1426,7,9
6508,0,6
12418,1,3
10135,1,10
3610,10,1
3925,5,1
7767,3,6
1543,7,9
1832,0,9
12659,1,8
4935,2,1
2199,0,9
243,6,9
5047,2,1
9956,10,2
4383,10,1
11117,1,10
5374,2,1
8495,8,6
506,5,9
2742,6,9
3458,2,1
714,0,9
10228,9,10
3187,10,1
10875,1,10
6496,8,6
1370,10,9
11056,1,10
5249,2,1
5335,2,1
4691,2,1
4340,2,1
9672,5,2
3649,6,1
6368,7,6
747,10,9
3859,2,1
791,6,9
9904,5,2
231,6,9
10637,9,10
2592,6,9
6555,3,6
8888,5,2
7321,6,6
5479,2,1
12757,1,8
10141,7,10
5304,2,1
6587,5,6
9558,6,2
5644,6,1
7324,3,6
8098,5,6
9283,10,2
8445,5,6
6192,6,6
2925,6,1
3669,6,1
