sample_index,cluster,true_label
9188,5,2
5038,6,1
12554,3,3
6598,4,6
2498,4,9
7268,4,6
4964,6,1
1685,5,9
11364,3,10
7320,2,6
7388,4,6
10928,1,10
8402,5,6
366,5,9
4604,7,1
1304,5,9
720,1,9
9174,9,2
3614,8,1
2389,5,9
5767,6,1
2725,6,9
9058,5,2
2368,5,9
3338,7,1
3081,5,1
12889,4,7
7924,8,6
10948,5,10
4389,7,1
6510,1,6
3596,7,1
6348,2,6
3216,8,4
11,7,9
5738,7,1
4598,6,1
4123,6,1
6291,8,6
3097,8,4
9275,4,2
712,7,9
6010,7,1
8874,5,2
8296,2,6
3742,7,1
12773,5,8
1325,5,9
2660,5,9
2483,8,9
862,6,9
7644,1,6
3713,5,0
5711,8,1
8801,9,2
9997,3,10
10268,3,10
12348,3,3
9624,5,2
4103,7,1
3249,8,4
12674,3,8
2117,5,9
7722,5,6
4547,7,1
4122,6,1
12605,3,3
1656,5,9
11910,3,10
8534,2,6
4852,6,1
321,5,9
9666,4,2
7101,5,6
6019,6,1
9738,9,2
12968,3,7
7260,8,6
4315,6,1
1843,5,9
10715,4,10
11528,10,10
10126,4,10
9476,7,2
4867,7,1
4737,8,1
3438,0,1
6938,6,6
8569,2,6
1260,8,9
3462,0,1
11130,3,10
7696,5,6
2235,1,9
7332,5,6
2298,1,9
2258,5,9
1302,5,9
8896,3,2
7429,4,6
7319,2,6
11829,5,10
2358,5,9
4871,6,1
8823,9,2
11390,1,10
1783,5,9
2918,0,4
8753,9,2
1809,5,9
756,5,9
6805,5,6
3006,0,4
6876,5,6
3432,6,1
7395,2,6
2834,4,9
4438,7,1
1481,5,0
9304,9,2
8197,2,6
3061,7,4
339,10,9
4690,6,1
8725,1,2
4106,0,1
5161,4,0
10687,4,10
5101,6,1
5507,8,1
2212,1,9
2719,7,9
388,5,9
11920,1,10
5058,6,1
2990,0,4
11574,10,10
7199,8,6
8648,5,2
9017,7,2
6881,2,6
6336,5,6
891,1,9
12709,4,8
8627,1,6
8673,9,2
12939,4,7
4200,6,1
10724,10,10
12948,3,7
5261,7,1
11501,3,10
11013,10,10
4081,6,1
8276,5,6
11131,3,10
6735,8,6
8621,5,6
9957,5,2
654,1,9
3602,0,1
10266,10,10
2790,0,9
12191,3,3
1014,5,9
1874,4,9
4155,6,1
6842,2,6
6681,2,6
3607,8,1
5746,8,1
5927,8,1
7032,5,6
5207,7,1
2546,7,9
8092,5,6
6105,0,1
9205,1,2
2004,5,9
5962,0,1
3597,6,1
3424,6,1
207,4,9
9902,4,2
929,5,9
7615,8,6
1173,5,9
8411,2,6
4134,0,1
1982,1,9
6453,1,6
2889,8,4
7743,2,6
1289,5,9
1234,6,9
9713,9,2
11459,3,10
13016,3,7
3339,0,4
8758,4,2
12070,3,3
12117,3,3
51,6,9
4508,6,1
299,5,9
7853,5,6
2530,5,9
9324,4,2
4781,6,1
4759,6,1
8549,5,6
1259,5,9
2341,1,9
9552,5,2
3336,7,1
11179,10,10
1842,5,9
10118,10,10
4130,8,1
12301,3,3
12744,3,8
12134,3,3
9011,4,2
1450,5,9
10827,10,10
11302,3,10
5315,0,1
11062,10,10
9653,9,2
2722,1,9
11513,10,10
6103,0,1
8392,1,6
1692,5,9
796,1,9
7366,5,6
12198,3,3
10229,3,10
9287,4,2
3996,6,1
2132,1,9
11294,4,10
5971,6,1
5666,0,1
5259,0,1
10832,3,10
9073,9,2
8043,4,6
9590,5,2
6931,4,6
5562,6,1
6140,5,6
4976,6,1
8790,5,2
10773,3,10
1745,5,9
2449,5,9
2312,1,9
5718,6,1
4281,6,0
4934,7,0
11669,5,10
8632,4,6
1444,7,9
10791,10,10
825,5,9
909,4,9
10348,10,10
7973,8,6
12206,3,3
10307,10,10
10790,10,10
10347,10,10
308,5,9
3411,8,4
11134,3,10
10918,4,10
272,1,9
3629,8,1
6861,4,6
10458,3,10
10095,3,10
10925,3,10
6532,4,6
7166,1,6
9726,4,2
1950,5,9
6038,5,0
8085,4,6
1111,5,9
6695,4,6
11581,3,10
2031,5,9
2448,5,9
10515,10,10
2439,5,9
6794,4,6
9748,5,2
9572,7,2
5239,0,1
1434,1,9
12770,10,8
5495,7,1
1975,5,9
4994,8,1
3301,6,1
9335,1,2
5790,6,1
9928,0,2
10161,10,10
2640,1,9
665,1,9
2935,5,1
194,7,9
9745,4,2
1640,5,9
837,5,9
6322,8,6
4981,0,1
8498,2,6
11051,9,10
3340,6,1
11607,10,10
12296,3,3
12425,3,3
4149,6,1
1977,5,9
2552,0,9
11869,3,10
10705,3,10
6244,8,6
2285,5,9
2021,1,9
7798,4,6
7952,2,6
8704,0,2
8653,9,2
9620,9,2
10806,3,10
4419,6,1
2257,5,9
7273,5,6
5078,0,1
5414,7,1
11944,10,10
1353,5,9
2603,5,9
12753,3,8
1443,1,9
2454,4,9
2654,5,9
3823,0,1
6825,7,6
408,1,9
6727,8,6
4406,6,1
285,1,9
8360,5,6
8426,5,6
12368,3,3
12475,4,3
3544,0,1
2951,0,4
9618,9,2
6326,2,6
9536,0,2
10436,3,10
124,1,9
1025,5,9
8000,5,6
1454,5,9
6944,4,6
10494,3,10
26,4,9
215,5,9
97,5,9
9577,5,2
8850,4,2
4800,8,1
416,5,9
12786,3,8
5525,8,1
608,5,9
8527,4,6
9961,9,2
7675,5,6
3908,0,1
2070,0,9
10138,3,10
9603,4,2
12116,3,3
11749,4,10
3810,6,1
8285,5,6
6164,8,6
1785,5,9
2996,0,1
4166,6,1
5180,6,1
3188,7,1
7819,4,6
12105,3,3
9431,9,2
6979,1,6
1189,4,9
10011,3,10
11793,4,10
8121,5,6
6072,8,1
11609,4,10
3482,6,1
10216,1,10
2694,10,9
5541,0,1
1164,5,9
1753,5,9
2874,0,4
5359,6,1
4484,6,1
7912,0,6
10733,10,10
8352,2,6
8574,2,6
1070,5,9
8004,2,6
520,4,9
6816,4,6
7584,8,6
12577,3,3
10376,3,10
2187,1,9
10795,10,10
12445,4,3
1951,7,9
6934,4,6
9404,5,2
4521,6,1
3941,6,1
6988,9,6
11412,3,10
2713,5,9
10786,1,10
494,1,9
3180,7,1
946,1,9
12816,4,8
5659,0,1
3426,7,1
11177,3,10
1243,5,9
1970,4,9
9074,5,2
5594,6,1
13018,3,7
813,1,9
8770,4,2
11739,10,10
6125,1,6
5997,6,1
10140,3,10
2877,0,4
9737,9,2
7918,8,6
7433,1,6
3548,7,1
9394,5,2
2650,1,9
11461,3,10
9059,8,2
11795,4,10
11391,9,10
6691,2,6
4097,6,1
12847,3,8
5770,6,1
1715,1,9
76,4,9
1787,5,9
5018,6,1
5628,0,1
9450,7,2
1011,5,9
1898,6,9
12275,3,3
8991,5,2
1119,5,9
7830,5,6
8128,5,6
5544,7,1
6056,6,1
5283,7,1
2787,5,9
3921,7,1
1716,7,9
10087,10,10
4238,0,1
11227,3,10
10453,10,10
4450,7,1
5834,8,1
6278,8,6
3963,8,1
5489,0,1
1619,5,9
5830,7,1
9929,9,2
3491,0,1
686,1,9
12844,4,8
6251,4,6
8355,5,6
10905,4,10
6205,8,6
7897,8,6
1653,5,9
5192,0,1
5167,8,1
270,1,9
9743,4,2
10004,4,10
3746,0,1
6460,9,6
1911,5,9
3536,7,1
4268,5,1
11715,10,10
6879,2,6
6435,2,6
3460,0,1
11021,10,10
6313,5,6
9377,7,2
3150,0,4
1560,7,9
4284,6,1
7588,5,6
3060,7,4
4743,7,1
4936,6,1
10271,9,10
8519,2,6
4975,6,1
12627,3,3
10382,10,10
11624,4,10
9648,9,2
1206,5,9
2928,7,1
11978,10,10
9124,5,2
11960,10,10
3207,6,4
12319,3,3
9836,5,2
7498,5,6
9585,5,2
382,5,9
6197,2,6
8937,4,2
8301,5,6
7720,5,6
12642,4,8
1223,5,9
8421,5,1
12635,3,8
914,1,9
10860,3,10
9345,6,2
6930,4,6
10040,10,10
126,1,9
5197,6,1
12433,3,3
60,7,9
2489,4,9
10609,4,10
3452,6,1
9139,4,2
2084,4,9
5461,8,1
12408,3,3
5875,7,1
312,1,9
7457,2,6
3820,8,1
606,5,9
1704,1,9
5451,6,1
431,5,9
4591,6,1
3136,6,1
4937,8,1
10384,10,10
2906,7,1
8349,6,6
9795,9,2
9038,5,2
3275,7,1
5187,8,1
12179,3,3
4853,6,1
11159,10,10
3760,7,1
9215,5,2
7294,5,6
2997,6,1
6618,5,6
1608,1,9
5181,6,1
6080,0,1
9347,6,2
5255,8,1
5084,6,1
10272,9,10
8765,9,2
9843,7,2
7505,6,6
755,4,9
3771,7,1
3242,8,4
9861,5,2
2327,5,9
2977,0,4
6266,4,6
609,5,9
11543,3,10
2168,1,9
2505,4,9
8155,5,6
2638,5,9
5896,7,1
3390,7,1
7901,4,6
9295,9,2
11246,10,10
12768,3,8
5431,6,1
3370,0,1
1751,7,9
5567,0,1
5458,7,1
372,5,9
9784,8,2
978,5,9
2061,4,9
1317,5,9
12224,3,3
3944,5,1
1099,5,9
2738,5,9
1880,1,9
11229,3,10
1349,5,9
5888,6,1
4532,0,1
8472,5,6
10206,10,10
7141,1,6
7328,5,6
1603,1,9
3109,0,1
3040,7,1
6936,8,6
4872,0,1
1363,5,9
269,1,9
5930,0,1
11557,3,10
1869,5,9
8562,5,6
3521,0,1
11544,10,10
3541,8,1
2272,5,9
3826,6,1
1757,5,9
6237,8,6
1878,1,9
9137,5,2
7132,4,6
9910,5,2
3554,6,1
8582,5,6
8778,8,2
10548,3,10
4907,0,1
1599,5,9
11877,4,10
4018,6,1
7869,5,6
4289,6,1
1957,5,9
10015,4,10
224,5,9
11319,3,10
851,5,9
7562,8,6
8,6,9
11614,10,10
9328,9,2
18,6,9
3012,6,1
7699,4,6
11796,4,10
10392,10,10
10285,4,10
6630,8,6
12174,3,3
1495,4,9
7925,8,6
1476,5,9
5008,6,1
644,8,9
10026,3,10
6146,5,6
9040,5,2
6698,0,6
11907,3,10
12072,3,3
10563,3,10
12040,4,10
6474,2,6
9762,4,2
7945,4,6
9914,5,2
10529,10,10
1641,5,9
12086,4,3
12381,3,3
8437,4,6
11184,4,10
2769,5,9
10706,3,10
11200,3,10
6889,5,6
10900,5,10
71,4,9
12397,3,3
8458,2,6
3234,8,4
2109,5,9
9385,8,2
4850,6,1
5204,7,1
3654,7,1
406,5,9
10066,10,10
10679,3,10
10316,3,10
12891,10,7
10039,3,10
10056,9,10
8683,1,2
1475,4,9
10435,3,10
3749,6,1
9407,7,2
2597,7,9
7845,2,6
9630,5,2
396,4,9
8372,6,6
3485,7,1
11354,10,10
4943,6,1
771,1,9
2717,4,9
4074,0,1
9962,1,2
9156,3,2
4125,7,1
10239,10,10
9153,5,2
805,5,9
5,1,9
8194,9,6
12649,4,8
10063,3,10
4909,8,1
177,5,9
11602,10,10
6410,2,6
5778,0,1
6012,0,1
3395,8,4
2824,5,9
996,5,9
11467,5,10
4660,0,1
8297,2,6
10234,10,10
8123,8,6
7326,6,6
7641,8,6
7307,5,6
1409,1,9
12804,4,8
8743,4,2
1006,5,9
4607,8,1
10379,3,10
1542,1,9
2153,5,9
3500,6,1
9067,5,2
4185,7,1
137,1,9
9932,9,2
9793,4,2
9925,4,2
11480,10,10
8246,1,6
4310,6,1
12986,4,7
5952,6,1
11714,4,10
7544,4,6
9667,5,2
9414,5,2
855,1,9
1800,1,9
2795,1,9
12337,3,3
749,5,9
3074,6,1
1323,5,9
11332,3,10
3054,7,1
1188,4,9
7298,6,6
12156,3,3
12668,5,8
6800,7,6
3502,7,1
6708,4,6
6415,1,6
3037,0,1
4608,0,1
5440,7,1
12928,3,7
3053,6,1
11936,3,10
4104,7,1
3911,0,1
7064,2,6
1724,5,9
9439,9,2
5210,0,1
7154,2,6
717,1,9
3104,7,0
5264,8,1
9037,4,2
5129,6,1
9794,4,2
3527,6,1
11389,9,10
4225,7,1
9657,4,2
11349,4,10
10201,10,10
9823,1,2
2839,0,4
3494,0,1
3313,8,4
5004,6,1
11536,10,10
8622,2,6
5209,0,1
1773,5,9
11124,5,10
11753,4,10
11947,3,10
12604,4,3
8292,5,6
2788,1,9
32,4,9
11706,3,10
6065,5,1
2151,5,9
10183,10,10
1005,5,9
5097,7,1
3956,6,1
2016,7,9
8773,9,2
5928,6,1
7769,5,6
7913,1,6
886,0,9
7002,5,6
12270,3,3
42,5,9
8045,4,6
437,5,9
9103,9,2
1426,1,9
6508,5,6
12418,3,3
10135,10,10
3610,7,1
3925,0,1
7767,8,6
1543,1,9
1832,5,9
12659,3,8
4935,6,1
2199,1,9
243,1,9
5047,6,1
9956,8,2
4383,7,1
11117,10,10
5374,6,1
8495,2,6
506,4,9
2742,5,9
3458,6,1
714,5,9
10228,3,10
3187,7,1
10875,10,10
6496,2,6
1370,7,9
11056,10,10
5249,6,1
5335,6,1
4691,0,1
4340,6,1
9672,4,2
3649,7,1
6368,1,6
747,7,9
3859,6,1
791,5,9
9904,4,2
231,1,9
10637,3,10
2592,4,9
6555,8,6
8888,4,2
7321,5,6
5479,6,1
12757,3,8
10141,1,10
5304,6,1
6587,4,6
9558,0,2
5644,0,1
7324,8,6
8098,4,6
9283,7,2
8445,4,6
6192,5,6
2925,5,1
3669,0,1
