sample_index,cluster,true_label
12195,2,3
12383,2,3
11896,6,10
5223,5,1
5240,9,1
4175,5,1
12892,9,7
4811,0,1
11395,10,10
4372,5,0
3190,1,1
9890,1,2
3687,1,1
2123,3,9
10215,2,10
219,3,9
6615,0,6
878,0,9
9622,8,2
4299,1,1
4705,1,1
322,3,9
2515,3,9
6049,5,1
4078,1,1
11954,2,10
11929,6,10
7810,9,6
7687,8,6
8005,4,6
9522,6,2
39,8,9
10091,10,10
11698,9,10
5290,5,1
5325,0,1
1708,0,9
9307,3,2
1505,0,9
3399,3,1
7511,8,6
537,9,9
9165,1,2
12539,9,3
4629,5,1
9278,8,2
2730,3,9
2875,1,4
11005,10,10
10522,10,10
371,3,9
2370,0,9
4597,5,1
636,3,9
12873,2,7
497,1,9
11485,2,10
12389,2,3
3935,5,1
575,3,9
7249,8,6
10306,10,10
1808,3,9
2651,8,9
5363,0,0
2556,3,9
12679,9,8
1908,0,9
1915,9,9
135,3,9
2082,0,9
5596,8,0
11566,10,10
9083,8,2
4785,5,1
6678,8,6
73,3,9
3542,5,1
8206,9,6
8842,7,2
4297,5,1
3435,9,1
6586,4,6
12894,2,7
7939,4,6
6585,4,6
1959,0,9
5343,1,1
3627,1,1
5878,9,1
5972,1,0
10793,10,10
9434,1,2
9375,2,2
11482,7,10
8452,9,6
6857,3,6
1484,3,9
9901,6,2
11226,2,10
3152,1,1
11303,10,10
3852,1,1
12671,9,8
1419,6,9
3420,3,4
4143,5,1
7280,9,6
7960,8,6
3135,9,1
670,6,9
5898,6,1
455,3,9
8100,8,6
415,3,9
11487,10,10
9792,8,2
8963,7,2
5646,5,1
3727,1,1
12360,2,3
2325,3,9
10064,9,10
7485,3,6
2841,6,0
12158,2,3
4326,5,1
11685,9,10
10950,6,10
278,3,9
10580,10,10
4616,5,1
7351,3,6
11779,2,10
3388,3,4
6567,4,6
9009,1,2
12587,9,3
8162,3,6
5902,5,1
6662,4,6
7312,4,6
6187,4,6
8776,6,2
9281,3,2
2934,1,1
4602,1,1
8055,8,6
11652,9,10
9072,3,2
4712,3,1
6682,4,6
10560,10,10
12520,7,3
10230,10,10
1824,0,9
9050,3,2
12437,9,3
2380,0,9
10842,10,10
7668,0,6
6480,4,6
1925,6,9
8048,8,6
11720,2,10
1508,0,9
12748,2,8
9005,7,2
1631,3,9
419,3,9
9406,4,2
2947,3,4
7736,3,6
5719,1,1
7774,4,6
11571,9,10
11667,9,10
10665,10,10
12025,8,10
10401,10,10
9425,8,2
9480,7,2
1207,0,9
4565,8,0
8304,3,6
3993,3,1
5539,5,1
12953,2,7
9758,8,2
8359,3,6
6502,8,6
4381,0,1
364,3,9
5592,3,1
8921,7,2
8538,4,6
7430,3,6
10335,2,10
9314,3,2
1132,6,9
9426,3,2
11475,2,10
1922,9,9
8492,9,6
4283,5,1
5119,5,1
10534,10,10
3295,5,1
586,6,9
5381,0,1
5340,0,1
11440,10,10
9002,8,2
6537,4,6
10505,2,10
401,3,9
11236,10,10
3561,3,1
6096,1,1
3171,5,1
10586,10,10
131,6,9
9619,6,2
8780,3,2
3912,3,1
5028,0,1
6648,0,6
1525,0,9
5641,1,1
5319,5,1
4405,8,1
10020,3,10
2015,0,9
3450,5,1
2571,3,9
12912,9,7
8529,3,6
8218,6,6
7049,3,6
5899,1,1
12321,9,3
4066,5,1
277,6,9
4357,8,1
10776,2,10
3706,1,1
605,3,9
7601,3,6
12975,9,7
7988,4,6
1362,0,9
8165,4,6
3642,5,1
6133,4,6
2271,3,9
9363,6,2
11494,3,10
10439,10,10
3581,1,1
9600,7,2
7542,3,6
304,3,9
667,6,9
6785,4,6
3172,1,1
5655,3,1
9028,7,2
6890,4,6
12616,2,3
9253,3,2
734,5,9
9222,7,2
3268,1,1
10167,2,10
3203,0,4
11616,2,10
9219,3,2
10102,10,10
3904,1,1
10355,2,10
529,3,9
6301,4,6
11345,9,10
10489,10,10
8541,3,6
6027,1,1
9535,6,2
9994,10,10
5755,1,1
6493,4,6
3599,5,1
12439,9,3
174,3,9
1978,0,9
7670,3,6
7021,4,6
8702,3,2
7185,0,6
6677,4,6
2333,3,9
4683,1,0
869,9,9
12607,9,3
9204,6,2
4566,1,1
8689,7,2
8939,7,2
695,6,9
9936,7,2
6359,4,6
9780,1,2
5772,3,1
5096,1,1
3321,1,1
12395,2,3
7500,3,6
9274,3,2
3913,3,1
4198,1,1
6725,4,6
8585,3,6
11502,10,10
2462,6,9
6943,8,6
4796,0,1
11437,9,10
2058,0,9
5768,5,1
12964,10,7
457,3,9
5322,0,1
7240,3,6
12796,2,8
10783,2,10
8447,4,6
3634,9,1
2772,3,9
9761,3,2
3693,3,1
8846,7,2
439,3,9
6950,4,6
10951,10,10
11612,9,10
5831,1,1
7811,4,6
6760,8,6
7442,4,6
2038,3,9
9609,6,2
3505,1,1
2152,0,9
5385,0,1
3218,0,4
2528,3,9
9248,3,2
4027,5,1
9722,7,2
11821,6,10
4825,5,1
9927,1,2
11600,2,10
9592,7,2
1904,3,9
533,6,9
12498,9,3
2422,3,9
3303,1,1
9819,8,2
1694,0,9
1764,6,9
10008,10,10
3758,1,1
9092,7,2
1344,0,9
7821,9,6
10413,7,10
5990,3,1
9757,3,2
9877,8,2
5339,5,1
11498,10,10
6175,4,6
6664,4,6
1300,0,9
11113,9,10
1079,8,9
8503,4,6
229,6,9
5131,5,1
10885,10,10
3748,1,1
5093,1,1
147,1,9
4214,5,1
10804,7,10
3023,9,1
4368,5,1
5312,5,1
9477,6,2
8308,5,6
2540,3,9
10462,7,10
8523,3,6
133,9,9
12060,10,10
10631,10,10
9147,1,2
8449,4,6
9926,3,2
4636,1,1
5146,1,1
8111,9,6
7186,9,6
8225,3,6
2568,1,9
11115,7,10
2112,1,9
9694,7,2
12347,2,3
12278,10,3
8865,0,2
10346,10,10
10765,10,10
7309,4,6
9513,8,2
1235,1,9
7870,3,6
3700,1,1
267,3,9
12839,2,8
4192,8,1
12264,9,3
10703,9,10
12318,9,3
10133,2,10
11603,8,10
4305,1,1
9647,6,2
1642,6,9
7438,3,6
4628,1,1
856,6,9
192,1,9
4346,6,1
7841,8,6
10417,10,10
9182,7,2
3991,1,1
8732,3,2
4685,5,1
11589,2,10
2803,6,9
3568,1,1
8526,3,6
3173,1,1
10022,2,10
11797,3,10
9905,7,2
6231,6,6
12874,2,7
5279,5,1
6636,0,6
5474,1,1
9387,8,2
5449,3,1
5611,9,1
9061,3,2
3410,1,1
2676,6,9
7775,4,6
2783,9,9
3584,1,1
3195,0,1
10470,10,10
12808,2,8
4686,5,1
1690,0,9
8094,4,6
2667,6,9
7114,0,6
3690,1,1
4006,6,1
1638,3,9
810,0,9
8113,7,6
2472,8,9
11867,10,10
6866,7,6
2991,1,4
6801,0,6
3276,1,1
10978,8,10
1227,6,9
7363,4,6
8107,7,6
4662,5,1
10902,0,10
10543,10,10
8366,9,6
7153,9,6
7618,3,6
2634,3,9
8679,7,2
8564,3,6
8537,4,6
3256,0,1
836,0,9
7979,7,6
9054,0,2
10702,10,10
5636,9,1
1157,0,9
12828,9,8
10664,10,10
2480,0,9
12005,10,10
7731,4,6
10921,7,10
8485,8,6
1183,0,9
349,9,9
459,3,9
5036,5,1
7225,3,6
12589,3,3
3549,3,1
5015,5,1
2682,6,9
7698,8,6
3043,8,1
7981,4,6
12898,9,7
1965,0,9
162,1,9
3473,5,1
11346,9,10
6985,4,6
11125,10,10
1340,0,9
735,5,9
2598,9,9
10701,9,10
4923,9,1
3059,1,4
11360,9,10
7322,7,6
1536,0,9
11649,2,10
2219,3,9
10775,2,10
8455,9,6
438,3,9
8275,9,6
2101,6,9
5072,0,1
284,9,9
1650,3,9
2926,3,4
11070,6,10
983,0,9
3598,8,1
5536,3,1
8381,3,6
4349,5,1
11404,2,10
9772,7,2
6116,8,6
7465,4,6
11680,2,10
9935,3,2
11137,2,10
12620,2,3
4414,5,1
5023,8,0
6476,3,6
2044,6,9
2936,1,1
8465,4,6
823,1,9
6932,3,6
3510,1,1
12180,2,3
3970,5,1
3107,5,1
5826,8,1
9683,6,2
8927,3,2
915,1,9
7957,3,6
10866,6,10
11419,2,10
4556,5,1
238,9,9
12032,10,10
1369,0,9
12901,2,7
6590,8,6
4243,5,1
8639,7,2
271,3,9
1946,6,9
3885,8,1
5688,3,1
10440,10,10
2213,0,9
1020,0,9
680,9,9
10572,10,10
11484,10,10
3206,5,1
7787,9,6
9358,8,2
1906,3,9
2798,6,9
6190,1,6
6477,8,6
6127,4,6
4865,1,1
12552,2,3
6057,9,1
7077,3,6
2789,3,9
3653,1,1
1815,3,9
11344,8,10
4815,0,1
871,0,9
4593,1,1
3224,0,4
6750,4,6
9268,3,2
2895,3,4
5683,1,1
10565,10,10
2294,6,9
2900,3,4
2382,0,0
1749,0,9
10596,2,10
1140,6,9
1539,6,9
293,3,9
7305,3,6
6154,9,6
4193,1,1
10077,10,10
9333,8,2
11163,9,10
4251,0,1
1257,0,9
9702,1,2
7571,3,6
11921,2,10
3227,0,4
46,3,9
4212,0,1
7598,8,6
762,6,9
11892,6,10
3540,3,1
7441,3,6
4571,5,1
2203,9,9
2401,3,9
4087,5,1
3688,8,5
1836,1,9
12375,2,3
11168,10,10
7840,4,6
3196,0,1
10028,2,10
8014,4,6
9875,3,2
9541,2,2
11653,2,10
251,3,9
6908,4,6
8030,3,6
10965,10,10
10989,10,10
2620,3,9
8104,3,6
4056,5,1
10615,2,10
412,3,9
5569,9,1
7303,3,6
6014,1,1
9399,9,2
7566,3,6
12016,10,10
6538,9,6
3827,5,1
3433,3,1
7732,4,6
3163,1,1
6136,8,6
212,3,9
7685,3,6
7765,3,6
3125,0,1
5633,5,1
1121,0,9
10367,10,10
531,3,9
5884,1,1
9627,7,2
6850,4,6
10533,0,10
12127,2,3
2816,6,9
8630,4,6
1128,6,9
8614,4,6
11468,2,10
10101,10,10
191,1,9
6309,4,6
11721,2,10
10403,2,10
3620,1,1
526,1,9
2855,3,4
4668,5,1
5234,0,1
2286,0,9
320,9,9
10397,2,10
622,3,9
4327,5,1
11174,2,10
3715,9,1
9383,6,2
745,8,9
9844,7,2
2263,6,9
12866,2,7
1558,1,9
8759,7,2
2121,0,9
5333,1,1
7509,4,6
2037,0,9
3817,1,1
12387,2,3
9586,8,2
3874,1,1
4679,5,1
10437,10,10
6312,4,6
5092,1,1
11289,2,10
3153,1,1
5700,8,1
8613,4,6
9922,7,2
4954,0,1
1051,0,9
1399,1,9
6765,3,6
694,6,9
5861,5,1
9322,1,2
4541,1,1
5026,5,1
7204,3,6
12704,2,8
7211,0,6
5652,3,1
11848,9,10
2338,3,9
4350,5,1
9606,3,2
9329,3,2
5113,0,1
1100,0,9
6744,8,6
1251,0,9
9710,8,2
12075,2,3
1405,3,9
3330,1,1
8666,8,2
7648,4,6
12548,2,3
1636,9,9
9279,2,2
3456,3,1
3470,5,1
10035,2,10
12463,9,3
5799,8,0
6168,9,6
5919,3,1
5011,5,1
3010,5,1
1605,6,9
12478,2,3
6494,4,6
5913,8,0
103,6,9
274,3,9
10551,10,10
698,8,9
11337,2,10
9790,8,2
7612,3,6
3056,1,4
12545,2,3
4180,5,1
4655,8,1
2941,1,1
3489,5,1
2570,9,9
7911,8,6
12120,2,3
473,3,9
5470,1,1
1268,0,9
9947,7,2
9663,9,2
2867,3,4
7217,3,6
3960,9,1
8073,3,6
6685,4,6
1113,6,9
6862,3,6
10934,10,10
10691,10,10
6971,8,6
357,3,9
2214,0,9
7121,3,6
6173,8,6
1999,3,9
3609,1,1
6917,8,6
11334,9,10
9532,6,2
10998,2,10
11031,9,10
6470,3,6
7164,3,6
12306,2,3
4595,5,1
8441,4,6
10781,10,10
12181,2,3
11341,2,10
8408,8,6
4195,1,1
2896,3,4
2648,3,9
3089,1,4
8792,8,2
9920,6,2
9449,3,2
6261,4,6
553,3,9
1719,3,9
9840,1,2
8138,8,6
2145,9,9
12093,2,3
5395,5,1
12352,2,3
6702,4,6
209,3,9
10464,2,10
842,6,9
2909,1,1
7760,9,6
10646,2,10
1792,3,9
6319,4,6
6757,4,6
2011,0,9
629,3,9
12362,2,3
11317,9,10
12523,2,3
2001,3,9
8291,8,6
779,6,9
4118,1,1
12601,3,3
6305,3,6
7379,4,6
1166,0,9
12186,2,3
10448,10,10
11990,10,10
9446,3,2
12353,2,3
5529,3,1
11999,10,10
11394,10,10
7655,3,6
9188,7,2
5038,5,1
12554,2,3
6598,0,6
2498,8,9
7268,9,6
4964,5,1
1685,0,9
11364,10,10
7320,4,6
7388,6,6
10928,6,10
8402,3,6
366,3,9
4604,1,1
1304,0,9
720,3,9
9174,7,2
3614,1,1
2389,0,9
5767,5,1
2725,5,9
9058,3,2
2368,0,9
3338,1,1
3081,9,1
12889,9,7
7924,3,6
10948,6,10
4389,1,1
6510,3,6
3596,1,1
6348,4,6
3216,0,4
11,1,9
5738,1,1
4598,5,1
4123,5,1
6291,4,6
3097,1,4
9275,8,2
712,1,9
6010,1,1
8874,0,2
8296,4,6
3742,1,1
12773,3,8
1325,0,9
2660,3,9
2483,3,9
862,5,9
7644,3,6
3713,9,0
5711,3,1
8801,7,2
9997,2,10
10268,2,10
12348,2,3
9624,3,2
4103,1,1
3249,0,4
12674,2,8
2117,3,9
7722,0,6
4547,1,1
4122,5,1
12605,2,3
1656,3,9
11910,2,10
8534,4,6
4852,5,1
321,9,9
9666,8,2
7101,3,6
6019,5,1
9738,7,2
12968,2,7
7260,4,6
4315,5,1
1843,0,9
10715,9,10
11528,10,10
10126,9,10
9476,1,2
4867,1,1
4737,3,1
3438,9,1
6938,8,6
8569,4,6
1260,0,9
3462,5,1
11130,2,10
7696,3,6
2235,3,9
7332,3,6
2298,6,9
2258,0,9
1302,0,9
8896,2,2
7429,3,6
7319,4,6
11829,9,10
2358,3,9
4871,5,1
8823,7,2
11390,3,10
1783,0,9
2918,5,4
8753,7,2
1809,3,9
756,9,9
6805,3,6
3006,0,4
6876,0,6
3432,5,1
7395,4,6
2834,8,9
4438,1,1
1481,0,0
9304,7,2
8197,4,6
3061,1,4
339,9,9
4690,5,1
8725,1,2
4106,5,1
5161,8,0
10687,9,10
5101,5,1
5507,3,1
2212,6,9
2719,1,9
388,3,9
11920,6,10
5058,5,1
2990,0,4
11574,10,10
7199,4,6
8648,3,2
9017,1,2
6881,4,6
6336,3,6
891,1,9
12709,9,8
8627,3,6
8673,7,2
12939,9,7
4200,5,1
10724,10,10
12948,2,7
5261,1,1
11501,10,10
11013,10,10
4081,5,1
8276,3,6
11131,10,10
6735,8,6
8621,3,6
9957,1,2
654,3,9
3602,1,1
10266,2,10
2790,3,9
12191,2,3
1014,0,9
1874,8,9
4155,5,1
6842,4,6
6681,4,6
3607,1,1
5746,3,1
5927,3,1
7032,3,6
5207,1,1
2546,1,9
8092,3,6
6105,9,1
9205,0,2
2004,3,9
5962,5,1
3597,5,1
3424,5,1
207,3,9
9902,9,2
929,0,9
7615,4,6
1173,0,9
8411,4,6
4134,5,1
1982,0,9
6453,3,6
2889,3,4
7743,4,6
1289,0,9
1234,5,9
9713,7,2
11459,10,10
13016,2,7
3339,9,4
8758,3,2
12070,2,3
12117,2,3
51,9,9
4508,5,1
299,9,9
7853,9,6
2530,3,9
9324,3,2
4781,5,1
4759,5,1
8549,3,6
1259,0,9
2341,3,9
9552,9,2
3336,0,1
11179,10,10
1842,0,9
10118,10,10
4130,1,1
12301,2,3
12744,2,8
12134,2,3
9011,5,2
1450,0,9
10827,10,10
11302,10,10
5315,5,1
11062,10,10
9653,7,2
2722,6,9
11513,2,10
6103,9,1
8392,3,6
1692,0,9
796,1,9
7366,3,6
12198,10,3
10229,10,10
9287,8,2
3996,5,1
2132,0,9
11294,9,10
5971,5,1
5666,5,1
5259,0,1
10832,2,10
9073,7,2
8043,9,6
9590,6,2
6931,8,6
5562,5,1
6140,3,6
4976,5,1
8790,3,2
10773,2,10
1745,0,9
2449,0,9
2312,6,9
5718,5,1
4281,5,0
4934,0,0
11669,9,10
8632,8,6
1444,1,9
10791,2,10
825,0,9
909,8,9
10348,10,10
7973,3,6
12206,2,3
10307,10,10
10790,7,10
10347,2,10
308,3,9
3411,1,4
11134,10,10
10918,9,10
272,6,9
3629,1,1
6861,8,6
10458,2,10
10095,10,10
10925,10,10
6532,8,6
7166,3,6
9726,3,2
1950,3,9
6038,3,0
8085,8,6
1111,0,9
6695,9,6
11581,2,10
2031,0,9
2448,0,9
10515,10,10
2439,0,9
6794,8,6
9748,3,2
9572,1,2
5239,3,1
1434,6,9
12770,7,8
5495,1,1
1975,0,9
4994,1,1
3301,5,1
9335,6,2
5790,5,1
9928,3,2
10161,7,10
2640,3,9
665,6,9
2935,3,1
194,1,9
9745,3,2
1640,9,9
837,0,9
6322,4,6
4981,3,1
8498,4,6
11051,7,10
3340,5,1
11607,2,10
12296,2,3
12425,2,3
4149,5,1
1977,0,9
2552,1,9
11869,10,10
10705,10,10
6244,4,6
2285,0,9
2021,0,9
7798,9,6
7952,4,6
8704,8,2
8653,7,2
9620,7,2
10806,2,10
4419,5,1
2257,0,9
7273,3,6
5078,5,1
5414,1,1
11944,10,10
1353,0,9
2603,3,9
12753,2,8
1443,1,9
2454,9,9
2654,3,9
3823,5,1
6825,6,6
408,3,9
6727,0,6
4406,5,1
285,3,9
8360,3,6
8426,8,6
12368,10,3
12475,9,3
3544,5,1
2951,5,4
9618,7,2
6326,1,6
9536,1,2
10436,10,10
124,6,9
1025,0,9
8000,3,6
1454,0,9
6944,9,6
10494,10,10
26,9,9
215,3,9
97,3,9
9577,9,2
8850,5,2
4800,1,1
416,3,9
12786,2,8
5525,3,1
608,3,9
8527,9,6
9961,7,2
7675,9,6
3908,0,1
2070,0,9
10138,10,10
9603,9,2
12116,2,3
11749,8,10
3810,5,1
8285,3,6
6164,4,6
1785,0,9
2996,8,1
4166,5,1
5180,5,1
3188,1,1
7819,5,6
12105,2,3
9431,7,2
6979,0,6
1189,0,9
10011,10,10
11793,9,10
8121,3,6
6072,3,1
11609,9,10
3482,5,1
10216,9,10
2694,3,9
5541,3,1
1164,0,9
1753,0,9
2874,9,4
5359,5,1
4484,5,1
7912,3,6
10733,10,10
8352,4,6
8574,4,6
1070,0,9
8004,4,6
520,8,9
6816,0,6
7584,4,6
12577,2,3
10376,10,10
2187,1,9
10795,10,10
12445,9,3
1951,1,9
6934,8,6
9404,3,2
4521,5,1
3941,5,1
6988,7,6
11412,10,10
2713,3,9
10786,6,10
494,6,9
3180,1,1
946,6,9
12816,9,8
5659,5,1
3426,1,1
11177,2,10
1243,0,9
1970,8,9
9074,3,2
5594,5,1
13018,2,7
813,3,9
8770,8,2
11739,10,10
6125,3,6
5997,5,1
10140,10,10
2877,9,4
9737,7,2
7918,3,6
7433,3,6
3548,1,1
9394,3,2
2650,1,9
11461,10,10
9059,1,2
11795,9,10
11391,2,10
6691,4,6
4097,5,1
12847,2,8
5770,5,1
1715,6,9
76,3,9
1787,0,9
5018,5,1
5628,9,1
9450,1,2
1011,0,9
1898,5,9
12275,2,3
8991,8,2
1119,0,9
7830,3,6
8128,3,6
5544,1,1
6056,5,1
5283,1,1
2787,3,9
3921,1,1
1716,6,9
10087,2,10
4238,0,1
11227,10,10
10453,10,10
4450,1,1
5834,1,1
6278,4,6
3963,1,1
5489,5,1
1619,3,9
5830,1,1
9929,7,2
3491,9,1
686,6,9
12844,9,8
6251,8,6
8355,3,6
10905,0,10
6205,3,6
7897,1,6
1653,3,9
5192,0,1
5167,0,1
270,3,9
9743,3,2
10004,9,10
3746,5,1
6460,7,6
1911,0,9
3536,1,1
4268,0,1
11715,7,10
6879,4,6
6435,4,6
3460,3,1
11021,10,10
6313,3,6
9377,1,2
3150,5,4
1560,0,9
4284,5,1
7588,1,6
3060,0,4
4743,1,1
4936,5,1
10271,7,10
8519,4,6
4975,5,1
12627,2,3
10382,2,10
11624,9,10
9648,7,2
1206,0,9
2928,1,1
11978,2,10
9124,3,2
11960,10,10
3207,5,4
12319,2,3
9836,3,2
7498,3,6
9585,3,2
382,3,9
6197,4,6
8937,8,2
8301,3,6
7720,3,6
12642,9,8
1223,0,9
8421,3,1
12635,2,8
914,6,9
10860,2,10
9345,8,2
6930,8,6
10040,10,10
126,6,9
5197,9,1
12433,2,3
60,1,9
2489,9,9
10609,9,10
3452,5,1
9139,8,2
2084,0,9
5461,1,1
12408,2,3
5875,1,1
312,1,9
7457,4,6
3820,3,1
606,3,9
1704,0,9
5451,5,1
431,3,9
4591,5,1
3136,5,1
4937,1,1
10384,10,10
2906,1,1
8349,5,6
9795,7,2
9038,7,2
3275,1,1
5187,1,1
12179,2,3
4853,5,1
11159,2,10
3760,1,1
9215,8,2
7294,3,6
2997,9,1
6618,0,6
1608,3,9
5181,5,1
6080,9,1
9347,8,2
5255,0,1
5084,5,1
10272,2,10
8765,7,2
9843,1,2
7505,8,6
755,9,9
3771,3,1
3242,0,4
9861,9,2
2327,3,9
2977,3,4
6266,9,6
609,3,9
11543,2,10
2168,6,9
2505,9,9
8155,3,6
2638,3,9
5896,1,1
3390,1,1
7901,8,6
9295,7,2
11246,2,10
12768,10,8
5431,5,1
3370,0,1
1751,1,9
5567,8,1
5458,0,1
372,3,9
9784,3,2
978,0,9
2061,8,9
1317,0,9
12224,2,3
3944,0,1
1099,0,9
2738,9,9
1880,0,9
11229,7,10
1349,0,9
5888,5,1
4532,0,1
8472,3,6
10206,2,10
7141,3,6
7328,3,6
1603,3,9
3109,0,1
3040,1,1
6936,3,6
4872,9,1
1363,0,9
269,1,9
5930,3,1
11557,10,10
1869,0,9
8562,3,6
3521,1,1
11544,2,10
3541,1,1
2272,0,9
3826,5,1
1757,0,9
6237,4,6
1878,0,9
9137,7,2
7132,9,6
9910,3,2
3554,5,1
8582,4,6
8778,1,2
10548,10,10
4907,0,1
1599,3,9
11877,9,10
4018,5,1
7869,3,6
4289,5,1
1957,3,9
10015,8,10
224,3,9
11319,2,10
851,0,9
7562,4,6
8,5,9
11614,2,10
9328,6,2
18,5,9
3012,5,1
7699,8,6
11796,9,10
10392,10,10
10285,9,10
6630,0,6
12174,2,3
1495,8,9
7925,3,6
1476,0,9
5008,5,1
644,1,9
10026,10,10
6146,3,6
9040,3,2
6698,0,6
11907,2,10
12072,10,3
10563,10,10
12040,8,10
6474,4,6
9762,9,2
7945,8,6
9914,3,2
10529,2,10
1641,9,9
12086,9,3
12381,2,3
8437,8,6
11184,9,10
2769,3,9
10706,10,10
11200,2,10
6889,3,6
10900,9,10
71,9,9
12397,2,3
8458,4,6
3234,0,4
2109,0,9
9385,1,2
4850,5,1
5204,1,1
3654,1,1
406,3,9
10066,2,10
10679,2,10
10316,10,10
12891,2,7
10039,10,10
10056,2,10
8683,6,2
1475,8,9
10435,10,10
3749,5,1
9407,1,2
2597,1,9
7845,4,6
9630,9,2
396,8,9
8372,5,6
3485,1,1
11354,2,10
4943,5,1
771,1,9
2717,9,9
4074,5,1
9962,3,2
9156,2,2
4125,1,1
10239,2,10
9153,3,2
805,0,9
5,3,9
8194,7,6
12649,9,8
10063,2,10
4909,1,1
177,3,9
11602,2,10
6410,4,6
5778,3,1
6012,5,1
3395,1,4
2824,3,9
996,0,9
11467,7,10
4660,5,1
8297,4,6
10234,2,10
8123,4,6
7326,5,6
7641,4,6
7307,3,6
1409,3,9
12804,9,8
8743,9,2
1006,0,9
4607,1,1
10379,2,10
1542,6,9
2153,0,9
3500,5,1
9067,3,2
4185,1,1
137,6,9
9932,7,2
9793,8,2
9925,8,2
11480,2,10
8246,3,6
4310,5,1
12986,9,7
5952,5,1
11714,9,10
7544,8,6
9667,3,2
9414,3,2
855,6,9
1800,6,9
2795,6,9
12337,2,3
749,0,9
3074,5,1
1323,0,9
11332,10,10
3054,1,1
1188,9,9
7298,8,6
12156,2,3
12668,9,8
6800,4,6
3502,1,1
6708,8,6
6415,6,6
3037,0,1
4608,5,1
5440,1,1
12928,2,7
3053,5,1
11936,2,10
4104,1,1
3911,3,1
7064,4,6
1724,0,9
9439,7,2
5210,5,1
7154,4,6
717,3,9
3104,0,0
5264,0,1
9037,8,2
5129,5,1
9794,8,2
3527,5,1
11389,2,10
4225,1,1
9657,8,2
11349,9,10
10201,2,10
9823,6,2
2839,5,4
3494,9,1
3313,0,4
5004,5,1
11536,2,10
8622,4,6
5209,4,1
1773,0,9
11124,3,10
11753,9,10
11947,10,10
12604,8,3
8292,3,6
2788,6,9
32,3,9
11706,2,10
6065,3,1
2151,0,9
10183,10,10
1005,0,9
5097,1,1
3956,5,1
2016,1,9
8773,2,2
5928,5,1
7769,3,6
7913,3,6
886,0,9
7002,0,6
12270,2,3
42,3,9
8045,9,6
437,3,9
9103,7,2
1426,6,9
6508,3,6
12418,2,3
10135,7,10
3610,1,1
3925,8,1
7767,4,6
1543,6,9
1832,0,9
12659,2,8
4935,5,1
2199,0,9
243,3,9
5047,5,1
9956,1,2
4383,1,1
11117,7,10
5374,5,1
8495,4,6
506,9,9
2742,3,9
3458,5,1
714,0,9
10228,10,10
3187,1,1
10875,2,10
6496,4,6
1370,1,9
11056,2,10
5249,5,1
5335,5,1
4691,9,1
4340,5,1
9672,8,2
3649,1,1
6368,3,6
747,1,9
3859,5,1
791,3,9
9904,8,2
231,3,9
10637,10,10
2592,3,9
6555,4,6
8888,8,2
7321,3,6
5479,8,1
12757,2,8
10141,6,10
5304,5,1
6587,8,6
9558,3,2
5644,9,1
7324,4,6
8098,8,6
9283,1,2
8445,8,6
6192,3,6
2925,3,1
3669,3,1
