feature_77,feature_45,feature_13,feature_43,feature_71,feature_54,feature_33,feature_55,feature_69,feature_6,feature_58,feature_16,feature_73,feature_63,feature_22,feature_75,feature_64,feature_47,feature_23,feature_12,feature_59,feature_61,feature_68,feature_8,target
1.363189369,0.893488372,0.346196404,0.216459198,0.111362126,0.111362126,0.362102351,0.134219269,0.132093023,0.199170124,0.136345515,0.727524205,0.454352159,1.137009967,0.357399723,0.162857143,1.693820598,0.963388704,0.163070539,0.331950207,0.233820598,0.373621262,0.176079734,2.118810512,1
1.404481451,0.885729759,0.342112521,0.193188086,0.112036285,0.112036285,0.35314396,0.139859193,0.131126455,0.20532267,0.133563499,0.742553778,0.45450853,1.14798267,0.362520684,0.157730842,1.791835906,0.975494178,0.165609487,0.326668505,0.230232873,0.388302193,0.174248578,2.10728075,1
1.170038136,0.890399602,0.3769116,0.232935472,0.111507213,0.111507213,0.398358821,0.13753938,0.157685293,0.228086535,0.130658266,0.730511003,0.458547505,1.148731554,0.403767251,0.180152545,1.6362129,0.9568065,0.18537859,0.358261843,0.22641353,0.36345548,0.195655778,2.259045132,1
1.272986338,0.85944179,0.323824959,0.204862237,0.100578325,0.100578325,0.327066451,0.12672869,0.169139217,0.195786062,0.14231833,0.613614263,0.42502724,1.102087,0.338897893,0.17299472,1.65702791,0.97837566,0.158184765,0.306320908,0.236191434,0.364428799,0.188165284,1.975688817,1
1.279936226,0.857766216,0.337278107,0.213713888,0.110682219,0.110682219,0.36407936,0.133506755,0.14349249,0.206926558,0.131408912,0.667942917,0.439456239,1.102290845,0.378698225,0.17135185,1.652261475,1.000503482,0.173512008,0.324399582,0.224888814,0.386842326,0.179575396,2.127044901,1
1.178248401,0.804103243,0.388448999,0.281089893,0.104897419,0.104897419,0.4035864,0.135120229,0.167879991,0.258500233,0.130266931,0.692594318,0.407346128,1.116589455,0.397997205,0.215089345,1.562761968,0.954555482,0.197019096,0.343269679,0.200419148,0.367196117,0.194352526,2.091057289,1
1.219966159,0.768527919,0.369457014,0.25520362,0.112351946,0.112351946,0.381447964,0.147772138,0.167399887,0.221493213,0.14393683,0.654751131,0.471517202,1.062380147,0.37760181,0.234179357,1.611957135,0.963338973,0.184162896,0.34638009,0.215454033,0.349125776,0.192329385,2.045475113,1
1.246130031,0.717713401,0.327702703,0.228673986,0.1036046,0.1036046,0.357896959,0.121295887,0.155462185,0.216427365,0.129478107,0.615498311,0.444272446,1.060039805,0.353885135,0.189849624,1.582706767,0.937748784,0.166173986,0.317356419,0.216718266,0.366430783,0.181888545,1.940878378,1
1.077480186,0.787100301,0.356654824,0.318939601,0.10426346,0.10426346,0.399836021,0.132959825,0.19363214,0.237769882,0.099754031,0.614648811,0.430308828,1.045777535,0.375512435,0.228614376,1.574883848,0.98305548,0.192948893,0.334244329,0.193222192,0.400792566,0.218912271,1.783820716,1
1.144377729,0.746724891,0.416376857,0.39203288,0.097980349,0.097980349,0.447992412,0.125545852,0.222434498,0.288017705,0.133324236,0.699019918,0.40625,1.031386463,0.426177679,0.216975983,1.554312227,0.929039301,0.241226684,0.402782169,0.19268559,0.413891921,0.177128821,2.082832754,1
1.238457207,0.740990991,0.327664098,0.30029232,0.110078829,0.110078829,0.386925326,0.132460586,0.179757883,0.251660909,0.137528153,0.588094605,0.389358108,1.045326577,0.365399947,0.269003378,1.584881757,0.958333333,0.193994154,0.317565772,0.204673423,0.406109234,0.181869369,1.800956683,1
0.981414396,0.704835407,0.309669523,0.330171359,0.075444952,0.075444952,0.382802938,0.113718696,0.196251378,0.215422277,0.117341314,0.551713586,0.411245865,0.945818239,0.335985312,0.222554733,1.402583084,0.902031816,0.188188494,0.301407589,0.162860293,0.372814616,0.225862341,1.414932681,1
0.994403582,0.684521906,0.32806574,0.340391909,0.091461465,0.091461465,0.408343869,0.12120243,0.17396866,0.250632111,0.13559322,0.555941846,0.40821874,0.96642149,0.345448799,0.215222258,1.403901503,0.853693636,0.191845765,0.300252845,0.179245283,0.342500799,0.182283339,1.487357775,1
1.030948092,0.62682168,0.301382488,0.32688172,0.09317177,0.09317177,0.361290323,0.125102342,0.165875225,0.223041475,0.128541019,0.532411674,0.361061077,1.020140822,0.349308756,0.218929098,1.42492222,0.890453578,0.19109063,0.280798771,0.172588832,0.388570493,0.174553791,1.462365591,1
1.649982724,1.223801767,0.348291401,0.214513706,0.148773385,0.148773385,0.358148704,0.185793968,0.127400168,0.197897109,0.119354361,1.008636876,0.54124093,1.788785231,0.400675929,0.158102572,2.221383089,0.605804827,0.175835524,0.348666917,0.22079076,0.571351004,0.211461573,1.765114532,1
1.63898847,1.216306559,0.36270414,0.234523357,0.14766011,0.14766011,0.395366502,0.18922585,0.134822207,0.202810482,0.124939444,1.04101785,0.525966476,1.763879469,0.414830991,0.163404709,2.215773665,0.61268288,0.180972275,0.353873908,0.215579886,0.569082453,0.222265284,1.807823775,1
1.564924819,1.200436235,0.368386306,0.235216448,0.14316874,0.14316874,0.383853626,0.18275478,0.124327084,0.205130623,0.120614442,1.056587758,0.508214219,1.672823464,0.410921437,0.160293299,2.098199369,0.603165027,0.191738187,0.361690088,0.200900316,0.537033599,0.227445703,1.783551825,1
1.68222208,1.15195295,0.335699425,0.202056052,0.140062648,0.140062648,0.342430547,0.181998338,0.145496388,0.218210745,0.122610752,0.86219557,0.561720898,1.65134565,0.405947864,0.156108163,2.207185323,0.724477402,0.175376331,0.337290417,0.207313175,0.571437704,0.207185323,2.312324073,1
1.660352255,1.149328434,0.354684753,0.217030897,0.140775469,0.140775469,0.360085406,0.18385707,0.148314749,0.223687516,0.131208819,0.897261994,0.534845413,1.629054739,0.416101482,0.180372529,2.212113533,0.731500253,0.182115046,0.34853052,0.207108464,0.55993411,0.213443994,2.375282592,1
1.61081609,1.118903742,0.365384615,0.231768232,0.138192028,0.138192028,0.366883117,0.179515351,0.136727095,0.233016983,0.128731002,0.933316683,0.512116218,1.54532137,0.424325674,0.176219252,2.085820668,0.73362632,0.203046953,0.359515485,0.196911433,0.54696942,0.222425685,2.406218781,1
1.727380518,1.084002189,0.325344518,0.192480527,0.132068588,0.132068588,0.340023966,0.173659248,0.158974827,0.229179149,0.135625684,0.752846016,0.560105801,1.566399124,0.396494907,0.162167092,2.257022984,0.776267785,0.174206111,0.326992211,0.203301715,0.547154323,0.220722364,2.481426004,1
1.650846275,1.026522422,0.344800987,0.2108917,0.133310068,0.133310068,0.350200555,0.167771768,0.169342174,0.23742672,0.145611586,0.802992903,0.506979585,1.496859187,0.414841098,0.195166638,2.188536032,0.740359449,0.185128047,0.363776612,0.189844704,0.507154074,0.206508463,2.549676026,1
1.555326991,1.070797977,0.361011951,0.217910911,0.127624925,0.127624925,0.375756635,0.188480329,0.161052541,0.246624243,0.126167824,0.842309483,0.516842376,1.475357847,0.424336489,0.189766007,2.128739179,0.748350047,0.220549433,0.345336024,0.187537499,0.488128911,0.217879489,2.6034456,1
1.655576382,0.983950328,0.344452917,0.211780404,0.135074977,0.135074977,0.356080823,0.175726336,0.172446111,0.266488753,0.144564199,0.759054518,0.583997188,1.499297095,0.430232558,0.178537957,2.216377694,0.785731022,0.193671369,0.347693481,0.183223993,0.546860356,0.223523899,2.749142204,1
1.681702521,0.995373583,0.3518973,0.212573155,0.126185519,0.126185519,0.39116481,0.185287994,0.193499884,0.257126675,0.144922508,0.77024731,0.574485311,1.495951885,0.443458561,0.21431876,2.188295165,0.815752949,0.198602983,0.352086086,0.188989128,0.54661115,0.21987046,2.746837833,1
1.585792952,0.99030837,0.371763372,0.216594217,0.129845815,0.129845815,0.3997354,0.185352423,0.176872247,0.259119259,0.137555066,0.812133812,0.532929515,1.406387665,0.443772444,0.213325991,2.081277533,0.780726872,0.207144207,0.360990361,0.174889868,0.493722467,0.225881057,2.758079758,1
1.615575808,0.934824634,0.347082954,0.189835916,0.129798398,0.129798398,0.353691887,0.168461751,0.187793427,0.278714676,0.132283899,0.710118505,0.520022093,1.456365645,0.443710119,0.203534935,2.098729633,0.785832643,0.198040109,0.353463993,0.177022922,0.555233361,0.223418945,2.586144029,1
1.561913696,0.951755562,0.360558225,0.20979181,0.113106406,0.113106406,0.373369938,0.163361029,0.171535781,0.278197209,0.122085232,0.741020361,0.547038328,1.394398285,0.483413407,0.219914232,2.066604128,0.778745645,0.215282544,0.356897735,0.170195658,0.508978826,0.220316269,2.592541752,1
1.530457516,0.934901961,0.365072202,0.197879061,0.114379085,0.114379085,0.379738267,0.165620915,0.180653595,0.287229242,0.13254902,0.753610108,0.557124183,1.357647059,0.457355596,0.233856209,2.01124183,0.775163399,0.21683213,0.368907942,0.155686275,0.496732026,0.212156863,2.576940433,1
1.680398751,1.327948595,0.324300603,0.183104772,0.149351429,0.149351429,0.337356007,0.20021619,,0.192320351,0.130554888,0.864399342,0.589959164,1.926975739,0.382446517,0.17024982,2.495856354,0.900372328,0.160394953,0.333296764,0.237148691,0.606834014,0.219493154,1.892484915,1
1.720906651,1.365404116,0.324864865,0.187459459,0.143155383,0.143155383,0.337621622,0.197494781,,0.192540541,0.133074858,0.887351351,0.600238592,1.891738741,0.393297297,0.187772144,2.57148822,0.874500447,0.161513514,0.332648649,0.238950194,0.617834775,0.229048613,1.854378378,1
1.645763881,1.31641568,0.336024978,0.199612403,0.140878262,0.140878262,0.351851852,0.19628693,,0.201012059,0.127370962,0.91042205,0.581733533,1.782503736,0.3916882,0.182204851,2.384584435,0.848373376,0.170865633,0.338608958,0.224106219,0.573514197,0.229796528,1.832041344,1
1.699259836,1.193611219,0.32928701,0.182363611,0.151928321,0.151928321,0.329426538,0.189871445,,0.22673364,0.132606155,0.796846658,0.591585508,1.745695364,0.402120832,0.188391118,2.579898714,0.925126607,0.16422492,0.327054556,0.240514219,0.598987145,0.216361511,2.663038928,1
1.705363309,1.231489296,0.33672049,0.182488864,0.148776184,0.148776184,0.339643653,0.196808103,,0.22188196,0.140566255,0.820016704,0.583748945,1.718560577,0.40701559,0.193815699,2.520524822,0.910764981,0.173719376,0.334214922,0.185835955,0.587508632,0.228727077,2.652561247,1
1.68242681,1.229820713,0.343426077,0.180714675,0.154020728,0.154020728,0.348199673,0.199182994,,0.21685761,0.128375823,0.834833606,0.573795295,1.679173916,0.40248227,0.208033891,2.463348211,0.935244724,0.180714675,0.334969995,0.204251456,0.558438611,0.234359634,2.652073104,1
1.653051034,1.060021971,0.316159251,0.171462027,0.103565365,0.103565365,0.319839411,0.183860981,,0.228839077,0.140816938,0.694546671,0.586237891,1.584240487,0.398962864,0.241086587,2.450314591,0.950364526,0.177484108,0.322515892,0.24288425,0.568660741,0.216818136,2.724322516,1
1.653808878,1.008528785,0.339076499,0.179186768,0.143438651,0.143438651,0.339593384,0.189571622,,0.232253618,0.142760225,0.742074431,0.559410739,1.524229502,0.422294969,0.230277186,2.407927893,0.921593332,0.185561682,0.332012405,0.226788137,0.540027137,0.226788137,2.77911785,1
1.607118742,1.075528118,0.343391773,0.181557653,0.14642616,0.14642616,0.340357384,0.193112762,,0.243256912,0.145075721,0.771915037,0.550400309,1.507282724,0.435603506,0.235458667,2.390855599,0.953795698,0.195718139,0.358900877,0.204012733,0.523198611,0.237870165,2.754551585,1
1.739865311,0.826752938,0.311769991,0.17228212,0.122540605,0.122540605,0.347484277,0.165984418,,0.250449236,0.122936749,0.676774483,0.50033012,1.434174039,0.437556155,0.205070646,2.397068533,0.894361548,0.188230009,0.325696316,0.203089925,0.564769576,0.248646507,2.618598383,1
1.718461944,0.843824072,0.317193454,0.180452813,0.128127469,0.128127469,0.343196593,0.182775876,,0.251288949,0.138530419,0.674288276,0.51132473,1.445088228,0.418516028,0.214379774,2.384382407,0.907426916,0.196144362,0.327953374,0.207137214,0.553858309,0.262048986,2.672046626,1
1.690157637,0.880646443,0.329228062,0.177039806,0.126506822,0.126506822,0.337585221,0.181083587,,0.248955355,0.133925023,0.680888498,0.531196185,1.408133528,0.421376732,0.239501921,2.325606041,0.90952444,0.193534198,0.316692325,0.215127832,0.543780633,0.260564313,2.64438091,1
1.73015873,0.826388889,0.307049608,0.174673629,0.131944444,0.131944444,0.352480418,0.197089947,,0.248041775,0.135582011,0.628720627,0.56167328,1.667989418,0.425326371,0.249503968,2.406084656,0.940806878,0.21227154,0.325587467,0.21577381,0.638558201,0.260582011,2.548563969,1
1.633585331,0.825961074,0.316053954,0.181433483,0.131253016,0.131253016,0.340650622,0.172912981,,0.266860619,0.134309152,0.617297011,0.549461155,1.588064983,0.466543243,0.279556056,2.368988258,0.905742319,0.207352552,0.350965353,0.193501689,0.637767412,0.255589513,2.633430309,1
1.613042782,0.821182503,0.322033898,0.190612777,0.129626662,0.129626662,0.349413299,0.180740266,,0.25684485,0.131869893,0.646153846,0.521871495,1.597019708,0.450847458,0.279282166,2.292741548,0.88831918,0.201564537,0.347327249,0.194520109,0.60390963,0.24515302,2.612516297,1
1.817861857,1.282226133,0.283088235,0.146940228,0.138143423,0.138143423,0.293643264,0.173852471,,0.194852941,0.127364716,0.904055977,0.505059393,2.06855844,0.331593928,,2.396539082,0.892726206,0.144568311,0.318785579,0.261328641,0.719167033,0.239624578,3.391129032,1
1.769404892,1.27192406,0.296217701,0.156409936,0.136911281,0.136911281,0.31456747,0.172690763,,0.206715766,0.127126689,0.94669829,0.497626871,2.050894487,0.352015978,,2.373932092,0.876159182,0.152415429,0.334290351,0.266447609,0.697042716,0.232931727,3.513543877,1
1.723144672,1.231374531,0.298390116,0.15849245,0.134709789,0.134709789,0.319231249,0.17412648,,0.207412954,0.123881028,0.985648321,0.493719319,1.978559053,0.360539124,,2.327461738,0.874314178,0.157494072,0.338325222,0.247256714,0.68697661,0.238160554,3.511543741,1
1.682969895,1.113975457,0.291923502,0.174174174,0.137724022,0.137724022,0.314683104,0.166769665,,0.231863442,0.124216474,0.851272325,0.491745387,1.871810718,0.381223329,,2.323386598,0.861657985,0.159159159,0.342342342,0.238456785,0.664606692,0.227421206,3.867235657,1
1.753591759,1.113038764,0.294052863,0.168974198,0.142314991,0.142314991,0.313876652,0.176109153,,0.221680302,0.13174302,0.846601636,0.497063341,1.89446101,0.369572058,,2.380771664,0.860124695,0.159219635,0.34219635,0.251377971,0.72097226,0.238547032,3.844398993,1
1.72409726,1.167392488,0.302428957,0.175583426,0.139539104,0.139539104,0.322590887,0.173561967,,0.219399905,0.134549084,0.885061121,0.488568318,1.89602613,0.370852516,,2.352476864,0.87143894,0.157485315,0.341959041,0.268463074,0.664217021,0.240518962,3.859183997,1
1.626290753,0.954751131,0.289489253,0.188917373,0.133658197,0.133658197,0.318674818,0.155586495,,0.231315322,0.122055923,0.761782686,0.479521986,1.730363151,0.38315914,,2.274277758,0.828170321,0.168802997,0.337803195,0.245156051,0.637428936,0.228564799,3.681325182,1
1.61497516,0.985923823,0.292792793,0.189385037,0.139105749,0.139105749,0.318448884,0.176129643,,0.242068155,0.125621008,0.774383079,0.496806246,1.751715164,0.406580494,,2.264726757,0.859593092,0.193497846,0.335487662,0.244144784,0.661580317,0.23456352,3.69800235,1
1.586359293,1.031772575,0.294753086,0.188078704,0.139154324,0.139154324,0.323302469,0.175346393,,0.228780864,0.126851409,0.78125,0.507166746,1.750477783,0.372878086,,2.285355948,0.883301481,0.171103395,0.325810185,0.246536073,0.659818442,0.242355471,3.71412037,1
1.538291402,0.87572574,0.290088827,0.201963534,0.140586121,0.140586121,0.316503039,0.156068565,,0.239831697,0.132844899,0.697054698,0.494885264,1.614735969,0.381954184,,2.175006912,0.830522532,0.176951847,0.333333333,0.247580868,0.623030135,0.227398396,3.471482001,1
1.577964912,0.903578947,0.288899104,0.193288899,0.14077193,0.14077193,0.323833601,0.154245614,,0.236497357,0.135719298,0.704895426,0.459087719,1.635508772,0.377384509,,2.188631579,0.871719298,0.17789014,0.335784877,0.255578947,0.63522807,0.246315789,3.416226155,1
1.547757181,0.945804443,0.301847089,0.213467384,0.142210273,0.142210273,0.32592939,0.172916372,,0.240589198,0.130465544,0.729717091,0.476015282,1.643837555,0.386953472,,2.227253431,0.854393661,0.179565116,0.338788871,0.249610867,0.636620914,0.241686713,3.452887538,1
1.392008639,0.841432685,0.303926991,0.250553097,0.14524838,0.14524838,0.340431416,0.143988481,,0.255807522,0.12562995,0.708794248,0.506839453,1.46850252,0.397123894,,2.063714903,0.821634269,0.190265487,0.349557522,0.248560115,0.602051836,0.244780418,3.375553097,1
1.379272727,0.813090909,0.315893108,0.241912799,0.136363636,0.136363636,0.361181435,0.167272727,,0.259353024,0.136181818,0.720956399,0.483090909,1.497818182,0.443600563,,2.076545455,0.873636364,0.195499297,0.354711674,0.282181818,0.650181818,0.251272727,3.457383966,1
1.374519495,0.859051803,0.312396237,0.307138904,0.139117701,0.139117701,0.355838406,0.175178473,,0.270060874,0.155775215,0.727725512,0.518945634,1.501372872,0.41615938,,2.017755812,0.884312649,0.180962922,0.346153846,0.262127036,0.638843126,0.258282995,3.364969563,1
1.627181412,1.061181006,0.40656168,0.252055993,0.132000812,0.132000812,0.340857393,0.16112013,0.139052354,0.207174103,0.128145292,1.099300087,0.486911526,1.687550731,0.343219598,0.146864854,2.436586851,1.862368101,0.167629046,0.321259843,0.292461445,0.527242289,0.239752435,3.72808399,1
1.562096053,1.063985284,0.396909871,0.252017167,0.139007656,0.139007656,0.337682403,0.161529283,0.133787412,0.223433476,0.134582878,1.078712446,0.46783335,1.662871632,0.344806867,0.16113155,2.35472805,1.692204435,0.166695279,0.342918455,0.291488515,0.519787213,0.249030526,3.648240343,1
1.571868376,1.059452912,0.397929643,0.252302834,0.134803674,0.134803674,0.342398456,0.181033613,0.14232361,0.208790245,0.12955486,1.094043337,0.462501262,1.716362168,0.352048425,0.16059352,2.437317049,1.654840012,0.172558996,0.328976226,0.270061573,0.506308671,0.247955991,3.814545136,1
1.646607633,0.969007234,0.385822328,0.277457952,0.11898229,0.11898229,0.312111977,0.163631828,0.133636817,0.205892313,0.119356448,0.924822215,0.479109504,1.586368172,0.337509877,0.144237965,2.382140185,2.027937141,0.161982165,0.311547579,0.276939386,0.526502869,0.233225243,3.778530308,1
1.607631121,0.972905792,0.391524851,0.354671475,0.128635347,0.128635347,0.309478192,0.167971663,0.13335819,0.210526316,0.128635347,0.938465006,0.438354462,1.619189659,0.338667869,0.155667412,2.386216754,1.969798658,0.160599572,0.315000564,0.283370619,0.542567736,0.244469302,3.871971148,1
1.506520119,0.985221063,0.373747495,0.294032509,0.12791853,0.12791853,0.304720552,0.177968207,0.135866865,0.203963483,0.125062096,0.925851703,0.461313959,1.674242424,0.326987308,0.155923994,2.38065077,1.960879285,0.158984636,0.306501893,0.271112767,0.55377546,0.247516145,3.843464707,1
1.54136263,0.794703616,0.334791524,0.370608339,0.113798475,0.113798475,0.296924129,0.155939985,0.14987292,0.22556391,0.115766172,0.819548872,0.443059769,1.474050996,0.30936432,0.146265475,2.270558334,1.998196278,0.156117567,0.296103896,0.267770763,0.52668689,0.223661556,3.728229665,1
1.485702513,0.807086939,0.327783559,0.370707596,0.125587145,0.125587145,0.287200832,0.161104244,0.144128554,0.204604579,0.124927895,0.779656608,0.412937783,1.55434693,0.288241415,0.160939431,2.307869798,2.015327565,0.150494277,0.281867846,0.245076226,0.534569427,0.235929131,3.572320499,1
1.509004104,0.844375576,0.340939597,0.381208054,0.125052349,0.125052349,0.298120805,0.164837926,0.147834827,0.206711409,0.124884831,0.827651007,0.441829299,1.603484379,0.326577181,0.167853254,2.430856856,2.050590502,0.151946309,0.288724832,0.261998492,0.539241142,0.241645029,3.82966443,1
1.397438567,0.735422741,0.288935756,0.399578196,0.111411912,0.111411912,0.261680727,0.158267389,0.144002499,0.215282284,0.10849646,0.647306944,0.37151187,1.382548938,0.297534069,0.159412745,2.243440233,2.045085381,0.162556781,0.288935756,0.246251562,0.529154519,0.228342357,3.07495133,1
1.388229167,0.712916667,0.309554761,0.393565161,0.125,0.125,0.269418265,0.165416667,0.161145833,0.216769581,0.121979167,0.647546311,0.356979167,1.4028125,0.291680208,0.1709375,2.240625,2.053020833,0.168183295,0.29720507,0.232604167,0.529583333,0.24125,3.028924277,1
1.405726919,0.777029161,0.315548282,0.426186579,0.131592799,0.131592799,0.271522095,0.167386041,0.167912412,0.214075286,0.128434572,0.659574468,0.371618065,1.444467839,0.304091653,0.171070639,2.24781556,2.039267291,0.163011457,0.300490998,0.245604801,0.540372671,0.243078219,3.165139116,1
0.820333253,0.344119778,0.282025214,0.473769825,0.067254286,0.067254286,0.267385116,0.100217339,0.107099734,0.216348109,0.08971263,0.592313949,0.273363922,0.853175561,0.278161854,0.121468244,1.331924656,1.875875392,0.143757625,0.279178528,0.138734605,0.352934074,0.162641874,2.479869866,1
0.788461538,0.359249646,0.29685008,0.518141946,0.076805097,0.076805097,0.27053429,0.108305805,0.109367626,0.212719298,0.103704578,0.586523126,0.260146295,0.897475224,0.264752791,0.137446909,1.345681925,1.843912223,0.134968102,0.279904306,0.135913167,0.370339783,0.176852289,2.523923445,1
0.790975289,0.471171064,0.298157789,0.485182219,0.084397756,0.084397756,0.260913096,0.117225737,0.114599499,0.218261914,0.118180733,0.5969163,0.277665035,0.971588874,0.255106127,0.126536946,1.321952966,1.843738809,0.166199439,0.276131358,0.128208189,0.374955235,0.183717321,2.610132159,1
1.633226837,1.057311379,0.38253012,0.258858965,0.114622757,0.114622757,0.312189936,0.150405505,0.131481937,0.192948264,0.109953305,0.714121191,0.479429835,1.657213074,0.342044649,0.1375768,2.284541656,2.533202261,0.151311127,0.302533664,0.248808061,0.522339641,0.222904891,3.522324592,1
1.582556173,1.076781831,0.3890094,0.25840564,0.11988403,0.11988403,0.322758496,0.154868326,0.13351051,0.200289226,0.112780865,0.737075199,0.445759845,1.592703552,0.340925524,0.1420633,2.250495289,2.353032133,0.161966739,0.304501085,0.237641942,0.498332931,0.240541194,3.55269342,1
1.567437992,1.134680299,0.380631238,0.248179121,0.118829803,0.118829803,0.317687258,0.157820068,0.133310503,0.197284417,0.11339954,0.724934808,0.44444988,1.601829656,0.350508048,0.139376743,2.280221124,2.426300083,0.15709019,0.301411744,0.245193484,0.523995891,0.232278264,3.620088122,1
1.606365055,0.930795632,0.355443322,0.383950617,0.104087363,0.104087363,0.280583614,0.147831513,0.136224649,0.216161616,0.106583463,0.620538721,0.458096724,1.514134165,0.300224467,0.144212168,2.202371295,2.47850234,0.143771044,0.284511785,0.250234009,0.539095164,0.230390016,3.524130191,1
1.396849625,0.970633128,0.357207513,0.401900883,0.109347335,0.109347335,0.293957909,0.156358752,0.13505098,0.198121747,0.108553636,0.623783661,0.412845717,1.536723854,0.304933243,0.139935283,2.209231333,2.412113072,0.143358226,0.280945915,0.255387997,0.52103303,0.225044264,3.606358905,1
