feature_47,feature_17,feature_21,feature_16,feature_58,feature_46,feature_28,feature_14,feature_77,feature_3,feature_18,feature_38,feature_32,feature_12,feature_5,feature_41,feature_2,feature_49,feature_42,feature_40,feature_44,feature_72,feature_19,feature_15,feature_13,feature_36,feature_8,feature_68,feature_4,feature_23,feature_59,feature_62,feature_7,feature_26,feature_9,feature_73,feature_1,feature_39,feature_48,feature_20,feature_43,feature_33,feature_22,feature_66,feature_56,feature_27,feature_74,feature_67,feature_64,feature_31,feature_71,feature_50,feature_37,feature_45,diagnosis
1.902901531,1.297993108,0.346036894,0.449422258,0.119716701,0.173292209,0.262720454,0.271234543,1.613548092,0.327792418,1.756132171,0.343807014,1.957834989,0.290289884,3.66105818,0.323535374,0.513277924,0.275416952,0.406649098,0.341374417,0.144505369,0.131254284,0.509831745,0.765659842,0.3794851,0.693087371,1.724508413,0.190769934,2.072572471,0.196229475,0.235549463,0.250628284,0.193796878,1.231096696,0.185282789,0.385423806,0.366511251,0.524021893,0.298377884,0.547536996,0.513277924,0.34684776,0.362659639,0.940370117,0.149988577,0.266166633,0.151816313,0.842472013,1.861549006,0.418812082,0.094356865,0.899017592,0.54672613,0.662097327,1
2.001656021,1.250098155,0.323125245,0.443855516,0.115448308,0.180151408,0.281311347,0.26442874,1.722971374,0.355123675,1.690812721,0.326266196,1.887711033,0.27718885,3.466627405,0.319199058,0.499411072,0.287319612,0.384766392,0.330977621,0.142299503,0.125266146,0.492343934,0.743031017,0.361405575,0.666274048,1.672555948,0.194819021,2.006870828,0.197879859,0.236337828,0.249704282,0.204358068,1.20691009,0.190223793,0.442394133,0.364153907,0.505300353,0.306837,0.549862583,0.501570475,0.333922261,0.344719278,0.911521173,0.160752307,0.243423636,0.149988171,0.836172226,1.913532056,0.368080094,0.098414952,0.967707594,0.529053789,0.675065058,1
1.904005525,1.226711325,0.384969646,0.417416789,0.126657459,0.167403315,0.256018422,0.256018422,1.426933702,0.312539251,1.737701486,0.353150513,1.749214988,0.272137325,3.349591794,0.332426209,0.482101737,0.244889503,0.466610844,0.32593678,0.12679558,0.126933702,0.461168097,0.723047938,0.340590329,0.690391459,1.508687461,0.203314917,1.946200544,0.199288256,0.223480663,0.277624309,0.188821436,1.149047519,0.171027842,0.440331492,0.364873351,0.520619636,0.279696133,0.494871258,0.464098807,0.322378062,0.339543647,0.997237569,0.15,0.273812016,0.168370166,0.80980663,1.760635359,0.366338706,0.097651934,0.944060773,0.528155746,0.589502762,1
1.972577697,1.197203982,0.343359458,0.41897903,0.123892561,0.170862045,0.25672527,0.262868036,1.500070314,0.31095107,1.686083457,0.337216691,1.770599449,0.284261809,3.349290405,0.321965685,0.485914001,0.254957109,0.403728024,0.329379369,0.134298973,0.125017578,0.485066723,0.755348443,0.36030502,0.68904893,1.50900233,0.190127971,1.958907011,0.214573184,0.24483195,0.252003938,0.188519381,1.137894514,0.179834781,0.422162846,0.381910612,0.4956577,0.283785684,0.524465156,0.462825673,0.339970345,0.347172209,0.980874701,0.154408663,0.239779708,0.178737168,0.832794262,1.792434257,0.367295065,0.094642104,0.929545774,0.524041517,0.611165799,1
1.959455587,1.158143356,0.351817622,0.410556582,0.118481375,0.161031519,0.242349558,0.279523516,1.613896848,0.344629287,1.655781475,0.323475046,1.710002054,0.266173752,3.287122612,0.336414048,0.46231259,0.269770774,0.369069624,0.30971452,0.12277937,0.125787966,0.465393305,0.695830766,0.325734237,0.657013761,1.444239063,0.193839542,1.861162456,0.18402136,0.237249284,0.249283668,0.185459026,1.125898542,0.176422263,0.446561605,0.37440953,0.476278497,0.285816619,0.510166359,0.458410351,0.326966523,0.359416718,0.942406877,0.151862464,0.230642842,0.160601719,0.806160458,1.764756447,0.356541384,0.099140401,0.903581662,0.519203122,0.626361032,1
0.94272786,1.897836008,0.537612248,0.790961284,0.13697479,0.191338074,0.28764905,0.29942588,1.297220427,0.377741793,1.711026056,0.540850876,2.620197262,0.355365818,6.067569557,0.407478286,0.862652731,0.294117647,0.54659208,0.523332843,0.201228184,,0.387163256,0.956131312,0.383630208,0.872368615,2.277491535,0.178474467,2.735757397,0.175621964,0.233548804,0.233484163,0.185337848,1.463712645,0.19446489,0.440142211,0.743117916,0.651258649,0.28539108,0.856469895,0.225084646,0.387163256,0.386132784,1.177892696,0.157918552,0.272044752,0.129605688,0.67498384,1.68332256,0.421610481,0.138655462,1.347123465,0.796702488,0.908532644,1
0.963388704,1.753803596,0.555325035,0.727524205,0.136345515,0.193156146,0.259197787,0.250207469,1.363189369,0.351590595,1.525172891,0.478838174,2.422959889,0.331950207,5.595573997,0.36473029,0.807053942,0.380730897,0.482710927,0.474965422,0.187840532,,0.367496542,0.894467497,0.346196404,0.818118949,2.118810512,0.176079734,2.546887967,0.163070539,0.233820598,0.235149502,0.165975104,1.393914246,0.174688797,0.454352159,0.711479945,0.598340249,0.278737542,0.810511757,0.216459198,0.362102351,0.357399723,1.115681063,0.148637874,0.246473029,0.117009967,0.684252492,1.693820598,0.389626556,0.111362126,1.150631229,0.66417704,0.893488372,1
0.975494178,1.757170436,0.528130171,0.742553778,0.133563499,0.196723531,0.275096525,0.243243243,1.404481451,0.350110314,1.521097628,0.457391065,2.415471594,0.326668505,5.548400441,0.35452289,0.802537231,0.400961278,0.464423607,0.457253172,0.183455185,,0.388306674,0.894373966,0.342112521,0.831081081,2.10728075,0.174248578,2.467733039,0.165609487,0.230232873,0.237544002,0.165057915,1.378240485,0.171400993,0.45450853,0.704633205,0.582322118,0.281004603,0.812327634,0.193188086,0.35314396,0.362520684,1.044476036,0.152382887,0.24310535,0.111088546,0.713850528,1.791835906,0.393546608,0.112036285,1.176617926,0.611141754,0.885729759,1
0.9568065,1.711115256,0.520701231,0.730511003,0.130658266,0.189935334,0.283289817,0.264826557,1.170038136,0.356396867,1.654792988,0.503543454,2.328422231,0.358261843,4.975195822,0.4000373,0.770234987,0.283037639,0.538791496,0.497762029,0.205355662,,0.406564715,0.895188363,0.3769116,0.876725103,2.259045132,0.195655778,2.563222678,0.18537859,0.22641353,0.229646825,0.186497576,1.3461395,0.190973517,0.458547505,0.677359194,0.630175308,0.291245233,0.784222305,0.232935472,0.398358821,0.403767251,1.09053225,0.151052893,0.274897426,0.156690433,0.67924059,1.6362129,0.416822081,0.111507213,1.188028519,0.774337934,0.890399602,1
0.97837566,1.469692058,0.487682334,0.613614263,0.14231833,0.193864722,0.239222042,0.230145867,1.272986338,0.312479741,1.333063209,0.409562399,2.00713128,0.306320908,4.313938412,0.337439222,0.678768233,0.353029922,0.435008104,0.4273906,0.168971587,,0.388006483,0.768557536,0.323824959,0.764829822,1.975688817,0.188165284,2.164181524,0.158184765,0.236191434,0.22864806,0.161102107,1.179578606,0.16191248,0.42502724,0.591572123,0.544570502,0.280445897,0.672447326,0.204862237,0.327066451,0.338897893,1.020870003,0.160841505,0.229659643,0.126896321,0.685692733,1.65702791,0.364343598,0.100578325,1.092615875,0.605024311,0.85944179,1
1.000503482,1.563696485,0.504524887,0.667942917,0.131408912,0.186120668,0.255482074,0.248868778,1.279936226,0.319700661,1.403411069,0.416637661,2.112077967,0.324399582,4.571179951,0.342151062,0.716672468,0.362339515,0.449356074,0.432822833,0.166736595,,0.403237034,0.831360947,0.337278107,0.831534981,2.127044901,0.179575396,2.285938044,0.173512008,0.224888814,0.227993623,0.171597633,1.251827358,0.174556213,0.439456239,0.618517229,0.57239819,0.261139549,0.717020536,0.213713888,0.36407936,0.378698225,1.047243434,0.147184694,0.234075879,0.117059663,0.702525803,1.652261475,0.382004873,0.110682219,1.113535286,0.617298991,0.857766216,1
0.954555482,1.655798789,0.492081975,0.692594318,0.130266931,0.19159497,0.266884024,0.321145785,1.178248401,0.387750349,1.671169073,0.505356311,2.078947368,0.343269679,4.449231486,0.433628319,0.69958081,0.243437017,0.55193293,0.505822077,0.1732848,,0.421052632,0.900791803,0.388448999,0.909874243,2.091057289,0.194352526,2.437587331,0.197019096,0.200419148,0.237480697,0.197019096,1.267582673,0.182114578,0.407346128,0.702608291,0.654867257,0.283256122,0.772706102,0.281089893,0.4035864,0.397997205,1.178138098,0.143613501,0.274336283,0.14802559,0.679020516,1.562761968,0.424778761,0.104897419,1.105559232,0.828598044,0.804103243,1
0.963338973,1.580316742,0.473076923,0.654751131,0.14393683,0.190073322,0.264253394,0.27918552,1.219966159,0.349773756,1.516289593,0.446832579,2.043438914,0.34638009,4.229411765,0.413800905,0.690271493,0.323068246,0.554298643,0.484162896,0.159954879,,0.417647059,0.85,0.369457014,0.883936652,2.045475113,0.192329385,2.308371041,0.184162896,0.215454033,0.236999436,0.187104072,1.261312217,0.176696833,0.471517202,0.598868778,0.616968326,0.282910321,0.743438914,0.25520362,0.381447964,0.37760181,1.118668923,0.150592217,0.263348416,0.147208122,0.691483362,1.611957135,0.411085973,0.112351946,0.988832487,0.720135747,0.768527919,1
0.937748784,1.475717905,0.39379223,0.615498311,0.129478107,0.18697479,0.244721284,0.236908784,1.246130031,0.308488176,1.347339527,0.406461149,1.910261824,0.317356419,4.020692568,0.349873311,0.641891892,0.312030075,0.448902027,0.421030405,0.15247678,,0.404349662,0.794552365,0.327702703,0.836993243,1.940878378,0.181888545,2.157728041,0.166173986,0.216718266,0.231203008,0.173775338,1.17504223,0.168074324,0.444272446,0.561866554,0.567778716,0.280296329,0.685388514,0.228673986,0.357896959,0.353885135,0.979544449,0.145400265,0.226351351,0.134453782,0.683989385,1.582706767,0.378378378,0.1036046,0.982529854,0.633657095,0.717713401,1
0.98305548,1.424706204,0.469527193,0.614648811,0.099754031,0.190762503,0.258540585,0.269199235,1.077480186,0.320852692,1.393823449,0.494124078,1.766329598,0.334244329,3.558895873,0.441104127,0.561355562,0.251571468,0.547144028,0.491117792,0.165345723,,0.394643345,0.822629134,0.356654824,0.891773709,1.783820716,0.218912271,2.19786827,0.192948893,0.193222192,0.245285597,0.194588685,1.094014758,0.178190763,0.430308828,0.55097021,0.613555616,0.269062585,0.660836294,0.318939601,0.399836021,0.375512435,1.154413774,0.144438371,0.26591965,0.170811697,0.677234217,1.574883848,0.376878929,0.10426346,1.017627767,0.838480459,0.787100301,1
0.929039301,1.640847297,0.498261144,0.699019918,0.133324236,0.193504367,0.306670882,0.346506481,1.144377729,0.384445147,1.531773633,0.550742966,2.034144799,0.402782169,4.109705975,0.5042681,0.701865318,0.29121179,0.596901676,0.562440721,0.15010917,,0.472020234,0.934555801,0.416376857,1.035093266,2.082832754,0.177128821,2.482137212,0.241226684,0.19268559,0.255049127,0.223205817,1.314890926,0.202023396,0.40625,0.538412899,0.734429339,0.260917031,0.742333228,0.39203288,0.447992412,0.426177679,1.068367904,0.147379913,0.296553905,0.167849345,0.657068777,1.554312227,0.46095479,0.097980349,0.895469432,0.859943092,0.746724891,1
0.958333333,1.352112676,0.445920808,0.588094605,0.137528153,0.192989865,0.247408982,0.292319957,1.238457207,0.304278501,1.216848259,0.439808663,1.705022588,0.317565772,3.381344672,0.410045177,0.583045442,0.313907658,0.478341749,0.450969971,0.152730856,,0.404996014,0.774647887,0.327664098,0.854371512,1.800956683,0.181869369,2.053414829,0.193994154,0.204673423,0.244650901,0.189476482,1.117193728,0.178049429,0.389358108,0.521126761,0.592612277,0.251126126,0.609619984,0.30029232,0.386925326,0.365399947,1.027167793,0.149774775,0.243954292,0.148226351,0.688344595,1.584881757,0.395163433,0.110078829,0.926238739,0.672601648,0.740990991,1
0.902031816,1.222766218,0.430232558,0.551713586,0.117341314,0.17908332,0.238066095,0.243268054,0.981414396,0.29130967,1.260097919,0.486842105,1.421052632,0.301407589,2.873623011,0.485312118,0.540085679,0.170105528,0.549571603,0.480110159,0.156717593,,0.366585067,0.732864137,0.309669523,0.82619339,1.414932681,0.225862341,1.913402693,0.188188494,0.162860293,0.245077965,0.210526316,0.971848225,0.1624847,0.411245865,0.488372093,0.621481028,0.239407781,0.593329253,0.330171359,0.382802938,0.335985312,1.103323358,0.106315955,0.237760098,0.155772563,0.620412663,1.402583084,0.365361077,0.075444952,0.711608127,0.827111383,0.704835407,1
0.853693636,1.261694058,0.40676359,0.555941846,0.13559322,0.180364567,0.248735777,0.268015171,0.994403582,0.316055626,1.213021492,0.500316056,1.512958281,0.300252845,2.978824273,0.455436157,0.564791403,0.232651103,0.520859671,0.474399494,0.135913016,,0.445006321,0.76517067,0.32806574,0.882743363,1.487357775,0.182283339,1.957016435,0.191845765,0.179245283,0.233290694,0.175094817,0.961125158,0.162136536,0.40821874,0.514854614,0.63369153,0.225135913,0.616940582,0.340391909,0.408343869,0.345448799,1.030060761,0.136552606,0.236409608,0.148704829,0.619923249,1.403901503,0.389380531,0.091461465,0.699712184,0.800252845,0.684521906,1
0.890453578,1.205529954,0.421198157,0.532411674,0.128541019,0.183887342,0.238095238,0.292473118,1.030948092,0.287250384,1.125960061,0.470660522,1.421198157,0.280798771,2.847004608,0.428571429,0.556374808,0.239233666,0.494930876,0.459293395,0.142459473,,0.4,0.727803379,0.301382488,0.871889401,1.462365591,0.174553791,1.892165899,0.19109063,0.172588832,0.235467496,0.177572965,0.976036866,0.169892473,0.361061077,0.485099846,0.614746544,0.244309808,0.568970814,0.32688172,0.361290323,0.349308756,1.009988538,0.128377272,0.224270353,0.143278205,0.640412641,1.42492222,0.366513057,0.09317177,0.770754871,0.681105991,0.62682168,1
0.605804827,2.128989861,0.534547503,1.008636876,0.119354361,0.172713362,0.322474653,0.245963199,1.649982724,0.446958318,1.603736388,0.538302666,2.747559144,0.348666917,5.915039429,0.368757041,0.954187007,0.676686905,0.527037176,0.488265115,0.248877042,0.120884545,0.361903868,1.083176868,0.348291401,0.799380398,1.765114532,0.211461573,2.930717236,0.175835524,0.22079076,0.303667506,0.185598949,1.533420954,0.232256853,0.54124093,0.627581675,0.709350357,0.355595044,1.028539241,0.214513706,0.358148704,0.400675929,1.180117479,0.219754183,0.271216673,0.121674318,0.833703539,2.221383089,0.442921517,0.148773385,1.951280912,0.645043184,1.223801767,1
0.61268288,2.196448918,0.550037979,1.04101785,0.124939444,0.167280302,0.332985188,0.260634258,1.63898847,0.464963919,1.854728447,0.563520699,2.801842005,0.353873908,5.975028485,0.388340296,0.962020509,0.637341343,0.537124953,0.506551462,0.248037981,0.128960372,0.365742499,1.122293961,0.36270414,0.823205469,1.807823775,0.222265284,2.992688948,0.180972275,0.215579886,0.320414688,0.188473224,1.563330801,0.259020129,0.525966476,0.651253323,0.776015951,0.350498983,1.042821876,0.234523357,0.395366502,0.414830991,1.066127313,0.211704292,0.27535131,0.126780351,0.838387753,2.215773665,0.46268515,0.14766011,2.060217033,0.678598557,1.216306559,1
0.603165027,2.238517401,0.555031595,1.056587758,0.120614442,0.182244292,0.340375365,0.259549184,1.564924819,0.470055645,1.956427426,0.598415543,2.856078468,0.361690088,5.927379044,0.405639913,0.9671791,0.590310006,0.574931623,0.539469961,0.236124002,0.129153518,0.379420919,1.135150429,0.368386306,0.867207394,1.783551825,0.227445703,3.073847024,0.191738187,0.200900316,0.313996659,0.182589833,1.579741583,0.258794681,0.508214219,0.64434594,0.740356503,0.351726378,1.05856833,0.235216448,0.383853626,0.410921437,1.063393354,0.204102469,0.283127417,0.122795619,0.806385743,2.098199369,0.459964161,0.14316874,2.21111008,0.730547958,1.200436235,1
0.724477402,1.949822543,0.493452454,0.86219557,0.122610752,0.166144601,0.292497858,0.250642516,1.68222208,0.393464692,1.661240974,0.468363725,2.418431037,0.337290417,5.808101824,0.354546567,0.812018113,0.598989964,0.479133521,0.467751805,0.230262737,0.127660935,0.374128014,0.959980419,0.335699425,0.76135112,2.312324073,0.207185323,2.606780076,0.175376331,0.207313175,0.292143451,0.17990454,1.473626239,0.209154326,0.561720898,0.568229103,0.67898666,0.341942083,0.939909436,0.202056052,0.342430547,0.405947864,1.291056703,0.206737838,0.267531514,0.123122163,0.844211468,2.207185323,0.406926937,0.140062648,1.787828422,0.639823767,1.15195295,1
0.731500253,1.998116051,0.502260739,0.897261994,0.131208819,0.169221997,0.308590806,0.270283848,1.660352255,0.411203215,1.861592565,0.503014318,2.564556644,0.34853052,6.006656619,0.387967847,0.863727707,0.576849975,0.500879176,0.496232102,0.236061835,0.121388748,0.378171314,1.006154233,0.354684753,0.792514444,2.375282592,0.213443994,2.757975383,0.182115046,0.207108464,0.313862139,0.189399648,1.53089676,0.218538056,0.534845413,0.587038433,0.724441095,0.355993411,0.979276564,0.217030897,0.360085406,0.416101482,1.157121135,0.204004055,0.275558905,0.133996452,0.854092752,2.212113533,0.422381311,0.140775469,1.919602129,0.694297915,1.149328434,1
0.73362632,2.035589411,0.501373626,0.933316683,0.128731002,0.172556919,0.321303696,0.268856144,1.61081609,0.421203796,1.983516484,0.538211788,2.576048951,0.359515485,6.368256743,0.406218781,0.861763237,0.529756455,0.532342657,0.529220779,0.227919185,0.126838796,0.401848152,1.049575425,0.365384615,0.85964036,2.406218781,0.222425685,2.831168831,0.203046953,0.196911433,0.318195691,0.187687313,1.537337662,0.221028971,0.512116218,0.595904096,0.71953047,0.354696942,1.000874126,0.231768232,0.366883117,0.424325674,1.186595862,0.199902338,0.281593407,0.136727095,0.82530672,2.085820668,0.43031968,0.138192028,2.113593359,0.767357642,1.118903742,1
0.776267785,1.760934691,0.4691432,0.752846016,0.135625684,0.172382342,0.284451768,0.253894548,1.727380518,0.363541043,1.594967046,0.44367885,2.225134811,0.326992211,5.191731576,0.357549431,0.721090473,0.577617658,0.46929299,0.460155782,0.214976286,0.119937979,0.366087478,0.876123427,0.325344518,0.763031756,2.481426004,0.220722364,2.456261234,0.174206111,0.203301715,0.303265232,0.186638706,1.38241462,0.190832834,0.560105801,0.522917915,0.639155183,0.351331631,0.84182145,0.192480527,0.340023966,0.396494907,1.26286027,0.194819409,0.258388256,0.13425757,0.867201751,2.257022984,0.393499101,0.132068588,1.63954761,0.645895746,1.084002189,1
0.740359449,1.850663376,0.45880901,0.802992903,0.145611586,0.169865643,0.301758716,0.26349892,1.650846275,0.385529158,1.849892009,0.476858994,2.366244986,0.363776612,5.495063252,0.387226165,0.748071583,0.520851509,0.478093181,0.491977785,0.207468156,0.120310592,0.388151805,0.923788954,0.344800987,0.78771984,2.549676026,0.206508463,2.573125579,0.185128047,0.189844704,0.320799162,0.187596421,1.438136378,0.200401111,0.506979585,0.530854674,0.688830608,0.34252312,0.892780006,0.2108917,0.350200555,0.414841098,1.269499215,0.186093177,0.271058315,0.143168731,0.848106788,2.188536032,0.415303919,0.133310068,1.720642122,0.711045973,1.026522422,1
0.748350047,1.91292876,0.466552848,0.842309483,0.126167824,0.175366418,0.321434115,0.276579233,1.555326991,0.39158777,1.995498991,0.518392053,2.387552382,0.345336024,5.987583424,0.412851156,0.773863107,0.485214708,0.523513891,0.529411765,0.206994086,0.120939402,0.409591805,0.978891821,0.361011951,0.849914636,2.6034456,0.217879489,2.667701381,0.220549433,0.187537499,0.312676781,0.184541363,1.458016452,0.195405867,0.516842376,0.534999224,0.707900047,0.346790092,0.916188111,0.217910911,0.375756635,0.424336489,1.214451016,0.186423245,0.285115629,0.143481615,0.82454787,2.128739179,0.413161571,0.127624925,1.952687066,0.786745305,1.070797977,1
0.785731022,1.821768967,0.474266108,0.759054518,0.144564199,0.181935333,0.309569196,0.284216546,1.655576382,0.370568052,1.685093404,0.445672894,2.191574533,0.347693481,4.947197865,0.39306138,0.736370568,0.551077788,0.48532215,0.479603507,0.202085286,0.126522962,0.399161266,0.893823866,0.344452917,0.815287838,2.749142204,0.223523899,2.503049943,0.193671369,0.183223993,0.313378632,0.205299276,1.437094929,0.208921083,0.583997188,0.519443385,0.676134197,0.343134958,0.845215402,0.211780404,0.356080823,0.430232558,1.380974695,0.197282099,0.288600839,0.14468135,0.915417057,2.216377694,0.417460923,0.135074977,1.508669166,0.694052612,0.983950328,1
0.815752949,1.8274495,0.468378327,0.77024731,0.144922508,0.177423086,0.295827827,0.287710025,1.681702521,0.38436851,1.856333774,0.482537285,2.240513498,0.352086086,5.101000566,0.407211629,0.735699453,0.52475133,0.492731735,0.492920521,0.197085357,0.132431182,0.406456485,0.919388333,0.3518973,0.828204644,2.746837833,0.21987046,2.545403058,0.198602983,0.188989128,0.330326162,0.201057202,1.436284689,0.20841986,0.574485311,0.508589768,0.680951482,0.360050891,0.883518973,0.212573155,0.39116481,0.443458561,1.48912792,0.198588943,0.286766094,0.16215591,0.904811474,2.188295165,0.425901454,0.126185519,1.643881564,0.735699453,0.995373583,1
