feature_30,feature_36,feature_16,feature_77,feature_18,feature_23,feature_6,feature_41,target
0.197356427,0.817228806,0.710118505,1.615575808,1.623518687,0.198040109,0.278714676,0.383090246,1
0.196064974,0.858156028,0.741020361,1.561913696,1.767787692,0.215282544,0.278197209,0.412948982,1
0.189305054,0.88898917,0.753610108,1.530457516,1.915388087,0.21683213,0.287229242,0.436371841,1
0.151727921,0.794624246,0.864399342,1.680398751,1.586725178,0.160394953,0.192320351,0.336478332,1
0.148756757,0.800216216,0.887351351,1.720906651,1.745405405,0.161513514,0.192540541,0.344864865,1
0.15040913,0.829888028,0.91042205,1.645763881,1.940245478,0.170865633,0.201012059,0.366602067,1
0.163666806,0.798102414,0.796846658,1.699259836,1.601646435,0.16422492,0.22673364,0.345332775,1
0.153814031,0.806514477,0.820016704,1.705363309,1.730094655,0.173719376,0.22188196,0.35857461,1
0.153436989,0.831696672,0.834833606,1.68242681,1.868248773,0.180714675,0.21685761,0.370840153,1
0.159417866,0.777350284,0.694546671,1.653051034,1.485279358,0.177484108,0.228839077,0.340414854,1
0.178669883,0.814093728,0.742074431,1.653808878,1.662129566,0.185561682,0.232253618,0.348897312,1
0.163182738,0.838334457,0.771915037,1.607118742,1.805461902,0.195718139,0.243256912,0.383513149,1
0.189577718,0.784591195,0.676774483,1.739865311,1.335804133,0.188230009,0.250449236,0.372192273,1
0.201524322,0.779197489,0.674288276,1.718461944,1.355973997,0.196144362,0.251288949,0.352387357,1
0.172201452,0.773477018,0.680888498,1.690157637,1.342643501,0.193534198,0.248955355,0.354519463,1
0.202349869,0.765796345,0.628720627,1.73015873,1.25770235,0.21227154,0.248041775,0.323759791,1
0.195979899,0.798201534,0.617297011,1.633585331,1.343824385,0.207352552,0.266860619,0.353874636,1
0.197131682,0.766883963,0.646153846,1.613042782,1.342633638,0.201564537,0.25684485,0.349674055,1
0.136385199,0.721062619,0.904055977,1.817861857,1.171963947,0.144568311,0.194852941,0.277514231,1
0.139058794,0.775683435,0.94669829,1.769404892,1.253401573,0.152415429,0.206715766,0.297091499,1
0.141020841,0.765755647,0.985648321,1.723144672,1.302758018,0.157494072,0.207412954,0.305129165,1
0.149201833,0.756756757,0.851272325,1.682969895,1.17053896,0.159159159,0.231863442,0.311363996,1
0.1406545,0.741976086,0.846601636,1.753591759,1.189112649,0.159219635,0.221680302,0.317809943,1
0.143673599,0.771709795,0.885061121,1.72409726,1.287505953,0.157485315,0.219399905,0.330052389,1
0.15795701,0.751331098,0.761782686,1.626290753,1.078682706,0.168802997,0.231315322,0.323802011,1
0.157853506,0.74951038,0.774383079,1.61497516,1.093811203,0.193497846,0.242068155,0.325303564,1
0.150848765,0.763117284,0.78125,1.586359293,1.156828704,0.171103395,0.228780864,0.330246914,1
0.179756896,0.771154745,0.697054698,1.538291402,1.033426835,0.176951847,0.239831697,0.359747546,1
0.163640542,0.761204321,0.704895426,1.577964912,1.012640772,0.17789014,0.236497357,0.339921857,1
0.160626607,0.784428338,0.729717091,1.547757181,1.097030629,0.179565116,0.240589198,0.375964461,1
0.178650442,0.847345133,0.708794248,1.392008639,1.049778761,0.190265487,0.255807522,0.38550885,1
0.175246132,0.850351617,0.720956399,1.379272727,1.080168776,0.195499297,0.259353024,0.391561181,1
0.178195905,0.822080797,0.727725512,1.374519495,1.10486995,0.180962922,0.270060874,0.379911455,1
0.165179353,0.781364829,1.099300087,1.627181412,2.231671041,0.167629046,0.207174103,0.321959755,1
0.162660944,0.786523605,1.078712446,1.562096053,2.330987124,0.166695279,0.223433476,0.296051502,1
0.165277656,0.812790596,1.094043337,1.571868376,1.952539696,0.172558996,0.208790245,0.29967541,1
0.15058133,0.740602777,0.924822215,1.646607633,2.297211875,0.161982165,0.205892313,0.286714076,1
0.149554829,0.739208836,0.938465006,1.607631121,2.477854164,0.160599572,0.210526316,0.290318945,1
0.143954576,0.738922289,0.925851703,1.506520119,2.374415498,0.158984636,0.203963483,0.288799822,1
0.143267259,0.716746411,0.819548872,1.54136263,1.906220096,0.156117567,0.22556391,0.284347232,1
0.132674298,0.665972945,0.779656608,1.485702513,2.098985432,0.150494277,0.204604579,0.302029136,1
0.135436242,0.712885906,0.827651007,1.509004104,2.094228188,0.151946309,0.206711409,0.293691275,1
0.14633355,0.647631408,0.647306944,1.397438567,1.74578196,0.162556781,0.215282284,0.304510058,1
0.124471888,0.676633084,0.647546311,1.388229167,1.75040624,0.168183295,0.216769581,0.312317192,1
0.132733224,0.639443535,0.659574468,1.405726919,1.717675941,0.163011457,0.214075286,0.322094926,1
0.154941033,0.696827979,0.592313949,0.820333253,1.641724278,0.143757625,0.216348109,0.293005287,1
0.122208931,0.687998405,0.586523126,0.788461538,1.489433812,0.134968102,0.212719298,0.331140351,1
0.130556668,0.65999199,0.5969163,0.790975289,1.727673208,0.166199439,0.218261914,0.341409692,1
0.152639972,0.730776045,0.714121191,1.633226837,1.998405386,0.151311127,0.192948264,0.27303331,1
0.154826464,0.737346349,0.737075199,1.582556173,2.157357195,0.161966739,0.200289226,0.275849602,1
0.160507149,0.724035608,0.724934808,1.567437992,2.214818811,0.15709019,0.197284417,0.273086953,1
0.145903479,0.681032548,0.620538721,1.606365055,2.071156004,0.143771044,0.216161616,0.256565657,1
0.144715999,0.677868296,0.623783661,1.396849625,2.138719167,0.143358226,0.198121747,0.254582485,1
0.143002833,0.668215297,0.622096317,1.593467212,2.145155807,0.142889518,0.20101983,0.251444759,1
0.132336182,0.623504274,0.513390313,1.593664236,1.776068376,0.135185185,0.187606838,0.246296296,1
0.133076043,0.617066895,0.505431675,1.537163208,1.829759863,0.132218411,0.185105775,0.254431103,1
0.142835754,0.650247043,0.532864201,1.540591419,1.895942506,0.147926336,0.203922743,0.264261117,1
0.134170854,0.644556114,0.488609715,1.386720322,1.624288107,0.13400335,0.184422111,0.259798995,1
0.137238352,0.648717083,0.477380149,1.373371781,1.624409183,0.134199865,0.189061445,0.264854828,1
0.138299707,0.638041042,0.487842732,1.370280638,1.640282807,0.140024142,0.196930505,0.268322125,1
0.128941441,0.630255255,0.435435435,1.153526971,1.465465465,0.122747748,0.199136637,0.280780781,1
0.127922199,0.620160838,0.437815598,1.14626705,1.51973069,0.13054049,0.173181223,0.279034973,1
0.125256291,0.604846226,0.423112768,1.060260886,1.493755825,0.137185461,0.193849021,0.279403541,1
0.157018916,0.799886218,0.732186033,1.712404385,1.288436922,0.157587825,0.233110511,0.283601195,1
0.149422047,0.805892303,0.727516211,1.616023181,1.284747674,0.158584719,0.211728221,0.279954891,1
0.158611788,0.794779865,0.762799369,1.670120215,1.317940628,0.160476122,0.219991395,0.284382619,1
0.150845254,0.720253576,0.621423927,1.576911423,1.141905072,0.160598179,0.209037711,0.272756827,1
0.150356019,0.751283325,0.628580891,1.558191403,1.239278026,0.154992548,0.216426561,0.267759563,1
0.153088934,0.770196877,0.663781399,1.585392807,1.249490835,0.158180584,0.227936185,0.282077393,1
0.164897799,0.75668239,0.597877358,1.530039012,1.089622642,0.166666667,0.218356918,0.275353774,1
0.169014085,0.775683513,0.64084507,1.590568764,1.141259321,0.171085336,0.238608119,0.29908865,1
0.16708126,0.770107794,0.633913765,1.571466106,1.164593698,0.187603648,0.254975124,0.289593698,1
0.165681872,0.724887733,0.552588041,1.459669885,0.917277239,0.176790357,0.227369416,0.29827464,1
0.171084929,0.748404516,0.543446244,1.498028702,0.970790378,0.196858125,0.235886107,0.302650957,1
0.173946557,0.780318602,0.588129496,1.500320924,1.054470709,0.189619733,0.247944502,0.32065776,1
0.194229625,0.839976205,0.586555622,1.455546147,0.927424152,0.233789411,0.246876859,0.360202261,1
0.183494044,0.78445831,0.551616563,1.405496119,0.902722632,0.187180942,0.269427113,0.321043676,1
0.183289968,0.796472969,0.561723041,1.423587329,0.945649032,0.197745013,0.243712056,0.327551315,1
0.175047081,0.774576271,0.760922787,1.620141162,2.22354049,0.171939736,0.243126177,0.284463277,1
0.172760337,0.803024502,0.812308576,1.633793283,2.289146248,0.179555896,0.245118683,0.288093415,1
0.167995444,0.811123766,0.810364465,1.626736292,2.319286257,0.176063022,0.247911921,0.342160213,1
0.177841802,0.795311682,0.697485595,1.676654265,2.302514405,0.181246726,0.259559979,0.304609743,1
0.167245594,0.773060594,0.697285475,1.642885533,2.214460311,0.182040396,0.253184099,0.288305673,1
0.173527879,0.805367379,0.706096925,1.600065746,2.361907243,0.183168317,0.256904638,0.331422616,1
0.196563353,0.744499759,0.627589529,1.653171738,2.270756383,0.184358439,0.259033242,0.281194797,1
0.189299124,0.717928661,0.620150188,1.4021101,2.301470588,0.182571965,0.272841051,0.277221527,1
0.166031988,0.736024372,0.60624524,1.545307305,2.249961919,0.179741051,0.269916222,0.275095202,1
0.194081633,0.695102041,0.561836735,1.573832216,2.213877551,0.181836735,0.255510204,0.280816327,1
0.193602342,0.703324273,0.575371106,1.572645528,2.231026552,0.195065858,0.25507004,0.291239808,1
0.182554139,0.722121028,0.583889901,1.579311153,2.17243473,0.195304594,0.262092694,0.2825339,1
0.201324179,0.685875429,0.525747916,1.530497592,2.051986268,0.212604218,0.29328102,0.275380088,1
0.201462431,0.704488149,0.545637922,1.529964367,2.098587998,0.219112456,0.281896117,0.302571861,1
0.192931494,0.730089567,0.526506899,1.553157216,2.006535948,0.201161946,0.272573227,0.289518276,1
0.186507937,0.782407407,0.772900132,1.461403046,1.995039683,0.193452381,0.222056878,0.31588955,1
0.198616436,0.799133189,0.796299383,1.449597749,2.061510252,0.194365728,0.223787298,0.321386898,1
0.184450971,0.775004079,0.769782999,1.449485542,2.084189917,0.19244575,0.21985642,0.315875347,1
0.179178952,0.793490587,0.69097301,1.575913749,2.113290996,0.189725561,0.236221365,0.338738943,1
0.177230979,0.765846468,0.703934686,1.612305854,2.118834335,0.185281778,0.241070416,0.310125865,1
0.175413451,0.772987872,0.696582139,1.538328358,2.085667034,0.179492834,0.236383682,0.310253583,1
0.173658277,0.730190438,0.614995339,1.599830142,2.033160208,0.172193368,0.26141963,0.290850979,1
0.171485676,0.713524317,0.625582945,1.537384639,1.974816789,0.178547635,0.237841439,0.290739507,1
0.172307692,0.731505017,0.634782609,1.510111658,2.015117057,0.180468227,0.240668896,0.289899666,1
0.176460301,0.713186429,0.564358167,1.58677849,1.814095838,0.181532004,0.245365512,0.287513116,1
0.182223014,0.70484503,0.56875668,1.568771027,1.892233701,0.192376202,0.250801568,0.309226933,1
0.187635184,0.719718818,0.590302812,1.549184331,1.853100216,0.194304254,0.253064167,0.302271089,1
0.191666667,0.694736842,0.520833333,1.430840503,1.804605263,0.183114035,0.263596491,0.281140351,1
0.195864829,0.713650511,0.531347265,1.455516965,1.820586928,0.188305914,0.271231659,0.285237884,1
0.208228906,0.688387636,0.485171261,1.473049927,1.706766917,0.184837093,0.252088555,0.2786132,1
0.153699154,0.879197379,0.98976249,1.027627261,1.246519247,0.161889162,0.23041223,0.308217308,1
0.145114564,0.860811167,0.935475375,0.982182121,1.170924414,0.1494601,0.226757967,0.283908349,1
0.152584085,0.847142467,0.988515176,0.990036302,1.218074925,0.160650807,0.230926989,0.295870932,1
0.165140784,0.835204699,0.902573847,1.028679027,1.172395923,0.175332527,0.234237347,0.302297461,1
0.157672137,0.804432414,0.866350871,1.058488563,1.145829809,0.17103705,0.237354086,0.298765014,1
0.148579872,0.824495157,0.849285832,1.051022395,1.136102446,0.16975866,0.232638319,0.288786735,1
0.18372093,0.858773784,0.898520085,1.0758767,1.18372093,0.188160677,0.245454545,0.319450317,1
0.172350041,0.839975349,0.887838948,1.04164607,1.124897288,0.187551356,0.25451931,0.301561216,1
0.177153921,0.801548887,0.827879961,1.082705823,1.134946757,0.175798645,0.266214908,0.283833495,1
0.201303993,0.939690302,0.901385493,1.076874105,1.205107308,0.208367291,0.271936974,0.372724803,1
0.185118435,0.918898043,0.856333677,1.105863454,1.151390319,0.213439753,0.275489186,0.35092688,1
0.185684647,0.923755187,0.877852697,1.127766927,1.23003112,0.211358921,0.269190871,0.35503112,1
0.211407316,0.917854929,0.84283943,1.062830419,1.050526968,0.216986981,0.299132052,0.376937384,1
0.227891156,1.02244898,0.889455782,1.072537801,1.18537415,0.240136054,0.326530612,0.42585034,1
0.218739798,0.981717271,0.89193601,1.096908072,1.158667973,0.275220372,0.317662422,0.403852432,1
0.159462056,0.964457253,1.339371483,0.927144842,1.272951832,0.165911898,0.256209688,0.296006587,1
0.16157939,0.994679362,1.359983198,0.891220088,1.32399888,0.169140297,0.249509941,0.294315318,1
0.164418572,1.021865682,1.412750248,0.872258497,1.352122675,0.168252165,0.245491978,0.292347011,1
0.168973176,0.896634205,1.266017427,0.979795712,1.2441483,0.177003246,0.256278831,0.29830856,1
0.167361835,0.903892944,1.287452207,0.947345327,1.291623219,0.178832117,0.257212374,0.321863052,1
0.169295478,0.881002454,1.294251665,0.930784229,1.285138451,0.201542236,0.247809324,0.28040659,1
0.19026072,0.906701142,1.182934712,1.010128007,1.186597716,0.192630899,0.286360698,0.301874596,1
0.191115926,0.893607801,1.16468039,0.998079824,1.211700975,0.190682557,0.27063922,0.304442037,1
0.189359392,0.860803474,1.180456026,0.996723102,1.204560261,0.215200869,0.262757872,0.281216069,1
0.189057157,0.904494382,1.095994138,1.025151778,1.140693698,0.202735711,0.277723498,0.344894968,1
0.182694685,0.92657602,1.098640297,1.041357918,1.148578492,0.202719407,0.256118665,0.342398022,1
0.186656672,0.884057971,1.0982009,0.983727562,1.15842079,0.201649175,0.274362819,0.340829585,1
0.2159375,0.96,1.04625,1.049338417,1.105,0.2009375,0.314375,0.435,1
0.216039789,0.932235002,1.050668325,1.062555457,1.099782406,0.216972334,0.310848617,0.416537146,1
0.221354167,0.977539063,1.104817708,1.01310616,1.139648438,0.2109375,0.313802083,0.399739583,1
0.115017986,0.952158273,1.220773381,0.901526801,1.248651079,0.136780576,0.216546763,0.288758993,1
0.115445579,0.921275097,1.163525889,0.898222669,1.187389926,0.130239521,0.209052483,0.27456851,1
0.115557476,0.881417459,1.132497839,0.886551944,1.171218669,0.126879862,0.208815903,0.264736387,1
0.113939262,0.899825213,1.013327507,1.006157039,1.107930959,0.13382128,0.204391523,0.273213896,1
0.116037219,0.766064587,1.000547345,0.998666667,1.093377121,0.128735632,0.196059113,0.269293924,1
0.114191781,0.770082192,0.993315068,0.988053001,1.095890411,0.142356164,0.201534247,0.262136986,1
0.11575179,0.718774861,0.871917263,0.9511786,0.996287457,0.131662689,0.194643331,0.264651286,1
0.11372549,0.690980392,0.853333333,0.981299927,0.98875817,0.129411765,0.205751634,0.256862745,1
0.11483316,0.701251303,0.845411887,0.989082766,0.987877998,0.123435871,0.193952033,0.255995829,1
0.111744084,0.67163307,0.754747298,0.926980066,0.901840491,0.128250073,0.170172363,0.266871166,1
0.113985094,0.660382873,0.746017828,0.950074995,0.883092211,0.125237469,0.179599591,0.263627064,1
0.12341169,0.717598475,0.797013977,0.994431451,0.979669632,0.130559085,0.199491741,0.276048285,1
0.107394366,0.608514725,0.639244558,0.872894737,0.792733675,0.113636364,0.164692702,0.253361076,1
0.113663845,0.650198653,0.677664536,0.848214286,0.811193643,0.119882536,0.169632061,0.263430644,1
0.129597198,0.731465266,0.756178245,0.879005002,0.936563534,0.142050983,0.18602841,0.301225919,1
0.176462094,0.834945848,1.023537906,0.901329475,1.286931408,0.198411552,0.231480144,0.325198556,1
0.17702585,0.829363927,1.004792332,0.930509413,1.248765611,0.209119954,0.233517281,0.330380482,1
0.170120414,0.825399048,0.977597312,0.895977932,1.211005321,0.200364044,0.23466816,0.300896108,1
0.178075052,0.757991661,0.949444058,0.94684345,1.169735928,0.205698402,0.238881167,0.312195969,1
0.181001057,0.765244977,0.927564329,0.987398073,1.153154741,0.211138527,0.265068735,0.311420515,1
0.171414457,0.723859707,0.877984522,0.984663688,1.065535979,0.185904825,0.237279763,0.284702783,1
0.190108514,0.739148581,0.885642738,1.105637379,1.124791319,0.220367279,0.246452421,0.294240401,1
0.182724915,0.686814283,0.831637742,1.081227743,1.027727907,0.194095352,0.22481548,0.283462996,1
0.1872502,0.706434852,0.840327738,1.068778587,1.027178257,0.18784972,0.241606715,0.2813749,1
0.220810811,0.815135135,0.862432432,1.103787403,1.105405405,0.251621622,0.275945946,0.363783784,1
0.21894572,0.782620042,0.842901879,1.115053538,1.046189979,0.230427975,0.283663883,0.326200418,1
0.203365033,0.720068276,0.811509388,1.100538972,0.971958059,0.211168008,0.263350402,0.296513046,1
0.252952756,0.812664042,0.815944882,1.135862913,1.030839895,0.25,0.341207349,0.352690289,1
0.228310502,0.80152207,0.792998478,1.175829619,0.97412481,0.235312024,0.273059361,0.320243531,1
0.229963009,0.772194821,0.81134402,1.126874554,0.961467324,0.226263872,0.295314427,0.326448829,1
0.154304828,0.809773124,1.12434555,0.955277835,1.106457243,0.179464805,0.219313554,0.289703316,1
0.158394161,0.83649635,1.13080292,0.971223022,1.142481752,0.175328467,0.220583942,0.291532847,1
0.151691475,0.767388363,1.094857916,0.919828203,1.078755074,0.168335589,0.21420839,0.270230041,1
0.171620152,0.831460674,1.096955419,1.0,1.135375136,0.191917361,0.236136281,0.313700616,1
0.172710952,0.821723519,1.079533214,1.036933265,1.112387792,0.192280072,0.226750449,0.298204668,1
0.155420531,0.729293252,0.974576271,0.99222395,0.993444196,0.166133674,0.216341541,0.286856412,1
0.184830961,0.821396797,0.982206406,1.084839098,1.118327402,0.212188612,0.235097865,0.320729537,1
0.175309679,0.779550703,0.90552173,1.115019831,1.01595633,0.184967457,0.228427462,0.293092589,1
0.172869636,0.73276388,0.896888347,1.092526082,0.956274151,0.174496644,0.249339028,0.298352654,1
0.216072545,0.88148843,1.03627267,1.088864388,1.254534084,0.249530957,0.300813008,0.441838649,1
0.213042102,0.89110478,1.052864831,1.1317485,1.250395695,0.275403609,0.327951884,0.459006015,1
0.211624441,0.887034277,1.016989568,1.124779152,1.152608048,0.259314456,0.292399404,0.362444113,1
0.244802867,0.91218638,1.06344086,1.170413816,1.261648746,0.273835125,0.321146953,0.41827957,1
0.230218281,0.89324693,1.008867667,1.196363636,1.194747613,0.275238745,0.285470668,0.400409277,1
0.246882793,0.916993231,1.065194157,1.263245033,1.190238689,0.319558247,0.308514428,0.36800855,1
0.146772003,1.007653376,1.221701025,0.957378108,1.508579188,0.197136156,0.23404518,0.366004197,1
0.129969591,0.882869693,1.115666179,0.980757707,1.263881068,0.158463791,0.205203289,0.322333596,1
0.137613623,0.909216431,1.174433322,1.065877475,1.258083074,0.17282246,0.216545852,0.321021747,1
0.142919772,0.887622388,1.057430951,0.977482002,1.458278533,0.178868917,0.225339763,0.345170247,1
0.134371555,0.819873208,0.978776185,0.996028393,1.257717751,0.186190739,0.206312018,0.321802646,1
0.138342113,0.813141114,1.011644026,1.104691273,1.197532576,0.175076241,0.210146937,0.315359024,1
0.146092287,0.848288779,0.959475566,0.99922916,1.421590329,0.198535672,0.222033033,0.3379874,1
0.136312849,0.790582602,0.910135674,1.033374261,1.167278532,0.181963288,0.211652035,0.331683958,1
0.143854522,0.783081669,0.936515668,1.093760616,1.163825296,0.182821887,0.213508686,0.318882936,1
0.146297411,0.809753161,0.834236404,1.020138889,1.364639775,0.211117801,0.218543046,0.339554485,1
0.13981588,0.73782125,0.81549674,1.070175439,1.153049482,0.227080936,0.212696586,0.335059455,1
0.143794526,0.717472816,0.809898763,1.109910422,1.058117735,0.177915261,0.202662167,0.319272591,1
0.160135462,0.858490566,0.772859216,1.030546624,1.298742138,0.204644412,0.240203193,0.381228834,1
0.146950092,0.771950092,0.751848429,1.049936903,1.13909427,0.216959335,0.220425139,0.350970425,1
0.157069288,0.787453184,0.783941948,1.135283364,1.092462547,0.234316479,0.236657303,0.343164794,1
0.130189646,0.885443362,1.042029728,0.643388229,1.382624295,0.1579959,0.214120964,0.393259867,1
0.13008349,0.959466738,1.072178831,0.701771585,1.362106114,0.141395098,0.226501481,0.389981147,1
0.123968025,0.903682348,1.057266413,0.752790498,1.276241646,0.156860176,0.206657057,0.406237715,1
0.135319574,0.853362184,1.008488682,0.714387655,1.457057257,0.160286285,0.218541944,0.418774967,1
0.125706215,0.798493409,0.938951664,0.627581188,1.285467671,0.152071563,0.206214689,0.376490898,1
0.128068475,0.810562016,0.956718346,0.802243911,1.289405685,0.154877261,0.203649871,0.372900517,1
0.13659392,0.801636789,0.857560405,0.720483384,1.365744349,0.164653157,0.225253313,0.400623539,1
0.140114783,0.812784484,0.866415991,0.756734108,1.268751237,0.156342767,0.202058183,0.399762517,1
0.131921508,0.819700797,0.854672625,0.801179444,1.204779483,0.164950457,0.215271032,0.391101613,1
0.131225639,0.777392811,0.780424426,0.643317834,1.252706799,0.185794716,0.229103508,0.40428757,1
0.138719167,0.810364336,0.799049559,0.752740741,1.250961756,0.194387871,0.200950441,0.412763069,1
0.135279697,0.805215066,0.787608647,0.778489498,1.151994651,0.173389793,0.228883441,0.386895476,1
0.140149339,0.800402068,0.748420448,0.69015181,1.141298105,0.170591614,0.193279724,0.44342332,1
0.132894014,0.815485997,0.689456343,0.775358054,1.031026908,0.171334432,0.195222405,0.438220758,1
0.151634383,0.895581114,0.744249395,0.806986028,1.060532688,0.177058111,0.209140436,0.437953995,1
0.136620644,0.872583826,0.738856016,1.026248177,1.153451677,0.147666009,0.223011177,0.297961867,1
0.13685868,0.917333683,0.721690067,0.991166931,1.161527359,0.144338013,0.197743078,0.30087915,1
0.130131779,0.866447035,0.688291941,0.995876005,1.111885454,0.142802838,0.196401419,0.290420679,1
0.138866592,0.8195537,0.65837213,0.991694502,1.045432654,0.154117836,0.218012522,0.30052978,1
0.133821889,0.802453401,0.652381711,0.987040653,1.023418831,0.166799426,0.19499761,0.298231639,1
0.134906988,0.785993434,0.625762076,0.983807829,1.035016414,0.149132406,0.210098484,0.312802876,1
0.147928994,0.754724184,0.598587517,0.961697248,0.95571674,0.173888147,0.220843672,0.299293758,1
0.141671383,0.747594793,0.587059045,0.941852603,0.954159593,0.149594416,0.200150915,0.305414073,1
0.144303797,0.7781889,0.606815969,0.974218572,0.992405063,0.161441091,0.219279455,0.320934761,1
0.161772026,0.822050772,0.599552016,0.95253117,0.941015431,0.163763066,0.234693878,0.348183176,1
0.1575179,0.77875895,0.56778043,0.939353891,0.899761337,0.159427208,0.197374702,0.341527446,1
0.143351003,0.777137589,0.540677575,0.970344724,0.885227011,0.161557963,0.196358608,0.3247292,1
0.173870968,0.904193548,0.598709677,0.890187744,0.872903226,0.186774194,0.227419355,0.403548387,1
0.178031472,0.873495835,0.556309781,0.889485536,0.821659981,0.177105832,0.211663067,0.394014193,1
0.156113219,0.82141815,0.52173913,0.930904523,0.800700321,0.163116428,0.210388095,0.374963525,1
0.188012364,0.845047709,0.948259643,1.061007348,1.240693455,0.182771133,0.271468889,0.292702594,1
0.18329245,0.899563914,0.938539111,1.084656901,1.217906787,0.186699373,0.258926138,0.29326792,1
0.199882853,0.970420267,1.021525846,1.025930018,1.341045541,0.196807732,0.277639479,0.322887685,1
0.187849852,0.777905828,0.870102074,1.145109093,1.230490616,0.182746131,0.254856767,0.284820547,1
0.198471986,0.824957555,0.905602716,1.166873964,1.225806452,0.191001698,0.268421053,0.295415959,1
0.205159922,0.85209401,0.925075102,1.1522385,1.278671143,0.189786181,0.273193144,0.304294045,1
0.204417587,0.763284018,0.77787039,0.997838422,1.194832257,0.199208168,0.27339029,0.27339029,1
0.209791711,0.796435473,0.817264333,0.977702243,1.168778183,0.197337342,0.272922482,0.296542839,1
