feature_18,feature_76,feature_13,feature_68,feature_49,feature_45,feature_47,feature_77,feature_3,feature_33,feature_53,feature_21,feature_46,feature_9,feature_31,feature_66,feature_73,feature_36,feature_75,feature_16,feature_62,feature_48,feature_54,feature_56,feature_57,feature_40,feature_8,feature_67,feature_61,feature_41,feature_28,target
1.333063209,0.16997737,0.323824959,0.188165284,0.353029922,0.85944179,0.97837566,1.272986338,0.312479741,0.327066451,0.182549661,0.487682334,0.193864722,0.16191248,0.364343598,1.020870003,0.42502724,0.764829822,0.17299472,0.613614263,0.22864806,0.280445897,0.100578325,0.160841505,0.178610343,0.4273906,1.975688817,0.685692733,0.364428799,0.337439222,0.239222042,0
1.403411069,0.159939582,0.337278107,0.179575396,0.362339515,0.857766216,1.000503482,1.279936226,0.319700661,0.36407936,0.182092809,0.504524887,0.186120668,0.174556213,0.382004873,1.047243434,0.439456239,0.831534981,0.17135185,0.667942917,0.227993623,0.261139549,0.110682219,0.147184694,0.195435093,0.432822833,2.127044901,0.702525803,0.386842326,0.342151062,0.255482074,0
1.671169073,0.239907346,0.388448999,0.194352526,0.243437017,0.804103243,0.954555482,1.178248401,0.387750349,0.4035864,0.193470108,0.492081975,0.19159497,0.182114578,0.424778761,1.178138098,0.407346128,0.909874243,0.215089345,0.692594318,0.237480697,0.283256122,0.104897419,0.143613501,0.167218178,0.505822077,2.091057289,0.679020516,0.367196117,0.433628319,0.266884024,0
1.516289593,0.197067118,0.369457014,0.192329385,0.323068246,0.768527919,0.963338973,1.219966159,0.349773756,0.381447964,0.181725888,0.473076923,0.190073322,0.176696833,0.411085973,1.118668923,0.471517202,0.883936652,0.234179357,0.654751131,0.236999436,0.282910321,0.112351946,0.150592217,0.159052453,0.484162896,2.045475113,0.691483362,0.349125776,0.413800905,0.264253394,0
1.347339527,0.183547103,0.327702703,0.181888545,0.312030075,0.717713401,0.937748784,1.246130031,0.308488176,0.357896959,0.166850951,0.39379223,0.18697479,0.168074324,0.378378378,0.979544449,0.444272446,0.836993243,0.189849624,0.615498311,0.231203008,0.280296329,0.1036046,0.145400265,0.153803627,0.421030405,1.940878378,0.683989385,0.366430783,0.349873311,0.244721284,0
1.393823449,0.233123804,0.356654824,0.218912271,0.251571468,0.787100301,0.98305548,1.077480186,0.320852692,0.399836021,0.169171905,0.469527193,0.190762503,0.178190763,0.376878929,1.154413774,0.430308828,0.891773709,0.228614376,0.614648811,0.245285597,0.269062585,0.10426346,0.144438371,0.164252528,0.491117792,1.783820716,0.677234217,0.400792566,0.441104127,0.258540585,0
1.531773633,0.206741266,0.416376857,0.177128821,0.29121179,0.746724891,0.929039301,1.144377729,0.384445147,0.447992412,0.165938865,0.498261144,0.193504367,0.202023396,0.46095479,1.068367904,0.40625,1.035093266,0.216975983,0.699019918,0.255049127,0.260917031,0.097980349,0.147379913,0.155977074,0.562440721,2.082832754,0.657068777,0.413891921,0.5042681,0.306670882,0
1.216848259,0.243806306,0.327664098,0.181869369,0.313907658,0.740990991,0.958333333,1.238457207,0.304278501,0.386925326,0.154279279,0.445920808,0.192989865,0.178049429,0.395163433,1.027167793,0.389358108,0.854371512,0.269003378,0.588094605,0.244650901,0.251126126,0.110078829,0.149774775,0.161317568,0.450969971,1.800956683,0.688344595,0.406109234,0.410045177,0.247408982,0
1.260097919,0.267758702,0.309669523,0.225862341,0.170105528,0.704835407,0.902031816,0.981414396,0.29130967,0.382802938,0.155930068,0.430232558,0.17908332,0.1624847,0.365361077,1.103323358,0.411245865,0.82619339,0.222554733,0.551713586,0.245077965,0.239407781,0.075444952,0.106315955,0.142699638,0.480110159,1.414932681,0.620412663,0.372814616,0.485312118,0.238066095,0
1.213021492,0.217620723,0.32806574,0.182283339,0.232651103,0.684521906,0.853693636,0.994403582,0.316055626,0.408343869,0.152542373,0.40676359,0.180364567,0.162136536,0.389380531,1.030060761,0.40821874,0.882743363,0.215222258,0.555941846,0.233290694,0.225135913,0.091461465,0.136552606,0.143428206,0.474399494,1.487357775,0.619923249,0.342500799,0.455436157,0.248735777,0
1.125960061,0.208285574,0.301382488,0.174553791,0.239233666,0.62682168,0.890453578,1.030948092,0.287250384,0.361290323,0.146880629,0.421198157,0.183887342,0.169892473,0.366513057,1.009988538,0.361061077,0.871889401,0.218929098,0.532411674,0.235467496,0.244309808,0.09317177,0.128377272,0.136400851,0.459293395,1.462365591,0.640412641,0.388570493,0.428571429,0.238095238,0
1.603736388,,0.348291401,0.211461573,0.676686905,1.223801767,0.605804827,1.649982724,0.446958318,0.358148704,0.202872797,0.534547503,0.172713362,0.232256853,0.442921517,1.180117479,0.54124093,0.799380398,0.158102572,1.008636876,0.303667506,0.355595044,0.148773385,0.219754183,0.353719335,0.488265115,1.765114532,0.833703539,0.571351004,0.368757041,0.322474653,0
1.854728447,,0.36270414,0.222265284,0.637341343,1.216306559,0.61268288,1.63898847,0.464963919,0.395366502,0.205745567,0.550037979,0.167280302,0.259020129,0.46268515,1.066127313,0.525966476,0.823205469,0.163404709,1.04101785,0.320414688,0.350498983,0.14766011,0.211704292,0.34308691,0.506551462,1.807823775,0.838387753,0.569082453,0.388340296,0.332985188,0
1.956427426,,0.368386306,0.227445703,0.590310006,1.200436235,0.603165027,1.564924819,0.470055645,0.383853626,0.208975311,0.555031595,0.182244292,0.258794681,0.459964161,1.063393354,0.508214219,0.867207394,0.160293299,1.056587758,0.313996659,0.351726378,0.14316874,0.204102469,0.335483572,0.539469961,1.783551825,0.806385743,0.537033599,0.405639913,0.340375365,0
1.661240974,,0.335699425,0.207185323,0.598989964,1.15195295,0.724477402,1.68222208,0.393464692,0.342430547,0.202582625,0.493452454,0.166144601,0.209154326,0.406926937,1.291056703,0.561720898,0.76135112,0.156108163,0.86219557,0.292143451,0.341942083,0.140062648,0.206737838,0.292974493,0.467751805,2.312324073,0.844211468,0.571437704,0.354546567,0.292497858,0
1.861592565,,0.354684753,0.213443994,0.576849975,1.149328434,0.731500253,1.660352255,0.411203215,0.360085406,0.2093259,0.502260739,0.169221997,0.218538056,0.422381311,1.157121135,0.534845413,0.792514444,0.180372529,0.897261994,0.313862139,0.355993411,0.140775469,0.204004055,0.301951343,0.496232102,2.375282592,0.854092752,0.55993411,0.387967847,0.308590806,0
1.983516484,,0.365384615,0.222425685,0.529756455,1.118903742,0.73362632,1.61081609,0.421203796,0.366883117,0.214368553,0.501373626,0.172556919,0.221028971,0.43031968,1.186595862,0.512116218,0.85964036,0.176219252,0.933316683,0.318195691,0.354696942,0.138192028,0.199902338,0.298297015,0.529220779,2.406218781,0.82530672,0.54696942,0.406218781,0.321303696,0
1.594967046,,0.325344518,0.220722364,0.577617658,1.084002189,0.776267785,1.727380518,0.363541043,0.340023966,0.200109449,0.4691432,0.172382342,0.190832834,0.393499101,1.26286027,0.560105801,0.763031756,0.162167092,0.752846016,0.303265232,0.351331631,0.132068588,0.194819409,0.263681138,0.460155782,2.481426004,0.867201751,0.547154323,0.357549431,0.284451768,0
1.849892009,,0.344800987,0.206508463,0.520851509,1.026522422,0.740359449,1.650846275,0.385529158,0.350200555,0.207206421,0.45880901,0.169865643,0.200401111,0.415303919,1.269499215,0.506979585,0.78771984,0.195166638,0.802992903,0.320799162,0.34252312,0.133310068,0.186093177,0.257895655,0.491977785,2.549676026,0.848106788,0.507154074,0.387226165,0.301758716,0
1.995498991,,0.361011951,0.217879489,0.485214708,1.070797977,0.748350047,1.555326991,0.39158777,0.375756635,0.209651153,0.466552848,0.175366418,0.195405867,0.413161571,1.214451016,0.516842376,0.849914636,0.189766007,0.842309483,0.312676781,0.346790092,0.127624925,0.186423245,0.257992629,0.529411765,2.6034456,0.82454787,0.488128911,0.412851156,0.321434115,0
1.685093404,,0.344452917,0.223523899,0.551077788,0.983950328,0.785731022,1.655576382,0.370568052,0.356080823,0.202085286,0.474266108,0.181935333,0.208921083,0.417460923,1.380974695,0.583997188,0.815287838,0.178537957,0.759054518,0.313378632,0.343134958,0.135074977,0.197282099,0.241682287,0.479603507,2.749142204,0.915417057,0.546860356,0.39306138,0.309569196,0
1.856333774,,0.3518973,0.21987046,0.52475133,0.995373583,0.815752949,1.681702521,0.38436851,0.39116481,0.215244043,0.468378327,0.177423086,0.20841986,0.425901454,1.48912792,0.574485311,0.828204644,0.21431876,0.77024731,0.330326162,0.360050891,0.126185519,0.198588943,0.245662734,0.492920521,2.746837833,0.904811474,0.54661115,0.407211629,0.295827827,0
1.997731998,,0.371763372,0.225881057,0.442951542,0.99030837,0.780726872,1.585792952,0.383670384,0.3997354,0.219273128,0.467775468,0.179955947,0.208278208,0.425817426,1.375330396,0.532929515,0.856170856,0.213325991,0.812133812,0.331057269,0.338656388,0.129845815,0.190969163,0.235792952,0.524853525,2.758079758,0.86784141,0.493722467,0.434889435,0.307125307,0
1.623518687,,0.347082954,0.223418945,0.529549848,0.934824634,0.785832643,1.615575808,0.36030082,0.353691887,0.188207677,0.458523245,0.172604253,0.220601641,0.384229717,1.352112676,0.520022093,0.817228806,0.203534935,0.710118505,0.308478321,0.325186413,0.129798398,0.187931511,0.228666114,0.477666363,2.586144029,0.923777962,0.555233361,0.383090246,0.295578851,0
1.767787692,,0.360558225,0.220316269,0.482980434,0.951755562,0.778745645,1.561913696,0.371539693,0.373369938,0.187215224,0.468085106,0.173009917,0.244566461,0.382292382,1.426159207,0.547038328,0.858156028,0.219914232,0.741020361,0.333556687,0.320959528,0.113106406,0.18064862,0.217770035,0.489132922,2.592541752,0.883945323,0.508978826,0.412948982,0.306566003,0
1.915388087,,0.365072202,0.212156863,0.442745098,0.934901961,0.775163399,1.530457516,0.360785199,0.379738267,0.197254902,0.471344765,0.176601307,0.199232852,0.420126354,1.357385621,0.557124183,0.88898917,0.233856209,0.753610108,0.331633987,0.324183007,0.114379085,0.17372549,0.210588235,0.527075812,2.576940433,0.858431373,0.496732026,0.436371841,0.324458484,0
1.586725178,,0.324300603,0.219493154,0.534110017,1.327948595,0.900372328,1.680398751,0.40296215,0.337356007,0.205741052,0.398793198,0.177516214,0.198354361,0.414810752,1.244535191,0.589959164,0.794624246,0.17024982,0.864399342,0.311554168,0.349267355,0.149351429,0.206882056,0.297862119,0.478551838,1.892484915,0.92679558,0.606834014,0.336478332,0.281952825,0
1.745405405,,0.324864865,0.229048613,0.521085595,1.365404116,0.874500447,1.720906651,0.401297297,0.337621622,0.215090963,0.396756757,0.177214435,0.205081081,0.41372973,1.251297346,0.600238592,0.800216216,0.187772144,0.887351351,0.334685356,0.354011333,0.143155383,0.212287504,0.305099911,0.478594595,1.854378378,0.933373099,0.617834775,0.344864865,0.284216216,0
1.940245478,,0.336024978,0.229796528,0.519772388,1.31641568,0.848373376,1.645763881,0.417958656,0.351851852,0.20841476,0.403423773,0.184331532,0.210594315,0.42118863,1.168640074,0.581733533,0.829888028,0.182204851,0.91042205,0.307793999,0.353776296,0.140878262,0.206288079,0.288309001,0.507859604,1.832041344,0.895160363,0.573514197,0.366602067,0.295327304,0
1.601646435,,0.32928701,0.216361511,0.50377873,1.193611219,0.925126607,1.699259836,0.376029022,0.329426538,0.199532528,0.37449421,0.171562135,0.190037673,0.408120553,1.322399688,0.591585508,0.798102414,0.188391118,0.796846658,0.309154655,0.337358785,0.151928321,0.212855473,0.272536034,0.471885029,2.663038928,0.916244644,0.598987145,0.345332775,0.282544998,0
1.730094655,,0.33672049,0.228727077,0.498810711,1.231489296,0.910764981,1.705363309,0.381124722,0.339643653,0.212077035,0.384326281,0.176244917,0.198496659,0.415089087,1.228420164,0.583748945,0.806514477,0.193815699,0.820016704,0.316274074,0.351876007,0.148776184,0.211002839,0.264789381,0.486219376,2.652561247,0.92212077,0.587508632,0.35857461,0.278953229,0
1.868248773,,0.343426077,0.234359634,0.514411075,1.229820713,0.935244724,1.68242681,0.385842881,0.348199673,0.214917921,0.371658483,0.183145472,0.197081288,0.413120567,1.227929495,0.573795295,0.831696672,0.208033891,0.834833606,0.329525683,0.362735457,0.154020728,0.214615326,0.274982979,0.507092199,2.652073104,0.905060897,0.558438611,0.370840153,0.288052373,0
1.485279358,,0.316159251,0.216818136,0.472585639,1.060021971,0.950364526,1.653051034,0.342756775,0.319839411,0.192050335,0.351789896,0.169180066,0.183506189,0.382234861,1.347248577,0.586237891,0.777350284,0.241086587,0.694546671,0.30740038,0.341755718,0.103565365,0.205033457,0.226905023,0.446637671,2.724322516,0.875162289,0.568660741,0.340414854,0.266142523,0
1.662129566,,0.339076499,0.226788137,0.482942431,1.008528785,0.921593332,1.653808878,0.357512061,0.339593384,0.198197325,0.371640248,0.167183563,0.19314266,0.408511371,1.313529754,0.559410739,0.814093728,0.230277186,0.742074431,0.342798992,0.348032564,0.143438651,0.204496996,0.23929056,0.477084769,2.77911785,0.846191122,0.540027137,0.348897312,0.303928325,0
1.805461902,,0.343391773,0.237870165,0.507668564,1.075528118,0.953795698,1.607118742,0.361935266,0.340357384,0.205170252,0.360923803,0.193016302,0.1908294,0.4045853,1.30529565,0.550400309,0.838334457,0.235458667,0.771915037,0.362207003,0.358830906,0.14642616,0.202855214,0.237387865,0.496797033,2.754551585,0.849040224,0.523198611,0.383513149,0.280681052,0
1.335804133,,0.311769991,0.248646507,0.548395616,0.826752938,0.894361548,1.739865311,0.324573226,0.347484277,0.184867292,0.388814016,0.16585237,0.206199461,0.426100629,1.413706589,0.50033012,0.784591195,0.205070646,0.676774483,0.306087416,0.315858973,0.122540605,0.172322725,0.204014261,0.442722372,2.618598383,0.987587482,0.564769576,0.372192273,0.276055705,0
1.355973997,,0.317193454,0.262048986,0.549644456,0.843824072,0.907426916,1.718461944,0.338937458,0.343196593,0.180405583,0.38623627,0.175138267,0.204662632,0.404841964,1.43705557,0.51132473,0.779197489,0.214379774,0.674288276,0.324993416,0.327495391,0.128127469,0.174611535,0.230576771,0.445415826,2.672046626,0.961285225,0.553858309,0.352387357,0.282223717,0
1.342643501,,0.329228062,0.260564313,0.546165055,0.880646443,0.90952444,1.690157637,0.334286343,0.337585221,0.185190091,0.372113481,0.172340707,0.196613152,0.372773257,1.369850311,0.531196185,0.773477018,0.239501921,0.680888498,0.357928202,0.34560869,0.126506822,0.171678368,0.195522586,0.447327909,2.64438091,0.956285601,0.543780633,0.354519463,0.283923466,0
1.25770235,,0.307049608,0.260582011,0.527116402,0.826388889,0.940806878,1.73015873,0.308093995,0.352480418,0.168320106,0.369451697,0.169808201,0.204960836,0.365535248,1.512070106,0.56167328,0.765796345,0.249503968,0.628720627,0.353505291,0.322089947,0.131944444,0.174933862,0.201554233,0.420626632,2.548563969,1.002645503,0.638558201,0.323759791,0.283028721,0
1.343824385,,0.316053954,0.255589513,0.529676693,0.825961074,0.905742319,1.633585331,0.326368686,0.340650622,0.160688435,0.389050516,0.169213447,0.206559111,0.355461518,1.473218594,0.549461155,0.798201534,0.279556056,0.617297011,0.327006595,0.325719801,0.131253016,0.168409201,0.196879524,0.45517059,2.633430309,0.944506997,0.637767412,0.353874636,0.293573129,0
1.342633638,,0.322033898,0.24515302,0.509053036,0.821182503,0.88831918,1.613042782,0.331942634,0.349413299,0.157827271,0.386440678,0.169524115,0.200521512,0.352542373,1.402820061,0.521871495,0.766883963,0.279282166,0.646153846,0.366768146,0.331998077,0.129626662,0.182663035,0.190514341,0.433376793,2.612516297,0.922768787,0.60390963,0.349674055,0.324902216,0
1.171963947,,0.283088235,0.239624578,0.45035929,1.282226133,0.892726206,1.817861857,0.315109108,0.293643264,0.197023024,0.296133776,0.158747617,0.17955408,0.3721537,1.273427189,0.505059393,0.721062619,,0.904055977,0.28977856,0.337366183,0.138143423,0.180231706,0.215207508,0.457542694,3.391129032,0.845871829,0.719167033,0.277514231,0.258657495,0
1.253401573,,0.296217701,0.232931727,0.444249726,1.27192406,0.876159182,1.769404892,0.333042067,0.31456747,0.194450529,0.311571589,0.158086893,0.189239795,0.392085882,1.215991238,0.497626871,0.775683435,,0.94669829,0.317196057,0.323475721,0.136911281,0.178021176,0.220518437,0.481462988,3.513543877,0.865498357,0.697042716,0.297091499,0.272000999,0
1.302758018,,0.298390116,0.238160554,0.435677159,1.231374531,0.874314178,1.723144672,0.342568326,0.319231249,0.202570026,0.331086984,0.159688132,0.181579933,0.391364033,1.274978342,0.493719319,0.765755647,,0.985648321,0.300750794,0.367239388,0.134709789,0.172754837,0.205457696,0.489579433,3.511543741,0.85034652,0.68697661,0.305129165,0.268813179,0
1.17053896,,0.291923502,0.227421206,0.413701775,1.113975457,0.861657985,1.682969895,0.322269638,0.314683104,0.17886466,0.316895843,0.149995586,0.183657342,0.406827881,1.290103293,0.491745387,0.756756757,,0.851272325,0.290721285,0.315264412,0.137724022,0.178599806,0.196080162,0.465307413,3.867235657,0.824490156,0.664606692,0.311363996,0.258100205,0
1.189112649,,0.294052863,0.238547032,0.410228608,1.113038764,0.860124695,1.753591759,0.316708622,0.313876652,0.193548387,0.309471366,0.158850637,0.175739459,0.391126495,1.339025933,0.497063341,0.741976086,,0.846601636,0.311737598,0.323393874,0.142314991,0.185687178,0.208276859,0.471837634,3.844398993,0.860666847,0.72097226,0.317809943,0.262586532,0
1.287505953,,0.302428957,0.240518962,0.407729995,1.167392488,0.87143894,1.72409726,0.32354342,0.322590887,0.198512067,0.319257025,0.16231174,0.180346087,0.384187966,1.295953547,0.488568318,0.771709795,,0.885061121,0.322355289,0.331700236,0.139539104,0.188985665,0.199872981,0.489125258,3.859183997,0.856741063,0.664217021,0.330052389,0.263851405,0
1.078682706,,0.289489253,0.228564799,0.370808679,0.954751131,0.828170321,1.626290753,0.303490436,0.318674818,0.174034111,0.303293236,0.153382063,0.18339578,0.381187143,1.334725606,0.479521986,0.751331098,,0.761782686,0.310592876,0.317438218,0.133658197,0.169161156,0.201879568,0.464602642,3.681325182,0.797540318,0.637428936,0.323802011,0.256162493,0
1.093811203,,0.292792793,0.23456352,0.381476224,0.985923823,0.859593092,1.61497516,0.30297689,0.318448884,0.194582446,0.300430866,0.158977999,0.180963572,0.375636506,1.307546723,0.496806246,0.74951038,,0.774383079,0.316181689,0.31996688,0.139105749,0.178613674,0.188549799,0.464943204,3.69800235,0.829548143,0.661580317,0.325303564,0.262044653,0
1.156828704,,0.294753086,0.242355471,0.372551362,1.031772575,0.883301481,1.586359293,0.295910494,0.323302469,0.184663163,0.287037037,0.161490683,0.175154321,0.367862654,1.286072623,0.507166746,0.763117284,,0.78125,0.329431438,0.326684185,0.139154324,0.170210225,0.175585284,0.470871914,3.71412037,0.839225991,0.659818442,0.330246914,0.250771605,0
1.033426835,,0.290088827,0.227398396,0.340060824,0.87572574,0.830522532,1.538291402,0.296166433,0.316503039,0.167680398,0.315334268,0.155792093,0.184431978,0.384525479,1.34835499,0.494885264,0.771154745,,0.697054698,0.303013547,0.319878352,0.140586121,0.165745093,0.188830523,0.467741935,3.471482001,0.801769422,0.623030135,0.359747546,0.251051893,0
1.012640772,,0.288899104,0.246315789,0.341052632,0.903578947,0.871719298,1.577964912,0.301080211,0.323833601,0.165473684,0.299701218,0.163087719,0.176281315,0.378763503,1.335298246,0.459087719,0.761204321,,0.704895426,0.31522807,0.315087719,0.14077193,0.170245614,0.171649123,0.453918639,3.416226155,0.831719298,0.63522807,0.339921857,0.248448632,0
1.097030629,,0.301847089,0.241686713,0.346257252,0.945804443,0.854393661,1.547757181,0.310731821,0.32592939,0.171501344,0.291559504,0.158200085,0.17512275,0.385316811,1.313004104,0.476015282,0.784428338,,0.729717091,0.321918777,0.314419131,0.142210273,0.18409509,0.167963775,0.468552724,3.452887538,0.827649639,0.636620914,0.375964461,0.256254384,0
1.049778761,,0.303926991,0.244780418,0.302915767,0.841432685,0.821634269,1.392008639,0.322732301,0.340431416,0.127069834,0.329922566,0.154967603,0.192477876,0.396294248,1.362491001,0.506839453,0.847345133,,0.708794248,0.308315335,0.337832973,0.14524838,0.156407487,0.153347732,0.499170354,3.375553097,0.786897048,0.602051836,0.38550885,0.26465708,0
1.080168776,,0.315893108,0.251272727,0.330545455,0.813090909,0.873636364,1.379272727,0.318987342,0.361181435,0.163272727,0.338959212,0.165636364,0.192123769,0.409845288,1.381090909,0.483090909,0.850351617,,0.720956399,0.334363636,0.317818182,0.136363636,0.164727273,0.168,0.496202532,3.457383966,0.808545455,0.650181818,0.391561181,0.281575246,0
