pc1,pc2,cluster,pc1_variance,pc2_variance
-0.39058396,1.0115095,1,28.537315,18.694721
-0.032080047,-1.4932095,1,28.537315,18.694721
0.26617467,-0.15680043,0,28.537315,18.694721
-0.42369866,1.0671514,1,28.537315,18.694721
-1.938955,-0.5542939,1,28.537315,18.694721
-1.0001748,-0.19242334,1,28.537315,18.694721
1.632524,-0.017187444,0,28.537315,18.694721
-0.1389921,1.1481261,0,28.537315,18.694721
-0.9847047,-1.3047827,1,28.537315,18.694721
3.4433217,0.45282033,0,28.537315,18.694721
-0.6392912,-0.62907565,1,28.537315,18.694721
0.6343461,2.0554824,0,28.537315,18.694721
-0.56248754,0.692015,1,28.537315,18.694721
0.6607413,1.6435643,0,28.537315,18.694721
-1.705129,0.7428222,1,28.537315,18.694721
-1.2346035,-0.6736977,1,28.537315,18.694721
1.787959,-0.0069103767,0,28.537315,18.694721
-0.3852948,0.23126648,1,28.537315,18.694721
0.97366786,-2.2358532,0,28.537315,18.694721
-0.4287912,-0.6229683,1,28.537315,18.694721
1.935465,1.6303506,0,28.537315,18.694721
-0.13747542,-1.1731632,1,28.537315,18.694721
-1.2714735,-0.4415013,1,28.537315,18.694721
-1.6872092,-1.3159223,1,28.537315,18.694721
-0.04020049,0.4896216,1,28.537315,18.694721
4.637729,-4.0857425,0,28.537315,18.694721
0.15207057,0.20726927,0,28.537315,18.694721
1.4445753,-1.607153,0,28.537315,18.694721
0.4770102,1.1474271,0,28.537315,18.694721
0.0076867267,-0.0012349654,1,28.537315,18.694721
-0.63378125,-0.36392382,1,28.537315,18.694721
0.03822956,2.7147236,0,28.537315,18.694721
-2.7159784,-0.095883995,1,28.537315,18.694721
2.1866982,0.24968955,0,28.537315,18.694721
-1.5387942,-0.84446913,1,28.537315,18.694721
-0.3068295,-1.7310637,1,28.537315,18.694721
-1.8616515,0.085089415,1,28.537315,18.694721
-1.6798693,-0.050961062,1,28.537315,18.694721
-0.9959105,-1.1067625,1,28.537315,18.694721
0.6978366,-3.5489516,1,28.537315,18.694721
1.5191617,-1.982071,0,28.537315,18.694721
-1.5806481,-0.54128504,1,28.537315,18.694721
-1.9692045,-0.32105535,1,28.537315,18.694721
-0.2364394,0.017511806,1,28.537315,18.694721
-0.54307353,-1.4416747,1,28.537315,18.694721
-1.1962279,-1.1110262,1,28.537315,18.694721
-3.6119006,0.24989381,1,28.537315,18.694721
-1.4914665,2.0332053,1,28.537315,18.694721
0.23195787,-0.9915293,1,28.537315,18.694721
-0.54795974,-0.72565955,1,28.537315,18.694721
0.013756779,1.0520294,0,28.537315,18.694721
-2.9461555,0.16271453,1,28.537315,18.694721
1.5939308,1.7208837,0,28.537315,18.694721
-0.22698541,-1.6148702,1,28.537315,18.694721
-2.0008352,-0.80849695,1,28.537315,18.694721
-1.1509764,-1.5800635,1,28.537315,18.694721
2.542903,-0.2921619,0,28.537315,18.694721
-1.5276476,1.5567062,1,28.537315,18.694721
0.07601291,-0.22394836,1,28.537315,18.694721
1.3753817,1.9358845,0,28.537315,18.694721
-0.43989012,1.3995471,1,28.537315,18.694721
-0.2095914,1.210232,1,28.537315,18.694721
-0.52219826,0.512115,1,28.537315,18.694721
-2.4291272,0.38672334,1,28.537315,18.694721
-2.2100222,1.6506126,1,28.537315,18.694721
-2.7004101,0.14274009,1,28.537315,18.694721
1.024329,0.97763026,0,28.537315,18.694721
-0.069412135,-1.0741442,1,28.537315,18.694721
0.9791376,-1.5515884,0,28.537315,18.694721
-0.3992294,-0.64161533,1,28.537315,18.694721
0.58035046,1.8937197,0,28.537315,18.694721
3.61363,0.5888535,0,28.537315,18.694721
0.91456836,0.027340004,0,28.537315,18.694721
-0.0451204,-1.0277183,1,28.537315,18.694721
-0.22650193,1.0594499,1,28.537315,18.694721
0.3617723,1.5130388,0,28.537315,18.694721
0.014102464,0.93200034,0,28.537315,18.694721
0.63156223,2.2194552,0,28.537315,18.694721
-1.0489014,0.8334414,1,28.537315,18.694721
0.88192534,1.841395,0,28.537315,18.694721
-2.5414522,0.31235644,1,28.537315,18.694721
-0.7397612,0.38910815,1,28.537315,18.694721
0.092046835,1.054654,0,28.537315,18.694721
1.5597049,1.7823113,0,28.537315,18.694721
-2.8953168,-0.20234935,1,28.537315,18.694721
1.4131768,1.7602636,0,28.537315,18.694721
0.7442261,-0.34387136,0,28.537315,18.694721
0.3935733,1.8748437,0,28.537315,18.694721
1.6537528,2.1832893,0,28.537315,18.694721
1.648181,-0.57912934,0,28.537315,18.694721
-2.1570518,0.035193652,1,28.537315,18.694721
1.6219724,-3.280435,0,28.537315,18.694721
-1.6428304,0.18840164,1,28.537315,18.694721
-0.8305062,-1.2911049,1,28.537315,18.694721
-0.02748991,-1.0091201,1,28.537315,18.694721
1.2961296,-1.082587,0,28.537315,18.694721
-0.043528322,0.8773377,0,28.537315,18.694721
0.52651024,0.4726535,0,28.537315,18.694721
-0.6207428,0.13033305,1,28.537315,18.694721
-0.3662672,-2.0466757,1,28.537315,18.694721
-1.9584373,-0.13865091,1,28.537315,18.694721
-2.7788594,0.21659659,1,28.537315,18.694721
0.9114334,0.5198532,0,28.537315,18.694721
-0.8060035,-1.5287663,1,28.537315,18.694721
2.186807,-2.9364614,0,28.537315,18.694721
-1.0671225,-0.46660438,1,28.537315,18.694721
-1.8894594,-0.99455637,1,28.537315,18.694721
3.3506143,1.2075387,0,28.537315,18.694721
1.1324186,1.7888433,0,28.537315,18.694721
-0.30470762,2.1202724,0,28.537315,18.694721
1.183818,-1.208131,0,28.537315,18.694721
0.61705816,-1.9582049,0,28.537315,18.694721
-1.1212964,0.14858337,1,28.537315,18.694721
0.6755326,-0.45906216,0,28.537315,18.694721
1.0407895,1.5979085,0,28.537315,18.694721
0.068716936,-2.1936045,1,28.537315,18.694721
1.3909066,2.5157034,0,28.537315,18.694721
-1.3915846,-1.0278015,1,28.537315,18.694721
-0.738575,-1.5417563,1,28.537315,18.694721
0.7250319,0.9934325,0,28.537315,18.694721
-1.1721911,-0.78878874,1,28.537315,18.694721
-0.27759403,-1.9057887,1,28.537315,18.694721
-1.0911046,0.045269594,1,28.537315,18.694721
-1.4382095,-0.57674116,1,28.537315,18.694721
-2.5328493,0.71260726,1,28.537315,18.694721
-1.1357391,-1.336503,1,28.537315,18.694721
-1.0011334,-0.46351373,1,28.537315,18.694721
-1.9641259,0.21214688,1,28.537315,18.694721
-0.87570125,0.88805985,1,28.537315,18.694721
-0.788695,1.2257372,1,28.537315,18.694721
-0.76880205,0.19779041,1,28.537315,18.694721
-1.6724371,-0.4170376,1,28.537315,18.694721
0.5277974,-0.08594778,0,28.537315,18.694721
1.8959149,1.6844298,0,28.537315,18.694721
-3.6181917,0.101336755,1,28.537315,18.694721
1.364471,1.1145228,0,28.537315,18.694721
-2.7124522,-0.11770657,1,28.537315,18.694721
3.2352698,-2.8485997,0,28.537315,18.694721
0.9492708,1.3536874,0,28.537315,18.694721
-1.0551554,0.9771733,1,28.537315,18.694721
2.7307355,0.351151,0,28.537315,18.694721
-0.015242542,-0.34525266,1,28.537315,18.694721
2.482071,0.5523576,0,28.537315,18.694721
-0.9505669,1.5122569,1,28.537315,18.694721
1.3839052,2.2178786,0,28.537315,18.694721
1.2057047,0.33040774,0,28.537315,18.694721
-1.2149162,-0.7136713,1,28.537315,18.694721
1.5666924,0.62244594,0,28.537315,18.694721
-2.1379125,0.3375382,1,28.537315,18.694721
-0.42572647,-1.0809803,1,28.537315,18.694721
0.03440133,0.6595141,0,28.537315,18.694721
0.34150952,0.1801423,0,28.537315,18.694721
-1.2879971,0.7090248,1,28.537315,18.694721
0.25037298,0.9684038,0,28.537315,18.694721
1.4494808,0.65976894,0,28.537315,18.694721
-0.4703687,-0.08216724,1,28.537315,18.694721
-2.049284,-0.78561556,1,28.537315,18.694721
0.6499376,0.3363418,0,28.537315,18.694721
0.14744835,-0.46255627,1,28.537315,18.694721
2.4190893,0.52473783,0,28.537315,18.694721
-0.9162063,-1.0851504,1,28.537315,18.694721
-2.4063153,0.16145861,1,28.537315,18.694721
-0.658437,-0.19981472,1,28.537315,18.694721
1.925906,0.0075644376,0,28.537315,18.694721
-0.88832766,-0.39441043,1,28.537315,18.694721
0.34195402,-0.917448,0,28.537315,18.694721
1.2481833,1.8837789,0,28.537315,18.694721
0.54452544,-0.22868545,0,28.537315,18.694721
-0.7578179,-0.76424366,1,28.537315,18.694721
1.0462964,-1.0374614,0,28.537315,18.694721
0.27352208,-1.1552607,1,28.537315,18.694721
1.2787971,-1.3379003,0,28.537315,18.694721
1.6610092,-1.2554615,0,28.537315,18.694721
0.401539,-0.13560934,0,28.537315,18.694721
2.0114326,0.68748015,0,28.537315,18.694721
-1.1210295,0.106273584,1,28.537315,18.694721
-1.2869349,0.5158832,1,28.537315,18.694721
-0.05900594,-1.1228328,1,28.537315,18.694721
0.40003157,-0.46908113,0,28.537315,18.694721
0.103256725,0.81051624,0,28.537315,18.694721
-1.8603356,-0.31520358,1,28.537315,18.694721
-0.82580376,0.58724254,1,28.537315,18.694721
1.678545,-1.5934473,0,28.537315,18.694721
-0.18114603,-0.4883276,1,28.537315,18.694721
1.521411,-1.921193,0,28.537315,18.694721
-0.58720005,0.19392267,1,28.537315,18.694721
2.3685858,0.1804991,0,28.537315,18.694721
0.37565106,-0.81149465,0,28.537315,18.694721
-1.6545833,0.7584822,1,28.537315,18.694721
-0.19770154,0.37116066,1,28.537315,18.694721
-0.85608375,-0.20090625,1,28.537315,18.694721
-2.4280994,0.7301947,1,28.537315,18.694721
0.16862108,-1.1913005,1,28.537315,18.694721
1.4520309,-0.9555568,0,28.537315,18.694721
-0.03182769,1.1151664,0,28.537315,18.694721
-1.6283631,1.0807023,1,28.537315,18.694721
0.043805964,-0.8999911,1,28.537315,18.694721
2.1258717,-2.6939,0,28.537315,18.694721
-1.984504,0.18251562,1,28.537315,18.694721
-0.105537504,-1.1504183,1,28.537315,18.694721
-0.30260894,0.88022965,1,28.537315,18.694721
-1.0441157,-0.3994337,1,28.537315,18.694721
-0.3409788,-1.7423581,1,28.537315,18.694721
-1.3817635,-0.03660199,1,28.537315,18.694721
-2.939953,0.49036556,1,28.537315,18.694721
-1.0594542,0.3273424,1,28.537315,18.694721
0.39790428,2.289747,0,28.537315,18.694721
1.7876946,1.7809465,0,28.537315,18.694721
0.5094867,0.44013047,0,28.537315,18.694721
-3.5985987,0.212413,1,28.537315,18.694721
0.30858624,-0.9442785,1,28.537315,18.694721
-0.11867698,0.40501076,1,28.537315,18.694721
0.019979618,-1.0126799,1,28.537315,18.694721
1.6831563,2.3976328,0,28.537315,18.694721
-1.5240728,-0.3883419,1,28.537315,18.694721
1.2098526,2.544818,0,28.537315,18.694721
2.0137615,-1.3122028,0,28.537315,18.694721
-2.0274532,-0.4065229,1,28.537315,18.694721
2.2512398,1.1657878,0,28.537315,18.694721
1.1783824,0.9417058,0,28.537315,18.694721
-0.44779968,0.25522426,1,28.537315,18.694721
2.6045594,0.41541028,0,28.537315,18.694721
0.15251422,0.04494418,0,28.537315,18.694721
-1.0496916,-0.9580961,1,28.537315,18.694721
-0.33178884,0.8047619,1,28.537315,18.694721
-0.8790788,1.407963,1,28.537315,18.694721
-0.52817476,-1.0092645,1,28.537315,18.694721
-0.016430462,-1.6068599,1,28.537315,18.694721
-0.087560624,-1.842943,1,28.537315,18.694721
0.36548808,2.8123674,0,28.537315,18.694721
-1.1248819,1.6803105,1,28.537315,18.694721
1.5667793,1.7855692,0,28.537315,18.694721
-2.358491,0.2575764,1,28.537315,18.694721
0.6258551,0.2334736,0,28.537315,18.694721
0.26104483,0.16691156,0,28.537315,18.694721
0.15310904,0.44169506,0,28.537315,18.694721
0.9519034,3.858205,0,28.537315,18.694721
-2.5279167,-0.21402739,1,28.537315,18.694721
1.312671,0.75686723,0,28.537315,18.694721
-0.97727054,0.12402734,1,28.537315,18.694721
-1.7375576,0.34371564,1,28.537315,18.694721
-1.0959244,-0.028655589,1,28.537315,18.694721
0.37239775,-0.6304683,0,28.537315,18.694721
1.1377544,1.1006145,0,28.537315,18.694721
-1.419613,-0.5155187,1,28.537315,18.694721
-1.1399072,-0.24950576,1,28.537315,18.694721
3.612008,0.233652,0,28.537315,18.694721
0.32885024,1.087304,0,28.537315,18.694721
0.08254065,-0.85105586,1,28.537315,18.694721
-2.1303093,-0.016568014,1,28.537315,18.694721
0.2560825,-1.6394697,1,28.537315,18.694721
-1.6078969,0.625395,1,28.537315,18.694721
-0.2110843,-1.9382068,1,28.537315,18.694721
3.8136644,-3.7744925,0,28.537315,18.694721
1.2886004,-0.7636324,0,28.537315,18.694721
3.0798259,-1.4287041,0,28.537315,18.694721
0.78439206,-1.3048832,0,28.537315,18.694721
-1.9186226,-0.6984345,1,28.537315,18.694721
0.27436563,-1.4684247,1,28.537315,18.694721
0.9877507,1.5182338,0,28.537315,18.694721
0.9483075,0.6464615,0,28.537315,18.694721
4.002238,1.1220291,0,28.537315,18.694721
-0.84854233,1.5319945,1,28.537315,18.694721
-2.152468,-0.16671762,1,28.537315,18.694721
2.4123902,-1.2123983,0,28.537315,18.694721
0.291551,-0.47884372,0,28.537315,18.694721
-0.17377976,-1.2130738,1,28.537315,18.694721
1.6675307,0.06588063,0,28.537315,18.694721
-3.0344722,0.7373601,1,28.537315,18.694721
-0.43901408,-0.663123,1,28.537315,18.694721
2.5356095,2.3312316,0,28.537315,18.694721
-2.1321197,-0.34644338,1,28.537315,18.694721
3.2937272,1.5487126,0,28.537315,18.694721
-0.5372556,-1.3329346,1,28.537315,18.694721
-1.0445955,-0.06735914,1,28.537315,18.694721
-1.0752435,-1.4530069,1,28.537315,18.694721
1.4851421,-2.16834,0,28.537315,18.694721
0.2454017,0.30778784,0,28.537315,18.694721
-0.7416254,-0.77778834,1,28.537315,18.694721
-0.70502,-0.6061006,1,28.537315,18.694721
-1.8203826,0.020700676,1,28.537315,18.694721
-2.5141158,1.0661232,1,28.537315,18.694721
-0.7100931,1.4945375,1,28.537315,18.694721
-2.3410313,0.031134767,1,28.537315,18.694721
1.1714958,1.7892896,0,28.537315,18.694721
0.0057102963,0.8491868,0,28.537315,18.694721
-0.033112645,1.4338816,0,28.537315,18.694721
3.096028,0.5803185,0,28.537315,18.694721
1.2437074,-3.039269,0,28.537315,18.694721
1.2024347,-1.5902734,0,28.537315,18.694721
1.4755932,2.2253528,0,28.537315,18.694721
-0.14317246,-0.65212965,1,28.537315,18.694721
2.129313,0.80417526,0,28.537315,18.694721
2.3521383,-0.7864585,0,28.537315,18.694721
0.5482812,0.5877932,0,28.537315,18.694721
0.9336184,1.326321,0,28.537315,18.694721
1.8649385,1.116054,0,28.537315,18.694721
0.67920977,-0.2656987,0,28.537315,18.694721
-2.900333,0.037794456,1,28.537315,18.694721
0.9173419,-0.32300907,0,28.537315,18.694721
1.0743968,0.31635275,0,28.537315,18.694721
1.9929742,0.6088652,0,28.537315,18.694721
-1.3662969,-0.4491296,1,28.537315,18.694721
5.0386167,-1.9051644,0,28.537315,18.694721
-0.52159715,0.18949547,1,28.537315,18.694721
2.126881,1.1606785,0,28.537315,18.694721
0.9415363,-0.3170016,0,28.537315,18.694721
1.0162516,1.1121731,0,28.537315,18.694721
-1.0072651,-0.5761551,1,28.537315,18.694721
-0.8104699,-1.327635,1,28.537315,18.694721
-0.23661968,-0.8177712,1,28.537315,18.694721
-1.0862896,0.27323803,1,28.537315,18.694721
0.17642091,0.37903732,0,28.537315,18.694721
-0.339492,0.8637523,1,28.537315,18.694721
1.3004246,-2.1180663,0,28.537315,18.694721
0.6753822,-0.6565354,0,28.537315,18.694721
0.29232576,0.3068247,0,28.537315,18.694721
0.48676282,-1.1674846,0,28.537315,18.694721
0.07068678,1.9023309,0,28.537315,18.694721
-0.9131135,-0.08315515,1,28.537315,18.694721
2.8627117,-0.602168,0,28.537315,18.694721
-0.16814063,-0.8068605,1,28.537315,18.694721
1.6934954,0.05482016,0,28.537315,18.694721
-0.4092919,-1.627446,1,28.537315,18.694721
2.8347294,-0.28106856,0,28.537315,18.694721
0.053693872,-0.14723076,1,28.537315,18.694721
0.25249237,1.0062152,0,28.537315,18.694721
-1.008257,-0.6653349,1,28.537315,18.694721
3.3461752,-0.95744973,0,28.537315,18.694721
-0.91743296,-0.71930456,1,28.537315,18.694721
2.3317862,2.4381554,0,28.537315,18.694721
0.17564438,1.5987295,0,28.537315,18.694721
2.8589957,1.9245324,0,28.537315,18.694721
-2.755959,0.6557851,1,28.537315,18.694721
-1.232165,-0.902211,1,28.537315,18.694721
1.9869274,-0.874766,0,28.537315,18.694721
1.518307,-3.080879,0,28.537315,18.694721
1.0495576,-1.0965265,0,28.537315,18.694721
1.5674489,0.37141883,0,28.537315,18.694721
-0.04764533,1.9898614,0,28.537315,18.694721
0.64772815,-0.19937772,0,28.537315,18.694721
-0.10656293,-0.3310811,1,28.537315,18.694721
-1.4964126,-0.74571246,1,28.537315,18.694721
-1.2198328,-1.0328647,1,28.537315,18.694721
0.4169118,1.8975625,0,28.537315,18.694721
0.4640873,0.17362162,0,28.537315,18.694721
0.103036605,-1.8644203,1,28.537315,18.694721
-0.20620093,-0.26109105,1,28.537315,18.694721
-1.3939775,-1.0448132,1,28.537315,18.694721
-1.6231658,-0.80218387,1,28.537315,18.694721
0.24671781,1.6621664,0,28.537315,18.694721
-0.575432,-1.9943343,1,28.537315,18.694721
-1.5152593,0.6274563,1,28.537315,18.694721
1.74219,1.1432216,0,28.537315,18.694721
-0.3273086,-1.271022,1,28.537315,18.694721
1.9719791,-2.5418994,0,28.537315,18.694721
0.19568136,1.5344752,0,28.537315,18.694721
-2.8433342,0.4217554,1,28.537315,18.694721
-0.23524389,-0.005926979,1,28.537315,18.694721
-1.8301476,0.34765622,1,28.537315,18.694721
-1.1844082,-0.6970164,1,28.537315,18.694721
2.1758811,0.005762388,0,28.537315,18.694721
0.47132573,0.69188404,0,28.537315,18.694721
-1.7483543,0.1564582,1,28.537315,18.694721
1.1018436,1.8814285,0,28.537315,18.694721
0.44137678,-0.20180552,0,28.537315,18.694721
0.15676294,0.31946653,0,28.537315,18.694721
-1.2251474,-0.852362,1,28.537315,18.694721
-1.3384527,-0.43298435,1,28.537315,18.694721
-2.6991127,1.2570127,1,28.537315,18.694721
-0.2694261,2.4444458,0,28.537315,18.694721
1.1261181,0.7618036,0,28.537315,18.694721
0.28161523,0.9603853,0,28.537315,18.694721
-0.8967192,0.7985055,1,28.537315,18.694721
2.7015793,-2.5022283,0,28.537315,18.694721
-0.31597283,-0.21601462,1,28.537315,18.694721
0.16823103,-0.56767035,1,28.537315,18.694721
1.5867138,2.1815777,0,28.537315,18.694721
1.1327683,2.457254,0,28.537315,18.694721
-2.190159,-0.24096076,1,28.537315,18.694721
2.4763384,0.4465512,0,28.537315,18.694721
-2.7104218,1.003675,1,28.537315,18.694721
1.2004483,-0.26747516,0,28.537315,18.694721
-0.6214792,0.75477755,1,28.537315,18.694721
-2.1163547,0.596255,1,28.537315,18.694721
0.85872334,-1.7784617,0,28.537315,18.694721
2.1011229,0.64142257,0,28.537315,18.694721
-0.6150851,-0.49728894,1,28.537315,18.694721
-0.76458013,-1.0215597,1,28.537315,18.694721
2.3128014,-0.5952344,0,28.537315,18.694721
0.5188781,0.580134,0,28.537315,18.694721
1.5582589,0.5946329,0,28.537315,18.694721
-2.3337302,-0.61466986,1,28.537315,18.694721
-0.6180358,-0.43408963,1,28.537315,18.694721
2.0140913,1.1105334,0,28.537315,18.694721
-0.25272328,1.3744814,1,28.537315,18.694721
0.5768654,1.0935197,0,28.537315,18.694721
-2.181877,-0.9609755,1,28.537315,18.694721
-0.9917913,-0.5223732,1,28.537315,18.694721
1.7497638,-0.10937043,0,28.537315,18.694721
-0.5456571,0.31065622,1,28.537315,18.694721
-2.299684,0.060190424,1,28.537315,18.694721
2.3311663,0.123062044,0,28.537315,18.694721
-1.8954139,0.0018620323,1,28.537315,18.694721
0.0425952,0.11814486,1,28.537315,18.694721
0.07110181,0.44454208,0,28.537315,18.694721
-0.28158733,1.6727841,0,28.537315,18.694721
-0.25685558,1.1355621,1,28.537315,18.694721
1.7275658,-2.28491,0,28.537315,18.694721
-1.832921,-0.59298486,1,28.537315,18.694721
-2.4715633,0.41725057,1,28.537315,18.694721
1.6504784,-1.4687103,0,28.537315,18.694721
3.004544,-0.23741873,0,28.537315,18.694721
0.017621044,1.2043637,0,28.537315,18.694721
-1.0889422,-1.0258987,1,28.537315,18.694721
0.34043083,1.796937,0,28.537315,18.694721
0.353647,-0.77207094,0,28.537315,18.694721
0.265374,0.5467337,0,28.537315,18.694721
-1.2728208,-0.05728136,1,28.537315,18.694721
-0.988633,-0.78404224,1,28.537315,18.694721
-0.14476606,-0.22494772,1,28.537315,18.694721
-1.0363978,0.9410305,1,28.537315,18.694721
-1.9553211,-0.40482372,1,28.537315,18.694721
-0.27075005,0.7000136,1,28.537315,18.694721
-0.77693284,-0.88522345,1,28.537315,18.694721
-2.704003,-0.13122496,1,28.537315,18.694721
0.9971396,1.316581,0,28.537315,18.694721
-0.2993302,-0.8317536,1,28.537315,18.694721
-2.5559835,0.25752035,1,28.537315,18.694721
-1.6413997,-0.3295434,1,28.537315,18.694721
0.96142656,1.5957776,0,28.537315,18.694721
-1.3806106,0.42878985,1,28.537315,18.694721
-2.9812474,0.45583725,1,28.537315,18.694721
-0.79155946,-0.85560584,1,28.537315,18.694721
2.0545316,0.1530015,0,28.537315,18.694721
-1.197435,0.8471524,1,28.537315,18.694721
-0.3674463,0.34258497,1,28.537315,18.694721
-1.325386,-0.5254123,1,28.537315,18.694721
-1.4639839,-0.24027734,1,28.537315,18.694721
3.373265,-2.8882415,0,28.537315,18.694721
-1.0904752,0.058535557,1,28.537315,18.694721
0.3933402,-0.15465982,0,28.537315,18.694721
1.8181674,-1.6950147,0,28.537315,18.694721
0.14391792,1.3659662,0,28.537315,18.694721
-1.314957,0.2673201,1,28.537315,18.694721
-0.75810486,-0.38388538,1,28.537315,18.694721
0.53348035,-1.901296,1,28.537315,18.694721
2.3167863,-3.00264,0,28.537315,18.694721
0.15199314,1.3246,0,28.537315,18.694721
-0.14571774,2.9652758,0,28.537315,18.694721
0.7165035,0.10392783,0,28.537315,18.694721
0.081228875,1.7545298,0,28.537315,18.694721
1.2807349,-0.7643255,0,28.537315,18.694721
-1.1798353,0.91498387,1,28.537315,18.694721
-0.31566715,0.025026338,1,28.537315,18.694721
1.4363525,-2.031637,0,28.537315,18.694721
0.24004531,0.07673625,0,28.537315,18.694721
-0.60553,-0.7566689,1,28.537315,18.694721
-0.47081938,-0.21975772,1,28.537315,18.694721
-0.68333715,0.76014805,1,28.537315,18.694721
1.879471,-1.9129231,0,28.537315,18.694721
-1.1724523,-0.5647147,1,28.537315,18.694721
-0.09475758,-0.8735435,1,28.537315,18.694721
-2.3270197,0.06959521,1,28.537315,18.694721
0.43218532,0.99152803,0,28.537315,18.694721
1.0255578,1.5549906,0,28.537315,18.694721
1.7291827,1.4648869,0,28.537315,18.694721
-0.1521943,0.55029327,1,28.537315,18.694721
-0.6262647,-0.16584311,1,28.537315,18.694721
0.7793125,-1.4967109,0,28.537315,18.694721
-1.662209,0.24083477,1,28.537315,18.694721
0.90640336,-1.5451536,0,28.537315,18.694721
1.8487206,-1.6691409,0,28.537315,18.694721
-1.3318145,-0.31572023,1,28.537315,18.694721
-1.8741379,-0.33098057,1,28.537315,18.694721
1.0078079,2.6582758,0,28.537315,18.694721
2.6140077,1.6590563,0,28.537315,18.694721
2.2285073,-0.066632695,0,28.537315,18.694721
-1.5081178,-0.13308024,1,28.537315,18.694721
-0.38066533,1.0154161,1,28.537315,18.694721
3.2041488,-1.2090598,0,28.537315,18.694721
-2.4593463,0.50388885,1,28.537315,18.694721
0.17004763,1.1193532,0,28.537315,18.694721
1.2768661,0.7085069,0,28.537315,18.694721
3.150201,0.80634767,0,28.537315,18.694721
-2.3771408,0.12244616,1,28.537315,18.694721
-0.12724145,2.0732403,0,28.537315,18.694721
1.6511394,-2.06163,0,28.537315,18.694721
-2.1902063,-0.05784948,1,28.537315,18.694721
0.09677888,-0.2973673,1,28.537315,18.694721
-0.12779471,-0.37147734,1,28.537315,18.694721
-1.6542401,0.4145433,1,28.537315,18.694721
0.67944616,0.40571952,0,28.537315,18.694721
-0.36566615,-1.1007645,1,28.537315,18.694721
