feature_41,feature_42,feature_77,feature_45,feature_76,feature_69,feature_73,feature_37,feature_72,feature_68,feature_58,feature_63,feature_71,feature_39,feature_33,feature_11,feature_18,feature_61,feature_25,feature_44,feature_67,feature_16,feature_22,feature_49,feature_38,feature_4,feature_13,feature_26,feature_21,feature_36,feature_46,feature_34,feature_32,feature_57,feature_43,feature_40,feature_62,feature_54,feature_47,feature_30,feature_35,feature_59,feature_1,feature_66,feature_64,feature_15,feature_56,feature_2,feature_5,feature_74,feature_10,feature_48,feature_75,feature_27,feature_9,feature_8,feature_65,feature_55,feature_50,feature_31,feature_14,feature_53,target
0.323535374,0.406649098,1.613548092,0.662097327,0.193054604,0.168037469,0.385423806,0.54672613,0.131254284,0.190769934,0.119716701,1.326707791,0.094356865,0.524021893,0.34684776,0.461179809,1.756132171,0.429403701,2.171903507,0.144505369,0.842472013,0.449422258,0.362659639,0.275416952,0.343807014,2.072572471,0.3794851,1.231096696,0.346036894,0.693087371,0.173292209,0.428137036,1.957834989,0.125999543,0.513277924,0.341374417,0.250628284,0.094356865,1.902901531,0.169673627,0.352118386,0.235549463,0.366511251,0.940370117,1.861549006,0.765659842,0.149988577,0.513277924,3.66105818,0.151816313,1.31867018,0.298377884,0.184601325,0.266166633,0.185282789,1.724508413,0.126799178,0.128169979,0.899017592,0.418812082,0.271234543,0.183801691,1
0.319199058,0.384766392,1.722971374,0.675065058,0.195528744,0.166311805,0.442394133,0.529053789,0.125266146,0.194819021,0.115448308,1.30305181,0.098414952,0.505300353,0.333922261,0.447192776,1.690812721,0.455050863,2.108755399,0.142299503,0.836172226,0.443855516,0.344719278,0.287319612,0.326266196,2.006870828,0.361405575,1.20691009,0.323125245,0.666274048,0.180151408,0.408912446,1.887711033,0.127986752,0.501570475,0.330977621,0.249704282,0.098414952,2.001656021,0.160581076,0.33451119,0.236337828,0.364153907,0.911521173,1.913532056,0.743031017,0.160752307,0.499411072,3.466627405,0.149988171,1.166077739,0.306837,0.191861841,0.243423636,0.190223793,1.672555948,0.124201561,0.135557133,0.967707594,0.368080094,0.26442874,0.17411876,1
0.332426209,0.466610844,1.426933702,0.589502762,0.214088398,0.200276243,0.440331492,0.528155746,0.126933702,0.203314917,0.126657459,1.251933702,0.097651934,0.520619636,0.322378062,0.471844254,1.737701486,0.395441989,1.925685577,0.12679558,0.80980663,0.417416789,0.339543647,0.244889503,0.353150513,1.946200544,0.340590329,1.149047519,0.384969646,0.690391459,0.167403315,0.426418254,1.749214988,0.117403315,0.464098807,0.32593678,0.277624309,0.097651934,1.904005525,0.16474775,0.37366548,0.223480663,0.364873351,0.997237569,1.760635359,0.723047938,0.15,0.482101737,3.349591794,0.168370166,1.353359849,0.279696133,0.236878453,0.273812016,0.171027842,1.508687461,0.160773481,0.123756906,0.944060773,0.366338706,0.256018422,0.175276243,1
0.321965685,0.403728024,1.500070314,0.611165799,0.22528477,0.196034313,0.422162846,0.524041517,0.125017578,0.190127971,0.123892561,1.288707636,0.094642104,0.4956577,0.339970345,0.463249312,1.686083457,0.415412741,1.956576996,0.134298973,0.832794262,0.41897903,0.347172209,0.254957109,0.337216691,1.958907011,0.36030502,1.137894514,0.343359458,0.68904893,0.170862045,0.427028172,1.770599449,0.117283083,0.462825673,0.329379369,0.252003938,0.094642104,1.972577697,0.164371955,0.370684177,0.24483195,0.381910612,0.980874701,1.792434257,0.755348443,0.154408663,0.485914001,3.349290405,0.178737168,1.219656852,0.283785684,0.215581493,0.239779708,0.179834781,1.50900233,0.131345802,0.142314724,0.929545774,0.367295065,0.262868036,0.174377725,1
0.336414048,0.369069624,1.613896848,0.626361032,0.224212034,0.183954155,0.446561605,0.519203122,0.125787966,0.193839542,0.118481375,1.251289398,0.099140401,0.476278497,0.326966523,0.426987061,1.655781475,0.434527221,1.885192031,0.12277937,0.806160458,0.410556582,0.359416718,0.269770774,0.323475046,1.861162456,0.325734237,1.125898542,0.351817622,0.657013761,0.161031519,0.387348532,1.710002054,0.119054441,0.458410351,0.30971452,0.249283668,0.099140401,1.959455587,0.158348737,0.358595194,0.237249284,0.37440953,0.942406877,1.764756447,0.695830766,0.151862464,0.46231259,3.287122612,0.160601719,1.123023208,0.285816619,0.227936963,0.230642842,0.176422263,1.444239063,0.125501433,0.130372493,0.903581662,0.356541384,0.279523516,0.173352436,1
0.407478286,0.54659208,1.297220427,0.908532644,0.163994829,0.13852618,0.440142211,0.796702488,,0.178474467,0.13697479,1.127407886,0.138655462,0.651258649,0.387163256,1.081554541,1.711026056,0.355074337,4.112615928,0.201228184,0.67498384,0.790961284,0.386132784,0.294117647,0.540850876,2.735757397,0.383630208,1.463712645,0.537612248,0.872368615,0.191338074,0.517297218,2.620197262,0.182546865,0.225084646,0.523332843,0.233484163,0.138655462,0.94272786,0.168555866,0.373767113,0.233548804,0.743117916,1.177892696,1.68332256,0.956131312,0.157918552,0.862652731,6.067569557,0.129605688,2.379508317,0.28539108,0.165287654,0.272044752,0.19446489,2.277491535,0.137879767,0.129411765,1.347123465,0.421610481,0.29942588,0.192243051,1
0.36473029,0.482710927,1.363189369,0.893488372,0.15820598,0.132093023,0.454352159,0.66417704,,0.176079734,0.136345515,1.137009967,0.111362126,0.598340249,0.362102351,1.07593361,1.525172891,0.373621262,3.69253112,0.187840532,0.684252492,0.727524205,0.357399723,0.380730897,0.478838174,2.546887967,0.346196404,1.393914246,0.555325035,0.818118949,0.193156146,0.480359613,2.422959889,0.184186047,0.216459198,0.474965422,0.235149502,0.111362126,0.963388704,0.158644537,0.361410788,0.233820598,0.711479945,1.115681063,1.693820598,0.894467497,0.148637874,0.807053942,5.595573997,0.117009967,2.050484094,0.278737542,0.162857143,0.246473029,0.174688797,2.118810512,0.128837209,0.134219269,1.150631229,0.389626556,0.250207469,0.191827243,1
0.35452289,0.464423607,1.404481451,0.885729759,0.15854319,0.131126455,0.45450853,0.611141754,,0.174248578,0.133563499,1.14798267,0.112036285,0.582322118,0.35314396,1.065637066,1.521097628,0.388302193,3.684914506,0.183455185,0.713850528,0.742553778,0.362520684,0.400961278,0.457391065,2.467733039,0.342112521,1.378240485,0.528130171,0.831081081,0.196723531,0.491174848,2.415471594,0.185824533,0.193188086,0.457253172,0.237544002,0.112036285,0.975494178,0.15471594,0.348731384,0.230232873,0.704633205,1.044476036,1.791835906,0.894373966,0.152382887,0.802537231,5.548400441,0.111088546,1.938913403,0.281004603,0.157730842,0.24310535,0.171400993,2.10728075,0.13633902,0.139859193,1.176617926,0.393546608,0.243243243,0.186704576,1
0.4000373,0.538791496,1.170038136,0.890399602,0.195738683,0.157685293,0.458547505,0.774337934,,0.195655778,0.130658266,1.148731554,0.111507213,0.630175308,0.398358821,0.977620291,1.654792988,0.36345548,3.514546811,0.205355662,0.67924059,0.730511003,0.403767251,0.283037639,0.503543454,2.563222678,0.3769116,1.3461395,0.520701231,0.876725103,0.189935334,0.520887728,2.328422231,0.181976455,0.232935472,0.497762029,0.229646825,0.111507213,0.9568065,0.171391272,0.404513241,0.22641353,0.677359194,1.09053225,1.6362129,0.895188363,0.151052893,0.770234987,4.975195822,0.156690433,2.167847818,0.291245233,0.180152545,0.274897426,0.190973517,2.259045132,0.149975129,0.13753938,1.188028519,0.416822081,0.264826557,0.188028519,1
0.337439222,0.435008104,1.272986338,0.85944179,0.16997737,0.169139217,0.42502724,0.605024311,,0.188165284,0.14231833,1.102087,0.100578325,0.544570502,0.327066451,0.838573744,1.333063209,0.364428799,2.944894652,0.168971587,0.685692733,0.613614263,0.338897893,0.353029922,0.409562399,2.164181524,0.323824959,1.179578606,0.487682334,0.764829822,0.193864722,0.44165316,2.00713128,0.178610343,0.204862237,0.4273906,0.22864806,0.100578325,0.97837566,0.150567261,0.349918963,0.236191434,0.591572123,1.020870003,1.65702791,0.768557536,0.160841505,0.678768233,4.313938412,0.126896321,1.768719611,0.280445897,0.17299472,0.229659643,0.16191248,1.975688817,0.144162266,0.12672869,1.092615875,0.364343598,0.230145867,0.182549661,1
0.342151062,0.449356074,1.279936226,0.857766216,0.159939582,0.14349249,0.439456239,0.617298991,,0.179575396,0.131408912,1.102290845,0.110682219,0.57239819,0.36407936,0.871388792,1.403411069,0.386842326,3.127567003,0.166736595,0.702525803,0.667942917,0.378698225,0.362339515,0.416637661,2.285938044,0.337278107,1.251827358,0.504524887,0.831534981,0.186120668,0.482944657,2.112077967,0.195435093,0.213713888,0.432822833,0.227993623,0.110682219,1.000503482,0.156978768,0.37086669,0.224888814,0.618517229,1.047243434,1.652261475,0.831360947,0.147184694,0.716672468,4.571179951,0.117059663,1.767316394,0.261139549,0.17135185,0.234075879,0.174556213,2.127044901,0.132835445,0.133506755,1.113535286,0.382004873,0.248868778,0.182092809,1
0.433628319,0.55193293,1.178248401,0.804103243,0.239907346,0.167879991,0.407346128,0.828598044,,0.194352526,0.130266931,1.116589455,0.104897419,0.654867257,0.4035864,0.886353051,1.671169073,0.367196117,3.235211924,0.1732848,0.679020516,0.692594318,0.397997205,0.243437017,0.505356311,2.437587331,0.388448999,1.267582673,0.492081975,0.909874243,0.19159497,0.556823475,2.078947368,0.167218178,0.281089893,0.505822077,0.237480697,0.104897419,0.954555482,0.187936656,0.435491383,0.200419148,0.702608291,1.178138098,1.562761968,0.900791803,0.143613501,0.69958081,4.449231486,0.14802559,2.171401956,0.283256122,0.215089345,0.274336283,0.182114578,2.091057289,0.153540702,0.135120229,1.105559232,0.424778761,0.321145785,0.193470108,1
0.413800905,0.554298643,1.219966159,0.768527919,0.197067118,0.167399887,0.471517202,0.720135747,,0.192329385,0.14393683,1.062380147,0.112351946,0.616968326,0.381447964,0.850452489,1.516289593,0.349125776,3.119004525,0.159954879,0.691483362,0.654751131,0.37760181,0.323068246,0.446832579,2.308371041,0.369457014,1.261312217,0.473076923,0.883936652,0.190073322,0.530769231,2.043438914,0.159052453,0.25520362,0.484162896,0.236999436,0.112351946,0.963338973,0.181900452,0.4260181,0.215454033,0.598868778,1.118668923,1.611957135,0.85,0.150592217,0.690271493,4.229411765,0.147208122,1.922171946,0.282910321,0.234179357,0.263348416,0.176696833,2.045475113,0.150592217,0.147772138,0.988832487,0.411085973,0.27918552,0.181725888,1
0.349873311,0.448902027,1.246130031,0.717713401,0.183547103,0.155462185,0.444272446,0.633657095,,0.181888545,0.129478107,1.060039805,0.1036046,0.567778716,0.357896959,0.822212838,1.347339527,0.366430783,2.804265203,0.15247678,0.683989385,0.615498311,0.353885135,0.312030075,0.406461149,2.157728041,0.327702703,1.17504223,0.39379223,0.836993243,0.18697479,0.505489865,1.910261824,0.153803627,0.228673986,0.421030405,0.231203008,0.1036046,0.937748784,0.16722973,0.383445946,0.216718266,0.561866554,0.979544449,1.582706767,0.794552365,0.145400265,0.641891892,4.020692568,0.134453782,1.728040541,0.280296329,0.189849624,0.226351351,0.168074324,1.940878378,0.142525431,0.121295887,0.982529854,0.378378378,0.236908784,0.166850951,1
0.441104127,0.547144028,1.077480186,0.787100301,0.233123804,0.19363214,0.430308828,0.838480459,,0.218912271,0.099754031,1.045777535,0.10426346,0.613555616,0.399836021,0.711943154,1.393823449,0.400792566,2.594698005,0.165345723,0.677234217,0.614648811,0.375512435,0.251571468,0.494124078,2.19786827,0.356654824,1.094014758,0.469527193,0.891773709,0.190762503,0.573927303,1.766329598,0.164252528,0.318939601,0.491117792,0.245285597,0.10426346,0.98305548,0.179557256,0.478272752,0.193222192,0.55097021,1.154413774,1.574883848,0.822629134,0.144438371,0.561355562,3.558895873,0.170811697,1.831374693,0.269062585,0.228614376,0.26591965,0.178190763,1.783820716,0.16602897,0.132959825,1.017627767,0.376878929,0.269199235,0.169171905,1
0.5042681,0.596901676,1.144377729,0.746724891,0.206741266,0.222434498,0.40625,0.859943092,,0.177128821,0.133324236,1.031386463,0.097980349,0.734429339,0.447992412,0.839076826,1.531773633,0.413891921,2.87006007,0.15010917,0.657068777,0.699019918,0.426177679,0.29121179,0.550742966,2.482137212,0.416376857,1.314890926,0.498261144,1.035093266,0.193504367,0.651596586,2.034144799,0.155977074,0.39203288,0.562440721,0.255049127,0.097980349,0.929039301,0.21877964,0.559595321,0.19268559,0.538412899,1.068367904,1.554312227,0.934555801,0.147379913,0.701865318,4.109705975,0.167849345,1.96522289,0.260917031,0.216975983,0.296553905,0.202023396,2.082832754,0.165393013,0.125545852,0.895469432,0.46095479,0.346506481,0.165938865,1
0.410045177,0.478341749,1.238457207,0.740990991,0.243806306,0.179757883,0.389358108,0.672601648,,0.181869369,0.137528153,1.045326577,0.110078829,0.592612277,0.386925326,0.733988839,1.216848259,0.406109234,2.401541323,0.152730856,0.688344595,0.588094605,0.365399947,0.313907658,0.439808663,2.053414829,0.327664098,1.117193728,0.445920808,0.854371512,0.192989865,0.552218974,1.705022588,0.161317568,0.30029232,0.450969971,0.244650901,0.110078829,0.958333333,0.183630082,0.458942333,0.204673423,0.521126761,1.027167793,1.584881757,0.774647887,0.149774775,0.583045442,3.381344672,0.148226351,1.51767207,0.251126126,0.269003378,0.243954292,0.178049429,1.800956683,0.157657658,0.132460586,0.926238739,0.395163433,0.292319957,0.154279279,1
0.485312118,0.549571603,0.981414396,0.704835407,0.267758702,0.196251378,0.411245865,0.827111383,,0.225862341,0.117341314,0.945818239,0.075444952,0.621481028,0.382802938,0.685740514,1.260097919,0.372814616,2.119339045,0.156717593,0.620412663,0.551713586,0.335985312,0.170105528,0.486842105,1.913402693,0.309669523,0.971848225,0.430232558,0.82619339,0.17908332,0.564565483,1.421052632,0.142699638,0.330171359,0.480110159,0.245077965,0.075444952,0.902031816,0.177172583,0.456854345,0.162860293,0.488372093,1.103323358,1.402583084,0.732864137,0.106315955,0.540085679,2.873623011,0.155772563,1.689412485,0.239407781,0.222554733,0.237760098,0.1624847,1.414932681,0.172468105,0.113718696,0.711608127,0.365361077,0.243268054,0.155930068,1
0.455436157,0.520859671,0.994403582,0.684521906,0.217620723,0.17396866,0.40821874,0.800252845,,0.182283339,0.13559322,0.96642149,0.091461465,0.63369153,0.408343869,0.686156764,1.213021492,0.342500799,2.104930468,0.135913016,0.619923249,0.555941846,0.345448799,0.232651103,0.500316056,1.957016435,0.32806574,0.961125158,0.40676359,0.882743363,0.180364567,0.586599241,1.512958281,0.143428206,0.340391909,0.474399494,0.233290694,0.091461465,0.853693636,0.187737042,0.509797724,0.179245283,0.514854614,1.030060761,1.403901503,0.76517067,0.136552606,0.564791403,2.978824273,0.148704829,1.678571429,0.225135913,0.215222258,0.236409608,0.162136536,1.487357775,0.179724976,0.12120243,0.699712184,0.389380531,0.268015171,0.152542373,1
0.428571429,0.494930876,1.030948092,0.62682168,0.208285574,0.165875225,0.361061077,0.681105991,,0.174553791,0.128541019,1.020140822,0.09317177,0.614746544,0.361290323,0.695852535,1.125960061,0.388570493,2.044239631,0.142459473,0.640412641,0.532411674,0.349308756,0.239233666,0.470660522,1.892165899,0.301382488,0.976036866,0.421198157,0.871889401,0.183887342,0.566513057,1.421198157,0.136400851,0.32688172,0.459293395,0.235467496,0.09317177,0.890453578,0.185560676,0.488479263,0.172588832,0.485099846,1.009988538,1.42492222,0.727803379,0.128377272,0.556374808,2.847004608,0.143278205,1.537941628,0.244309808,0.218929098,0.224270353,0.169892473,1.462365591,0.159325364,0.125102342,0.770754871,0.366513057,0.292473118,0.146880629,1
0.368757041,0.527037176,1.649982724,1.223801767,,0.127400168,0.54124093,0.645043184,0.120884545,0.211461573,0.119354361,1.788785231,0.148773385,0.709350357,0.358148704,1.022812617,1.603736388,0.571351004,4.643822756,0.248877042,0.833703539,1.008636876,0.400675929,0.676686905,0.538302666,2.930717236,0.348291401,1.533420954,0.534547503,0.799380398,0.172713362,0.537645513,2.747559144,0.353719335,0.214513706,0.488265115,0.303667506,0.148773385,0.605804827,0.16804356,0.383589936,0.22079076,0.627581675,1.180117479,2.221383089,1.083176868,0.219754183,0.954187007,5.915039429,0.121674318,1.808111153,0.355595044,0.158102572,0.271216673,0.232256853,1.765114532,0.148822745,0.185793968,1.951280912,0.442921517,0.245963199,0.202872797,1
0.388340296,0.537124953,1.63898847,1.216306559,,0.134822207,0.525966476,0.678598557,0.128960372,0.222265284,0.124939444,1.763879469,0.14766011,0.776015951,0.395366502,1.053551082,1.854728447,0.569082453,4.892802886,0.248037981,0.838387753,1.04101785,0.414830991,0.637341343,0.563520699,2.992688948,0.36270414,1.563330801,0.550037979,0.823205469,0.167280302,0.561716673,2.801842005,0.34308691,0.234523357,0.506551462,0.320414688,0.14766011,0.61268288,0.172901633,0.394511964,0.215579886,0.651253323,1.066127313,2.215773665,1.122293961,0.211704292,0.962020509,5.975028485,0.126780351,1.960691227,0.350498983,0.163404709,0.27535131,0.259020129,1.807823775,0.162581145,0.18922585,2.060217033,0.46268515,0.260634258,0.205745567,1
0.405639913,0.574931623,1.564924819,1.200436235,,0.124327084,0.508214219,0.730547958,0.129153518,0.227445703,0.120614442,1.672823464,0.14316874,0.740356503,0.383853626,1.025841743,1.956427426,0.537033599,4.804017731,0.236124002,0.806385743,1.056587758,0.410921437,0.590310006,0.598415543,3.073847024,0.368386306,1.579741583,0.555031595,0.867207394,0.182244292,0.573139677,2.856078468,0.335483572,0.235216448,0.539469961,0.313996659,0.14316874,0.603165027,0.17089503,0.402338961,0.200900316,0.64434594,1.063393354,2.098199369,1.135150429,0.204102469,0.9671791,5.927379044,0.122795619,2.147882675,0.351726378,0.160293299,0.283127417,0.258794681,1.783551825,0.166326341,0.18275478,2.21111008,0.459964161,0.259549184,0.208975311,1
0.354546567,0.479133521,1.68222208,1.15195295,,0.145496388,0.561720898,0.639823767,0.127660935,0.207185323,0.122610752,1.65134565,0.140062648,0.67898666,0.342430547,0.906988129,1.661240974,0.571437704,4.039652429,0.230262737,0.844211468,0.86219557,0.405947864,0.598989964,0.468363725,2.606780076,0.335699425,1.473626239,0.493452454,0.76135112,0.166144601,0.521478399,2.418431037,0.292974493,0.202056052,0.467751805,0.292143451,0.140062648,0.724477402,0.165830376,0.392852772,0.207313175,0.568229103,1.291056703,2.207185323,0.959980419,0.206737838,0.812018113,5.808101824,0.123122163,1.733692327,0.341942083,0.156108163,0.267531514,0.209154326,2.312324073,0.148373074,0.181998338,1.787828422,0.406926937,0.250642516,0.202582625,1
0.387967847,0.500879176,1.660352255,1.149328434,,0.148314749,0.534845413,0.694297915,0.121388748,0.213443994,0.131208819,1.629054739,0.140775469,0.724441095,0.360085406,0.917357448,1.861592565,0.55993411,4.089927154,0.236061835,0.854092752,0.897261994,0.416101482,0.576849975,0.503014318,2.757975383,0.354684753,1.53089676,0.502260739,0.792514444,0.169221997,0.560035167,2.564556644,0.301951343,0.217030897,0.496232102,0.313862139,0.140775469,0.731500253,0.173700075,0.40919367,0.207108464,0.587038433,1.157121135,2.212113533,1.006154233,0.204004055,0.863727707,6.006656619,0.133996452,1.843255463,0.355993411,0.180372529,0.275558905,0.218538056,2.375282592,0.165103903,0.18385707,1.919602129,0.422381311,0.270283848,0.2093259,1
0.406218781,0.532342657,1.61081609,1.118903742,,0.136727095,0.512116218,0.767357642,0.126838796,0.222425685,0.128731002,1.54532137,0.138192028,0.71953047,0.366883117,0.917832168,1.983516484,0.54696942,4.313186813,0.227919185,0.82530672,0.933316683,0.424325674,0.529756455,0.538211788,2.831168831,0.365384615,1.537337662,0.501373626,0.85964036,0.172556919,0.573801199,2.576048951,0.298297015,0.231768232,0.529220779,0.318195691,0.138192028,0.73362632,0.171328671,0.417457542,0.196911433,0.595904096,1.186595862,2.085820668,1.049575425,0.199902338,0.861763237,6.368256743,0.136727095,1.991008991,0.354696942,0.176219252,0.281593407,0.221028971,2.406218781,0.171580297,0.179515351,2.113593359,0.43031968,0.268856144,0.214368553,1
