feature_41,feature_42,feature_77,feature_45,feature_76,feature_69,feature_73,feature_37,target
0.336478332,0.459791552,1.680398751,1.327948595,,,0.589959164,0.636313769,1
0.344864865,0.455135135,1.720906651,1.365404116,,,0.600238592,0.662378378,1
0.366602067,0.493432386,1.645763881,1.31641568,,,0.581733533,0.723621878,1
0.345332775,0.467001535,1.699259836,1.193611219,,,0.591585508,0.649644203,1
0.35857461,0.45935412,1.705363309,1.231489296,,,0.583748945,0.693903118,1
0.370840153,0.489907256,1.68242681,1.229820713,,,0.573795295,0.73690671,1
0.340414854,0.429742389,1.653051034,1.060021971,,,0.586237891,0.644362663,1
0.348897312,0.457270848,1.653808878,1.008528785,,,0.559410739,0.715368711,1
0.383513149,0.486176669,1.607118742,1.075528118,,,0.550400309,0.732805125,1
0.372192273,0.406334232,1.739865311,0.826752938,,,0.50033012,0.624663073,1
0.352387357,0.425689307,1.718461944,0.843824072,,,0.51132473,0.642681013,1
0.354519463,0.447107983,1.690157637,0.880646443,,,0.531196185,0.651638443,1
0.323759791,0.404699739,1.73015873,0.826388889,,,0.56167328,0.631070496,1
0.353874636,0.417878868,1.633585331,0.825961074,,,0.549461155,0.650092568,1
0.349674055,0.398696219,1.613042782,0.821182503,,,0.521871495,0.658670143,1
0.277514231,0.381404175,1.817861857,1.282226133,,,0.505059393,0.566413662,1
0.297091499,0.403570091,1.769404892,1.27192406,,,0.497626871,0.601797528,1
0.305129165,0.412829153,1.723144672,1.231374531,,,0.493719319,0.628728316,1
0.311363996,0.402718508,1.682969895,1.113975457,,,0.491745387,0.599652284,1
0.317809943,0.406230334,1.753591759,1.113038764,,,0.497063341,0.609502832,1
0.330052389,0.41689157,1.72409726,1.167392488,,,0.488568318,0.64534053,1
0.323802011,0.403667916,1.626290753,0.954751131,,,0.479521986,0.626700848,1
0.325303564,0.408343126,1.61497516,0.985923823,,,0.496806246,0.637289463,1
0.330246914,0.408564815,1.586359293,1.031772575,,,0.507166746,0.644675926,1
0.359747546,0.471014493,1.538291402,0.87572574,,,0.494885264,0.66058906,1
0.339921857,0.407032866,1.577964912,0.903578947,,,0.459087719,0.654792002,1
0.375964461,0.428805237,1.547757181,0.945804443,,,0.476015282,0.671498714,1
0.38550885,0.458517699,1.392008639,0.841432685,,,0.506839453,0.715707965,1
0.391561181,0.47116737,1.379272727,0.813090909,,,0.483090909,0.729676512,1
0.379911455,0.456834532,1.374519495,0.859051803,,,0.518945634,0.721084671,1
0.321959755,0.427296588,1.627181412,1.061181006,0.14351664,0.139052354,0.486911526,0.534033246,1
0.296051502,0.42583691,1.562096053,1.063985284,0.145719399,0.133787412,0.46783335,0.533218884,1
0.29967541,0.445214492,1.571868376,1.059452912,0.142878773,0.14232361,0.462501262,0.564698658,1
0.286714076,0.399932272,1.646607633,0.969007234,0.141681217,0.133636817,0.479109504,0.52297099,1
0.290318945,0.405837935,1.607631121,0.972905792,0.146408153,0.13335819,0.438354462,0.542206694,1
0.288799822,0.400356268,1.506520119,0.985221063,0.142138599,0.135866865,0.461313959,0.535292808,1
0.284347232,0.386056049,1.54136263,0.794703616,0.150856768,0.14987292,0.443059769,0.510731374,1
0.302029136,0.375,1.485702513,0.807086939,0.17000412,0.144128554,0.412937783,0.521201873,1
0.293691275,0.38966443,1.509004104,0.844375576,0.156126979,0.147834827,0.441829299,0.532885906,1
0.304510058,0.387086308,1.397438567,0.735422741,0.165660142,0.144002499,0.37151187,0.488481506,1
0.312317192,0.39519012,1.388229167,0.712916667,0.174166667,0.161145833,0.356979167,0.504874878,1
0.322094926,0.399509002,1.405726919,0.777029161,0.173702495,0.167912412,0.371618065,0.50589198,1
0.293005287,0.411142741,0.820333253,0.344119778,0.101787008,0.107099734,0.273363922,0.368849126,1
0.331140351,0.41407496,0.788461538,0.359249646,0.115148655,0.109367626,0.260146295,0.519936204,1
0.341409692,0.419703644,0.790975289,0.471171064,0.112689507,0.114599499,0.277665035,0.504405286,1
0.27303331,0.381909993,1.633226837,1.057311379,0.152813959,0.131481937,0.479429835,0.516477675,1
0.275849602,0.387292119,1.582556173,1.076781831,0.152452283,0.13351051,0.445759845,0.54428778,1
0.273086953,0.393130114,1.567437992,1.134680299,0.15371068,0.133310503,0.44444988,0.53133711,1
0.256565657,0.347811448,1.606365055,0.930795632,0.149079563,0.136224649,0.458096724,0.485521886,1
0.254582485,0.343177189,1.396849625,0.970633128,0.147383845,0.13505098,0.412845717,0.497171306,1
0.251444759,0.348215297,1.593467212,0.995723317,0.151171439,0.139147143,0.435539854,0.508895184,1
0.246296296,0.327065527,1.593664236,0.846937975,0.15643378,0.145534384,0.396690975,0.478632479,1
0.254431103,0.355917667,1.537163208,0.861799319,0.156937132,0.148420564,0.405775782,0.485849057,1
0.264261117,0.351998802,1.540591419,0.912149973,0.154835673,0.153815986,0.38528512,0.527923342,1
0.259798995,0.333165829,1.386720322,0.767203219,0.161871227,0.166096579,0.364185111,0.488944724,1
0.264854828,0.34166104,1.373371781,0.782141792,0.16436313,0.15451924,0.352391369,0.497974342,1
0.268322125,0.349715468,1.370280638,0.810821724,0.164849586,0.15515849,0.404199475,0.49853423,1
0.280780781,0.330705706,1.153526971,0.713332131,0.220638643,0.180588129,0.388598232,0.484421922,1
0.279034973,0.34224799,1.14626705,0.710337401,0.212491027,0.190954774,0.366475233,0.485505891,1
0.279403541,0.341286114,1.060260886,0.700349072,0.214771266,0.193643211,0.399963256,0.475489282,1
0.283601195,0.381453563,1.712404385,1.190678969,0.162684331,0.136424572,0.48056147,0.577158299,1
0.279954891,0.380321398,1.616023181,1.186467225,0.162424622,0.133056622,0.442477876,0.572032704,1
0.284382619,0.420622401,1.670120215,1.217810819,0.158177792,0.136032901,0.466782664,0.569195468,1
0.272756827,0.351592978,1.576911423,1.105544894,0.188162812,0.150590849,0.497020503,0.535273082,1
0.267759563,0.360324557,1.558191403,1.084651257,0.184813463,0.15419708,0.487631792,0.548931942,1
0.282077393,0.398336728,1.585392807,1.111814346,0.184348001,0.155314446,0.498292144,0.558893415,1
0.275353774,0.362814465,1.530039012,0.986736021,0.245123537,0.187126138,0.457347204,0.567216981,1
0.29908865,0.403065452,1.590568764,0.970839354,0.244712991,0.176671483,0.493103901,0.579743165,1
0.289593698,0.358416252,1.571466106,0.96715712,0.219259065,0.191408303,0.496978455,0.577321725,1
0.29827464,0.363743796,1.459669885,0.960292744,0.258953597,0.189349112,0.521021489,0.578822973,1
0.302650957,0.374815906,1.498028702,0.959785523,0.25185302,0.193502602,0.540766441,0.579528719,1
0.32065776,0.387718397,1.500320924,0.925866496,0.280166881,0.212451861,0.483793325,0.574254882,1
0.360202261,0.452706722,1.455546147,0.900084674,0.315198984,0.224809483,0.513971211,0.645449137,1
0.321043676,0.429381736,1.405496119,0.882735473,0.309838473,0.232431299,0.505139501,0.615428247,1
0.327551315,0.425556519,1.423587329,0.885916096,0.310145548,0.234160959,0.526327055,0.601618965,1
0.284463277,0.420433145,1.620141162,1.29705401,,0.141673486,0.497238134,0.514689266,1
0.288093415,0.428120214,1.633793283,1.326633689,,0.143452226,0.508461338,0.50957121,1
0.342160213,0.430144267,1.626736292,1.234464752,,0.14845953,0.525639687,0.513382688,1
0.304609743,0.410424306,1.676654265,1.21465586,,0.15233856,0.459806006,0.519512834,1
0.288305673,0.400360221,1.642885533,1.134340223,,0.151165872,0.496422893,0.510485012,1
0.331422616,0.409458051,1.600065746,1.066863905,,0.154174885,0.503221565,0.548593017,1
0.281194797,0.405171029,1.653171738,1.045040399,,0.162454874,0.487278666,0.49590493,1
0.277221527,0.36514393,1.4021101,0.973538671,,0.160895091,0.491704246,0.475907384,1
0.275095202,0.372124905,1.545307305,0.944591254,,0.164777086,0.490665757,0.475095202,1
0.280816327,0.339183673,1.573832216,0.928697494,,0.182962701,0.448052712,0.571632653,1
0.291239808,0.361697679,1.572645528,0.883932797,,0.187056318,0.439067676,0.596278486,1
0.2825339,0.341226472,1.579311153,0.874531396,,0.17900656,0.442361762,0.554746003,1
0.275380088,0.347964689,1.530497592,0.848154093,,0.204012841,0.452327448,0.605198627,1
0.302571861,0.351487645,1.529964367,0.860382248,,0.210398445,0.452380952,0.620020171,1
0.289518276,0.336238199,1.553157216,0.839561856,,0.210373711,0.482603093,0.571290244,1
0.31588955,0.428984788,1.461403046,1.055584896,0.134363172,0.120764017,0.466332189,0.524140212,1
0.321386898,0.439073179,1.449597749,0.993273838,0.13610586,0.122477689,0.472282059,0.512418736,1
0.315875347,0.441344428,1.449485542,1.002173142,0.137085329,0.127505765,0.474543197,0.493636809,1
0.338738943,0.398389658,1.575913749,0.969729281,0.142112434,0.130797939,0.457259641,0.538784305,1
0.310125865,0.409456855,1.612305854,0.909737157,0.156391876,0.13172043,0.451314217,0.52024039,1
0.310253583,0.401653804,1.538328358,0.955462687,0.153014925,0.129910448,0.467641791,0.5,1
0.290850979,0.358636303,1.599830142,0.941862261,0.147699197,0.140210006,0.431516368,0.510054601,1
0.290739507,0.355896069,1.537384639,0.91780072,0.151024558,0.142734241,0.453777569,0.50859427,1
0.289899666,0.370702341,1.510111658,0.866947763,0.15725775,0.140548138,0.441789646,0.494448161,1
0.287513116,0.351521511,1.58677849,0.89876665,0.160335471,0.140207203,0.436803157,0.50996852,1
0.309226933,0.374064838,1.568771027,0.87433208,0.16287354,0.14159905,0.446269543,0.474171714,1
0.302271089,0.367880317,1.549184331,0.850151412,0.181400801,0.140763896,0.463417017,0.541276136,1
0.281140351,0.334649123,1.430840503,0.801323627,0.175645268,0.146393117,0.435473197,0.532675439,1
0.285237884,0.346376167,1.455516965,0.771306439,0.181138124,0.144269303,0.427865349,0.519119609,1
0.2786132,0.320802005,1.473049927,0.748112833,0.184081579,0.146867965,0.430274136,0.514619883,1
0.308217308,0.386977887,1.027627261,1.246890025,0.168739983,,0.464092193,0.52020202,1
0.283908349,0.370950751,0.982182121,1.182121465,0.187049814,,0.462354993,0.502765341,1
0.295870932,0.383647799,0.990036302,1.217115934,0.168764965,,0.470842666,0.5300793,1
0.302297461,0.39557782,1.028679027,1.159038239,0.188779452,,0.479818463,0.543617205,1
0.298765014,0.385214008,1.058488563,1.149985523,0.186468488,,0.468680629,0.533581458,1
0.288786735,0.359382696,1.051022395,1.160662123,0.187925998,,0.483252191,0.525857823,1
0.319450317,0.397251586,1.0758767,1.064520155,0.238487458,,0.469362286,0.576321353,1
0.301561216,0.376540674,1.04164607,1.005561048,0.228868018,,0.469476026,0.57189811,1
0.283833495,0.347337851,1.082705823,1.02434739,0.21623996,,0.477911647,0.530880929,1
0.372724803,0.470795979,1.076874105,0.970555467,0.243673404,,0.481776222,0.632165173,1
0.35092688,0.422245108,1.105863454,0.967068273,0.249959839,,0.514216867,0.602729145,1
0.35503112,0.441649378,1.127766927,0.955891927,0.252441406,,0.479654948,0.638485477,1
0.376937384,0.478611283,1.062830419,0.860512403,0.324725498,,0.510980073,0.645691259,1
0.42585034,0.482993197,1.072537801,0.867592971,0.295872497,,0.490805067,0.71122449,1
0.403852432,0.471106758,1.096908072,0.900809297,0.322888566,,0.530815522,0.666666667,1
0.296006587,0.358309318,0.927144842,1.241576936,0.210055575,0.150746787,0.478291073,0.554000274,1
0.294315318,0.365723887,0.891220088,1.230030334,0.202982811,0.146022919,0.441691945,0.559927191,1
0.292347011,0.349424961,0.872258497,1.20592667,0.194374686,0.14624142,0.448434622,0.567229874,1
0.29830856,0.360669742,0.979795712,1.2269615,0.234145246,0.164440453,0.455494444,0.577994191,1
0.321863052,0.352971846,0.947345327,1.158073717,0.235190873,0.15993857,0.482667837,0.576120959,1
0.28040659,0.352611286,0.930784229,1.172768631,0.221403813,0.158795494,0.474328423,0.575359271,1
0.301874596,0.37793579,1.010128007,1.083274722,0.257560838,0.195808131,0.447038965,0.626804568,1
0.304442037,0.369880823,0.998079824,1.058565355,0.284185983,0.177616239,0.459607736,0.601733478,1
0.281216069,0.351791531,0.996723102,1.059257236,0.247269252,0.187192791,0.46518296,0.598479913,1
0.344894968,0.420127015,1.025151778,0.983174328,0.305637467,0.209366869,0.521422376,0.638495359,1
0.342398022,0.395055624,1.041357918,0.996381182,0.312941582,0.224539032,0.513182836,0.620271941,1
0.340829585,0.389555222,0.983727562,0.969300453,0.282670693,0.202986076,0.479449757,0.624687656,1
0.435,0.4978125,1.049338417,0.870598789,0.355460866,0.229199372,0.48418928,0.713125,1
0.416537146,0.428038545,1.062555457,0.892413487,0.372005324,0.266193434,0.477817214,0.701585328,1
0.399739583,0.461588542,1.01310616,0.867409349,0.336609873,0.252512014,0.510048056,0.721354167,1
0.288758993,0.378327338,0.901526801,1.222155097,0.146803603,0.125109842,0.451394991,0.506294964,1
0.27456851,0.362451567,0.898222669,1.275653924,0.150458305,0.133802817,0.443941426,0.491194082,1
0.264736387,0.354364736,0.886551944,1.38107654,0.165073295,0.135813199,0.470305348,0.47968885,1
0.273213896,0.341490059,1.006157039,1.177239709,0.148737461,0.124662746,0.420062262,0.481428884,1
0.269293924,0.337055282,0.998666667,1.244421053,0.152,0.128491228,0.457824561,0.474001095,1
0.262136986,0.333260274,0.988053001,1.301716023,0.156903917,0.131561799,0.427123308,0.486027397,1
0.264651286,0.330416335,0.9511786,1.080515582,0.156263794,0.144521939,0.376269092,0.474409971,1
0.256862745,0.322875817,0.981299927,1.14778504,0.162672476,0.130991285,0.392519971,0.47254902,1
0.255995829,0.325338895,0.989082766,1.160492675,0.174675749,0.132686386,0.424185873,0.465980188,1
0.266871166,0.313321648,0.926980066,0.996482251,0.163415414,0.126638951,0.400277156,0.45822378,1
0.263627064,0.313312874,0.950074995,1.013499036,0.16777373,0.132204843,0.362866938,0.455209703,1
0.276048285,0.338468869,0.994431451,1.056576456,0.176857111,0.137320414,0.375765675,0.48729352,1
0.253361076,0.293693982,0.872894737,0.921973684,0.162894737,0.128421053,0.367631579,0.428457106,1
0.263430644,0.31939886,0.848214286,0.941570378,0.168198529,0.136423319,0.364233193,0.472793229,1
0.301225919,0.354154505,0.879005002,0.978504799,0.175611734,0.156009193,0.345680681,0.533566842,1
0.325198556,0.411119134,0.901329475,0.837568961,,,0.404901872,0.567509025,1
0.330380482,0.409526576,0.930509413,0.870801034,,,0.406146179,0.582340982,1
0.300896108,0.396947634,0.895977932,0.832532479,,,0.422406122,0.544245309,1
0.312195969,0.379951355,0.94684345,0.879698334,,,0.428293395,0.536831133,1
0.311420515,0.389495946,0.987398073,0.913639733,,,0.408450704,0.562566091,1
0.284702783,0.352873374,0.984663688,0.889989132,,,0.410457674,0.517865964,1
0.294240401,0.352253756,1.105637379,0.875232775,,,0.391569325,0.567612688,1
0.283462996,0.333732296,1.081227743,0.870612176,,,0.45395964,0.530620387,1
0.2813749,0.325739408,1.068778587,0.894121633,,,0.43554125,0.543165468,1
0.363783784,0.417027027,1.103787403,0.844528144,,,0.439213225,0.608108108,1
0.326200418,0.392223382,1.115053538,0.858702498,,,0.416544195,0.602296451,1
0.296513046,0.357229944,1.100538972,0.855721393,,,0.445273632,0.55840039,1
0.352690289,0.397309711,1.135862913,0.833537332,,,0.447246022,0.624343832,1
0.320243531,0.339117199,1.175829619,0.865527489,,,0.482169391,0.601217656,1
0.326448829,0.361590629,1.126874554,0.826707927,,,0.432992145,0.598335388,1
0.289703316,0.35718441,0.955277835,1.075914067,,,0.507023342,0.52486911,1
0.291532847,0.344671533,0.971223022,1.080804921,,,0.517255761,0.515036496,1
0.270230041,0.312449256,0.919828203,1.106350343,,,0.484712138,0.488362652,1
0.313700616,0.371148967,1.0,1.05081011,,,0.499027868,0.552917724,1
0.298204668,0.356732496,1.036933265,1.01757514,,,0.519358125,0.541292639,1
0.286856412,0.32123441,0.99222395,1.065059616,,,0.489502333,0.496642149,1
0.320729537,0.367660142,1.084839098,0.983823782,,,0.477370504,0.588745552,1
0.293092589,0.318916649,1.115019831,0.991550267,,,0.468356613,0.54965358,1
0.298352654,0.311368721,1.092526082,1.005130836,,,0.473747221,0.535692495,1
0.441838649,0.450281426,1.088864388,0.851819184,,,0.468136714,0.731081926,1
0.459006015,0.439062995,1.1317485,0.897578316,,,0.483670295,0.714150047,1
0.362444113,0.398509687,1.124779152,0.918065371,,,0.468418728,0.65633383,1
0.41827957,0.430824373,1.170413816,0.81068752,,,0.551645487,0.774193548,1
0.400409277,0.377216917,1.196363636,0.840330579,,,0.55768595,0.681105048,1
0.36800855,0.425008906,1.263245033,0.866225166,,,0.541059603,0.704666904,1
0.366004197,0.505740032,0.957378108,0.997804327,0.185728124,0.168873103,0.475944462,0.665843723,1
0.322333596,0.44937493,0.980757707,1.034689393,0.188827485,0.151275052,0.515280645,0.589142922,1
0.321021747,0.455988954,1.065877475,1.061864633,0.179909042,0.156300161,0.487225789,0.586123576,1
0.345170247,0.47391495,0.977482002,1.008287293,0.219236565,0.166164406,0.483257994,0.646207804,1
0.321802646,0.43522602,0.996028393,1.023153625,0.20593206,0.162835897,0.490113233,0.587927233,1
0.315359024,0.431106182,1.104691273,1.058295964,0.217575026,0.170834771,0.492928596,0.580121985,1
0.3379874,0.476928316,0.99922916,0.910472415,0.227177624,0.196454135,0.462063649,0.638344968,1
0.331683958,0.421548284,1.033374261,0.913718049,0.237972988,0.180600513,0.492242438,0.595051875,1
0.318882936,0.426855009,1.093760616,0.967161137,0.241648737,0.177782811,0.496999207,0.591329761,1
0.339554485,0.457957054,1.020138889,0.840138889,0.246666667,0.201388889,0.454027778,0.657234598,1
0.335059455,0.418296893,1.070175439,0.895157895,0.253333333,0.221333333,0.503017544,0.606252397,1
0.319272591,0.418822647,1.109910422,0.909853548,0.249537893,0.201763117,0.4773212,0.578365204,1
0.381228834,0.484034833,1.030546624,0.767238299,0.296713112,0.224365845,0.487852805,0.699564586,1
0.350970425,0.479205176,1.049936903,0.812511267,0.3070128,0.23327925,0.508202632,0.624537893,1
0.343164794,0.439606742,1.135283364,0.843875686,0.291590494,0.247349177,0.48190128,0.638108614,1
0.393259867,0.483341876,0.643388229,1.061010354,0.19776249,0.160447502,0.439232854,0.699897488,1
0.389981147,0.483975222,0.701771585,0.939149919,0.215110987,0.154681045,0.452769414,0.663345004,1
0.406237715,0.45498624,0.752790498,0.946336577,0.186104751,0.148039496,0.493202633,0.585637531,1
0.418774967,0.502496671,0.714387655,1.045134243,0.239853715,0.177147444,0.438854696,0.760652463,1
0.376490898,0.478813559,0.627581188,0.943418539,0.205494406,0.161193487,0.422814518,0.632925298,1
0.372900517,0.438145995,0.802243911,0.908236796,0.224938429,0.17476968,0.469214631,0.611595607,1
0.400623539,0.501753702,0.720483384,1.000120846,0.235166163,0.201087613,0.415951662,0.760327358,1
0.399762517,0.476350683,0.756734108,0.864599545,0.237160302,0.178259308,0.423680115,0.671482288,1
0.391101613,0.444336507,0.801179444,0.812733181,0.224575761,0.197617042,0.461186665,0.632018652,1
0.40428757,0.487656994,0.643317834,0.947652617,0.298035098,0.239838008,0.380230988,0.770030316,1
0.412763069,0.475446934,0.752740741,0.818814815,0.280592593,0.187407407,0.370518519,0.697669156,1
0.386895476,0.452863829,0.778489498,0.750037241,0.248175182,0.215700879,0.397288843,0.634053934,1
0.44342332,0.536760482,0.69015181,0.886337096,0.260217984,0.282016349,0.409108603,0.851234922,1
0.438220758,0.541460736,0.775358054,0.774377085,0.302334707,0.218952325,0.460270747,0.709774849,1
0.437953995,0.501210654,0.806986028,0.720159681,0.254291417,0.241916168,0.449500998,0.738801453,1
0.297961867,0.441420118,1.026248177,1.071522811,0.157905701,0.127421707,0.401985973,0.595529257,1
0.30087915,0.438262695,0.991166931,1.066800083,0.155061762,0.123041888,0.392933545,0.588374229,1
0.290420679,0.427521541,0.995876005,1.100419273,0.150594543,0.124682109,0.390267372,0.580334516,1
0.30052978,0.429764007,0.991694502,0.991062562,0.169721044,0.133249075,0.375191839,0.599775245,1
0.298231639,0.427592799,0.987040653,1.024232203,0.169092846,0.130569856,0.376797444,0.588816314,1
0.312802876,0.420978584,0.983807829,1.051512456,0.165391459,0.128113879,0.383896797,0.587931843,1
0.299293758,0.417064325,0.961697248,0.906422018,0.180733945,0.156536697,0.36146789,0.588852835,1
0.305414073,0.41992077,0.941852603,0.896439035,0.186837954,0.144466982,0.347532116,0.579701943,1
0.320934761,0.430379747,0.974218572,0.946155601,0.181040383,0.154232261,0.38329911,0.613242454,1
0.348183176,0.469387755,0.95253117,0.864954184,0.221571278,0.178909419,0.366080817,0.667745147,1
0.341527446,0.455131265,0.939353891,0.833039648,0.197063142,0.156387665,0.385315712,0.625536993,1
0.3247292,0.442498271,0.970344724,0.871895228,0.208941743,0.191780822,0.369411411,0.613735884,1
0.403548387,0.530645161,0.890187744,0.818101311,0.204215374,0.173042862,0.325008856,0.733225806,1
0.394014193,0.496451712,0.889485536,0.802529014,0.214446562,0.161441192,0.326866447,0.690836162,1
0.374963525,0.48584768,0.930904523,0.843682699,0.211234745,0.188980617,0.378858579,0.643419901,1
0.292702594,0.402096492,1.061007348,0.981322719,,0.122167789,0.465018371,0.551404381,1
0.29326792,0.416053421,1.084656901,0.970624518,,0.120277564,0.442559753,0.550149905,1
0.322887685,0.443549568,1.025930018,0.978047882,,0.115064457,0.450755064,0.592326841,1
0.284820547,0.37586434,1.145109093,0.98444514,,0.127570728,0.448585447,0.557128745,1
0.295415959,0.410526316,1.166873964,0.972947761,,0.127176617,0.461546434,0.562478778,1
0.304294045,0.405018555,1.1522385,0.9826862,,0.119659871,0.430386231,0.579430995,1
0.27339029,0.348614295,0.997838422,0.966090246,,0.128613888,0.472439881,0.578662221,1
0.296542839,0.362465106,0.977702243,0.988443236,,0.124405167,0.470564242,0.579128194,1
0.271295337,0.353160622,1.005197228,1.007462687,,0.144722814,0.460421109,0.549430052,1
0.3225058,0.368909513,1.094440608,0.908667127,,0.200276243,0.5,0.605826244,1
0.315300546,0.390437158,1.097678418,0.896646604,,0.213413586,0.465864144,0.642076503,1
0.302890765,0.362496802,1.061207189,0.942861987,,0.198711428,0.473550356,0.595548734,1
0.275893125,0.332933053,1.144940747,0.988605287,,0.255241568,0.551731996,0.626538577,1
0.264550265,0.337154615,1.091343025,0.970058581,,0.242785854,0.51052289,0.61787184,1
0.373342638,0.432309839,1.104803493,0.971615721,,0.246943231,0.520960699,0.714235869,1
0.30187337,0.378468105,1.011715311,1.263831516,,0.128936141,0.500914201,0.550272706,1
0.307617896,0.414510278,1.009781122,1.288166895,,0.128180575,0.512380301,0.550785973,1
0.298438609,0.400165602,0.960229165,1.256212111,,0.124175605,0.497901539,0.536905607,1
0.300769342,0.386122804,1.183037684,1.198305533,,0.1439414,0.512399612,0.581797068,1
0.302121434,0.388149232,1.108152503,1.193740814,,0.140399412,0.513270511,0.562838332,1
0.291503633,0.377166015,1.066423791,1.20384648,,0.133779548,0.507243921,0.545556177,1
0.258951738,0.335063138,1.163785154,0.98593822,,0.155140618,0.489280775,0.544888428,1
0.276214375,0.348628787,1.16327464,1.003887491,,0.153555911,0.486736794,0.538985481,1
0.286468767,0.354398106,1.140143328,1.081901945,,0.1536799,0.494710499,0.559096704,1
0.271455577,0.34120983,1.331730089,1.009902391,,0.195925874,0.527373037,0.539697543,1
0.273722628,0.361099184,1.275132275,0.975912002,,0.190336953,0.495683654,0.607342207,1
0.253687316,0.351453856,1.261455897,0.937112976,,0.184119994,0.49112426,0.584492204,1
0.282999747,0.356219914,1.400758786,0.898961661,,,0.546325879,0.61489739,1
