feature_41,feature_42,feature_77,feature_45,feature_76,feature_69,feature_73,feature_37,feature_72,feature_68,feature_58,feature_63,feature_71,feature_39,feature_33,feature_11,feature_18,feature_61,feature_25,feature_44,feature_67,feature_16,feature_22,feature_49,feature_38,feature_4,feature_13,feature_26,feature_21,feature_36,feature_46,target
0.349873311,0.448902027,1.246130031,0.717713401,0.183547103,0.155462185,0.444272446,0.633657095,,0.181888545,0.129478107,1.060039805,0.1036046,0.567778716,0.357896959,0.822212838,1.347339527,0.366430783,2.804265203,0.15247678,0.683989385,0.615498311,0.353885135,0.312030075,0.406461149,2.157728041,0.327702703,1.17504223,0.39379223,0.836993243,0.18697479,1
0.441104127,0.547144028,1.077480186,0.787100301,0.233123804,0.19363214,0.430308828,0.838480459,,0.218912271,0.099754031,1.045777535,0.10426346,0.613555616,0.399836021,0.711943154,1.393823449,0.400792566,2.594698005,0.165345723,0.677234217,0.614648811,0.375512435,0.251571468,0.494124078,2.19786827,0.356654824,1.094014758,0.469527193,0.891773709,0.190762503,1
0.5042681,0.596901676,1.144377729,0.746724891,0.206741266,0.222434498,0.40625,0.859943092,,0.177128821,0.133324236,1.031386463,0.097980349,0.734429339,0.447992412,0.839076826,1.531773633,0.413891921,2.87006007,0.15010917,0.657068777,0.699019918,0.426177679,0.29121179,0.550742966,2.482137212,0.416376857,1.314890926,0.498261144,1.035093266,0.193504367,1
0.410045177,0.478341749,1.238457207,0.740990991,0.243806306,0.179757883,0.389358108,0.672601648,,0.181869369,0.137528153,1.045326577,0.110078829,0.592612277,0.386925326,0.733988839,1.216848259,0.406109234,2.401541323,0.152730856,0.688344595,0.588094605,0.365399947,0.313907658,0.439808663,2.053414829,0.327664098,1.117193728,0.445920808,0.854371512,0.192989865,1
0.485312118,0.549571603,0.981414396,0.704835407,0.267758702,0.196251378,0.411245865,0.827111383,,0.225862341,0.117341314,0.945818239,0.075444952,0.621481028,0.382802938,0.685740514,1.260097919,0.372814616,2.119339045,0.156717593,0.620412663,0.551713586,0.335985312,0.170105528,0.486842105,1.913402693,0.309669523,0.971848225,0.430232558,0.82619339,0.17908332,1
0.455436157,0.520859671,0.994403582,0.684521906,0.217620723,0.17396866,0.40821874,0.800252845,,0.182283339,0.13559322,0.96642149,0.091461465,0.63369153,0.408343869,0.686156764,1.213021492,0.342500799,2.104930468,0.135913016,0.619923249,0.555941846,0.345448799,0.232651103,0.500316056,1.957016435,0.32806574,0.961125158,0.40676359,0.882743363,0.180364567,1
0.428571429,0.494930876,1.030948092,0.62682168,0.208285574,0.165875225,0.361061077,0.681105991,,0.174553791,0.128541019,1.020140822,0.09317177,0.614746544,0.361290323,0.695852535,1.125960061,0.388570493,2.044239631,0.142459473,0.640412641,0.532411674,0.349308756,0.239233666,0.470660522,1.892165899,0.301382488,0.976036866,0.421198157,0.871889401,0.183887342,1
0.368757041,0.527037176,1.649982724,1.223801767,,0.127400168,0.54124093,0.645043184,0.120884545,0.211461573,0.119354361,1.788785231,0.148773385,0.709350357,0.358148704,1.022812617,1.603736388,0.571351004,4.643822756,0.248877042,0.833703539,1.008636876,0.400675929,0.676686905,0.538302666,2.930717236,0.348291401,1.533420954,0.534547503,0.799380398,0.172713362,1
0.388340296,0.537124953,1.63898847,1.216306559,,0.134822207,0.525966476,0.678598557,0.128960372,0.222265284,0.124939444,1.763879469,0.14766011,0.776015951,0.395366502,1.053551082,1.854728447,0.569082453,4.892802886,0.248037981,0.838387753,1.04101785,0.414830991,0.637341343,0.563520699,2.992688948,0.36270414,1.563330801,0.550037979,0.823205469,0.167280302,1
0.405639913,0.574931623,1.564924819,1.200436235,,0.124327084,0.508214219,0.730547958,0.129153518,0.227445703,0.120614442,1.672823464,0.14316874,0.740356503,0.383853626,1.025841743,1.956427426,0.537033599,4.804017731,0.236124002,0.806385743,1.056587758,0.410921437,0.590310006,0.598415543,3.073847024,0.368386306,1.579741583,0.555031595,0.867207394,0.182244292,1
0.354546567,0.479133521,1.68222208,1.15195295,,0.145496388,0.561720898,0.639823767,0.127660935,0.207185323,0.122610752,1.65134565,0.140062648,0.67898666,0.342430547,0.906988129,1.661240974,0.571437704,4.039652429,0.230262737,0.844211468,0.86219557,0.405947864,0.598989964,0.468363725,2.606780076,0.335699425,1.473626239,0.493452454,0.76135112,0.166144601,1
0.387967847,0.500879176,1.660352255,1.149328434,,0.148314749,0.534845413,0.694297915,0.121388748,0.213443994,0.131208819,1.629054739,0.140775469,0.724441095,0.360085406,0.917357448,1.861592565,0.55993411,4.089927154,0.236061835,0.854092752,0.897261994,0.416101482,0.576849975,0.503014318,2.757975383,0.354684753,1.53089676,0.502260739,0.792514444,0.169221997,1
0.406218781,0.532342657,1.61081609,1.118903742,,0.136727095,0.512116218,0.767357642,0.126838796,0.222425685,0.128731002,1.54532137,0.138192028,0.71953047,0.366883117,0.917832168,1.983516484,0.54696942,4.313186813,0.227919185,0.82530672,0.933316683,0.424325674,0.529756455,0.538211788,2.831168831,0.365384615,1.537337662,0.501373626,0.85964036,0.172556919,1
0.357549431,0.46929299,1.727380518,1.084002189,,0.158974827,0.560105801,0.645895746,0.119937979,0.220722364,0.135625684,1.566399124,0.132068588,0.639155183,0.340023966,0.799880168,1.594967046,0.547154323,3.44877172,0.214976286,0.867201751,0.752846016,0.396494907,0.577617658,0.44367885,2.456261234,0.325344518,1.38241462,0.4691432,0.763031756,0.172382342,1
0.387226165,0.478093181,1.650846275,1.026522422,,0.169342174,0.506979585,0.711045973,0.120310592,0.206508463,0.145611586,1.496859187,0.133310068,0.688830608,0.350200555,0.819962974,1.849892009,0.507154074,3.623264425,0.207468156,0.848106788,0.802992903,0.414841098,0.520851509,0.476858994,2.573125579,0.344800987,1.438136378,0.45880901,0.78771984,0.169865643,1
0.412851156,0.523513891,1.555326991,1.070797977,,0.161052541,0.516842376,0.786745305,0.120939402,0.217879489,0.126167824,1.475357847,0.127624925,0.707900047,0.375756635,0.839670961,1.995498991,0.488128911,3.737544622,0.206994086,0.82454787,0.842309483,0.424336489,0.485214708,0.518392053,2.667701381,0.361011951,1.458016452,0.466552848,0.849914636,0.175366418,1
0.39306138,0.48532215,1.655576382,0.983950328,,0.172446111,0.583997188,0.694052612,0.126522962,0.223523899,0.144564199,1.499297095,0.135074977,0.676134197,0.356080823,0.787266489,1.685093404,0.546860356,3.439954251,0.202085286,0.915417057,0.759054518,0.430232558,0.551077788,0.445672894,2.503049943,0.344452917,1.437094929,0.474266108,0.815287838,0.181935333,1
0.407211629,0.492731735,1.681702521,0.995373583,,0.193499884,0.574485311,0.735699453,0.132431182,0.21987046,0.144922508,1.495951885,0.126185519,0.680951482,0.39116481,0.781952048,1.856333774,0.54661115,3.480460638,0.197085357,0.904811474,0.77024731,0.443458561,0.52475133,0.482537285,2.545403058,0.3518973,1.436284689,0.468378327,0.828204644,0.177423086,1
0.434889435,0.542997543,1.585792952,0.99030837,,0.176872247,0.532929515,0.815346815,0.121585903,0.225881057,0.137555066,1.406387665,0.129845815,0.725004725,0.3997354,0.795879796,1.997731998,0.493722467,3.433566434,0.194162996,0.86784141,0.812133812,0.443772444,0.442951542,0.508599509,2.624645625,0.371763372,1.435267435,0.467775468,0.856170856,0.179955947,1
0.383090246,0.434822242,1.615575808,0.934824634,,0.187793427,0.520022093,0.715360073,0.109085888,0.223418945,0.132283899,1.456365645,0.129798398,0.680264357,0.353691887,0.731084777,1.623518687,0.555233361,3.151321787,0.185584093,0.923777962,0.710118505,0.443710119,0.529549848,0.433682771,2.392889699,0.347082954,1.403372835,0.458523245,0.817228806,0.172604253,1
0.412948982,0.482955845,1.561913696,0.951755562,,0.171535781,0.547038328,0.773507207,0.123425355,0.220316269,0.122085232,1.394398285,0.113106406,0.705330588,0.373369938,0.760466712,1.767787692,0.508978826,3.212765957,0.182792817,0.883945323,0.741020361,0.483413407,0.482980434,0.454815832,2.472660718,0.360558225,1.406085564,0.468085106,0.858156028,0.173009917,1
0.436371841,0.528880866,1.530457516,0.934901961,,0.180653595,0.557124183,0.84183213,0.124575163,0.212156863,0.13254902,1.357647059,0.114379085,0.722924188,0.379738267,0.756543321,1.915388087,0.496732026,3.138086643,0.179869281,0.858431373,0.753610108,0.457355596,0.442745098,0.48465704,2.538808664,0.365072202,1.397563177,0.471344765,0.88898917,0.176601307,1
0.336478332,0.459791552,1.680398751,1.327948595,,,0.589959164,0.636313769,,0.219493154,0.130554888,1.926975739,0.149351429,0.699945145,0.337356007,0.832473944,1.586725178,0.606834014,4.324520022,0.247357675,0.92679558,0.864399342,0.382446517,0.534110017,0.485353812,2.933516182,0.324300603,1.450246846,0.398793198,0.794624246,0.177516214,1
0.344864865,0.455135135,1.720906651,1.365404116,,,0.600238592,0.662378378,,0.229048613,0.133074858,1.891738741,0.143155383,0.695783784,0.337621622,0.843351351,1.745405405,0.617834775,4.279783784,0.255174471,0.933373099,0.887351351,0.393297297,0.521085595,0.496432432,2.919243243,0.324864865,1.430162162,0.396756757,0.800216216,0.177214435,1
0.366602067,0.493432386,1.645763881,1.31641568,,,0.581733533,0.723621878,,0.229796528,0.127370962,1.782503736,0.140878262,0.720822567,0.351851852,0.832687339,1.940245478,0.573514197,4.314922481,0.248361881,0.895160363,0.91042205,0.3916882,0.519772388,0.54543497,2.92581826,0.336024978,1.460594315,0.403423773,0.829888028,0.184331532,1
0.345332775,0.467001535,1.699259836,1.193611219,,,0.591585508,0.649644203,,0.216361511,0.132606155,1.745695364,0.151928321,0.697502442,0.329426538,0.719966513,1.601646435,0.598987145,3.815403935,0.236384885,0.916244644,0.796846658,0.402120832,0.50377873,0.45876936,2.915585322,0.32928701,1.419143296,0.37449421,0.798102414,0.171562135,1
0.35857461,0.45935412,1.705363309,1.231489296,,,0.583748945,0.693903118,,0.228727077,0.140566255,1.718560577,0.148776184,0.699331849,0.339643653,0.729955457,1.730094655,0.587508632,3.929426503,0.229033991,0.92212077,0.820016704,0.40701559,0.498810711,0.469933185,2.913557906,0.33672049,1.423023385,0.384326281,0.806514477,0.176244917,1
0.370840153,0.489907256,1.68242681,1.229820713,,,0.573795295,0.73690671,,0.234359634,0.128375823,1.679173916,0.154020728,0.730496454,0.348199673,0.711811238,1.868248773,0.558438611,3.858701582,0.228912928,0.905060897,0.834833606,0.40248227,0.514411075,0.502318603,2.904391708,0.343426077,1.417075832,0.371658483,0.831696672,0.183145472,1
0.340414854,0.429742389,1.653051034,1.060021971,,,0.586237891,0.644362663,,0.216818136,0.140816938,1.584240487,0.103565365,0.669621947,0.319839411,0.643860823,1.485279358,0.568660741,3.269488123,0.214021772,0.875162289,0.694546671,0.398962864,0.472585639,0.425727668,2.635162262,0.316159251,1.307795249,0.351789896,0.777350284,0.169180066,1
0.348897312,0.457270848,1.653808878,1.008528785,,,0.559410739,0.715368711,,0.226788137,0.142760225,1.524229502,0.143438651,0.697622329,0.339593384,0.630427292,1.662129566,0.540027137,3.38800827,0.21302578,0.846191122,0.742074431,0.422294969,0.482942431,0.448311509,2.731909028,0.339076499,1.372157133,0.371640248,0.814093728,0.167183563,1
0.383513149,0.486176669,1.607118742,1.075528118,,,0.550400309,0.732805125,,0.237870165,0.145075721,1.507282724,0.14642616,0.722016183,0.340357384,0.630310182,1.805461902,0.523198611,3.46072151,0.210957847,0.849040224,0.771915037,0.435603506,0.507668564,0.467127444,2.732636548,0.343391773,1.334962913,0.360923803,0.838334457,0.193016302,1
0.372192273,0.406334232,1.739865311,0.826752938,,,0.50033012,0.624663073,,0.248646507,0.122936749,1.434174039,0.122540605,0.680143756,0.347484277,0.619721473,1.335804133,0.564769576,2.919811321,0.194770897,0.987587482,0.676774483,0.437556155,0.548395616,0.347484277,2.467654987,0.311769991,1.26819407,0.388814016,0.784591195,0.16585237,1
0.352387357,0.425689307,1.718461944,0.843824072,,,0.51132473,0.642681013,,0.262048986,0.138530419,1.445088228,0.128127469,0.639991033,0.343196593,0.599193006,1.355973997,0.553858309,2.955615333,0.19291546,0.961285225,0.674288276,0.418516028,0.549644456,0.379287155,2.488231338,0.317193454,1.260479713,0.38623627,0.779197489,0.175138267,1
0.354519463,0.447107983,1.690157637,0.880646443,,,0.531196185,0.651638443,,0.260564313,0.133925023,1.408133528,0.126506822,0.64899934,0.337585221,0.585880801,1.342643501,0.543780633,2.937101386,0.191151146,0.956285601,0.680888498,0.421376732,0.546165055,0.393226303,2.485155047,0.329228062,1.288102045,0.372113481,0.773477018,0.172340707,1
0.323759791,0.404699739,1.73015873,0.826388889,,,0.56167328,0.631070496,,0.260582011,0.135582011,1.667989418,0.131944444,0.660052219,0.352480418,0.551174935,1.25770235,0.638558201,2.707571802,0.185350529,1.002645503,0.628720627,0.425326371,0.527116402,0.33002611,2.37154047,0.307049608,1.29843342,0.369451697,0.765796345,0.169808201,1
0.353874636,0.417878868,1.633585331,0.825961074,,,0.549461155,0.650092568,,0.255589513,0.134309152,1.588064983,0.131253016,0.675218196,0.340650622,0.617297011,1.343824385,0.637767412,2.783655118,0.183850732,0.944506997,0.617297011,0.466543243,0.529676693,0.372652737,2.441946575,0.316053954,1.302036498,0.389050516,0.798201534,0.169213447,1
0.349674055,0.398696219,1.613042782,0.821182503,,,0.521871495,0.658670143,,0.24515302,0.131869893,1.597019708,0.129626662,0.650586701,0.349413299,0.583833116,1.342633638,0.60390963,2.796870926,0.190674571,0.922768787,0.646153846,0.450847458,0.509053036,0.373663625,2.429726206,0.322033898,1.24589309,0.386440678,0.766883963,0.169524115,1
0.277514231,0.381404175,1.817861857,1.282226133,,,0.505059393,0.566413662,0.127804663,0.239624578,0.127364716,2.06855844,0.138143423,0.530360531,0.293643264,0.643145161,1.171963947,0.719167033,3.389231499,0.223273207,0.845871829,0.904055977,0.331593928,0.45035929,0.370493359,2.220944023,0.283088235,1.063804554,0.296133776,0.721062619,0.158747617,1
0.297091499,0.403570091,1.769404892,1.27192406,,,0.497626871,0.601797528,0.130996714,0.232931727,0.127126689,2.050894487,0.136911281,0.575333916,0.31456747,0.674447635,1.253401573,0.697042716,3.553488953,0.217597663,0.865498357,0.94669829,0.352015978,0.444249726,0.402945949,2.376731994,0.296217701,1.12570216,0.311571589,0.775683435,0.158086893,1
0.305129165,0.412829153,1.723144672,1.231374531,,,0.493719319,0.628728316,0.122870344,0.238160554,0.123881028,1.978559053,0.134709789,0.588294022,0.319231249,0.663297142,1.302758018,0.68697661,3.616622988,0.218307826,0.85034652,0.985648321,0.360539124,0.435677159,0.413078747,2.356046425,0.298390116,1.140771247,0.331086984,0.765755647,0.159688132,1
0.311363996,0.402718508,1.682969895,1.113975457,,,0.491745387,0.599652284,0.132691798,0.227421206,0.124216474,1.871810718,0.137724022,0.577366841,0.314683104,0.607554923,1.17053896,0.664606692,3.181444602,0.196433301,0.824490156,0.851272325,0.381223329,0.413701775,0.374901217,2.177809388,0.291923502,1.077287814,0.316895843,0.756756757,0.149995586,1
0.317809943,0.406230334,1.753591759,1.113038764,,,0.497063341,0.609502832,0.14095961,0.238547032,0.13174302,1.89446101,0.142314991,0.576935179,0.313876652,0.597388295,1.189112649,0.72097226,3.142857143,0.202674618,0.860666847,0.846601636,0.369572058,0.410228608,0.398206419,2.17778477,0.294052863,1.085745752,0.309471366,0.741976086,0.158850637,1
0.330052389,0.41689157,1.72409726,1.167392488,,,0.488568318,0.64534053,0.127290873,0.240518962,0.134549084,1.89602613,0.139539104,0.600412764,0.322590887,0.588347357,1.287505953,0.664217021,3.308937927,0.201415351,0.856741063,0.885061121,0.370852516,0.407729995,0.395935863,2.252579775,0.302428957,1.098745833,0.319257025,0.771709795,0.16231174,1
0.323802011,0.403667916,1.626290753,0.954751131,,,0.479521986,0.626700848,0.132730015,0.228564799,0.122055923,1.730363151,0.133658197,0.588641294,0.318674818,0.545848945,1.078682706,0.637428936,2.68329718,0.186680589,0.797540318,0.761782686,0.38315914,0.370808679,0.370143956,2.069808716,0.289489253,1.012817985,0.303293236,0.751331098,0.153382063,1
0.325303564,0.408343126,1.61497516,0.985923823,,,0.496806246,0.637289463,0.142772652,0.23456352,0.125621008,1.751715164,0.139105749,0.569917744,0.318448884,0.511946729,1.093811203,0.661580317,2.676654916,0.186184055,0.829548143,0.774383079,0.406580494,0.381476224,0.384841363,2.062867215,0.292792793,0.999216608,0.300430866,0.74951038,0.158977999,1
0.330246914,0.408564815,1.586359293,1.031772575,,,0.507166746,0.644675926,0.13079312,0.242355471,0.126851409,1.750477783,0.139154324,0.57349537,0.323302469,0.509259259,1.156828704,0.659818442,2.718364198,0.181199236,0.839225991,0.78125,0.372878086,0.372551362,0.400655864,2.050540123,0.294753086,0.984375,0.287037037,0.763117284,0.161490683,1
0.359747546,0.471014493,1.538291402,0.87572574,,,0.494885264,0.66058906,0.143350843,0.227398396,0.132844899,1.614735969,0.140586121,0.587657784,0.316503039,0.528517999,1.033426835,0.623030135,2.422627396,0.162427426,0.801769422,0.697054698,0.381954184,0.340060824,0.38569425,1.983169705,0.290088827,0.988312295,0.315334268,0.771154745,0.155792093,1
0.339921857,0.407032866,1.577964912,0.903578947,,,0.459087719,0.654792002,0.14877193,0.246315789,0.135719298,1.635508772,0.14077193,0.58837049,0.323833601,0.503332567,1.012640772,0.63522807,2.413468168,0.174596491,0.831719298,0.704895426,0.377384509,0.341052632,0.390025282,1.954952884,0.288899104,0.959089864,0.299701218,0.761204321,0.163087719,1
0.375964461,0.428805237,1.547757181,0.945804443,,,0.476015282,0.671498714,0.148577897,0.241686713,0.130465544,1.643837555,0.142210273,0.601356091,0.32592939,0.498714052,1.097030629,0.636620914,2.539396773,0.166407245,0.827649639,0.729717091,0.386953472,0.346257252,0.395838204,1.995557634,0.301847089,0.975450082,0.291559504,0.784428338,0.158200085,1
0.38550885,0.458517699,1.392008639,0.841432685,,,0.506839453,0.715707965,0.157487401,0.244780418,0.12562995,1.46850252,0.14524838,0.614214602,0.340431416,0.52295354,1.049778761,0.602051836,2.246957965,0.144168467,0.786897048,0.708794248,0.397123894,0.302915767,0.449668142,1.966537611,0.303926991,0.981747788,0.329922566,0.847345133,0.154967603,1
0.391561181,0.47116737,1.379272727,0.813090909,,,0.483090909,0.729676512,0.168545455,0.251272727,0.136181818,1.497818182,0.136363636,0.655696203,0.361181435,0.517018284,1.080168776,0.650181818,2.308860759,0.154181818,0.808545455,0.720956399,0.443600563,0.330545455,0.454852321,2.018565401,0.315893108,0.97580872,0.338959212,0.850351617,0.165636364,1
0.379911455,0.456834532,1.374519495,0.859051803,,,0.518945634,0.721084671,0.164195497,0.258282995,0.155775215,1.501372872,0.139117701,0.646651909,0.355838406,0.492529054,1.10486995,0.638843126,2.288046486,0.151748124,0.807065715,0.727725512,0.41615938,0.300750503,0.449363586,2.011068069,0.312396237,0.97426674,0.340066408,0.822080797,0.163646348,1
