feature_8,feature_64,feature_15,feature_45,feature_35,feature_4,feature_32,feature_28,feature_55,feature_40,feature_17,feature_16,feature_38,feature_20,feature_18,feature_33,feature_54,feature_44,feature_30,feature_22,feature_71,feature_41,feature_67,feature_73,feature_36,feature_66,feature_61,feature_24,feature_31,feature_63,feature_39,feature_12,feature_3,feature_68,feature_29,feature_43,feature_5,feature_9,feature_19,feature_42,feature_14,feature_65,feature_27,feature_46,feature_62,feature_49,feature_56,feature_7,feature_34,feature_13,feature_75,feature_50,feature_23,feature_25,diagnosis
2.118810512,1.693820598,0.894467497,0.893488372,0.361410788,2.546887967,2.422959889,0.259197787,0.134219269,0.474965422,1.753803596,0.727524205,0.478838174,0.810511757,1.525172891,0.362102351,0.111362126,0.187840532,0.158644537,0.357399723,0.111362126,0.36473029,0.684252492,0.454352159,0.818118949,1.115681063,0.373621262,1.348547718,0.389626556,1.137009967,0.598340249,0.331950207,0.351590595,0.176079734,0.741355463,0.216459198,5.595573997,0.174688797,0.367496542,0.482710927,0.250207469,0.128837209,0.246473029,0.193156146,0.235149502,0.380730897,0.148637874,0.165975104,0.480359613,0.346196404,0.162857143,1.150631229,0.163070539,3.69253112,1
2.10728075,1.791835906,0.894373966,0.885729759,0.348731384,2.467733039,2.415471594,0.275096525,0.139859193,0.457253172,1.757170436,0.742553778,0.457391065,0.812327634,1.521097628,0.35314396,0.112036285,0.183455185,0.15471594,0.362520684,0.112036285,0.35452289,0.713850528,0.45450853,0.831081081,1.044476036,0.388302193,1.345421953,0.393546608,1.14798267,0.582322118,0.326668505,0.350110314,0.174248578,0.739520132,0.193188086,5.548400441,0.171400993,0.388306674,0.464423607,0.243243243,0.13633902,0.24310535,0.196723531,0.237544002,0.400961278,0.152382887,0.165057915,0.491174848,0.342112521,0.157730842,1.176617926,0.165609487,3.684914506,1
2.259045132,1.6362129,0.895188363,0.890399602,0.404513241,2.563222678,2.328422231,0.283289817,0.13753938,0.497762029,1.711115256,0.730511003,0.503543454,0.784222305,1.654792988,0.398358821,0.111507213,0.205355662,0.171391272,0.403767251,0.111507213,0.4000373,0.67924059,0.458547505,0.876725103,1.09053225,0.36345548,1.289444237,0.416822081,1.148731554,0.630175308,0.358261843,0.356396867,0.195655778,0.726594554,0.232935472,4.975195822,0.190973517,0.406564715,0.538791496,0.264826557,0.149975129,0.274897426,0.189935334,0.229646825,0.283037639,0.151052893,0.186497576,0.520887728,0.3769116,0.180152545,1.188028519,0.18537859,3.514546811,1
1.975688817,1.65702791,0.768557536,0.85944179,0.349918963,2.164181524,2.00713128,0.239222042,0.12672869,0.4273906,1.469692058,0.613614263,0.409562399,0.672447326,1.333063209,0.327066451,0.100578325,0.168971587,0.150567261,0.338897893,0.100578325,0.337439222,0.685692733,0.42502724,0.764829822,1.020870003,0.364428799,1.070340357,0.364343598,1.102087,0.544570502,0.306320908,0.312479741,0.188165284,0.634035656,0.204862237,4.313938412,0.16191248,0.388006483,0.435008104,0.230145867,0.144162266,0.229659643,0.193864722,0.22864806,0.353029922,0.160841505,0.161102107,0.44165316,0.323824959,0.17299472,1.092615875,0.158184765,2.944894652,1
2.127044901,1.652261475,0.831360947,0.857766216,0.37086669,2.285938044,2.112077967,0.255482074,0.133506755,0.432822833,1.563696485,0.667942917,0.416637661,0.717020536,1.403411069,0.36407936,0.110682219,0.166736595,0.156978768,0.378698225,0.110682219,0.342151062,0.702525803,0.439456239,0.831534981,1.047243434,0.386842326,1.123564219,0.382004873,1.102290845,0.57239819,0.324399582,0.319700661,0.179575396,0.686042464,0.213713888,4.571179951,0.174556213,0.403237034,0.449356074,0.248868778,0.132835445,0.234075879,0.186120668,0.227993623,0.362339515,0.147184694,0.171597633,0.482944657,0.337278107,0.17135185,1.113535286,0.173512008,3.127567003,1
2.091057289,1.562761968,0.900791803,0.804103243,0.435491383,2.437587331,2.078947368,0.266884024,0.135120229,0.505822077,1.655798789,0.692594318,0.505356311,0.772706102,1.671169073,0.4035864,0.104897419,0.1732848,0.187936656,0.397997205,0.104897419,0.433628319,0.679020516,0.407346128,0.909874243,1.178138098,0.367196117,1.136003726,0.424778761,1.116589455,0.654867257,0.343269679,0.387750349,0.194352526,0.684909176,0.281089893,4.449231486,0.182114578,0.421052632,0.55193293,0.321145785,0.153540702,0.274336283,0.19159497,0.237480697,0.243437017,0.143613501,0.197019096,0.556823475,0.388448999,0.215089345,1.105559232,0.197019096,3.235211924,1
2.045475113,1.611957135,0.85,0.768527919,0.4260181,2.308371041,2.043438914,0.264253394,0.147772138,0.484162896,1.580316742,0.654751131,0.446832579,0.743438914,1.516289593,0.381447964,0.112351946,0.159954879,0.181900452,0.37760181,0.112351946,0.413800905,0.691483362,0.471517202,0.883936652,1.118668923,0.349125776,1.112217195,0.411085973,1.062380147,0.616968326,0.34638009,0.349773756,0.192329385,0.669230769,0.25520362,4.229411765,0.176696833,0.417647059,0.554298643,0.27918552,0.150592217,0.263348416,0.190073322,0.236999436,0.323068246,0.150592217,0.187104072,0.530769231,0.369457014,0.234179357,0.988832487,0.184162896,3.119004525,1
1.940878378,1.582706767,0.794552365,0.717713401,0.383445946,2.157728041,1.910261824,0.244721284,0.121295887,0.421030405,1.475717905,0.615498311,0.406461149,0.685388514,1.347339527,0.357896959,0.1036046,0.15247678,0.16722973,0.353885135,0.1036046,0.349873311,0.683989385,0.444272446,0.836993243,0.979544449,0.366430783,1.020481419,0.378378378,1.060039805,0.567778716,0.317356419,0.308488176,0.181888545,0.620777027,0.228673986,4.020692568,0.168074324,0.404349662,0.448902027,0.236908784,0.142525431,0.226351351,0.18697479,0.231203008,0.312030075,0.145400265,0.173775338,0.505489865,0.327702703,0.189849624,0.982529854,0.166173986,2.804265203,1
1.783820716,1.574883848,0.822629134,0.787100301,0.478272752,2.19786827,1.766329598,0.258540585,0.132959825,0.491117792,1.424706204,0.614648811,0.494124078,0.660836294,1.393823449,0.399836021,0.10426346,0.165345723,0.179557256,0.375512435,0.10426346,0.441104127,0.677234217,0.430308828,0.891773709,1.154413774,0.400792566,0.953812517,0.376878929,1.045777535,0.613555616,0.334244329,0.320852692,0.218912271,0.607816343,0.318939601,3.558895873,0.178190763,0.394643345,0.547144028,0.269199235,0.16602897,0.26591965,0.190762503,0.245285597,0.251571468,0.144438371,0.194588685,0.573927303,0.356654824,0.228614376,1.017627767,0.192948893,2.594698005,1
2.082832754,1.554312227,0.934555801,0.746724891,0.559595321,2.482137212,2.034144799,0.306670882,0.125545852,0.562440721,1.640847297,0.699019918,0.550742966,0.742333228,1.531773633,0.447992412,0.097980349,0.15010917,0.21877964,0.426177679,0.097980349,0.5042681,0.657068777,0.40625,1.035093266,1.068367904,0.413891921,1.091368954,0.46095479,1.031386463,0.734429339,0.402782169,0.384445147,0.177128821,0.69459374,0.39203288,4.109705975,0.202023396,0.472020234,0.596901676,0.346506481,0.165393013,0.296553905,0.193504367,0.255049127,0.29121179,0.147379913,0.223205817,0.651596586,0.416376857,0.216975983,0.895469432,0.241226684,2.87006007,1
1.800956683,1.584881757,0.774647887,0.740990991,0.458942333,2.053414829,1.705022588,0.247408982,0.132460586,0.450969971,1.352112676,0.588094605,0.439808663,0.609619984,1.216848259,0.386925326,0.110078829,0.152730856,0.183630082,0.365399947,0.110078829,0.410045177,0.688344595,0.389358108,0.854371512,1.027167793,0.406109234,0.910975286,0.395163433,1.045326577,0.592612277,0.317565772,0.304278501,0.181869369,0.592080787,0.30029232,3.381344672,0.178049429,0.404996014,0.478341749,0.292319957,0.157657658,0.243954292,0.192989865,0.244650901,0.313907658,0.149774775,0.189476482,0.552218974,0.327664098,0.269003378,0.926238739,0.193994154,2.401541323,1
1.414932681,1.402583084,0.732864137,0.704835407,0.456854345,1.913402693,1.421052632,0.238066095,0.113718696,0.480110159,1.222766218,0.551713586,0.486842105,0.593329253,1.260097919,0.382802938,0.075444952,0.156717593,0.177172583,0.335985312,0.075444952,0.485312118,0.620412663,0.411245865,0.82619339,1.103323358,0.372814616,0.806915545,0.365361077,0.945818239,0.621481028,0.301407589,0.29130967,0.225862341,0.488984088,0.330171359,2.873623011,0.1624847,0.366585067,0.549571603,0.243268054,0.172468105,0.237760098,0.17908332,0.245077965,0.170105528,0.106315955,0.210526316,0.564565483,0.309669523,0.222554733,0.711608127,0.188188494,2.119339045,1
1.487357775,1.403901503,0.76517067,0.684521906,0.509797724,1.957016435,1.512958281,0.248735777,0.12120243,0.474399494,1.261694058,0.555941846,0.500316056,0.616940582,1.213021492,0.408343869,0.091461465,0.135913016,0.187737042,0.345448799,0.091461465,0.455436157,0.619923249,0.40821874,0.882743363,1.030060761,0.342500799,0.829646018,0.389380531,0.96642149,0.63369153,0.300252845,0.316055626,0.182283339,0.513274336,0.340391909,2.978824273,0.162136536,0.445006321,0.520859671,0.268015171,0.179724976,0.236409608,0.180364567,0.233290694,0.232651103,0.136552606,0.175094817,0.586599241,0.32806574,0.215222258,0.699712184,0.191845765,2.104930468,1
1.462365591,1.42492222,0.727803379,0.62682168,0.488479263,1.892165899,1.421198157,0.238095238,0.125102342,0.459293395,1.205529954,0.532411674,0.470660522,0.568970814,1.125960061,0.361290323,0.09317177,0.142459473,0.185560676,0.349308756,0.09317177,0.428571429,0.640412641,0.361061077,0.871889401,1.009988538,0.388570493,0.824884793,0.366513057,1.020140822,0.614746544,0.280798771,0.287250384,0.174553791,0.492165899,0.32688172,2.847004608,0.169892473,0.4,0.494930876,0.292473118,0.159325364,0.224270353,0.183887342,0.235467496,0.239233666,0.128377272,0.177572965,0.566513057,0.301382488,0.218929098,0.770754871,0.19109063,2.044239631,1
1.765114532,2.221383089,1.083176868,1.223801767,0.383589936,2.930717236,2.747559144,0.322474653,0.185793968,0.488265115,2.128989861,1.008636876,0.538302666,1.028539241,1.603736388,0.358148704,0.148773385,0.248877042,0.16804356,0.400675929,0.148773385,0.368757041,0.833703539,0.54124093,0.799380398,1.180117479,0.571351004,2.40781074,0.442921517,1.788785231,0.709350357,0.348666917,0.446958318,0.211461573,0.887626737,0.214513706,5.915039429,0.232256853,0.361903868,0.527037176,0.245963199,0.148822745,0.271216673,0.172713362,0.303667506,0.676686905,0.219754183,0.185598949,0.537645513,0.348291401,0.158102572,1.951280912,0.175835524,4.643822756,1
1.807823775,2.215773665,1.122293961,1.216306559,0.394511964,2.992688948,2.801842005,0.332985188,0.18922585,0.506551462,2.196448918,1.04101785,0.563520699,1.042821876,1.854728447,0.395366502,0.14766011,0.248037981,0.172901633,0.414830991,0.14766011,0.388340296,0.838387753,0.525966476,0.823205469,1.066127313,0.569082453,2.4738891,0.46268515,1.763879469,0.776015951,0.353873908,0.464963919,0.222265284,0.892423092,0.234523357,5.975028485,0.259020129,0.365742499,0.537124953,0.260634258,0.162581145,0.27535131,0.167280302,0.320414688,0.637341343,0.211704292,0.188473224,0.561716673,0.36270414,0.163404709,2.060217033,0.180972275,4.892802886,1
1.783551825,2.098199369,1.135150429,1.200436235,0.402338961,3.073847024,2.856078468,0.340375365,0.18275478,0.539469961,2.238517401,1.056587758,0.598415543,1.05856833,1.956427426,0.383853626,0.14316874,0.236124002,0.17089503,0.410921437,0.14316874,0.405639913,0.806385743,0.508214219,0.867207394,1.063393354,0.537033599,2.578232576,0.459964161,1.672823464,0.740356503,0.361690088,0.470055645,0.227445703,0.892200321,0.235216448,5.927379044,0.258794681,0.379420919,0.574931623,0.259549184,0.166326341,0.283127417,0.182244292,0.313996659,0.590310006,0.204102469,0.182589833,0.573139677,0.368386306,0.160293299,2.21111008,0.191738187,4.804017731,1
2.312324073,2.207185323,0.959980419,1.15195295,0.392852772,2.606780076,2.418431037,0.292497858,0.181998338,0.467751805,1.949822543,0.86219557,0.468363725,0.939909436,1.661240974,0.342430547,0.140062648,0.230262737,0.165830376,0.405947864,0.140062648,0.354546567,0.844211468,0.561720898,0.76135112,1.291056703,0.571437704,1.748133643,0.406926937,1.65134565,0.67898666,0.337290417,0.393464692,0.207185323,0.810794272,0.202056052,5.808101824,0.209154326,0.374128014,0.479133521,0.250642516,0.148373074,0.267531514,0.166144601,0.292143451,0.598989964,0.206737838,0.17990454,0.521478399,0.335699425,0.156108163,1.787828422,0.175376331,4.039652429,1
2.375282592,2.212113533,1.006154233,1.149328434,0.40919367,2.757975383,2.564556644,0.308590806,0.18385707,0.496232102,1.998116051,0.897261994,0.503014318,0.979276564,1.861592565,0.360085406,0.140775469,0.236061835,0.173700075,0.416101482,0.140775469,0.387967847,0.854092752,0.534845413,0.792514444,1.157121135,0.55993411,1.801306204,0.422381311,1.629054739,0.724441095,0.34853052,0.411203215,0.213443994,0.831826174,0.217030897,6.006656619,0.218538056,0.378171314,0.500879176,0.270283848,0.165103903,0.275558905,0.169221997,0.313862139,0.576849975,0.204004055,0.189399648,0.560035167,0.354684753,0.180372529,1.919602129,0.182115046,4.089927154,1
2.406218781,2.085820668,1.049575425,1.118903742,0.417457542,2.831168831,2.576048951,0.321303696,0.179515351,0.529220779,2.035589411,0.933316683,0.538211788,1.000874126,1.983516484,0.366883117,0.138192028,0.227919185,0.171328671,0.424325674,0.138192028,0.406218781,0.82530672,0.512116218,0.85964036,1.186595862,0.54696942,1.891233766,0.43031968,1.54532137,0.71953047,0.359515485,0.421203796,0.222425685,0.84015984,0.231768232,6.368256743,0.221028971,0.401848152,0.532342657,0.268856144,0.171580297,0.281593407,0.172556919,0.318195691,0.529756455,0.199902338,0.187687313,0.573801199,0.365384615,0.176219252,2.113593359,0.203046953,4.313186813,1
2.481426004,2.257022984,0.876123427,1.084002189,0.408777711,2.456261234,2.225134811,0.284451768,0.173659248,0.460155782,1.760934691,0.752846016,0.44367885,0.84182145,1.594967046,0.340023966,0.132068588,0.214976286,0.164619533,0.396494907,0.132068588,0.357549431,0.867201751,0.560105801,0.763031756,1.26286027,0.547154323,1.436339125,0.393499101,1.566399124,0.639155183,0.326992211,0.363541043,0.220722364,0.763930497,0.192480527,5.191731576,0.190832834,0.366087478,0.46929299,0.253894548,0.141280555,0.258388256,0.172382342,0.303265232,0.577617658,0.194819409,0.186638706,0.512432594,0.325344518,0.162167092,1.63954761,0.174206111,3.44877172,1
2.549676026,2.188536032,0.923788954,1.026522422,0.423943227,2.573125579,2.366244986,0.301758716,0.167771768,0.491977785,1.850663376,0.802992903,0.476858994,0.892780006,1.849892009,0.350200555,0.133310068,0.207468156,0.166615242,0.414841098,0.133310068,0.387226165,0.848106788,0.506979585,0.78771984,1.269499215,0.507154074,1.495217525,0.415303919,1.496859187,0.688830608,0.363776612,0.385529158,0.206508463,0.795124961,0.2108917,5.495063252,0.200401111,0.388151805,0.478093181,0.26349892,0.160181469,0.271058315,0.169865643,0.320799162,0.520851509,0.186093177,0.187596421,0.551835853,0.344800987,0.195166638,1.720642122,0.185128047,3.623264425,1
2.6034456,2.128739179,0.978891821,1.070797977,0.444358218,2.667701381,2.387552382,0.321434115,0.188480329,0.529411765,1.91292876,0.842309483,0.518392053,0.916188111,1.995498991,0.375756635,0.127624925,0.206994086,0.17305603,0.424336489,0.127624925,0.412851156,0.82454787,0.516842376,0.849914636,1.214451016,0.488128911,1.576129132,0.413161571,1.475357847,0.707900047,0.345336024,0.39158777,0.217879489,0.806922241,0.217910911,5.987583424,0.195405867,0.409591805,0.523513891,0.276579233,0.167823776,0.285115629,0.175366418,0.312676781,0.485214708,0.186423245,0.184541363,0.578922862,0.361011951,0.189766007,1.952687066,0.220549433,3.737544622,1
2.749142204,2.216377694,0.893823866,0.983950328,0.461303851,2.503049943,2.191574533,0.309569196,0.175726336,0.479603507,1.821768967,0.759054518,0.445672894,0.845215402,1.685093404,0.356080823,0.135074977,0.202085286,0.190240183,0.430232558,0.135074977,0.39306138,0.915417057,0.583997188,0.815287838,1.380974695,0.546860356,1.40773923,0.417460923,1.499297095,0.676134197,0.347693481,0.370568052,0.223523899,0.78879146,0.211780404,4.947197865,0.208921083,0.399161266,0.48532215,0.284216546,0.160613871,0.288600839,0.181935333,0.313378632,0.551077788,0.197282099,0.205299276,0.550133435,0.344452917,0.178537957,1.508669166,0.193671369,3.439954251,1
2.746837833,2.188295165,0.919388333,0.995373583,0.457428733,2.545403058,2.240513498,0.295827827,0.185287994,0.492920521,1.8274495,0.77024731,0.482537285,0.883518973,1.856333774,0.39116481,0.126185519,0.197085357,0.184821597,0.443458561,0.126185519,0.407211629,0.904811474,0.574485311,0.828204644,1.48912792,0.54661115,1.392486313,0.425901454,1.495951885,0.680951482,0.352086086,0.38436851,0.21987046,0.792712856,0.212573155,5.101000566,0.20841986,0.406456485,0.492731735,0.287710025,0.170830442,0.286766094,0.177423086,0.330326162,0.52475133,0.198588943,0.201057202,0.570889183,0.3518973,0.21431876,1.643881564,0.198602983,3.480460638,1
