feature_18,feature_45,feature_68,feature_23,feature_64,feature_63,feature_13,feature_48,feature_17,feature_60,feature_24,feature_16,feature_22,feature_3,feature_32,feature_41,target
1.756132171,0.662097327,0.190769934,0.196229475,1.861549006,1.326707791,0.3794851,0.298377884,1.297993108,0.134110121,0.891952159,0.449422258,0.362659639,0.327792418,1.957834989,0.323535374,1
1.690812721,0.675065058,0.194819021,0.197879859,1.913532056,1.30305181,0.361405575,0.306837,1.250098155,0.141116631,0.862583431,0.443855516,0.344719278,0.355123675,1.887711033,0.319199058,1
1.737701486,0.589502762,0.203314917,0.199288256,1.760635359,1.251933702,0.340590329,0.279696133,1.226711325,0.14198895,0.869583421,0.417416789,0.339543647,0.312539251,1.749214988,0.332426209,1
1.686083457,0.611165799,0.190127971,0.214573184,1.792434257,1.288707636,0.36030502,0.283785684,1.197203982,0.136127127,0.814022453,0.41897903,0.347172209,0.31095107,1.770599449,0.321965685,1
1.655781475,0.626361032,0.193839542,0.18402136,1.764756447,1.251289398,0.325734237,0.285816619,1.158143356,0.136962751,0.789484494,0.410556582,0.359416718,0.344629287,1.710002054,0.336414048,1
1.711026056,0.908532644,0.178474467,0.175621964,1.68332256,1.127407886,0.383630208,0.28539108,1.897836008,0.132579186,1.491240983,0.790961284,0.386132784,0.377741793,2.620197262,0.407478286,1
1.525172891,0.893488372,0.176079734,0.163070539,1.693820598,1.137009967,0.346196404,0.278737542,1.753803596,0.129568106,1.348547718,0.727524205,0.357399723,0.351590595,2.422959889,0.36473029,1
1.521097628,0.885729759,0.174248578,0.165609487,1.791835906,1.14798267,0.342112521,0.281004603,1.757170436,0.129637151,1.345421953,0.742553778,0.362520684,0.350110314,2.415471594,0.35452289,1
1.654792988,0.890399602,0.195655778,0.18537859,1.6362129,1.148731554,0.3769116,0.291245233,1.711115256,0.118719947,1.289444237,0.730511003,0.403767251,0.356396867,2.328422231,0.4000373,1
1.333063209,0.85944179,0.188165284,0.158184765,1.65702791,1.102087,0.323824959,0.280445897,1.469692058,0.126812505,1.070340357,0.613614263,0.338897893,0.312479741,2.00713128,0.337439222,1
1.403411069,0.857766216,0.179575396,0.173512008,1.652261475,1.102290845,0.337278107,0.261139549,1.563696485,0.123269279,1.123564219,0.667942917,0.378698225,0.319700661,2.112077967,0.342151062,1
1.671169073,0.804103243,0.194352526,0.197019096,1.562761968,1.116589455,0.388448999,0.283256122,1.655798789,0.107875579,1.136003726,0.692594318,0.397997205,0.387750349,2.078947368,0.433628319,1
1.516289593,0.768527919,0.192329385,0.184162896,1.611957135,1.062380147,0.369457014,0.282910321,1.580316742,0.110434292,1.112217195,0.654751131,0.37760181,0.349773756,2.043438914,0.413800905,1
1.347339527,0.717713401,0.181888545,0.166173986,1.582706767,1.060039805,0.327702703,0.280296329,1.475717905,0.118863335,1.020481419,0.615498311,0.353885135,0.308488176,1.910261824,0.349873311,1
1.393823449,0.787100301,0.218912271,0.192948893,1.574883848,1.045777535,0.356654824,0.269062585,1.424706204,0.102896966,0.953812517,0.614648811,0.375512435,0.320852692,1.766329598,0.441104127,1
1.531773633,0.746724891,0.177128821,0.241226684,1.554312227,1.031386463,0.416376857,0.260917031,1.640847297,0.105758734,1.091368954,0.699019918,0.426177679,0.384445147,2.034144799,0.5042681,1
1.216848259,0.740990991,0.181869369,0.193994154,1.584881757,1.045326577,0.327664098,0.251126126,1.352112676,0.104448198,0.910975286,0.588094605,0.365399947,0.304278501,1.705022588,0.410045177,1
1.260097919,0.704835407,0.225862341,0.188188494,1.402583084,0.945818239,0.309669523,0.239407781,1.222766218,0.090722948,0.806915545,0.551713586,0.335985312,0.29130967,1.421052632,0.485312118,1
1.213021492,0.684521906,0.182283339,0.191845765,1.403901503,0.96642149,0.32806574,0.225135913,1.261694058,0.099456348,0.829646018,0.555941846,0.345448799,0.316055626,1.512958281,0.455436157,1
1.125960061,0.62682168,0.174553791,0.19109063,1.42492222,1.020140822,0.301382488,0.244309808,1.205529954,0.10119535,0.824884793,0.532411674,0.349308756,0.287250384,1.421198157,0.428571429,1
1.603736388,1.223801767,0.211461573,0.175835524,2.221383089,1.788785231,0.348291401,0.355595044,2.128989861,0.124734686,2.40781074,1.008636876,0.400675929,0.446958318,2.747559144,0.368757041,1
1.854728447,1.216306559,0.222265284,0.180972275,2.215773665,1.763879469,0.36270414,0.350498983,2.196448918,0.121596745,2.4738891,1.04101785,0.414830991,0.464963919,2.801842005,0.388340296,1
1.956427426,1.200436235,0.227445703,0.191738187,2.098199369,1.672823464,0.368386306,0.351726378,2.238517401,0.124837572,2.578232576,1.056587758,0.410921437,0.470055645,2.856078468,0.405639913,1
1.661240974,1.15195295,0.207185323,0.175376331,2.207185323,1.65134565,0.335699425,0.341942083,1.949822543,0.117113086,1.748133643,0.86219557,0.405947864,0.393464692,2.418431037,0.354546567,1
1.861592565,1.149328434,0.213443994,0.182115046,2.212113533,1.629054739,0.354684753,0.355993411,1.998116051,0.114546376,1.801306204,0.897261994,0.416101482,0.411203215,2.564556644,0.387967847,1
1.983516484,1.118903742,0.222425685,0.203046953,2.085820668,1.54532137,0.365384615,0.354696942,2.035589411,0.118598547,1.891233766,0.933316683,0.424325674,0.421203796,2.576048951,0.406218781,1
1.594967046,1.084002189,0.220722364,0.174206111,2.257022984,1.566399124,0.325344518,0.351331631,1.760934691,0.116380883,1.436339125,0.752846016,0.396494907,0.363541043,2.225134811,0.357549431,1
1.849892009,1.026522422,0.206508463,0.185128047,2.188536032,1.496859187,0.344800987,0.34252312,1.850663376,0.110190194,1.495217525,0.802992903,0.414841098,0.385529158,2.366244986,0.387226165,1
1.995498991,1.070797977,0.217879489,0.220549433,2.128739179,1.475357847,0.361011951,0.346790092,1.91292876,0.113825319,1.576129132,0.842309483,0.424336489,0.39158777,2.387552382,0.412851156,1
1.685093404,0.983950328,0.223523899,0.193671369,2.216377694,1.499297095,0.344452917,0.343134958,1.821768967,0.108247423,1.40773923,0.759054518,0.430232558,0.370568052,2.191574533,0.39306138,1
1.856333774,0.995373583,0.21987046,0.198602983,2.188295165,1.495951885,0.3518973,0.360050891,1.8274495,0.10721721,1.392486313,0.77024731,0.443458561,0.38436851,2.240513498,0.407211629,1
1.997731998,0.99030837,0.225881057,0.207144207,2.081277533,1.406387665,0.371763372,0.338656388,1.857871858,0.102312775,1.443961444,0.812133812,0.443772444,0.383670384,2.207900208,0.434889435,1
1.623518687,0.934824634,0.223418945,0.198040109,2.098729633,1.456365645,0.347082954,0.325186413,1.718322698,0.098315382,1.486326345,0.710118505,0.443710119,0.36030082,2.076800365,0.383090246,1
1.767787692,0.951755562,0.220316269,0.215282544,2.066604128,1.394398285,0.360558225,0.320959528,1.765042324,0.099303136,1.269274765,0.741020361,0.483413407,0.371539693,2.132692748,0.412948982,1
1.915388087,0.934901961,0.212156863,0.21683213,2.01124183,1.357647059,0.365072202,0.324183007,1.757220217,0.099346405,1.272111913,0.753610108,0.457355596,0.360785199,2.082581227,0.436371841,1
1.586725178,1.327948595,0.219493154,0.160394953,2.495856354,1.926975739,0.324300603,0.349267355,2.129456939,0.137581071,2.046077894,0.864399342,0.382446517,0.40296215,2.662314866,0.336478332,1
1.745405405,1.365404116,0.229048613,0.161513514,2.57148822,1.891738741,0.324864865,0.354011333,2.107783784,0.139815091,2.045189189,0.887351351,0.393297297,0.401297297,2.665513514,0.344864865,1
1.940245478,1.31641568,0.229796528,0.170865633,2.384584435,1.782503736,0.336024978,0.353776296,2.102067183,0.142200253,2.099698536,0.91042205,0.3916882,0.417958656,2.683677864,0.366602067,1
1.601646435,1.193611219,0.216361511,0.16422492,2.579898714,1.745695364,0.32928701,0.337358785,2.0113018,0.135410986,1.682712432,0.796846658,0.402120832,0.376029022,2.538161016,0.345332775,1
1.730094655,1.231489296,0.228727077,0.173719376,2.520524822,1.718560577,0.33672049,0.351876007,2.051503341,0.133660707,1.666341871,0.820016704,0.40701559,0.381124722,2.542455457,0.35857461,1
1.868248773,1.229820713,0.234359634,0.180714675,2.463348211,1.679173916,0.343426077,0.362735457,2.032051282,0.138134503,1.721767594,0.834833606,0.40248227,0.385842881,2.539416258,0.370840153,1
1.485279358,1.060021971,0.216818136,0.177484108,2.450314591,1.584240487,0.316159251,0.341755718,1.835061894,0.132028363,1.385413182,0.694546671,0.398962864,0.342756775,2.254934761,0.340414854,1
1.662129566,1.008528785,0.226788137,0.185561682,2.407927893,1.524229502,0.339076499,0.348032564,1.91540317,0.127737934,1.422639559,0.742074431,0.422294969,0.357512061,2.324603722,0.348897312,1
1.805461902,1.075528118,0.237870165,0.195718139,2.390855599,1.507282724,0.343391773,0.358830906,1.922960216,0.137069548,1.48128793,0.771915037,0.435603506,0.361935266,2.322993931,0.383513149,1
1.335804133,0.826752938,0.248646507,0.188230009,2.397068533,1.434174039,0.311769991,0.315858973,1.663072776,0.090717021,1.242587601,0.676774483,0.437556155,0.324573226,2.037511231,0.372192273,1
1.355973997,0.843824072,0.262048986,0.196144362,2.384382407,1.445088228,0.317193454,0.327495391,1.696704775,0.105609692,1.207576777,0.674288276,0.418516028,0.338937458,2.059403721,0.352387357,1
1.342643501,0.880646443,0.260564313,0.193534198,2.325606041,1.408133528,0.329228062,0.34560869,1.683967451,0.096569082,1.206509787,0.680888498,0.421376732,0.334286343,1.991422916,0.354519463,1
1.25770235,0.826388889,0.260582011,0.21227154,2.406084656,1.667989418,0.307049608,0.322089947,1.590861619,0.10218254,1.14386423,0.628720627,0.425326371,0.308093995,1.950652742,0.323759791,1
1.343824385,0.825961074,0.255589513,0.207352552,2.368988258,1.588064983,0.316053954,0.325719801,1.620206295,0.094740228,1.1785242,0.617297011,0.466543243,0.326368686,1.969584766,0.353874636,1
1.342633638,0.821182503,0.24515302,0.201564537,2.292741548,1.597019708,0.322033898,0.331998077,1.667275098,0.093574748,1.126466754,0.646153846,0.450847458,0.331942634,1.960886571,0.349674055,1
1.171963947,1.282226133,0.239624578,0.144568311,2.396539082,2.06855844,0.283088235,0.337366183,1.704696395,0.146355771,1.318666983,0.904055977,0.331593928,0.315109108,2.063211575,0.277514231,1
1.253401573,1.27192406,0.232931727,0.152415429,2.373932092,2.050894487,0.296217701,0.323475721,1.773686182,0.148886455,1.405442517,0.94669829,0.352015978,0.333042067,2.184621146,0.297091499,1
1.302758018,1.231374531,0.238160554,0.157494072,2.327461738,1.978559053,0.298390116,0.367239388,1.818420067,0.150736356,1.453637839,0.985648321,0.360539124,0.342568326,2.227754898,0.305129165,1
1.17053896,1.113975457,0.227421206,0.159159159,2.323386598,1.871810718,0.291923502,0.315264412,1.663821716,0.14054913,1.189031136,0.851272325,0.381223329,0.322269638,2.066698277,0.311363996,1
1.189112649,1.113038764,0.238547032,0.159219635,2.380771664,1.89446101,0.294052863,0.323393874,1.652769037,0.141682479,1.173851479,0.846601636,0.369572058,0.316708622,2.056324733,0.317809943,1
1.287505953,1.167392488,0.240518962,0.157485315,2.352476864,1.89602613,0.302428957,0.331700236,1.699476107,0.142533116,1.210985871,0.885061121,0.370852516,0.32354342,2.105254802,0.330052389,1
1.078682706,0.954751131,0.228564799,0.168802997,2.274277758,1.730363151,0.289489253,0.317438218,1.548806941,0.14015547,0.989745612,0.761782686,0.38315914,0.303490436,1.845395386,0.323802011,1
1.093811203,0.985923823,0.23456352,0.193497846,2.264726757,1.751715164,0.292792793,0.31996688,1.519584802,0.143245801,1.001175088,0.774383079,0.406580494,0.30297689,1.859968664,0.325303564,1
1.156828704,1.031772575,0.242355471,0.171103395,2.285355948,1.750477783,0.294753086,0.326684185,1.514660494,0.138318204,1.012152778,0.78125,0.372878086,0.295910494,1.865933642,0.330246914,1
1.033426835,0.87572574,0.227398396,0.176951847,2.175006912,1.614735969,0.290088827,0.319878352,1.465638149,0.13422726,0.893641889,0.697054698,0.381954184,0.296166433,1.691912108,0.359747546,1
1.012640772,0.903578947,0.246315789,0.17789014,2.188631579,1.635508772,0.288899104,0.315087719,1.434153068,0.144701754,0.904159963,0.704895426,0.377384509,0.301080211,1.797517812,0.339921857,1
1.097030629,0.945804443,0.241686713,0.179565116,2.227253431,1.643837555,0.301847089,0.314419131,1.460603227,0.141927268,0.988075754,0.729717091,0.386953472,0.310731821,1.736731354,0.375964461,1
1.049778761,0.841432685,0.244780418,0.190265487,2.063714903,1.46850252,0.303926991,0.337832973,1.455199115,0.130849532,0.879977876,0.708794248,0.397123894,0.322732301,1.622511062,0.38550885,1
1.080168776,0.813090909,0.251272727,0.195499297,2.076545455,1.497818182,0.315893108,0.317818182,1.482981716,0.137272727,0.926582278,0.720956399,0.443600563,0.318987342,1.667510549,0.391561181,1
1.10486995,0.859051803,0.258282995,0.180962922,2.017755812,1.501372872,0.312396237,0.311184331,1.482567792,0.136371957,0.895960155,0.727725512,0.41615938,0.321250692,1.642778085,0.379911455,1
2.231671041,1.061181006,0.239752435,0.167629046,2.436586851,1.687550731,0.40656168,0.321174919,1.925284339,0.152597403,1.852755906,1.099300087,0.343219598,0.405861767,2.578215223,0.321959755,1
2.330987124,1.063985284,0.249030526,0.166695279,2.35472805,1.662871632,0.396909871,0.320473302,1.89304721,0.15188426,1.852532189,1.078712446,0.344806867,0.388583691,2.538025751,0.296051502,1
1.952539696,1.059452912,0.247955991,0.172558996,2.437317049,1.716362168,0.397929643,0.317856061,1.91595754,0.153628747,1.965786472,1.094043337,0.352048425,0.400561453,2.609614878,0.29967541,1
2.297211875,0.969007234,0.233225243,0.161982165,2.382140185,1.586368172,0.385822328,0.299825393,1.755841517,0.134634572,1.36471385,0.924822215,0.337509877,0.348346314,2.311999097,0.286714076,1
2.477854164,0.972905792,0.244469302,0.160599572,2.386216754,1.619189659,0.391524851,0.303007706,1.744843908,0.137211037,1.398174236,0.938465006,0.338667869,0.350050716,2.320861039,0.290318945,1
2.374415498,0.985221063,0.247516145,0.158984636,2.38065077,1.674242424,0.373747495,0.309736711,1.740480962,0.136612022,1.400356268,0.925851703,0.326987308,0.343910042,2.272322423,0.288799822,1
1.906220096,0.794703616,0.223661556,0.156117567,2.270558334,1.474050996,0.334791524,0.273427892,1.609706083,0.114126425,1.082980178,0.819548872,0.30936432,0.311961722,2.11114149,0.284347232,1
2.098985432,0.807086939,0.235929131,0.150494277,2.307869798,1.55434693,0.327783559,0.283971982,1.529786681,0.121302019,1.060483871,0.779656608,0.288241415,0.299947971,2.021331946,0.302029136,1
2.094228188,0.844375576,0.241645029,0.151946309,2.430856856,1.603484379,0.340939597,0.287461261,1.615302013,0.120110562,1.113825503,0.827651007,0.326577181,0.30590604,2.090067114,0.293691275,1
1.74578196,0.735422741,0.228342357,0.162556781,2.243440233,1.382548938,0.288935756,0.256768013,1.356748864,0.106309871,0.804510058,0.647306944,0.297534069,0.266223232,1.704737184,0.304510058,1
1.75040624,0.712916667,0.24125,0.168183295,2.240625,1.4028125,0.309554761,0.2634375,1.341403965,0.103958333,0.822554436,0.647546311,0.291680208,0.262430939,1.725544361,0.312317192,1
1.717675941,0.777029161,0.243078219,0.163011457,2.24781556,1.444467839,0.315548282,0.264448889,1.331587561,0.105695336,0.89787234,0.659574468,0.304091653,0.258428805,1.714238953,0.322094926,1
1.641724278,0.344119778,0.162641874,0.143757625,1.331924656,0.853175561,0.282025214,0.244506158,1.239528264,0.073291475,0.676087841,0.592313949,0.278161854,0.261285075,1.543920293,0.293005287,1
1.489433812,0.359249646,0.176852289,0.134968102,1.345681925,0.897475224,0.29685008,0.23666824,1.237240829,0.080344502,0.746012759,0.586523126,0.264752791,0.261164274,1.593700159,0.331140351,1
1.727673208,0.471171064,0.183717321,0.166199439,1.321952966,0.971588874,0.298157789,0.23779396,1.213055667,0.072579682,0.761914297,0.5969163,0.255106127,0.257909491,1.494393272,0.341409692,1
1.998405386,1.057311379,0.222904891,0.151311127,2.284541656,1.657213074,0.38253012,0.301794053,1.692682495,0.136102236,1.711995039,0.714121191,0.342044649,0.349929128,2.700655563,0.27303331,1
2.157357195,1.076781831,0.240541194,0.161966739,2.250495289,1.592703552,0.3890094,0.300314086,1.723336949,0.136506403,1.779284165,0.737075199,0.340925524,0.355206074,2.719902386,0.275849602,1
2.214818811,1.134680299,0.232278264,0.15709019,2.280221124,1.601829656,0.380631238,0.30477961,1.712705692,0.139327822,1.748403921,0.724934808,0.350508048,0.362377484,2.707490334,0.273086953,1
2.071156004,0.930795632,0.230390016,0.143771044,2.202371295,1.514134165,0.355443322,0.288299532,1.487093154,0.12474259,1.301683502,0.620538721,0.300224467,0.302132435,2.24365881,0.256565657,1
2.138719167,0.970633128,0.225044264,0.143358226,2.209231333,1.536723854,0.357207513,0.279198974,1.507580901,0.130594053,1.286716452,0.623783661,0.304933243,0.308327676,2.296899751,0.254582485,1
2.145155807,0.995723317,0.222387505,0.142889518,2.237944713,1.539729763,0.356260623,0.283562663,1.512974504,0.132391224,1.289518414,0.622096317,0.303116147,0.306515581,2.296430595,0.251444759,1
1.776068376,0.846937975,0.224104132,0.135185185,2.131106406,1.448913981,0.311538462,0.260644554,1.267378917,0.111660002,0.996581197,0.513390313,0.281623932,0.266096866,1.835185185,0.246296296,1
1.829759863,0.861799319,0.227392382,0.132218411,2.13425209,1.441932487,0.310748999,0.261458656,1.261149228,0.120935274,0.987707261,0.505431675,0.276586621,0.264008005,1.846340766,0.254431103,1
1.895942506,0.912149973,0.22276257,0.147926336,2.189348184,1.477919837,0.326246444,0.27060946,1.333283426,0.117107224,1.038179368,0.532864201,0.299146579,0.268153915,1.957029495,0.264261117,1
1.624288107,0.767203219,0.22334004,0.13400335,2.039839034,1.340342052,0.299329983,0.236921529,1.197822446,0.100905433,0.846901173,0.488609715,0.263149079,0.255778894,1.670184255,0.259798995,1
1.624409183,0.782141792,0.232276027,0.134199865,2.023764542,1.336680919,0.301823093,0.241026151,1.208811614,0.10649299,0.819885213,0.477380149,0.272619851,0.251350439,1.682478055,0.264854828,1
1.640282807,0.810821724,0.230062588,0.140024142,2.088835049,1.342519685,0.306432143,0.249343832,1.236075185,0.109226731,0.862390067,0.487842732,0.287635799,0.296085532,1.730125884,0.268322125,1
1.465465465,0.713332131,0.275482591,0.122747748,1.873714595,1.248060617,0.279654655,0.23434963,1.071321321,0.088219376,0.751126126,0.435435435,0.284534535,0.284346847,1.458333333,0.280780781,1
1.51973069,0.710337401,0.279612347,0.13054049,1.895190237,1.283740129,0.278847952,0.21931084,1.07892276,0.092964824,0.702449972,0.437815598,0.257153544,0.236207219,1.4630634,0.279034973,1
1.493755825,0.700349072,0.264743708,0.137185461,1.943046114,1.288076428,0.273252563,0.227264376,1.07138863,0.100128606,0.708480895,0.423112768,0.256477167,0.21584343,1.450139795,0.279403541,1
1.288436922,1.190678969,0.210156928,0.157587825,2.455800016,1.817364561,0.295263832,0.299266619,1.874839994,0.150855611,1.450433793,0.732186033,0.351443607,0.337220879,2.620822074,0.283601195,1
1.284747674,1.186467225,0.224136581,0.158584719,2.460803508,1.837575378,0.298844094,0.303547654,1.823653792,0.147309891,1.408373273,0.727516211,0.367775585,0.332252608,2.557231463,0.279954891,1
1.317940628,1.217810819,0.224454287,0.160476122,2.444479595,1.828693451,0.304603471,0.303464094,1.856159472,0.152246125,1.403413165,0.762799369,0.373010182,0.341173096,2.613796071,0.284382619,1
1.141905072,1.105544894,0.214826785,0.160598179,2.431471569,1.707302293,0.273894668,0.296939703,1.660760728,0.153014847,1.183517555,0.621423927,0.335338101,0.307379714,2.265117035,0.272756827,1
1.239278026,1.084651257,0.224959448,0.154992548,2.40338605,1.73702352,0.284153005,0.295620438,1.684716013,0.149635036,1.18082464,0.628580891,0.348898824,0.323729094,2.279516476,0.267759563,1
1.249490835,1.111814346,0.218002813,0.158180584,2.360357645,1.751959011,0.291072641,0.298372514,1.748642227,0.147177014,1.19874406,0.663781399,0.364392396,0.326544467,2.39035981,0.282077393,1
1.089622642,0.986736021,0.229128739,0.166666667,2.353576073,1.623927178,0.289504717,0.292977893,1.518671384,0.149544863,1.00884434,0.597877358,0.348663522,0.304048742,2.081761006,0.275353774,1
1.141259321,0.970839354,0.222514121,0.171085336,2.367397872,1.616708262,0.298881524,0.294496256,1.637531069,0.139498227,1.068351284,0.64084507,0.36930406,0.313173157,2.257456504,0.29908865,1
1.164593698,0.96715712,0.219784551,0.187603648,2.336836574,1.667761429,0.324834163,0.289148713,1.661069652,0.142800841,1.070273632,0.633913765,0.389718076,0.305140962,2.215588723,0.289593698,1
0.917277239,0.960292744,0.236374961,0.176790357,2.329648085,1.555434444,0.268494446,0.270943631,1.356653273,0.134848957,0.861734814,0.552588041,0.346253841,0.284329946,1.754904278,0.29827464,1
0.970790378,0.959785523,0.249329759,0.196858125,2.317457814,1.576249803,0.276877761,0.291436682,1.400589102,0.145245229,0.888316151,0.543446244,0.362542955,0.311242023,1.820569465,0.302650957,1
1.054470709,0.925866496,0.238767651,0.189619733,2.315308087,1.606386393,0.306526208,0.31097561,1.474820144,0.141848524,0.92651593,0.588129496,0.398766701,0.31012333,1.926772867,0.32065776,1
0.927424152,0.900084674,0.272861981,0.233789411,2.254445385,1.499788315,0.307257585,0.313928874,1.41820345,0.154318374,0.900654372,0.586555622,0.389649018,0.336109459,1.760261749,0.360202261,1
0.902722632,0.882735473,0.279001468,0.187180942,2.17075729,1.521711768,0.281905842,0.306901615,1.355360182,0.142437592,0.864152014,0.551616563,0.401588202,0.295235394,1.711003971,0.321043676,1
0.945649032,0.885916096,0.266909247,0.197745013,2.191566781,1.539169521,0.300664932,0.309717466,1.371783753,0.14255137,0.880890431,0.561723041,0.420352703,0.331598728,1.736918184,0.327551315,1
2.22354049,1.29705401,0.245448036,0.171939736,2.372033552,2.046849427,0.426365348,0.317716858,1.795574388,0.132416121,1.695291902,0.760922787,0.359039548,0.393314501,2.540301318,0.284463277,1
2.289146248,1.326633689,0.239833377,0.179555896,2.459932309,2.044832075,0.440371363,0.321426712,1.840735069,0.136526946,1.697741194,0.812308576,0.358824655,0.394525268,2.507369832,0.288093415,1
2.319286257,1.234464752,0.241409922,0.176063022,2.438955614,2.011697128,0.433181473,0.322767624,1.853929385,0.138276762,1.711180714,0.810364465,0.372817008,0.390470767,2.540812453,0.342160213,1
2.302514405,1.21465586,0.230201967,0.181246726,2.425059793,2.001860218,0.409638554,0.3101249,1.679544264,0.134533617,1.382399162,0.697485595,0.357124149,0.369172342,2.391566265,0.304609743,1
2.214460311,1.134340223,0.228736089,0.182040396,2.422032326,1.964493906,0.403705133,0.31054584,1.691367554,0.124735029,1.27312492,0.697285475,0.358162871,0.35777692,2.310304902,0.288305673,1
2.361907243,1.066863905,0.224720579,0.183168317,2.368047337,1.89460881,0.417274622,0.314464168,1.704533611,0.131558185,1.296248046,0.706096925,0.366076081,0.350833768,2.377410109,0.331422616,1
2.270756383,1.045040399,0.228382328,0.184358439,2.35043837,1.775313736,0.381403565,0.306171566,1.609442749,0.117758295,1.134896419,0.627589529,0.353781917,0.328569134,2.106792998,0.281194797,1
2.301470588,0.973538671,0.232706543,0.182571965,2.319748149,1.736407726,0.372653317,0.314302731,1.538642053,0.117672084,1.054599499,0.620150188,0.363110138,0.331195244,2.087765957,0.277221527,1
2.249961919,0.944591254,0.230756116,0.179741051,2.30406615,1.721677606,0.361309977,0.312846305,1.504798172,0.11985338,1.036100533,0.60624524,0.338613861,0.309215537,2.018126428,0.275095202,1
2.213877551,0.928697494,0.264854689,0.181836735,2.228615131,1.514060478,0.382244898,0.300505942,1.422857143,0.105188846,0.974897959,0.561836735,0.354897959,0.310204082,1.859591837,0.280816327,1
2.231026552,0.883932797,0.258637009,0.195065858,2.227165168,1.537387601,0.379259879,0.285021297,1.487769183,0.106956933,0.98682835,0.575371106,0.398703742,0.313192557,1.887727368,0.291239808,1
2.17243473,0.874531396,0.262535145,0.195304594,2.161199625,1.524601687,0.368346489,0.29475164,1.406800243,0.10262418,0.942319369,0.583889901,0.364703501,0.335357215,1.862780814,0.2825339,1
2.051986268,0.848154093,0.272873194,0.212604218,2.185874799,1.748796148,0.351152526,0.290208668,1.38131437,0.105617978,0.95389897,0.525747916,0.356547327,0.305296714,1.78077489,0.275380088,1
2.098587998,0.860382248,0.281341108,0.219112456,2.206997085,1.79478458,0.37065053,0.270651118,1.426878467,0.08649174,0.980584972,0.545637922,0.409228442,0.323751891,1.835854766,0.302571861,1
2.006535948,0.839561856,0.29494201,0.201161946,2.134342784,1.781572165,0.37714839,0.290914948,1.359477124,0.082152062,0.912369886,0.526506899,0.393851368,0.308157831,1.770999758,0.289518276,1
1.995039683,1.055584896,0.256183435,0.193452381,2.172476014,1.57530147,0.391286376,0.322946924,1.699570106,0.120896048,2.007440476,0.772900132,0.378968254,0.441881614,2.802662037,0.31588955,1
2.061510252,0.993273838,0.24236163,0.194365728,2.237306018,1.552248648,0.389398233,0.328263068,1.712868811,0.123093155,1.957409568,0.796299383,0.383397233,0.447824637,2.806467745,0.321386898,1
2.084189917,1.002173142,0.241928331,0.19244575,2.135045237,1.531931879,0.379507261,0.324330318,1.686164138,0.125731772,1.971365639,0.769782999,0.377630935,0.431228585,2.642600751,0.315875347,1
2.113290996,0.969729281,0.244120609,0.189725561,2.222202476,1.522836325,0.374347925,0.312126059,1.617827172,0.119009537,1.429349059,0.69097301,0.373213881,0.386822409,2.616012701,0.338738943,1
2.118834335,0.909737157,0.244205496,0.185281778,2.202150538,1.532078853,0.373171561,0.339127838,1.544959746,0.118876941,1.343009411,0.703934686,0.371243905,0.387912462,2.560607779,0.310125865,1
2.085667034,0.955462687,0.237074627,0.179492834,2.225850746,1.482746269,0.363836825,0.327104478,1.548070562,0.118268657,1.357772878,0.696582139,0.372326351,0.381477398,2.54432194,0.310253583,1
