feature_46,feature_22,feature_16,feature_8,feature_43,feature_9,feature_77,feature_18,feature_36,feature_41,feature_44,feature_32,feature_40,feature_28,feature_64,feature_54,feature_30,feature_62,feature_49,feature_57,feature_47,feature_55,feature_17,feature_3,feature_71,feature_42,feature_52,feature_34,feature_26,feature_20,feature_33,diagnosis
0.170862045,0.347172209,0.41897903,1.50900233,0.462825673,0.179834781,1.500070314,1.686083457,0.68904893,0.321965685,0.134298973,1.770599449,0.329379369,0.25672527,1.792434257,0.094642104,0.164371955,0.252003938,0.254957109,0.117283083,1.972577697,0.142314724,1.197203982,0.31095107,0.094642104,0.403728024,0.172971453,0.427028172,1.137894514,0.524465156,0.339970345,1
0.161031519,0.359416718,0.410556582,1.444239063,0.458410351,0.176422263,1.613896848,1.655781475,0.657013761,0.336414048,0.12277937,1.710002054,0.30971452,0.242349558,1.764756447,0.099140401,0.158348737,0.249283668,0.269770774,0.119054441,1.959455587,0.130372493,1.158143356,0.344629287,0.099140401,0.369069624,0.163180516,0.387348532,1.125898542,0.510166359,0.326966523,1
0.191338074,0.386132784,0.790961284,2.277491535,0.225084646,0.19446489,1.297220427,1.711026056,0.872368615,0.407478286,0.201228184,2.620197262,0.523332843,0.28764905,1.68332256,0.138655462,0.168555866,0.233484163,0.294117647,0.182546865,0.94272786,0.129411765,1.897836008,0.377741793,0.138655462,0.54659208,0.226244344,0.517297218,1.463712645,0.856469895,0.387163256,1
0.193156146,0.357399723,0.727524205,2.118810512,0.216459198,0.174688797,1.363189369,1.525172891,0.818118949,0.36473029,0.187840532,2.422959889,0.474965422,0.259197787,1.693820598,0.111362126,0.158644537,0.235149502,0.380730897,0.184186047,0.963388704,0.134219269,1.753803596,0.351590595,0.111362126,0.482710927,0.212956811,0.480359613,1.393914246,0.810511757,0.362102351,1
0.196723531,0.362520684,0.742553778,2.10728075,0.193188086,0.171400993,1.404481451,1.521097628,0.831081081,0.35452289,0.183455185,2.415471594,0.457253172,0.275096525,1.791835906,0.112036285,0.15471594,0.237544002,0.400961278,0.185824533,0.975494178,0.139859193,1.757170436,0.350110314,0.112036285,0.464423607,0.183861359,0.491174848,1.378240485,0.812327634,0.35314396,1
0.189935334,0.403767251,0.730511003,2.259045132,0.232935472,0.190973517,1.170038136,1.654792988,0.876725103,0.4000373,0.205355662,2.328422231,0.497762029,0.283289817,1.6362129,0.111507213,0.171391272,0.229646825,0.283037639,0.181976455,0.9568065,0.13753938,1.711115256,0.356396867,0.111507213,0.538791496,0.22989554,0.520887728,1.3461395,0.784222305,0.398358821,1
0.193864722,0.338897893,0.613614263,1.975688817,0.204862237,0.16191248,1.272986338,1.333063209,0.764829822,0.337439222,0.168971587,2.00713128,0.4273906,0.239222042,1.65702791,0.100578325,0.150567261,0.22864806,0.353029922,0.178610343,0.97837566,0.12672869,1.469692058,0.312479741,0.100578325,0.435008104,0.205263599,0.44165316,1.179578606,0.672447326,0.327066451,1
0.186120668,0.378698225,0.667942917,2.127044901,0.213713888,0.174556213,1.279936226,1.403411069,0.831534981,0.342151062,0.166736595,2.112077967,0.432822833,0.255482074,1.652261475,0.110682219,0.156978768,0.227993623,0.362339515,0.195435093,1.000503482,0.133506755,1.563696485,0.319700661,0.110682219,0.449356074,0.188805908,0.482944657,1.251827358,0.717020536,0.36407936,1
0.19159497,0.397997205,0.692594318,2.091057289,0.281089893,0.182114578,1.178248401,1.671169073,0.909874243,0.433628319,0.1732848,2.078947368,0.505822077,0.266884024,1.562761968,0.104897419,0.187936656,0.237480697,0.243437017,0.167218178,0.954555482,0.135120229,1.655798789,0.387750349,0.104897419,0.55193293,0.223472314,0.556823475,1.267582673,0.772706102,0.4035864,1
0.190073322,0.37760181,0.654751131,2.045475113,0.25520362,0.176696833,1.219966159,1.516289593,0.883936652,0.413800905,0.159954879,2.043438914,0.484162896,0.264253394,1.611957135,0.112351946,0.181900452,0.236999436,0.323068246,0.159052453,0.963338973,0.147772138,1.580316742,0.349773756,0.112351946,0.554298643,0.213987592,0.530769231,1.261312217,0.743438914,0.381447964,1
0.18697479,0.353885135,0.615498311,1.940878378,0.228673986,0.168074324,1.246130031,1.347339527,0.836993243,0.349873311,0.15247678,1.910261824,0.421030405,0.244721284,1.582706767,0.1036046,0.16722973,0.231203008,0.312030075,0.153803627,0.937748784,0.121295887,1.475717905,0.308488176,0.1036046,0.448902027,0.186532508,0.505489865,1.17504223,0.685388514,0.357896959,1
0.190762503,0.375512435,0.614648811,1.783820716,0.318939601,0.178190763,1.077480186,1.393823449,0.891773709,0.441104127,0.165345723,1.766329598,0.491117792,0.258540585,1.574883848,0.10426346,0.179557256,0.245285597,0.251571468,0.164252528,0.98305548,0.132959825,1.424706204,0.320852692,0.10426346,0.547144028,0.249931675,0.573927303,1.094014758,0.660836294,0.399836021,1
0.193504367,0.426177679,0.699019918,2.082832754,0.39203288,0.202023396,1.144377729,1.531773633,1.035093266,0.5042681,0.15010917,2.034144799,0.562440721,0.306670882,1.554312227,0.097980349,0.21877964,0.255049127,0.29121179,0.155977074,0.929039301,0.125545852,1.640847297,0.384445147,0.097980349,0.596901676,0.198826419,0.651596586,1.314890926,0.742333228,0.447992412,1
0.192989865,0.365399947,0.588094605,1.800956683,0.30029232,0.178049429,1.238457207,1.216848259,0.854371512,0.410045177,0.152730856,1.705022588,0.450969971,0.247408982,1.584881757,0.110078829,0.183630082,0.244650901,0.313907658,0.161317568,0.958333333,0.132460586,1.352112676,0.304278501,0.110078829,0.478341749,0.191722973,0.552218974,1.117193728,0.609619984,0.386925326,1
0.17908332,0.335985312,0.551713586,1.414932681,0.330171359,0.1624847,0.981414396,1.260097919,0.82619339,0.485312118,0.156717593,1.421052632,0.480110159,0.238066095,1.402583084,0.075444952,0.177172583,0.245077965,0.170105528,0.142699638,0.902031816,0.113718696,1.222766218,0.29130967,0.075444952,0.549571603,0.211529375,0.564565483,0.971848225,0.593329253,0.382802938,1
0.180364567,0.345448799,0.555941846,1.487357775,0.340391909,0.162136536,0.994403582,1.213021492,0.882743363,0.455436157,0.135913016,1.512958281,0.474399494,0.248735777,1.403901503,0.091461465,0.187737042,0.233290694,0.232651103,0.143428206,0.853693636,0.12120243,1.261694058,0.316055626,0.091461465,0.520859671,0.204349217,0.586599241,0.961125158,0.616940582,0.408343869,1
0.183887342,0.349308756,0.532411674,1.462365591,0.32688172,0.169892473,1.030948092,1.125960061,0.871889401,0.428571429,0.142459473,1.421198157,0.459293395,0.238095238,1.42492222,0.09317177,0.185560676,0.235467496,0.239233666,0.136400851,0.890453578,0.125102342,1.205529954,0.287250384,0.09317177,0.494930876,0.199115769,0.566513057,0.976036866,0.568970814,0.361290323,1
0.172713362,0.400675929,1.008636876,1.765114532,0.214513706,0.232256853,1.649982724,1.603736388,0.799380398,0.368757041,0.248877042,2.747559144,0.488265115,0.322474653,2.221383089,0.148773385,0.16804356,0.303667506,0.676686905,0.353719335,0.605804827,0.185793968,2.128989861,0.446958318,0.148773385,0.527037176,0.150501012,0.537645513,1.533420954,1.028539241,0.358148704,1
0.167280302,0.414830991,1.04101785,1.807823775,0.234523357,0.259020129,1.63898847,1.854728447,0.823205469,0.388340296,0.248037981,2.801842005,0.506551462,0.332985188,2.215773665,0.14766011,0.172901633,0.320414688,0.637341343,0.34308691,0.61268288,0.18922585,2.196448918,0.464963919,0.14766011,0.537124953,0.158657107,0.561716673,1.563330801,1.042821876,0.395366502,1
0.182244292,0.410921437,1.056587758,1.783551825,0.235216448,0.258794681,1.564924819,1.956427426,0.867207394,0.405639913,0.236124002,2.856078468,0.539469961,0.340375365,2.098199369,0.14316874,0.17089503,0.313996659,0.590310006,0.335483572,0.603165027,0.18275478,2.238517401,0.470055645,0.14316874,0.574931623,0.168043438,0.573139677,1.579741583,1.05856833,0.383853626,1
0.166144601,0.405947864,0.86219557,2.312324073,0.202056052,0.209154326,1.68222208,1.661240974,0.76135112,0.354546567,0.230262737,2.418431037,0.467751805,0.292497858,2.207185323,0.140062648,0.165830376,0.292143451,0.598989964,0.292974493,0.724477402,0.181998338,1.949822543,0.393464692,0.140062648,0.479133521,0.15687528,0.521478399,1.473626239,0.939909436,0.342430547,1
0.169221997,0.416101482,0.897261994,2.375282592,0.217030897,0.218538056,1.660352255,1.861592565,0.792514444,0.387967847,0.236061835,2.564556644,0.496232102,0.308590806,2.212113533,0.140775469,0.173700075,0.313862139,0.576849975,0.301951343,0.731500253,0.18385707,1.998116051,0.411203215,0.140775469,0.500879176,0.16662443,0.560035167,1.53089676,0.979276564,0.360085406,1
0.172556919,0.424325674,0.933316683,2.406218781,0.231768232,0.221028971,1.61081609,1.983516484,0.85964036,0.406218781,0.227919185,2.576048951,0.529220779,0.321303696,2.085820668,0.138192028,0.171328671,0.318195691,0.529756455,0.298297015,0.73362632,0.179515351,2.035589411,0.421203796,0.138192028,0.532342657,0.175059513,0.573801199,1.537337662,1.000874126,0.366883117,1
0.172382342,0.396494907,0.752846016,2.481426004,0.192480527,0.190832834,1.727380518,1.594967046,0.763031756,0.357549431,0.214976286,2.225134811,0.460155782,0.284451768,2.257022984,0.132068588,0.164619533,0.303265232,0.577617658,0.263681138,0.776267785,0.173659248,1.760934691,0.363541043,0.132068588,0.46929299,0.176030646,0.512432594,1.38241462,0.84182145,0.340023966,1
0.169865643,0.414841098,0.802992903,2.549676026,0.2108917,0.200401111,1.650846275,1.849892009,0.78771984,0.387226165,0.207468156,2.366244986,0.491977785,0.301758716,2.188536032,0.133310068,0.166615242,0.320799162,0.520851509,0.257895655,0.740359449,0.167771768,1.850663376,0.385529158,0.133310068,0.478093181,0.174576863,0.551835853,1.438136378,0.892780006,0.350200555,1
0.175366418,0.424336489,0.842309483,2.6034456,0.217910911,0.195405867,1.555326991,1.995498991,0.849914636,0.412851156,0.206994086,2.387552382,0.529411765,0.321434115,2.128739179,0.127624925,0.17305603,0.312676781,0.485214708,0.257992629,0.748350047,0.188480329,1.91292876,0.39158777,0.127624925,0.523513891,0.195765835,0.578922862,1.458016452,0.916188111,0.375756635,1
0.181935333,0.430232558,0.759054518,2.749142204,0.211780404,0.208921083,1.655576382,1.685093404,0.815287838,0.39306138,0.202085286,2.191574533,0.479603507,0.309569196,2.216377694,0.135074977,0.190240183,0.313378632,0.551077788,0.241682287,0.785731022,0.175726336,1.821768967,0.370568052,0.135074977,0.48532215,0.175843486,0.550133435,1.437094929,0.845215402,0.356080823,1
0.177423086,0.443458561,0.77024731,2.746837833,0.212573155,0.20841986,1.681702521,1.856333774,0.828204644,0.407211629,0.197085357,2.240513498,0.492920521,0.295827827,2.188295165,0.126185519,0.184821597,0.330326162,0.52475133,0.245662734,0.815752949,0.185287994,1.8274495,0.38436851,0.126185519,0.492731735,0.186213278,0.570889183,1.436284689,0.883518973,0.39116481,1
0.179955947,0.443772444,0.812133812,2.758079758,0.216594217,0.208278208,1.585792952,1.997731998,0.856170856,0.434889435,0.194162996,2.207900208,0.524853525,0.307125307,2.081277533,0.129845815,0.183519184,0.331057269,0.442951542,0.235792952,0.780726872,0.185352423,1.857871858,0.383670384,0.129845815,0.542997543,0.195154185,0.593649594,1.435267435,0.88962389,0.3997354,1
0.172604253,0.443710119,0.710118505,2.586144029,0.189835916,0.220601641,1.615575808,1.623518687,0.817228806,0.383090246,0.185584093,2.076800365,0.477666363,0.295578851,2.098729633,0.129798398,0.197356427,0.308478321,0.529549848,0.228666114,0.785832643,0.168461751,1.718322698,0.36030082,0.129798398,0.434822242,0.171775753,0.529854148,1.403372835,0.80515041,0.353691887,1
0.173009917,0.483413407,0.741020361,2.592541752,0.20979181,0.244566461,1.561913696,1.767787692,0.858156028,0.412948982,0.182792817,2.132692748,0.489132922,0.306566003,2.066604128,0.113106406,0.196064974,0.333556687,0.482980434,0.217770035,0.778745645,0.163361029,1.765042324,0.371539693,0.113106406,0.482955845,0.179174484,0.590711508,1.406085564,0.842598948,0.373369938,1
0.176601307,0.457355596,0.753610108,2.576940433,0.197879061,0.199232852,1.530457516,1.915388087,0.88898917,0.436371841,0.179869281,2.082581227,0.527075812,0.324458484,2.01124183,0.114379085,0.189305054,0.331633987,0.442745098,0.210588235,0.775163399,0.165620915,1.757220217,0.360785199,0.114379085,0.528880866,0.197908497,0.588898917,1.397563177,0.861687726,0.379738267,1
0.177516214,0.382446517,0.864399342,1.892484915,0.183104772,0.198354361,1.680398751,1.586725178,0.794624246,0.336478332,0.247357675,2.662314866,0.478551838,0.281952825,2.495856354,0.149351429,0.151727921,0.311554168,0.534110017,0.297862119,0.900372328,0.20021619,2.129456939,0.40296215,0.149351429,0.459791552,0.17024982,0.509599561,1.450246846,0.948546352,0.337356007,1
0.177214435,0.393297297,0.887351351,1.854378378,0.187459459,0.205081081,1.720906651,1.745405405,0.800216216,0.344864865,0.255174471,2.665513514,0.478594595,0.284216216,2.57148822,0.143155383,0.148756757,0.334685356,0.521085595,0.305099911,0.874500447,0.197494781,2.107783784,0.401297297,0.143155383,0.455135135,0.166954966,0.516540541,1.430162162,0.950810811,0.337621622,1
0.184331532,0.3916882,0.91042205,1.832041344,0.199612403,0.210594315,1.645763881,1.940245478,0.829888028,0.366602067,0.248361881,2.683677864,0.507859604,0.295327304,2.384584435,0.140878262,0.15040913,0.307793999,0.519772388,0.288309001,0.848373376,0.19628693,2.102067183,0.417958656,0.140878262,0.493432386,0.17547994,0.547911283,1.460594315,0.981696813,0.351851852,1
0.171562135,0.402120832,0.796846658,2.663038928,0.182363611,0.190037673,1.699259836,1.601646435,0.798102414,0.345332775,0.236384885,2.538161016,0.471885029,0.282544998,2.579898714,0.151928321,0.163666806,0.309154655,0.50377873,0.272536034,0.925126607,0.189871445,2.0113018,0.376029022,0.151928321,0.467001535,0.163537203,0.520022325,1.419143296,0.858099623,0.329426538,1
0.176244917,0.40701559,0.820016704,2.652561247,0.182488864,0.198496659,1.705363309,1.730094655,0.806514477,0.35857461,0.229033991,2.542455457,0.486219376,0.278953229,2.520524822,0.148776184,0.153814031,0.316274074,0.498810711,0.264789381,0.910764981,0.196808103,2.051503341,0.381124722,0.148776184,0.45935412,0.173405969,0.528396437,1.423023385,0.886553452,0.339643653,1
0.183145472,0.40248227,0.834833606,2.652073104,0.180714675,0.197081288,1.68242681,1.868248773,0.831696672,0.370840153,0.228912928,2.539416258,0.507092199,0.288052373,2.463348211,0.154020728,0.153436989,0.329525683,0.514411075,0.274982979,0.935244724,0.199182994,2.032051282,0.385842881,0.154020728,0.489907256,0.191239882,0.539689034,1.417075832,0.89893617,0.348199673,1
0.169180066,0.398962864,0.694546671,2.724322516,0.171462027,0.183506189,1.653051034,1.485279358,0.777350284,0.340414854,0.214021772,2.254934761,0.446637671,0.266142523,2.450314591,0.103565365,0.159417866,0.30740038,0.472585639,0.226905023,0.950364526,0.183860981,1.835061894,0.342756775,0.103565365,0.429742389,0.184260461,0.495817999,1.307795249,0.800434928,0.319839411,1
0.167183563,0.422294969,0.742074431,2.77911785,0.179186768,0.19314266,1.653808878,1.662129566,0.814093728,0.348897312,0.21302578,2.324603722,0.477084769,0.303928325,2.407927893,0.143438651,0.178669883,0.342798992,0.482942431,0.23929056,0.921593332,0.189571622,1.91540317,0.357512061,0.143438651,0.457270848,0.181624346,0.528945555,1.372157133,0.835802895,0.339593384,1
0.193016302,0.435603506,0.771915037,2.754551585,0.181557653,0.1908294,1.607118742,1.805461902,0.838334457,0.383513149,0.210957847,2.322993931,0.496797033,0.280681052,2.390855599,0.14642616,0.163182738,0.362207003,0.507668564,0.237387865,0.953795698,0.193112762,1.922960216,0.361935266,0.14642616,0.486176669,0.204591492,0.53927849,1.334962913,0.847774781,0.340357384,1
0.16585237,0.437556155,0.676774483,2.618598383,0.17228212,0.206199461,1.739865311,1.335804133,0.784591195,0.372192273,0.194770897,2.037511231,0.442722372,0.276055705,2.397068533,0.122540605,0.189577718,0.306087416,0.548395616,0.204014261,0.894361548,0.165984418,1.663072776,0.324573226,0.122540605,0.406334232,0.162551169,0.5024708,1.26819407,0.751347709,0.347484277,1
0.175138267,0.418516028,0.674288276,2.672046626,0.180452813,0.204662632,1.718461944,1.355973997,0.779197489,0.352387357,0.19291546,2.059403721,0.445415826,0.282223717,2.384382407,0.128127469,0.201524322,0.324993416,0.549644456,0.230576771,0.907426916,0.182775876,1.696704775,0.338937458,0.128127469,0.425689307,0.162628391,0.513113652,1.260479713,0.736830307,0.343196593,1
0.172340707,0.421376732,0.680888498,2.64438091,0.177039806,0.196613152,1.690157637,1.342643501,0.773477018,0.354519463,0.191151146,1.991422916,0.447327909,0.283923466,2.325606041,0.126506822,0.172201452,0.357928202,0.546165055,0.195522586,0.90952444,0.181083587,1.683967451,0.334286343,0.126506822,0.447107983,0.167704332,0.501869364,1.288102045,0.736089729,0.337585221,1
0.169808201,0.425326371,0.628720627,2.548563969,0.174673629,0.204960836,1.73015873,1.25770235,0.765796345,0.323759791,0.185350529,1.950652742,0.420626632,0.283028721,2.406084656,0.131944444,0.202349869,0.353505291,0.527116402,0.201554233,0.940806878,0.197089947,1.590861619,0.308093995,0.131944444,0.404699739,0.181382275,0.480156658,1.29843342,0.74229765,0.352480418,1
0.169213447,0.466543243,0.617297011,2.633430309,0.181433483,0.206559111,1.633585331,1.343824385,0.798201534,0.353874636,0.183850732,1.969584766,0.45517059,0.293573129,2.368988258,0.131253016,0.195979899,0.327006595,0.529676693,0.196879524,0.905742319,0.172912981,1.620206295,0.326368686,0.131253016,0.417878868,0.17966865,0.494049193,1.302036498,0.730759058,0.340650622,1
0.169524115,0.450847458,0.646153846,2.612516297,0.190612777,0.200521512,1.613042782,1.342633638,0.766883963,0.349674055,0.190674571,1.960886571,0.433376793,0.324902216,2.292741548,0.129626662,0.197131682,0.366768146,0.509053036,0.190514341,0.88831918,0.180740266,1.667275098,0.331942634,0.129626662,0.398696219,0.18170165,0.483181226,1.24589309,0.739765319,0.349413299,1
0.158747617,0.331593928,0.904055977,3.391129032,0.146940228,0.17955408,1.817861857,1.171963947,0.721062619,0.277514231,0.223273207,2.063211575,0.457542694,0.258657495,2.396539082,0.138143423,0.136385199,0.28977856,0.45035929,0.215207508,0.892726206,0.173852471,1.704696395,0.315109108,0.138143423,0.381404175,0.157867723,0.432281784,1.063804554,0.774549336,0.293643264,1
0.158086893,0.352015978,0.94669829,3.513543877,0.156409936,0.189239795,1.769404892,1.253401573,0.775683435,0.297091499,0.217597663,2.184621146,0.481462988,0.272000999,2.373932092,0.136911281,0.139058794,0.317196057,0.444249726,0.220518437,0.876159182,0.172690763,1.773686182,0.333042067,0.136911281,0.403570091,0.163563344,0.46074148,1.12570216,0.809511921,0.31456747,1
0.159688132,0.360539124,0.985648321,3.511543741,0.15849245,0.181579933,1.723144672,1.302758018,0.765755647,0.305129165,0.218307826,2.227754898,0.489579433,0.268813179,2.327461738,0.134709789,0.141020841,0.300750794,0.435677159,0.205457696,0.874314178,0.17412648,1.818420067,0.342568326,0.134709789,0.412829153,0.16250361,0.466242356,1.140771247,0.82366155,0.319231249,1
0.149995586,0.381223329,0.851272325,3.867235657,0.174174174,0.183657342,1.682969895,1.17053896,0.756756757,0.311363996,0.196433301,2.066698277,0.465307413,0.258100205,2.323386598,0.137724022,0.149201833,0.290721285,0.413701775,0.196080162,0.861657985,0.166769665,1.663821716,0.322269638,0.137724022,0.402718508,0.16456255,0.476055002,1.077287814,0.740319267,0.314683104,1
0.158850637,0.369572058,0.846601636,3.844398993,0.168974198,0.175739459,1.753591759,1.189112649,0.741976086,0.317809943,0.202674618,2.056324733,0.471837634,0.262586532,2.380771664,0.142314991,0.1406545,0.311737598,0.410228608,0.208276859,0.860124695,0.176109153,1.652769037,0.316708622,0.142314991,0.406230334,0.166260052,0.472781624,1.085745752,0.729389553,0.313876652,1
0.16231174,0.370852516,0.885061121,3.859183997,0.175583426,0.180346087,1.72409726,1.287505953,0.771709795,0.330052389,0.201415351,2.105254802,0.489125258,0.263851405,2.352476864,0.139539104,0.143673599,0.322355289,0.407729995,0.199872981,0.87143894,0.173561967,1.699476107,0.32354342,0.139539104,0.41689157,0.164942842,0.487061438,1.098745833,0.754722972,0.322590887,1
0.153382063,0.38315914,0.761782686,3.681325182,0.188917373,0.18339578,1.626290753,1.078682706,0.751331098,0.323802011,0.186680589,1.845395386,0.464602642,0.256162493,2.274277758,0.133658197,0.15795701,0.310592876,0.370808679,0.201879568,0.828170321,0.155586495,1.548806941,0.303490436,0.133658197,0.403667916,0.159879336,0.484519819,1.012817985,0.682902781,0.318674818,1
0.158977999,0.406580494,0.774383079,3.69800235,0.189385037,0.180963572,1.61497516,1.093811203,0.74951038,0.325303564,0.186184055,1.859968664,0.464943204,0.262044653,2.264726757,0.139105749,0.157853506,0.316181689,0.381476224,0.188549799,0.859593092,0.176129643,1.519584802,0.30297689,0.139105749,0.408343126,0.155665957,0.498237368,0.999216608,0.686839013,0.318448884,1
0.161490683,0.372878086,0.78125,3.71412037,0.188078704,0.175154321,1.586359293,1.156828704,0.763117284,0.330246914,0.181199236,1.865933642,0.470871914,0.250771605,2.285355948,0.139154324,0.150848765,0.329431438,0.372551362,0.175585284,0.883301481,0.175346393,1.514660494,0.295910494,0.139154324,0.408564815,0.160774009,0.453703704,0.984375,0.671103395,0.323302469,1
0.155792093,0.381954184,0.697054698,3.471482001,0.201963534,0.184431978,1.538291402,1.033426835,0.771154745,0.359747546,0.162427426,1.691912108,0.467741935,0.251051893,2.175006912,0.140586121,0.179756896,0.303013547,0.340060824,0.188830523,0.830522532,0.156068565,1.465638149,0.296166433,0.140586121,0.471014493,0.158142107,0.502337541,0.988312295,0.615708275,0.316503039,1
0.163087719,0.377384509,0.704895426,3.416226155,0.193288899,0.176281315,1.577964912,1.012640772,0.761204321,0.339921857,0.174596491,1.797517812,0.453918639,0.248448632,2.188631579,0.14077193,0.163640542,0.31522807,0.341052632,0.171649123,0.871719298,0.154245614,1.434153068,0.301080211,0.14077193,0.407032866,0.166035088,0.503332567,0.959089864,0.666283613,0.323833601,1
0.158200085,0.386953472,0.729717091,3.452887538,0.213467384,0.17512275,1.547757181,1.097030629,0.784428338,0.375964461,0.166407245,1.736731354,0.468552724,0.256254384,2.227253431,0.142210273,0.160626607,0.321918777,0.346257252,0.167963775,0.854393661,0.172916372,1.460603227,0.310731821,0.142210273,0.428805237,0.180557521,0.517418751,0.975450082,0.650222118,0.32592939,1
