feature_41,feature_53,feature_61,feature_16,feature_6,feature_67,feature_68,feature_38,feature_23,feature_32,feature_77,feature_63,feature_58,feature_4,feature_72,feature_46,feature_15,feature_45,feature_26,feature_18,feature_59,feature_51,feature_33,feature_54,target
0.35452289,0.186704576,0.388302193,0.742553778,0.20532267,0.713850528,0.174248578,0.457391065,0.165609487,2.415471594,1.404481451,1.14798267,0.133563499,2.467733039,,0.196723531,0.894373966,0.885729759,1.378240485,1.521097628,0.230232873,0.098361766,0.35314396,0.112036285,1
0.4000373,0.188028519,0.36345548,0.730511003,0.228086535,0.67924059,0.195655778,0.503543454,0.18537859,2.328422231,1.170038136,1.148731554,0.130658266,2.563222678,,0.189935334,0.895188363,0.890399602,1.3461395,1.654792988,0.22641353,0.117476372,0.398358821,0.111507213,1
0.337439222,0.182549661,0.364428799,0.613614263,0.195786062,0.685692733,0.188165284,0.409562399,0.158184765,2.00713128,1.272986338,1.102087,0.14231833,2.164181524,,0.193864722,0.768557536,0.85944179,1.179578606,1.333063209,0.236191434,0.100159249,0.327066451,0.100578325,1
0.342151062,0.182092809,0.386842326,0.667942917,0.206926558,0.702525803,0.179575396,0.416637661,0.173512008,2.112077967,1.279936226,1.102290845,0.131408912,2.285938044,,0.186120668,0.831360947,0.857766216,1.251827358,1.403411069,0.224888814,0.089955526,0.36407936,0.110682219,1
0.433628319,0.193470108,0.367196117,0.692594318,0.258500233,0.679020516,0.194352526,0.505356311,0.197019096,2.078947368,1.178248401,1.116589455,0.130266931,2.437587331,,0.19159497,0.900791803,0.804103243,1.267582673,1.671169073,0.200419148,0.113059784,0.4035864,0.104897419,1
0.413800905,0.181725888,0.349125776,0.654751131,0.221493213,0.691483362,0.192329385,0.446832579,0.184162896,2.043438914,1.219966159,1.062380147,0.14393683,2.308371041,,0.190073322,0.85,0.768527919,1.261312217,1.516289593,0.215454033,0.096559504,0.381447964,0.112351946,1
0.349873311,0.166850951,0.366430783,0.615498311,0.216427365,0.683989385,0.181888545,0.406461149,0.166173986,1.910261824,1.246130031,1.060039805,0.129478107,2.157728041,,0.18697479,0.794552365,0.717713401,1.17504223,1.347339527,0.216718266,0.086023883,0.357896959,0.1036046,1
0.441104127,0.169171905,0.400792566,0.614648811,0.237769882,0.677234217,0.218912271,0.494124078,0.192948893,1.766329598,1.077480186,1.045777535,0.099754031,2.19786827,,0.190762503,0.822629134,0.787100301,1.094014758,1.393823449,0.193222192,0.121754578,0.399836021,0.10426346,1
0.5042681,0.165938865,0.413891921,0.699019918,0.288017705,0.657068777,0.177128821,0.550742966,0.241226684,2.034144799,1.144377729,1.031386463,0.133324236,2.482137212,,0.193504367,0.934555801,0.746724891,1.314890926,1.531773633,0.19268559,0.095387555,0.447992412,0.097980349,1
0.410045177,0.154279279,0.406109234,0.588094605,0.251660909,0.688344595,0.181869369,0.439808663,0.193994154,1.705022588,1.238457207,1.045326577,0.137528153,2.053414829,,0.192989865,0.774647887,0.740990991,1.117193728,1.216848259,0.204673423,0.086148649,0.386925326,0.110078829,1
0.485312118,0.155930068,0.372814616,0.551713586,0.215422277,0.620412663,0.225862341,0.486842105,0.188188494,1.421052632,0.981414396,0.945818239,0.117341314,1.913402693,,0.17908332,0.732864137,0.704835407,0.971848225,1.260097919,0.162860293,0.118601355,0.382802938,0.075444952,1
0.455436157,0.152542373,0.342500799,0.555941846,0.250632111,0.619923249,0.182283339,0.500316056,0.191845765,1.512958281,0.994403582,0.96642149,0.13559322,1.957016435,,0.180364567,0.76517067,0.684521906,0.961125158,1.213021492,0.179245283,0.090502079,0.408343869,0.091461465,1
0.428571429,0.146880629,0.388570493,0.532411674,0.223041475,0.640412641,0.174553791,0.470660522,0.19109063,1.421198157,1.030948092,1.020140822,0.128541019,1.892165899,,0.183887342,0.727803379,0.62682168,0.976036866,1.125960061,0.172588832,0.081218274,0.361290323,0.09317177,1
0.368757041,0.202872797,0.571351004,1.008636876,0.197897109,0.833703539,0.211461573,0.538302666,0.175835524,2.747559144,1.649982724,1.788785231,0.119354361,2.930717236,0.120884545,0.172713362,1.083176868,1.223801767,1.533420954,1.603736388,0.22079076,0.135248532,0.358148704,0.148773385,1
0.388340296,0.205745567,0.569082453,1.04101785,0.202810482,0.838387753,0.222265284,0.563520699,0.180972275,2.801842005,1.63898847,1.763879469,0.124939444,2.992688948,0.128960372,0.167280302,1.122293961,1.216306559,1.563330801,1.854728447,0.215579886,0.130801279,0.395366502,0.14766011,1
0.405639913,0.208975311,0.537033599,1.056587758,0.205130623,0.806385743,0.227445703,0.598415543,0.191738187,2.856078468,1.564924819,1.672823464,0.120614442,3.073847024,0.129153518,0.182244292,1.135150429,1.200436235,1.579741583,1.956427426,0.200900316,0.122888435,0.383853626,0.14316874,1
0.354546567,0.202582625,0.571437704,0.86219557,0.218210745,0.844211468,0.207185323,0.468363725,0.175376331,2.418431037,1.68222208,1.65134565,0.122610752,2.606780076,0.127660935,0.166144601,0.959980419,1.15195295,1.473626239,1.661240974,0.207313175,0.124912101,0.342430547,0.140062648,1
0.387967847,0.2093259,0.55993411,0.897261994,0.223687516,0.854092752,0.213443994,0.503014318,0.182115046,2.564556644,1.660352255,1.629054739,0.131208819,2.757975383,0.121388748,0.169221997,1.006154233,1.149328434,1.53089676,1.861592565,0.207108464,0.124619868,0.360085406,0.140775469,1
0.406218781,0.214368553,0.54696942,0.933316683,0.233016983,0.82530672,0.222425685,0.538211788,0.203046953,2.576048951,1.61081609,1.54532137,0.128731002,2.831168831,0.126838796,0.172556919,1.049575425,1.118903742,1.537337662,1.983516484,0.196911433,0.122993347,0.366883117,0.138192028,1
0.357549431,0.200109449,0.547154323,0.752846016,0.229179149,0.867201751,0.220722364,0.44367885,0.174206111,2.225134811,1.727380518,1.566399124,0.135625684,2.456261234,0.119937979,0.172382342,0.876123427,1.084002189,1.38241462,1.594967046,0.203301715,0.124407151,0.340023966,0.132068588,1
0.387226165,0.207206421,0.507154074,0.802992903,0.23742672,0.848106788,0.206508463,0.476858994,0.185128047,2.366244986,1.650846275,1.496859187,0.145611586,2.573125579,0.120310592,0.169865643,0.923788954,1.026522422,1.438136378,1.849892009,0.189844704,0.120048857,0.350200555,0.133310068,1
0.412851156,0.209651153,0.488128911,0.842309483,0.246624243,0.82454787,0.217879489,0.518392053,0.220549433,2.387552382,1.555326991,1.475357847,0.126167824,2.667701381,0.120939402,0.175366418,0.978891821,1.070797977,1.458016452,1.995498991,0.187537499,0.122310791,0.375756635,0.127624925,1
0.39306138,0.202085286,0.546860356,0.759054518,0.266488753,0.915417057,0.223523899,0.445672894,0.193671369,2.191574533,1.655576382,1.499297095,0.144564199,2.503049943,0.126522962,0.181935333,0.893823866,0.983950328,1.437094929,1.685093404,0.183223993,0.118673852,0.356080823,0.135074977,1
0.407211629,0.215244043,0.54661115,0.77024731,0.257126675,0.904811474,0.21987046,0.482537285,0.198602983,2.240513498,1.681702521,1.495951885,0.144922508,2.545403058,0.132431182,0.177423086,0.919388333,0.995373583,1.436284689,1.856333774,0.188989128,0.125607217,0.39116481,0.126185519,1
0.434889435,0.219273128,0.493722467,0.812133812,0.259119259,0.86784141,0.225881057,0.508599509,0.207144207,2.207900208,1.585792952,1.406387665,0.137555066,2.624645625,0.121585903,0.179955947,0.96012096,0.99030837,1.435267435,1.997731998,0.174889868,0.115528634,0.3997354,0.129845815,1
0.383090246,0.188207677,0.555233361,0.710118505,0.278714676,0.923777962,0.223418945,0.433682771,0.198040109,2.076800365,1.615575808,1.456365645,0.132283899,2.392889699,0.109085888,0.172604253,0.871467639,0.934824634,1.403372835,1.623518687,0.177022922,0.12054681,0.353691887,0.129798398,1
0.412948982,0.187215224,0.508978826,0.741020361,0.278197209,0.883945323,0.220316269,0.454815832,0.215282544,2.132692748,1.561913696,1.394398285,0.122085232,2.472660718,0.123425355,0.173009917,0.896133608,0.951755562,1.406085564,1.767787692,0.170195658,0.106807826,0.373369938,0.113106406,1
0.436371841,0.197254902,0.496732026,0.753610108,0.287229242,0.858431373,0.212156863,0.48465704,0.21683213,2.082581227,1.530457516,1.357647059,0.13254902,2.538808664,0.124575163,0.176601307,0.92599278,0.934901961,1.397563177,1.915388087,0.155686275,0.105490196,0.379738267,0.114379085,1
0.336478332,0.205741052,0.606834014,0.864399342,0.192320351,0.92679558,0.219493154,0.485353812,0.160394953,2.662314866,1.680398751,1.926975739,0.130554888,2.933516182,,0.177516214,1.051563357,1.327948595,1.450246846,1.586725178,0.237148691,0.106713908,0.337356007,0.149351429,1
0.344864865,0.215090963,0.617834775,0.887351351,0.192540541,0.933373099,0.229048613,0.496432432,0.161513514,2.665513514,1.720906651,1.891738741,0.133074858,2.919243243,,0.177214435,1.074594595,1.365404116,1.430162162,1.745405405,0.238950194,0.105219207,0.337621622,0.143155383,1
0.366602067,0.20841476,0.573514197,0.91042205,0.201012059,0.895160363,0.229796528,0.54543497,0.170865633,2.683677864,1.645763881,1.782503736,0.127370962,2.92581826,,0.184331532,1.115094746,1.31641568,1.460594315,1.940245478,0.224106219,0.106046672,0.351851852,0.140878262,1
0.345332775,0.199532528,0.598987145,0.796846658,0.22673364,0.916244644,0.216361511,0.45876936,0.16422492,2.538161016,1.699259836,1.745695364,0.132606155,2.915585322,,0.171562135,1.015766709,1.193611219,1.419143296,1.601646435,0.240514219,0.105259057,0.329426538,0.151928321,1
0.35857461,0.212077035,0.587508632,0.820016704,0.22188196,0.92212077,0.228727077,0.469933185,0.173719376,2.542455457,1.705363309,1.718560577,0.140566255,2.913557906,,0.176244917,1.043847439,1.231489296,1.423023385,1.730094655,0.185835955,0.10319957,0.339643653,0.148776184,1
0.370840153,0.214917921,0.558438611,0.834833606,0.21685761,0.905060897,0.234359634,0.502318603,0.180714675,2.539416258,1.68242681,1.679173916,0.128375823,2.904391708,,0.183145472,1.058237861,1.229820713,1.417075832,1.868248773,0.204251456,0.103411756,0.348199673,0.154020728,1
0.340414854,0.192050335,0.568660741,0.694546671,0.228839077,0.875162289,0.216818136,0.425727668,0.177484108,2.254934761,1.653051034,1.584240487,0.140816938,2.635162262,,0.169180066,0.94061559,1.060021971,1.307795249,1.485279358,0.24288425,0.098571857,0.319839411,0.103565365,1
0.348897312,0.198197325,0.540027137,0.742074431,0.232253618,0.846191122,0.226788137,0.448311509,0.185561682,2.324603722,1.653808878,1.524229502,0.142760225,2.731909028,,0.167183563,0.995864921,1.008528785,1.372157133,1.662129566,0.226788137,0.098856368,0.339593384,0.143438651,1
0.383513149,0.205170252,0.523198611,0.771915037,0.243256912,0.849040224,0.237870165,0.467127444,0.195718139,2.322993931,1.607118742,1.507282724,0.145075721,2.732636548,,0.193016302,1.01146325,1.075528118,1.334962913,1.805461902,0.204012733,0.099064339,0.340357384,0.14642616,1
0.372192273,0.184867292,0.564769576,0.676774483,0.250449236,0.987587482,0.248646507,0.347484277,0.188230009,2.037511231,1.739865311,1.434174039,0.122936749,2.467654987,,0.16585237,0.905211141,0.826752938,1.26819407,1.335804133,0.203089925,0.080021128,0.347484277,0.122540605,1
0.352387357,0.180405583,0.553858309,0.674288276,0.251288949,0.961285225,0.262048986,0.379287155,0.196144362,2.059403721,1.718461944,1.445088228,0.138530419,2.488231338,,0.175138267,0.889262497,0.843824072,1.260479713,1.355973997,0.207137214,0.085198841,0.343196593,0.128127469,1
0.354519463,0.185190091,0.543780633,0.680888498,0.248955355,0.956285601,0.260564313,0.393226303,0.193534198,1.991422916,1.690157637,1.408133528,0.133925023,2.485155047,,0.172340707,0.882779855,0.880646443,1.288102045,1.342643501,0.215127832,0.087163863,0.337585221,0.126506822,1
0.323759791,0.168320106,0.638558201,0.628720627,0.248041775,1.002645503,0.260582011,0.33002611,0.21227154,1.950652742,1.73015873,1.667989418,0.135582011,2.37154047,,0.169808201,0.866579634,0.826388889,1.29843342,1.25770235,0.21577381,0.081183862,0.352480418,0.131944444,1
0.353874636,0.160688435,0.637767412,0.617297011,0.266860619,0.944506997,0.255589513,0.372652737,0.207352552,1.969584766,1.633585331,1.588064983,0.134309152,2.441946575,,0.169213447,0.889182756,0.825961074,1.302036498,1.343824385,0.193501689,0.082354834,0.340650622,0.131253016,1
0.349674055,0.157827271,0.60390963,0.646153846,0.25684485,0.922768787,0.24515302,0.373663625,0.201564537,1.960886571,1.613042782,1.597019708,0.131869893,2.429726206,,0.169524115,0.871447197,0.821182503,1.24589309,1.342633638,0.194520109,0.087646211,0.349413299,0.129626662,1
0.277514231,0.197023024,0.719167033,0.904055977,0.194852941,0.845871829,0.239624578,0.370493359,0.144568311,2.063211575,1.817861857,2.06855844,0.127364716,2.220944023,0.127804663,0.158747617,0.845588235,1.282226133,1.063804554,1.171963947,0.261328641,0.117759202,0.293643264,0.138143423,1
0.297091499,0.194450529,0.697042716,0.94669829,0.206715766,0.865498357,0.232931727,0.402945949,0.152415429,2.184621146,1.769404892,2.050894487,0.127126689,2.376731994,0.130996714,0.158086893,0.885657221,1.27192406,1.12570216,1.253401573,0.266447609,0.116465863,0.31456747,0.136911281,1
0.305129165,0.202570026,0.68697661,0.985648321,0.207412954,0.85034652,0.238160554,0.413078747,0.157494072,2.227754898,1.723144672,1.978559053,0.123881028,2.356046425,0.122870344,0.159688132,0.902283789,1.231374531,1.140771247,1.302758018,0.247256714,0.111608432,0.319231249,0.134709789,1
0.311363996,0.17886466,0.664606692,0.851272325,0.231863442,0.824490156,0.227421206,0.374901217,0.159159159,2.066698277,1.682969895,1.871810718,0.124216474,2.177809388,0.132691798,0.149995586,0.812707444,1.113975457,1.077287814,1.17053896,0.238456785,0.109826079,0.314683104,0.137724022,1
0.317809943,0.193548387,0.72097226,0.846601636,0.221680302,0.860666847,0.238547032,0.398206419,0.159219635,2.056324733,1.753591759,1.89446101,0.13174302,2.17778477,0.14095961,0.158850637,0.835431089,1.113038764,1.085745752,1.189112649,0.251377971,0.110870155,0.313876652,0.142314991,1
0.330052389,0.198512067,0.664217021,0.885061121,0.219399905,0.856741063,0.240518962,0.395935863,0.157485315,2.105254802,1.72409726,1.89602613,0.134549084,2.252579775,0.127290873,0.16231174,0.834100651,1.167392488,1.098745833,1.287505953,0.268463074,0.102159318,0.322590887,0.139539104,1
0.323802011,0.174034111,0.637428936,0.761782686,0.231315322,0.797540318,0.228564799,0.370143956,0.168802997,1.845395386,1.626290753,1.730363151,0.122055923,2.069808716,0.132730015,0.153382063,0.778347466,0.954751131,1.012817985,1.078682706,0.245156051,0.09270217,0.318674818,0.133658197,1
0.325303564,0.194582446,0.661580317,0.774383079,0.242068155,0.829548143,0.23456352,0.384841363,0.193497846,1.859968664,1.61497516,1.751715164,0.125621008,2.062867215,0.142772652,0.158977999,0.787700744,0.985923823,0.999216608,1.093811203,0.244144784,0.096995505,0.318448884,0.139105749,1
0.330246914,0.184663163,0.659818442,0.78125,0.228780864,0.839225991,0.242355471,0.400655864,0.171103395,1.865933642,1.586359293,1.750477783,0.126851409,2.050540123,0.13079312,0.161490683,0.763695988,1.031772575,0.984375,1.156828704,0.246536073,0.098542762,0.323302469,0.139154324,1
0.359747546,0.167680398,0.623030135,0.697054698,0.239831697,0.801769422,0.227398396,0.38569425,0.176951847,1.691912108,1.538291402,1.614735969,0.132844899,1.983169705,0.143350843,0.155792093,0.736792894,0.87572574,0.988312295,1.033426835,0.247580868,0.092756428,0.316503039,0.140586121,1
0.339921857,0.165473684,0.63522807,0.704895426,0.236497357,0.831719298,0.246315789,0.390025282,0.17789014,1.797517812,1.577964912,1.635508772,0.135719298,1.954952884,0.14877193,0.163087719,0.730176971,0.903578947,0.959089864,1.012640772,0.255578947,0.091649123,0.323833601,0.14077193,1
0.375964461,0.171501344,0.636620914,0.729717091,0.240589198,0.827649639,0.241686713,0.395838204,0.179565116,1.736731354,1.547757181,1.643837555,0.130465544,1.995557634,0.148577897,0.158200085,0.744447042,0.945804443,0.975450082,1.097030629,0.249610867,0.088580727,0.32592939,0.142210273,1
0.38550885,0.127069834,0.602051836,0.708794248,0.255807522,0.786897048,0.244780418,0.449668142,0.190265487,1.622511062,1.392008639,1.46850252,0.12562995,1.966537611,0.157487401,0.154967603,0.747787611,0.841432685,0.981747788,1.049778761,0.248560115,0.07199424,0.340431416,0.14524838,1
0.391561181,0.163272727,0.650181818,0.720956399,0.259353024,0.808545455,0.251272727,0.454852321,0.195499297,1.667510549,1.379272727,1.497818182,0.136181818,2.018565401,0.168545455,0.165636364,0.764838256,0.813090909,0.97580872,1.080168776,0.282181818,0.08,0.361181435,0.136363636,1
0.379911455,0.147904082,0.638843126,0.727725512,0.270060874,0.807065715,0.258282995,0.449363586,0.180962922,1.642778085,1.374519495,1.501372872,0.155775215,2.011068069,0.164195497,0.163646348,0.748201439,0.859051803,0.97426674,1.10486995,0.262127036,0.082372323,0.355838406,0.139117701,1
0.321959755,0.196124188,0.527242289,1.099300087,0.207174103,0.987773945,0.239752435,0.431846019,0.167629046,2.578215223,1.627181412,1.687550731,0.128145292,2.921434821,0.129362825,0.163758117,1.056342957,1.061181006,1.503674541,2.231671041,0.292461445,0.134638799,0.340857393,0.132000812,1
0.296051502,0.193347917,0.519787213,1.078712446,0.223433476,0.981654569,0.249030526,0.429871245,0.166695279,2.538025751,1.562096053,1.662871632,0.134582878,2.862575107,0.143084419,0.169981108,1.0327897,1.063985284,1.47167382,2.330987124,0.291488515,0.136273243,0.337682403,0.139007656,1
0.29967541,0.192237812,0.506308671,1.094043337,0.208790245,0.994145554,0.247955991,0.441179051,0.172558996,2.609614878,1.571868376,1.716362168,0.12955486,2.968155101,0.147673362,0.175229636,1.092288797,1.059452912,1.541801912,1.952539696,0.270061573,0.135914,0.342398456,0.134803674,1
0.286714076,0.176976802,0.526502869,0.924822215,0.205892313,0.970067348,0.233225243,0.391917824,0.161982165,2.311999097,1.646607633,1.586368172,0.119356448,2.62490123,0.121289598,0.153778997,0.948414042,0.969007234,1.440794672,2.297211875,0.276939386,0.126091295,0.312111977,0.11898229,1
0.290318945,0.188105891,0.542567736,0.938465006,0.210526316,0.980797912,0.244469302,0.38994703,0.160599572,2.320861039,1.607631121,1.619189659,0.128635347,2.634509185,0.14261745,0.163062391,0.955370224,0.972905792,1.469401555,2.477854164,0.283370619,0.124347502,0.309478192,0.128635347,1
0.288799822,0.191381023,0.55377546,0.925851703,0.203963483,1.002483855,0.247516145,0.389556892,0.158984636,2.272322423,1.506520119,1.674242424,0.125062096,2.598085059,0.133817685,0.168219076,0.945335115,0.985221063,1.425851703,2.374415498,0.271112767,0.125558867,0.304720552,0.12791853,1
0.284347232,0.16454866,0.52668689,0.819548872,0.22556391,0.932442404,0.223661556,0.361175666,0.156117567,2.11114149,1.54136263,1.474050996,0.115766172,2.439781271,0.116340084,0.149462983,0.870950103,0.794703616,1.339712919,1.906220096,0.267770763,0.107157498,0.296924129,0.113798475,1
0.302029136,0.178986403,0.534569427,0.779656608,0.204604579,0.948825711,0.235929131,0.357310094,0.150494277,2.021331946,1.485702513,1.55434693,0.124927895,2.31776795,0.136959209,0.159373712,0.854318418,0.807086939,1.284469303,2.098985432,0.245076226,0.112402143,0.287200832,0.125587145,1
0.293691275,0.178993216,0.539241142,0.827651007,0.206711409,0.98215931,0.241645029,0.373691275,0.151946309,2.090067114,1.509004104,1.603484379,0.124884831,2.415704698,0.130161655,0.160901248,0.882013423,0.844375576,1.314496644,2.094228188,0.261998492,0.11273976,0.298120805,0.125052349,1
0.304510058,0.152332362,0.529154519,0.647306944,0.215282284,0.895980841,0.228342357,0.328033744,0.162556781,1.704737184,1.397438567,1.382548938,0.10849646,2.029688514,0.121095377,0.139629321,0.739130435,0.735422741,1.160123297,1.74578196,0.246251562,0.090483132,0.261680727,0.111411912,1
0.312317192,0.161875,0.529583333,0.647546311,0.216769581,0.921458333,0.24125,0.33279168,0.168183295,1.725544361,1.388229167,1.4028125,0.121979167,2.000487488,0.135520833,0.149166667,0.757718557,0.712916667,1.138284043,1.75040624,0.232604167,0.100833333,0.269418265,0.125,1
0.322094926,0.162438151,0.540372671,0.659574468,0.214075286,0.937467102,0.243078219,0.356301146,0.163011457,1.714238953,1.405726919,1.444467839,0.128434572,2.028150573,0.143067691,0.153489841,0.753027823,0.777029161,1.125204583,1.717675941,0.245604801,0.104642594,0.271522095,0.131592799,1
0.293005287,0.072325525,0.352934074,0.592313949,0.216348109,0.577396764,0.162641874,0.354005693,0.143757625,1.543920293,0.820333253,0.853175561,0.08971263,1.892842619,0.092972712,0.099975851,0.718788125,0.344119778,1.023383489,1.641724278,0.138734605,0.060613378,0.267385116,0.067254286,1
0.331140351,0.116918358,0.370339783,0.586523126,0.212719298,0.60512034,0.176852289,0.347089314,0.134968102,1.593700159,0.788461538,0.897475224,0.103704578,1.900917065,0.142402076,0.109249646,0.725877193,0.359249646,0.989433812,1.489433812,0.135913167,0.066186881,0.27053429,0.076805097,1
0.341409692,0.102303927,0.374955235,0.5969163,0.218261914,0.640921571,0.183717321,0.357829395,0.166199439,1.494393272,0.790975289,0.971588874,0.118180733,1.860032038,0.149337472,0.125462576,0.718061674,0.471171064,1.012615138,1.727673208,0.128208189,0.075564044,0.260913096,0.084397756,1
0.27303331,0.176259523,0.522339641,0.714121191,0.192948264,0.873433276,0.222904891,0.395021262,0.151311127,2.700655563,1.633226837,1.657213074,0.109953305,2.728649894,0.107643156,0.151388548,0.930545712,1.057311379,1.314138909,1.998405386,0.248808061,0.351830917,0.312189936,0.114622757,1
0.275849602,0.178835468,0.498332931,0.737075199,0.200289226,0.903116695,0.240541194,0.394432393,0.161966739,2.719902386,1.582556173,1.592703552,0.112780865,2.716106291,0.113505678,0.156172989,0.954718004,1.076781831,1.324927693,2.157357195,0.237641942,0.334621889,0.322758496,0.11988403,1
0.273086953,0.177437503,0.523995891,0.724934808,0.197284417,0.906707108,0.232278264,0.396996673,0.15709019,2.707490334,1.567437992,1.601829656,0.11339954,2.714953691,0.11452473,0.161489164,0.972394569,1.134680299,1.346371729,2.214818811,0.245193484,0.348759845,0.317687258,0.118829803,1
0.256565657,0.170483619,0.539095164,0.620538721,0.216161616,0.872199688,0.230390016,0.329068462,0.143771044,2.24365881,1.606365055,1.514134165,0.106583463,2.385072952,0.106833073,0.144024961,0.881257015,0.930795632,1.22312009,2.071156004,0.250234009,0.301778471,0.280583614,0.104087363,1
0.254582485,0.169241101,0.52103303,0.623783661,0.198121747,0.893277978,0.225044264,0.323942068,0.143358226,2.296899751,1.396849625,1.536723854,0.108553636,2.426567097,0.113254777,0.145918554,0.861054537,0.970633128,1.275288527,2.138719167,0.255387997,0.301972037,0.293957909,0.109347335,1
