feature_46,feature_18,feature_11,feature_71,feature_40,feature_58,feature_19,feature_42,feature_49,feature_64,feature_61,feature_55,feature_16,feature_20,feature_8,feature_52,feature_62,feature_2,feature_41,feature_29,feature_36,feature_54,feature_17,feature_76,feature_14,feature_38,feature_43,feature_32,feature_9,feature_73,feature_74,feature_48,feature_47,feature_59,feature_21,feature_65,feature_66,feature_7,feature_44,feature_77,feature_51,feature_13,feature_35,feature_5,feature_57,feature_33,feature_26,feature_75,feature_31,feature_68,feature_4,feature_3,feature_28,feature_56,diagnosis
0.196723531,1.521097628,1.065637066,0.112036285,0.457253172,0.133563499,0.388306674,0.464423607,0.400961278,1.791835906,0.388302193,0.139859193,0.742553778,0.812327634,2.10728075,0.183861359,0.237544002,0.802537231,0.35452289,0.739520132,0.831081081,0.112036285,1.757170436,0.15854319,0.243243243,0.457391065,0.193188086,2.415471594,0.171400993,0.45450853,0.111088546,0.281004603,0.975494178,0.230232873,0.528130171,0.13633902,1.044476036,0.165057915,0.183455185,1.404481451,0.098361766,0.342112521,0.348731384,5.548400441,0.185824533,0.35314396,1.378240485,0.157730842,0.393546608,0.174248578,2.467733039,0.350110314,0.275096525,0.152382887,1
0.189935334,1.654792988,0.977620291,0.111507213,0.497762029,0.130658266,0.406564715,0.538791496,0.283037639,1.6362129,0.36345548,0.13753938,0.730511003,0.784222305,2.259045132,0.22989554,0.229646825,0.770234987,0.4000373,0.726594554,0.876725103,0.111507213,1.711115256,0.195738683,0.264826557,0.503543454,0.232935472,2.328422231,0.190973517,0.458547505,0.156690433,0.291245233,0.9568065,0.22641353,0.520701231,0.149975129,1.09053225,0.186497576,0.205355662,1.170038136,0.117476372,0.3769116,0.404513241,4.975195822,0.181976455,0.398358821,1.3461395,0.180152545,0.416822081,0.195655778,2.563222678,0.356396867,0.283289817,0.151052893,1
0.193864722,1.333063209,0.838573744,0.100578325,0.4273906,0.14231833,0.388006483,0.435008104,0.353029922,1.65702791,0.364428799,0.12672869,0.613614263,0.672447326,1.975688817,0.205263599,0.22864806,0.678768233,0.337439222,0.634035656,0.764829822,0.100578325,1.469692058,0.16997737,0.230145867,0.409562399,0.204862237,2.00713128,0.16191248,0.42502724,0.126896321,0.280445897,0.97837566,0.236191434,0.487682334,0.144162266,1.020870003,0.161102107,0.168971587,1.272986338,0.100159249,0.323824959,0.349918963,4.313938412,0.178610343,0.327066451,1.179578606,0.17299472,0.364343598,0.188165284,2.164181524,0.312479741,0.239222042,0.160841505,1
0.186120668,1.403411069,0.871388792,0.110682219,0.432822833,0.131408912,0.403237034,0.449356074,0.362339515,1.652261475,0.386842326,0.133506755,0.667942917,0.717020536,2.127044901,0.188805908,0.227993623,0.716672468,0.342151062,0.686042464,0.831534981,0.110682219,1.563696485,0.159939582,0.248868778,0.416637661,0.213713888,2.112077967,0.174556213,0.439456239,0.117059663,0.261139549,1.000503482,0.224888814,0.504524887,0.132835445,1.047243434,0.171597633,0.166736595,1.279936226,0.089955526,0.337278107,0.37086669,4.571179951,0.195435093,0.36407936,1.251827358,0.17135185,0.382004873,0.179575396,2.285938044,0.319700661,0.255482074,0.147184694,1
0.19159497,1.671169073,0.886353051,0.104897419,0.505822077,0.130266931,0.421052632,0.55193293,0.243437017,1.562761968,0.367196117,0.135120229,0.692594318,0.772706102,2.091057289,0.223472314,0.237480697,0.69958081,0.433628319,0.684909176,0.909874243,0.104897419,1.655798789,0.239907346,0.321145785,0.505356311,0.281089893,2.078947368,0.182114578,0.407346128,0.14802559,0.283256122,0.954555482,0.200419148,0.492081975,0.153540702,1.178138098,0.197019096,0.1732848,1.178248401,0.113059784,0.388448999,0.435491383,4.449231486,0.167218178,0.4035864,1.267582673,0.215089345,0.424778761,0.194352526,2.437587331,0.387750349,0.266884024,0.143613501,1
0.190073322,1.516289593,0.850452489,0.112351946,0.484162896,0.14393683,0.417647059,0.554298643,0.323068246,1.611957135,0.349125776,0.147772138,0.654751131,0.743438914,2.045475113,0.213987592,0.236999436,0.690271493,0.413800905,0.669230769,0.883936652,0.112351946,1.580316742,0.197067118,0.27918552,0.446832579,0.25520362,2.043438914,0.176696833,0.471517202,0.147208122,0.282910321,0.963338973,0.215454033,0.473076923,0.150592217,1.118668923,0.187104072,0.159954879,1.219966159,0.096559504,0.369457014,0.4260181,4.229411765,0.159052453,0.381447964,1.261312217,0.234179357,0.411085973,0.192329385,2.308371041,0.349773756,0.264253394,0.150592217,1
0.18697479,1.347339527,0.822212838,0.1036046,0.421030405,0.129478107,0.404349662,0.448902027,0.312030075,1.582706767,0.366430783,0.121295887,0.615498311,0.685388514,1.940878378,0.186532508,0.231203008,0.641891892,0.349873311,0.620777027,0.836993243,0.1036046,1.475717905,0.183547103,0.236908784,0.406461149,0.228673986,1.910261824,0.168074324,0.444272446,0.134453782,0.280296329,0.937748784,0.216718266,0.39379223,0.142525431,0.979544449,0.173775338,0.15247678,1.246130031,0.086023883,0.327702703,0.383445946,4.020692568,0.153803627,0.357896959,1.17504223,0.189849624,0.378378378,0.181888545,2.157728041,0.308488176,0.244721284,0.145400265,1
0.190762503,1.393823449,0.711943154,0.10426346,0.491117792,0.099754031,0.394643345,0.547144028,0.251571468,1.574883848,0.400792566,0.132959825,0.614648811,0.660836294,1.783820716,0.249931675,0.245285597,0.561355562,0.441104127,0.607816343,0.891773709,0.10426346,1.424706204,0.233123804,0.269199235,0.494124078,0.318939601,1.766329598,0.178190763,0.430308828,0.170811697,0.269062585,0.98305548,0.193222192,0.469527193,0.16602897,1.154413774,0.194588685,0.165345723,1.077480186,0.121754578,0.356654824,0.478272752,3.558895873,0.164252528,0.399836021,1.094014758,0.228614376,0.376878929,0.218912271,2.19786827,0.320852692,0.258540585,0.144438371,1
0.193504367,1.531773633,0.839076826,0.097980349,0.562440721,0.133324236,0.472020234,0.596901676,0.29121179,1.554312227,0.413891921,0.125545852,0.699019918,0.742333228,2.082832754,0.198826419,0.255049127,0.701865318,0.5042681,0.69459374,1.035093266,0.097980349,1.640847297,0.206741266,0.346506481,0.550742966,0.39203288,2.034144799,0.202023396,0.40625,0.167849345,0.260917031,0.929039301,0.19268559,0.498261144,0.165393013,1.068367904,0.223205817,0.15010917,1.144377729,0.095387555,0.416376857,0.559595321,4.109705975,0.155977074,0.447992412,1.314890926,0.216975983,0.46095479,0.177128821,2.482137212,0.384445147,0.306670882,0.147379913,1
0.192989865,1.216848259,0.733988839,0.110078829,0.450969971,0.137528153,0.404996014,0.478341749,0.313907658,1.584881757,0.406109234,0.132460586,0.588094605,0.609619984,1.800956683,0.191722973,0.244650901,0.583045442,0.410045177,0.592080787,0.854371512,0.110078829,1.352112676,0.243806306,0.292319957,0.439808663,0.30029232,1.705022588,0.178049429,0.389358108,0.148226351,0.251126126,0.958333333,0.204673423,0.445920808,0.157657658,1.027167793,0.189476482,0.152730856,1.238457207,0.086148649,0.327664098,0.458942333,3.381344672,0.161317568,0.386925326,1.117193728,0.269003378,0.395163433,0.181869369,2.053414829,0.304278501,0.247408982,0.149774775,1
0.17908332,1.260097919,0.685740514,0.075444952,0.480110159,0.117341314,0.366585067,0.549571603,0.170105528,1.402583084,0.372814616,0.113718696,0.551713586,0.593329253,1.414932681,0.211529375,0.245077965,0.540085679,0.485312118,0.488984088,0.82619339,0.075444952,1.222766218,0.267758702,0.243268054,0.486842105,0.330171359,1.421052632,0.1624847,0.411245865,0.155772563,0.239407781,0.902031816,0.162860293,0.430232558,0.172468105,1.103323358,0.210526316,0.156717593,0.981414396,0.118601355,0.309669523,0.456854345,2.873623011,0.142699638,0.382802938,0.971848225,0.222554733,0.365361077,0.225862341,1.913402693,0.29130967,0.238066095,0.106315955,1
0.180364567,1.213021492,0.686156764,0.091461465,0.474399494,0.13559322,0.445006321,0.520859671,0.232651103,1.403901503,0.342500799,0.12120243,0.555941846,0.616940582,1.487357775,0.204349217,0.233290694,0.564791403,0.455436157,0.513274336,0.882743363,0.091461465,1.261694058,0.217620723,0.268015171,0.500316056,0.340391909,1.512958281,0.162136536,0.40821874,0.148704829,0.225135913,0.853693636,0.179245283,0.40676359,0.179724976,1.030060761,0.175094817,0.135913016,0.994403582,0.090502079,0.32806574,0.509797724,2.978824273,0.143428206,0.408343869,0.961125158,0.215222258,0.389380531,0.182283339,1.957016435,0.316055626,0.248735777,0.136552606,1
0.183887342,1.125960061,0.695852535,0.09317177,0.459293395,0.128541019,0.4,0.494930876,0.239233666,1.42492222,0.388570493,0.125102342,0.532411674,0.568970814,1.462365591,0.199115769,0.235467496,0.556374808,0.428571429,0.492165899,0.871889401,0.09317177,1.205529954,0.208285574,0.292473118,0.470660522,0.32688172,1.421198157,0.169892473,0.361061077,0.143278205,0.244309808,0.890453578,0.172588832,0.421198157,0.159325364,1.009988538,0.177572965,0.142459473,1.030948092,0.081218274,0.301382488,0.488479263,2.847004608,0.136400851,0.361290323,0.976036866,0.218929098,0.366513057,0.174553791,1.892165899,0.287250384,0.238095238,0.128377272,1
0.172713362,1.603736388,1.022812617,0.148773385,0.488265115,0.119354361,0.361903868,0.527037176,0.676686905,2.221383089,0.571351004,0.185793968,1.008636876,1.028539241,1.765114532,0.150501012,0.303667506,0.954187007,0.368757041,0.887626737,0.799380398,0.148773385,2.128989861,,0.245963199,0.538302666,0.214513706,2.747559144,0.232256853,0.54124093,0.121674318,0.355595044,0.605804827,0.22079076,0.534547503,0.148822745,1.180117479,0.185598949,0.248877042,1.649982724,0.135248532,0.348291401,0.383589936,5.915039429,0.353719335,0.358148704,1.533420954,0.158102572,0.442921517,0.211461573,2.930717236,0.446958318,0.322474653,0.219754183,1
0.167280302,1.854728447,1.053551082,0.14766011,0.506551462,0.124939444,0.365742499,0.537124953,0.637341343,2.215773665,0.569082453,0.18922585,1.04101785,1.042821876,1.807823775,0.158657107,0.320414688,0.962020509,0.388340296,0.892423092,0.823205469,0.14766011,2.196448918,,0.260634258,0.563520699,0.234523357,2.801842005,0.259020129,0.525966476,0.126780351,0.350498983,0.61268288,0.215579886,0.550037979,0.162581145,1.066127313,0.188473224,0.248037981,1.63898847,0.130801279,0.36270414,0.394511964,5.975028485,0.34308691,0.395366502,1.563330801,0.163404709,0.46268515,0.222265284,2.992688948,0.464963919,0.332985188,0.211704292,1
0.182244292,1.956427426,1.025841743,0.14316874,0.539469961,0.120614442,0.379420919,0.574931623,0.590310006,2.098199369,0.537033599,0.18275478,1.056587758,1.05856833,1.783551825,0.168043438,0.313996659,0.9671791,0.405639913,0.892200321,0.867207394,0.14316874,2.238517401,,0.259549184,0.598415543,0.235216448,2.856078468,0.258794681,0.508214219,0.122795619,0.351726378,0.603165027,0.200900316,0.555031595,0.166326341,1.063393354,0.182589833,0.236124002,1.564924819,0.122888435,0.368386306,0.402338961,5.927379044,0.335483572,0.383853626,1.579741583,0.160293299,0.459964161,0.227445703,3.073847024,0.470055645,0.340375365,0.204102469,1
0.166144601,1.661240974,0.906988129,0.140062648,0.467751805,0.122610752,0.374128014,0.479133521,0.598989964,2.207185323,0.571437704,0.181998338,0.86219557,0.939909436,2.312324073,0.15687528,0.292143451,0.812018113,0.354546567,0.810794272,0.76135112,0.140062648,1.949822543,,0.250642516,0.468363725,0.202056052,2.418431037,0.209154326,0.561720898,0.123122163,0.341942083,0.724477402,0.207313175,0.493452454,0.148373074,1.291056703,0.17990454,0.230262737,1.68222208,0.124912101,0.335699425,0.392852772,5.808101824,0.292974493,0.342430547,1.473626239,0.156108163,0.406926937,0.207185323,2.606780076,0.393464692,0.292497858,0.206737838,1
0.169221997,1.861592565,0.917357448,0.140775469,0.496232102,0.131208819,0.378171314,0.500879176,0.576849975,2.212113533,0.55993411,0.18385707,0.897261994,0.979276564,2.375282592,0.16662443,0.313862139,0.863727707,0.387967847,0.831826174,0.792514444,0.140775469,1.998116051,,0.270283848,0.503014318,0.217030897,2.564556644,0.218538056,0.534845413,0.133996452,0.355993411,0.731500253,0.207108464,0.502260739,0.165103903,1.157121135,0.189399648,0.236061835,1.660352255,0.124619868,0.354684753,0.40919367,6.006656619,0.301951343,0.360085406,1.53089676,0.180372529,0.422381311,0.213443994,2.757975383,0.411203215,0.308590806,0.204004055,1
0.172556919,1.983516484,0.917832168,0.138192028,0.529220779,0.128731002,0.401848152,0.532342657,0.529756455,2.085820668,0.54696942,0.179515351,0.933316683,1.000874126,2.406218781,0.175059513,0.318195691,0.861763237,0.406218781,0.84015984,0.85964036,0.138192028,2.035589411,,0.268856144,0.538211788,0.231768232,2.576048951,0.221028971,0.512116218,0.136727095,0.354696942,0.73362632,0.196911433,0.501373626,0.171580297,1.186595862,0.187687313,0.227919185,1.61081609,0.122993347,0.365384615,0.417457542,6.368256743,0.298297015,0.366883117,1.537337662,0.176219252,0.43031968,0.222425685,2.831168831,0.421203796,0.321303696,0.199902338,1
0.172382342,1.594967046,0.799880168,0.132068588,0.460155782,0.135625684,0.366087478,0.46929299,0.577617658,2.257022984,0.547154323,0.173659248,0.752846016,0.84182145,2.481426004,0.176030646,0.303265232,0.721090473,0.357549431,0.763930497,0.763031756,0.132068588,1.760934691,,0.253894548,0.44367885,0.192480527,2.225134811,0.190832834,0.560105801,0.13425757,0.351331631,0.776267785,0.203301715,0.4691432,0.141280555,1.26286027,0.186638706,0.214976286,1.727380518,0.124407151,0.325344518,0.408777711,5.191731576,0.263681138,0.340023966,1.38241462,0.162167092,0.393499101,0.220722364,2.456261234,0.363541043,0.284451768,0.194819409,1
0.169865643,1.849892009,0.819962974,0.133310068,0.491977785,0.145611586,0.388151805,0.478093181,0.520851509,2.188536032,0.507154074,0.167771768,0.802992903,0.892780006,2.549676026,0.174576863,0.320799162,0.748071583,0.387226165,0.795124961,0.78771984,0.133310068,1.850663376,,0.26349892,0.476858994,0.2108917,2.366244986,0.200401111,0.506979585,0.143168731,0.34252312,0.740359449,0.189844704,0.45880901,0.160181469,1.269499215,0.187596421,0.207468156,1.650846275,0.120048857,0.344800987,0.423943227,5.495063252,0.257895655,0.350200555,1.438136378,0.195166638,0.415303919,0.206508463,2.573125579,0.385529158,0.301758716,0.186093177,1
0.175366418,1.995498991,0.839670961,0.127624925,0.529411765,0.126167824,0.409591805,0.523513891,0.485214708,2.128739179,0.488128911,0.188480329,0.842309483,0.916188111,2.6034456,0.195765835,0.312676781,0.773863107,0.412851156,0.806922241,0.849914636,0.127624925,1.91292876,,0.276579233,0.518392053,0.217910911,2.387552382,0.195405867,0.516842376,0.143481615,0.346790092,0.748350047,0.187537499,0.466552848,0.167823776,1.214451016,0.184541363,0.206994086,1.555326991,0.122310791,0.361011951,0.444358218,5.987583424,0.257992629,0.375756635,1.458016452,0.189766007,0.413161571,0.217879489,2.667701381,0.39158777,0.321434115,0.186423245,1
0.181935333,1.685093404,0.787266489,0.135074977,0.479603507,0.144564199,0.399161266,0.48532215,0.551077788,2.216377694,0.546860356,0.175726336,0.759054518,0.845215402,2.749142204,0.175843486,0.313378632,0.736370568,0.39306138,0.78879146,0.815287838,0.135074977,1.821768967,,0.284216546,0.445672894,0.211780404,2.191574533,0.208921083,0.583997188,0.14468135,0.343134958,0.785731022,0.183223993,0.474266108,0.160613871,1.380974695,0.205299276,0.202085286,1.655576382,0.118673852,0.344452917,0.461303851,4.947197865,0.241682287,0.356080823,1.437094929,0.178537957,0.417460923,0.223523899,2.503049943,0.370568052,0.309569196,0.197282099,1
0.177423086,1.856333774,0.781952048,0.126185519,0.492920521,0.144922508,0.406456485,0.492731735,0.52475133,2.188295165,0.54661115,0.185287994,0.77024731,0.883518973,2.746837833,0.186213278,0.330326162,0.735699453,0.407211629,0.792712856,0.828204644,0.126185519,1.8274495,,0.287710025,0.482537285,0.212573155,2.240513498,0.20841986,0.574485311,0.16215591,0.360050891,0.815752949,0.188989128,0.468378327,0.170830442,1.48912792,0.201057202,0.197085357,1.681702521,0.125607217,0.3518973,0.457428733,5.101000566,0.245662734,0.39116481,1.436284689,0.21431876,0.425901454,0.21987046,2.545403058,0.38436851,0.295827827,0.198588943,1
