pc1,pc2,cluster,pc1_variance,pc2_variance
-2.0864553,0.9389816,0,23.42553,12.366678
-3.1468158,0.39073,0,23.42553,12.366678
-1.408041,0.632823,0,23.42553,12.366678
-0.93849796,-2.3603325,0,23.42553,12.366678
-0.7769353,-0.6069695,0,23.42553,12.366678
-0.0368361,2.2557926,0,23.42553,12.366678
-0.22410451,1.3857216,0,23.42553,12.366678
0.81389856,0.79489523,1,23.42553,12.366678
-1.6047701,1.2754885,0,23.42553,12.366678
-0.5156917,-1.8141727,0,23.42553,12.366678
0.96912694,0.2485951,1,23.42553,12.366678
2.574285,0.809659,1,23.42553,12.366678
1.3387158,-0.4911902,1,23.42553,12.366678
2.1597295,2.0370882,1,23.42553,12.366678
-1.805788,1.5097806,0,23.42553,12.366678
3.1143074,0.02254078,1,23.42553,12.366678
2.3951976,0.77891535,1,23.42553,12.366678
-0.71172845,-0.9717187,0,23.42553,12.366678
-1.6676522,1.564299,0,23.42553,12.366678
-1.6464161,-1.7303267,0,23.42553,12.366678
1.1116909,-0.4568538,1,23.42553,12.366678
0.69632274,1.3673133,1,23.42553,12.366678
-1.49603,-1.045927,0,23.42553,12.366678
0.18081811,0.40851542,0,23.42553,12.366678
-2.247444,-0.40039462,0,23.42553,12.366678
2.7290258,1.0689054,1,23.42553,12.366678
1.9526721,0.8660369,1,23.42553,12.366678
0.23315439,-2.3099968,0,23.42553,12.366678
-1.5538954,-0.07490108,0,23.42553,12.366678
-1.2043374,1.8382823,0,23.42553,12.366678
-0.5675624,-0.11297145,0,23.42553,12.366678
-0.22632672,-4.085829,0,23.42553,12.366678
-1.8742573,-0.8326061,0,23.42553,12.366678
0.4766622,-1.5046899,0,23.42553,12.366678
2.6457982,-1.548615,1,23.42553,12.366678
1.1492561,-0.97462523,1,23.42553,12.366678
0.78666854,3.1649132,1,23.42553,12.366678
-0.06407458,-1.2272545,0,23.42553,12.366678
-1.1538891,0.16907221,0,23.42553,12.366678
1.1292783,1.567608,1,23.42553,12.366678
-2.185507,0.20279971,0,23.42553,12.366678
0.121979855,0.9139101,0,23.42553,12.366678
-2.1379051,-0.40039524,0,23.42553,12.366678
0.1783615,0.6386948,0,23.42553,12.366678
-0.2832798,1.6614285,0,23.42553,12.366678
-2.2622118,1.2443156,0,23.42553,12.366678
-0.9170619,-1.3341349,0,23.42553,12.366678
-2.4031692,1.1347682,0,23.42553,12.366678
-1.7861857,-0.6256226,0,23.42553,12.366678
-0.37481326,1.3360916,0,23.42553,12.366678
-1.1808716,0.33544406,0,23.42553,12.366678
1.3667259,1.3550787,1,23.42553,12.366678
0.5460442,-0.7339083,1,23.42553,12.366678
-0.754994,-1.5537881,0,23.42553,12.366678
2.5876014,0.23817846,1,23.42553,12.366678
-1.4722549,-0.9927784,0,23.42553,12.366678
-1.4057065,-0.64862245,0,23.42553,12.366678
0.3969631,-1.1810005,0,23.42553,12.366678
0.3671581,-1.0383781,0,23.42553,12.366678
0.11488434,-0.28730088,0,23.42553,12.366678
2.9037344,1.3002688,1,23.42553,12.366678
-0.46709254,-0.94654536,0,23.42553,12.366678
1.3020976,-0.54737353,1,23.42553,12.366678
3.0522213,0.8906663,1,23.42553,12.366678
-1.7579539,0.8815498,0,23.42553,12.366678
-1.2205161,2.264093,0,23.42553,12.366678
-0.024011102,-2.3164482,0,23.42553,12.366678
-0.30221835,1.2040182,0,23.42553,12.366678
-2.9301732,0.52725565,0,23.42553,12.366678
-2.5913985,1.272437,0,23.42553,12.366678
-1.1712221,0.099842824,0,23.42553,12.366678
-0.98454756,-1.5032841,0,23.42553,12.366678
-1.0169755,0.35857472,0,23.42553,12.366678
-3.478239,0.61401635,0,23.42553,12.366678
-0.62858486,-0.69478744,0,23.42553,12.366678
-0.17055677,0.44353512,0,23.42553,12.366678
0.34908846,0.9529093,1,23.42553,12.366678
1.9324123,0.27300632,1,23.42553,12.366678
-2.7190976,1.0251237,0,23.42553,12.366678
0.057138357,-0.68862057,0,23.42553,12.366678
-1.3284839,0.58075523,0,23.42553,12.366678
0.11329333,0.12239484,0,23.42553,12.366678
-1.8224988,-0.68043506,0,23.42553,12.366678
3.0975685,1.3687377,1,23.42553,12.366678
1.5919219,-1.005137,1,23.42553,12.366678
-0.069974564,-0.3473002,0,23.42553,12.366678
-0.7044271,-3.0587554,0,23.42553,12.366678
-3.17868,1.2530425,0,23.42553,12.366678
0.2650493,-1.8796409,0,23.42553,12.366678
-2.5218143,-0.025682282,0,23.42553,12.366678
-2.1046426,1.1288496,0,23.42553,12.366678
-1.5150175,-2.9696388,0,23.42553,12.366678
-1.8028792,0.047928188,0,23.42553,12.366678
-2.1734884,0.34742942,0,23.42553,12.366678
2.254029,-1.8479826,1,23.42553,12.366678
3.2223382,-1.3725792,1,23.42553,12.366678
1.0414993,0.27849767,1,23.42553,12.366678
1.1734233,1.8247001,1,23.42553,12.366678
2.1470072,0.9182539,1,23.42553,12.366678
1.6145226,1.48361,1,23.42553,12.366678
0.46268332,0.45557132,1,23.42553,12.366678
1.4994693,-0.10403334,1,23.42553,12.366678
1.1949987,-1.4992045,1,23.42553,12.366678
-1.7840089,-1.3763053,0,23.42553,12.366678
2.8507276,1.0034573,1,23.42553,12.366678
0.74651325,-1.4477572,0,23.42553,12.366678
-1.9851629,0.36791107,0,23.42553,12.366678
0.82221395,0.18994634,1,23.42553,12.366678
4.13368,-0.6953506,1,23.42553,12.366678
4.5607195,-2.4604821,1,23.42553,12.366678
1.7943369,-1.3144567,1,23.42553,12.366678
2.2550483,-0.8107551,1,23.42553,12.366678
-0.28961074,-2.1009347,0,23.42553,12.366678
-1.6764061,-0.57522404,0,23.42553,12.366678
-2.4983885,0.47636238,0,23.42553,12.366678
-1.3520492,0.46045855,0,23.42553,12.366678
-1.7899528,1.1494261,0,23.42553,12.366678
1.19375,-1.5650883,1,23.42553,12.366678
2.4145906,0.96325517,1,23.42553,12.366678
3.115088,0.7023551,1,23.42553,12.366678
1.119648,0.9763884,1,23.42553,12.366678
-2.696667,1.2161897,0,23.42553,12.366678
-0.16211729,0.18501337,0,23.42553,12.366678
-0.16377437,0.8160096,0,23.42553,12.366678
2.337773,0.011695538,1,23.42553,12.366678
1.4942836,3.0149784,1,23.42553,12.366678
3.0740368,0.41025308,1,23.42553,12.366678
-1.9517487,-1.9408967,0,23.42553,12.366678
-1.3940899,1.5669819,0,23.42553,12.366678
1.718558,0.5927759,1,23.42553,12.366678
2.5650253,1.3833618,1,23.42553,12.366678
-0.21502045,1.8667219,0,23.42553,12.366678
0.9554437,-3.4683056,1,23.42553,12.366678
1.0247535,1.2321649,1,23.42553,12.366678
-0.46830848,-0.44193017,0,23.42553,12.366678
-2.074733,-1.5084618,0,23.42553,12.366678
2.987452,1.0630666,1,23.42553,12.366678
1.9666473,-1.7255795,1,23.42553,12.366678
0.38199094,0.12359593,0,23.42553,12.366678
-2.2740233,-0.29234147,0,23.42553,12.366678
-1.6146015,-1.0922446,0,23.42553,12.366678
0.30606553,1.4491363,1,23.42553,12.366678
2.1995914,-0.96370023,1,23.42553,12.366678
3.1957293,0.31839934,1,23.42553,12.366678
3.136377,0.7020915,1,23.42553,12.366678
-0.9720568,-1.8795408,0,23.42553,12.366678
-2.1359022,1.4499116,0,23.42553,12.366678
-0.4483568,-2.390238,0,23.42553,12.366678
-1.1586537,-0.8837645,0,23.42553,12.366678
-2.022321,0.82582384,0,23.42553,12.366678
-0.92953575,1.5837553,0,23.42553,12.366678
-1.5751748,0.42234185,0,23.42553,12.366678
1.7756547,2.5873325,1,23.42553,12.366678
3.9453044,1.9342638,1,23.42553,12.366678
-0.5836835,1.4414628,0,23.42553,12.366678
-0.29036942,0.8568977,0,23.42553,12.366678
-0.652778,0.18766558,0,23.42553,12.366678
0.035812743,1.1427547,0,23.42553,12.366678
1.179952,1.0349715,1,23.42553,12.366678
-1.2923224,-2.2043247,0,23.42553,12.366678
1.1910948,0.70992935,1,23.42553,12.366678
3.1858943,-0.15342689,1,23.42553,12.366678
1.6815593,0.30113545,1,23.42553,12.366678
1.5262048,0.35958865,1,23.42553,12.366678
0.22823094,0.6470926,1,23.42553,12.366678
0.25288263,-0.035013612,0,23.42553,12.366678
-0.7783665,-2.062494,0,23.42553,12.366678
2.3122966,0.0839431,1,23.42553,12.366678
0.9798934,0.2844919,1,23.42553,12.366678
-2.9379764,0.55900145,0,23.42553,12.366678
-0.44231793,2.2062488,0,23.42553,12.366678
3.619413,-0.41194475,1,23.42553,12.366678
-0.09440867,2.3923035,0,23.42553,12.366678
0.20409587,-2.7014463,0,23.42553,12.366678
-1.5153224,-0.3254889,0,23.42553,12.366678
-0.18199986,-0.3279013,0,23.42553,12.366678
-2.136677,0.95097643,0,23.42553,12.366678
2.5551174,1.326457,1,23.42553,12.366678
2.3757563,-1.4027665,1,23.42553,12.366678
-2.7454956,-0.695945,0,23.42553,12.366678
