feature_47,feature_17,feature_21,feature_16,feature_58,feature_46,feature_28,feature_14,feature_77,feature_3,feature_18,feature_38,feature_32,feature_12,feature_5,feature_41,feature_2,feature_49,feature_42,feature_40,feature_44,feature_72,feature_19,feature_15,feature_13,feature_36,feature_8,feature_68,feature_4,feature_23,feature_59,diagnosis
1.902901531,1.297993108,0.346036894,0.449422258,0.119716701,0.173292209,0.262720454,0.271234543,1.613548092,0.327792418,1.756132171,0.343807014,1.957834989,0.290289884,3.66105818,0.323535374,0.513277924,0.275416952,0.406649098,0.341374417,0.144505369,0.131254284,0.509831745,0.765659842,0.3794851,0.693087371,1.724508413,0.190769934,2.072572471,0.196229475,0.235549463,1
2.001656021,1.250098155,0.323125245,0.443855516,0.115448308,0.180151408,0.281311347,0.26442874,1.722971374,0.355123675,1.690812721,0.326266196,1.887711033,0.27718885,3.466627405,0.319199058,0.499411072,0.287319612,0.384766392,0.330977621,0.142299503,0.125266146,0.492343934,0.743031017,0.361405575,0.666274048,1.672555948,0.194819021,2.006870828,0.197879859,0.236337828,1
1.904005525,1.226711325,0.384969646,0.417416789,0.126657459,0.167403315,0.256018422,0.256018422,1.426933702,0.312539251,1.737701486,0.353150513,1.749214988,0.272137325,3.349591794,0.332426209,0.482101737,0.244889503,0.466610844,0.32593678,0.12679558,0.126933702,0.461168097,0.723047938,0.340590329,0.690391459,1.508687461,0.203314917,1.946200544,0.199288256,0.223480663,1
1.972577697,1.197203982,0.343359458,0.41897903,0.123892561,0.170862045,0.25672527,0.262868036,1.500070314,0.31095107,1.686083457,0.337216691,1.770599449,0.284261809,3.349290405,0.321965685,0.485914001,0.254957109,0.403728024,0.329379369,0.134298973,0.125017578,0.485066723,0.755348443,0.36030502,0.68904893,1.50900233,0.190127971,1.958907011,0.214573184,0.24483195,1
1.959455587,1.158143356,0.351817622,0.410556582,0.118481375,0.161031519,0.242349558,0.279523516,1.613896848,0.344629287,1.655781475,0.323475046,1.710002054,0.266173752,3.287122612,0.336414048,0.46231259,0.269770774,0.369069624,0.30971452,0.12277937,0.125787966,0.465393305,0.695830766,0.325734237,0.657013761,1.444239063,0.193839542,1.861162456,0.18402136,0.237249284,1
0.94272786,1.897836008,0.537612248,0.790961284,0.13697479,0.191338074,0.28764905,0.29942588,1.297220427,0.377741793,1.711026056,0.540850876,2.620197262,0.355365818,6.067569557,0.407478286,0.862652731,0.294117647,0.54659208,0.523332843,0.201228184,,0.387163256,0.956131312,0.383630208,0.872368615,2.277491535,0.178474467,2.735757397,0.175621964,0.233548804,1
0.963388704,1.753803596,0.555325035,0.727524205,0.136345515,0.193156146,0.259197787,0.250207469,1.363189369,0.351590595,1.525172891,0.478838174,2.422959889,0.331950207,5.595573997,0.36473029,0.807053942,0.380730897,0.482710927,0.474965422,0.187840532,,0.367496542,0.894467497,0.346196404,0.818118949,2.118810512,0.176079734,2.546887967,0.163070539,0.233820598,1
0.975494178,1.757170436,0.528130171,0.742553778,0.133563499,0.196723531,0.275096525,0.243243243,1.404481451,0.350110314,1.521097628,0.457391065,2.415471594,0.326668505,5.548400441,0.35452289,0.802537231,0.400961278,0.464423607,0.457253172,0.183455185,,0.388306674,0.894373966,0.342112521,0.831081081,2.10728075,0.174248578,2.467733039,0.165609487,0.230232873,1
0.9568065,1.711115256,0.520701231,0.730511003,0.130658266,0.189935334,0.283289817,0.264826557,1.170038136,0.356396867,1.654792988,0.503543454,2.328422231,0.358261843,4.975195822,0.4000373,0.770234987,0.283037639,0.538791496,0.497762029,0.205355662,,0.406564715,0.895188363,0.3769116,0.876725103,2.259045132,0.195655778,2.563222678,0.18537859,0.22641353,1
0.97837566,1.469692058,0.487682334,0.613614263,0.14231833,0.193864722,0.239222042,0.230145867,1.272986338,0.312479741,1.333063209,0.409562399,2.00713128,0.306320908,4.313938412,0.337439222,0.678768233,0.353029922,0.435008104,0.4273906,0.168971587,,0.388006483,0.768557536,0.323824959,0.764829822,1.975688817,0.188165284,2.164181524,0.158184765,0.236191434,1
1.000503482,1.563696485,0.504524887,0.667942917,0.131408912,0.186120668,0.255482074,0.248868778,1.279936226,0.319700661,1.403411069,0.416637661,2.112077967,0.324399582,4.571179951,0.342151062,0.716672468,0.362339515,0.449356074,0.432822833,0.166736595,,0.403237034,0.831360947,0.337278107,0.831534981,2.127044901,0.179575396,2.285938044,0.173512008,0.224888814,1
0.954555482,1.655798789,0.492081975,0.692594318,0.130266931,0.19159497,0.266884024,0.321145785,1.178248401,0.387750349,1.671169073,0.505356311,2.078947368,0.343269679,4.449231486,0.433628319,0.69958081,0.243437017,0.55193293,0.505822077,0.1732848,,0.421052632,0.900791803,0.388448999,0.909874243,2.091057289,0.194352526,2.437587331,0.197019096,0.200419148,1
0.963338973,1.580316742,0.473076923,0.654751131,0.14393683,0.190073322,0.264253394,0.27918552,1.219966159,0.349773756,1.516289593,0.446832579,2.043438914,0.34638009,4.229411765,0.413800905,0.690271493,0.323068246,0.554298643,0.484162896,0.159954879,,0.417647059,0.85,0.369457014,0.883936652,2.045475113,0.192329385,2.308371041,0.184162896,0.215454033,1
0.937748784,1.475717905,0.39379223,0.615498311,0.129478107,0.18697479,0.244721284,0.236908784,1.246130031,0.308488176,1.347339527,0.406461149,1.910261824,0.317356419,4.020692568,0.349873311,0.641891892,0.312030075,0.448902027,0.421030405,0.15247678,,0.404349662,0.794552365,0.327702703,0.836993243,1.940878378,0.181888545,2.157728041,0.166173986,0.216718266,1
0.98305548,1.424706204,0.469527193,0.614648811,0.099754031,0.190762503,0.258540585,0.269199235,1.077480186,0.320852692,1.393823449,0.494124078,1.766329598,0.334244329,3.558895873,0.441104127,0.561355562,0.251571468,0.547144028,0.491117792,0.165345723,,0.394643345,0.822629134,0.356654824,0.891773709,1.783820716,0.218912271,2.19786827,0.192948893,0.193222192,1
0.929039301,1.640847297,0.498261144,0.699019918,0.133324236,0.193504367,0.306670882,0.346506481,1.144377729,0.384445147,1.531773633,0.550742966,2.034144799,0.402782169,4.109705975,0.5042681,0.701865318,0.29121179,0.596901676,0.562440721,0.15010917,,0.472020234,0.934555801,0.416376857,1.035093266,2.082832754,0.177128821,2.482137212,0.241226684,0.19268559,1
0.958333333,1.352112676,0.445920808,0.588094605,0.137528153,0.192989865,0.247408982,0.292319957,1.238457207,0.304278501,1.216848259,0.439808663,1.705022588,0.317565772,3.381344672,0.410045177,0.583045442,0.313907658,0.478341749,0.450969971,0.152730856,,0.404996014,0.774647887,0.327664098,0.854371512,1.800956683,0.181869369,2.053414829,0.193994154,0.204673423,1
0.902031816,1.222766218,0.430232558,0.551713586,0.117341314,0.17908332,0.238066095,0.243268054,0.981414396,0.29130967,1.260097919,0.486842105,1.421052632,0.301407589,2.873623011,0.485312118,0.540085679,0.170105528,0.549571603,0.480110159,0.156717593,,0.366585067,0.732864137,0.309669523,0.82619339,1.414932681,0.225862341,1.913402693,0.188188494,0.162860293,1
0.853693636,1.261694058,0.40676359,0.555941846,0.13559322,0.180364567,0.248735777,0.268015171,0.994403582,0.316055626,1.213021492,0.500316056,1.512958281,0.300252845,2.978824273,0.455436157,0.564791403,0.232651103,0.520859671,0.474399494,0.135913016,,0.445006321,0.76517067,0.32806574,0.882743363,1.487357775,0.182283339,1.957016435,0.191845765,0.179245283,1
0.890453578,1.205529954,0.421198157,0.532411674,0.128541019,0.183887342,0.238095238,0.292473118,1.030948092,0.287250384,1.125960061,0.470660522,1.421198157,0.280798771,2.847004608,0.428571429,0.556374808,0.239233666,0.494930876,0.459293395,0.142459473,,0.4,0.727803379,0.301382488,0.871889401,1.462365591,0.174553791,1.892165899,0.19109063,0.172588832,1
0.605804827,2.128989861,0.534547503,1.008636876,0.119354361,0.172713362,0.322474653,0.245963199,1.649982724,0.446958318,1.603736388,0.538302666,2.747559144,0.348666917,5.915039429,0.368757041,0.954187007,0.676686905,0.527037176,0.488265115,0.248877042,0.120884545,0.361903868,1.083176868,0.348291401,0.799380398,1.765114532,0.211461573,2.930717236,0.175835524,0.22079076,1
0.61268288,2.196448918,0.550037979,1.04101785,0.124939444,0.167280302,0.332985188,0.260634258,1.63898847,0.464963919,1.854728447,0.563520699,2.801842005,0.353873908,5.975028485,0.388340296,0.962020509,0.637341343,0.537124953,0.506551462,0.248037981,0.128960372,0.365742499,1.122293961,0.36270414,0.823205469,1.807823775,0.222265284,2.992688948,0.180972275,0.215579886,1
0.603165027,2.238517401,0.555031595,1.056587758,0.120614442,0.182244292,0.340375365,0.259549184,1.564924819,0.470055645,1.956427426,0.598415543,2.856078468,0.361690088,5.927379044,0.405639913,0.9671791,0.590310006,0.574931623,0.539469961,0.236124002,0.129153518,0.379420919,1.135150429,0.368386306,0.867207394,1.783551825,0.227445703,3.073847024,0.191738187,0.200900316,1
0.724477402,1.949822543,0.493452454,0.86219557,0.122610752,0.166144601,0.292497858,0.250642516,1.68222208,0.393464692,1.661240974,0.468363725,2.418431037,0.337290417,5.808101824,0.354546567,0.812018113,0.598989964,0.479133521,0.467751805,0.230262737,0.127660935,0.374128014,0.959980419,0.335699425,0.76135112,2.312324073,0.207185323,2.606780076,0.175376331,0.207313175,1
0.731500253,1.998116051,0.502260739,0.897261994,0.131208819,0.169221997,0.308590806,0.270283848,1.660352255,0.411203215,1.861592565,0.503014318,2.564556644,0.34853052,6.006656619,0.387967847,0.863727707,0.576849975,0.500879176,0.496232102,0.236061835,0.121388748,0.378171314,1.006154233,0.354684753,0.792514444,2.375282592,0.213443994,2.757975383,0.182115046,0.207108464,1
0.73362632,2.035589411,0.501373626,0.933316683,0.128731002,0.172556919,0.321303696,0.268856144,1.61081609,0.421203796,1.983516484,0.538211788,2.576048951,0.359515485,6.368256743,0.406218781,0.861763237,0.529756455,0.532342657,0.529220779,0.227919185,0.126838796,0.401848152,1.049575425,0.365384615,0.85964036,2.406218781,0.222425685,2.831168831,0.203046953,0.196911433,1
0.776267785,1.760934691,0.4691432,0.752846016,0.135625684,0.172382342,0.284451768,0.253894548,1.727380518,0.363541043,1.594967046,0.44367885,2.225134811,0.326992211,5.191731576,0.357549431,0.721090473,0.577617658,0.46929299,0.460155782,0.214976286,0.119937979,0.366087478,0.876123427,0.325344518,0.763031756,2.481426004,0.220722364,2.456261234,0.174206111,0.203301715,1
0.740359449,1.850663376,0.45880901,0.802992903,0.145611586,0.169865643,0.301758716,0.26349892,1.650846275,0.385529158,1.849892009,0.476858994,2.366244986,0.363776612,5.495063252,0.387226165,0.748071583,0.520851509,0.478093181,0.491977785,0.207468156,0.120310592,0.388151805,0.923788954,0.344800987,0.78771984,2.549676026,0.206508463,2.573125579,0.185128047,0.189844704,1
0.748350047,1.91292876,0.466552848,0.842309483,0.126167824,0.175366418,0.321434115,0.276579233,1.555326991,0.39158777,1.995498991,0.518392053,2.387552382,0.345336024,5.987583424,0.412851156,0.773863107,0.485214708,0.523513891,0.529411765,0.206994086,0.120939402,0.409591805,0.978891821,0.361011951,0.849914636,2.6034456,0.217879489,2.667701381,0.220549433,0.187537499,1
0.785731022,1.821768967,0.474266108,0.759054518,0.144564199,0.181935333,0.309569196,0.284216546,1.655576382,0.370568052,1.685093404,0.445672894,2.191574533,0.347693481,4.947197865,0.39306138,0.736370568,0.551077788,0.48532215,0.479603507,0.202085286,0.126522962,0.399161266,0.893823866,0.344452917,0.815287838,2.749142204,0.223523899,2.503049943,0.193671369,0.183223993,1
0.815752949,1.8274495,0.468378327,0.77024731,0.144922508,0.177423086,0.295827827,0.287710025,1.681702521,0.38436851,1.856333774,0.482537285,2.240513498,0.352086086,5.101000566,0.407211629,0.735699453,0.52475133,0.492731735,0.492920521,0.197085357,0.132431182,0.406456485,0.919388333,0.3518973,0.828204644,2.746837833,0.21987046,2.545403058,0.198602983,0.188989128,1
0.780726872,1.857871858,0.467775468,0.812133812,0.137555066,0.179955947,0.307125307,0.298998299,1.585792952,0.383670384,1.997731998,0.508599509,2.207900208,0.360990361,5.601209601,0.434889435,0.737478737,0.442951542,0.542997543,0.524853525,0.194162996,0.121585903,0.428841429,0.96012096,0.371763372,0.856170856,2.758079758,0.225881057,2.624645625,0.207144207,0.174889868,1
0.785832643,1.718322698,0.458523245,0.710118505,0.132283899,0.172604253,0.295578851,0.283272562,1.615575808,0.36030082,1.623518687,0.433682771,2.076800365,0.353463993,4.5,0.383090246,0.685278031,0.529549848,0.434822242,0.477666363,0.185584093,0.109085888,0.402233364,0.871467639,0.347082954,0.817228806,2.586144029,0.223418945,2.392889699,0.198040109,0.177022922,1
0.778745645,1.765042324,0.468085106,0.741020361,0.122085232,0.173009917,0.306566003,0.308396248,1.561913696,0.371539693,1.767787692,0.454815832,2.132692748,0.356897735,4.652024708,0.412948982,0.697323267,0.482980434,0.482955845,0.489132922,0.182792817,0.123425355,0.41615191,0.896133608,0.360558225,0.858156028,2.592541752,0.220316269,2.472660718,0.215282544,0.170195658,1
0.775163399,1.757220217,0.471344765,0.753610108,0.13254902,0.176601307,0.324458484,0.310243682,1.530457516,0.360785199,1.915388087,0.48465704,2.082581227,0.368907942,5.008122744,0.436371841,0.684115523,0.442745098,0.528880866,0.527075812,0.179869281,0.124575163,0.440884477,0.92599278,0.365072202,0.88898917,2.576940433,0.212156863,2.538808664,0.21683213,0.155686275,1
0.900372328,2.129456939,0.398793198,0.864399342,0.130554888,0.177516214,0.281952825,0.24509051,1.680398751,0.40296215,1.586725178,0.485353812,2.662314866,0.333296764,6.31727921,0.336478332,0.763027976,0.534110017,0.459791552,0.478551838,0.247357675,,0.348765771,1.051563357,0.324300603,0.794624246,1.892484915,0.219493154,2.933516182,0.160394953,0.237148691,1
0.874500447,2.107783784,0.396756757,0.887351351,0.133074858,0.177214435,0.284216216,0.238810811,1.720906651,0.401297297,1.745405405,0.496432432,2.665513514,0.332648649,6.306810811,0.344864865,0.749621622,0.521085595,0.455135135,0.478594595,0.255174471,,0.351243243,1.074594595,0.324864865,0.800216216,1.854378378,0.229048613,2.919243243,0.161513514,0.238950194,1
0.848373376,2.102067183,0.403423773,0.91042205,0.127370962,0.184331532,0.295327304,0.253122308,1.645763881,0.417958656,1.940245478,0.54543497,2.683677864,0.338608958,6.766149871,0.366602067,0.77002584,0.519772388,0.493432386,0.507859604,0.248361881,,0.375107666,1.115094746,0.336024978,0.829888028,1.832041344,0.229796528,2.92581826,0.170865633,0.224106219,1
0.925126607,2.0113018,0.37449421,0.796846658,0.132606155,0.171562135,0.282544998,0.255616018,1.699259836,0.376029022,1.601646435,0.45876936,2.538161016,0.327054556,5.917957304,0.345332775,0.695549044,0.50377873,0.467001535,0.471885029,0.236384885,,0.398214037,1.015766709,0.32928701,0.798102414,2.663038928,0.216361511,2.915585322,0.16422492,0.240514219,1
0.910764981,2.051503341,0.384326281,0.820016704,0.140566255,0.176244917,0.278953229,0.260996659,1.705363309,0.381124722,1.730094655,0.469933185,2.542455457,0.334214922,6.066536748,0.35857461,0.689170379,0.498810711,0.45935412,0.486219376,0.229033991,,0.372355234,1.043847439,0.33672049,0.806514477,2.652561247,0.228727077,2.913557906,0.173719376,0.185835955,1
0.935244724,2.032051282,0.371658483,0.834833606,0.128375823,0.183145472,0.288052373,0.262956901,1.68242681,0.385842881,1.868248773,0.502318603,2.539416258,0.334969995,6.318466994,0.370840153,0.703491544,0.514411075,0.489907256,0.507092199,0.228912928,,0.393889798,1.058237861,0.343426077,0.831696672,2.652073104,0.234359634,2.904391708,0.180714675,0.204251456,1
0.950364526,1.835061894,0.351789896,0.694546671,0.140816938,0.169180066,0.266142523,0.256774841,1.653051034,0.342756775,1.485279358,0.425727668,2.254934761,0.322515892,5.307962529,0.340414854,0.62295082,0.472585639,0.429742389,0.446637671,0.214021772,,0.383907661,0.94061559,0.316159251,0.777350284,2.724322516,0.216818136,2.635162262,0.177484108,0.24288425,1
0.921593332,1.91540317,0.371640248,0.742074431,0.142760225,0.167183563,0.303928325,0.266884907,1.653808878,0.357512061,1.662129566,0.448311509,2.324603722,0.332012405,5.468986906,0.348897312,0.6404204,0.482942431,0.457270848,0.477084769,0.21302578,,0.403687112,0.995864921,0.339076499,0.814093728,2.77911785,0.226788137,2.731909028,0.185561682,0.226788137,1
0.953795698,1.922960216,0.360923803,0.771915037,0.145075721,0.193016302,0.280681052,0.280681052,1.607118742,0.361935266,1.805461902,0.467127444,2.322993931,0.358900877,5.787255563,0.383513149,0.640761969,0.507668564,0.486176669,0.496797033,0.210957847,,0.411496966,1.01146325,0.343391773,0.838334457,2.754551585,0.237870165,2.732636548,0.195718139,0.204012733,1
0.894361548,1.663072776,0.388814016,0.676774483,0.122936749,0.16585237,0.276055705,0.272012579,1.739865311,0.324573226,1.335804133,0.347484277,2.037511231,0.325696316,4.320530099,0.372192273,0.58378257,0.548395616,0.406334232,0.442722372,0.194770897,,0.404537287,0.905211141,0.311769991,0.784591195,2.618598383,0.248646507,2.467654987,0.188230009,0.203089925,1
0.907426916,1.696704775,0.38623627,0.674288276,0.138530419,0.175138267,0.282223717,0.272360457,1.718461944,0.338937458,1.355973997,0.379287155,2.059403721,0.327953374,4.260928043,0.352387357,0.596951356,0.549644456,0.425689307,0.445415826,0.19291546,,0.413584398,0.889262497,0.317193454,0.779197489,2.672046626,0.262048986,2.488231338,0.196144362,0.207137214,1
0.90952444,1.683967451,0.372113481,0.680888498,0.133925023,0.172340707,0.283923466,0.270288102,1.690157637,0.334286343,1.342643501,0.393226303,1.991422916,0.316692325,4.482296019,0.354519463,0.577083792,0.546165055,0.447107983,0.447327909,0.191151146,,0.396745107,0.882779855,0.329228062,0.773477018,2.64438091,0.260564313,2.485155047,0.193534198,0.215127832,1
0.940806878,1.590861619,0.369451697,0.628720627,0.135582011,0.169808201,0.283028721,0.278590078,1.73015873,0.308093995,1.25770235,0.33002611,1.950652742,0.325587467,4.051174935,0.323759791,0.590861619,0.527116402,0.404699739,0.420626632,0.185350529,,0.425848564,0.866579634,0.307049608,0.765796345,2.548563969,0.260582011,2.37154047,0.21227154,0.21577381,1
0.905742319,1.620206295,0.389050516,0.617297011,0.134309152,0.169213447,0.293573129,0.291721767,1.633585331,0.326368686,1.343824385,0.372652737,1.969584766,0.350965353,4.036498281,0.353874636,0.573657762,0.529676693,0.417878868,0.45517059,0.183850732,,0.426606718,0.889182756,0.316053954,0.798201534,2.633430309,0.255589513,2.441946575,0.207352552,0.193501689,1
0.88831918,1.667275098,0.386440678,0.646153846,0.131869893,0.169524115,0.324902216,0.302477184,1.613042782,0.331942634,1.342633638,0.373663625,1.960886571,0.347327249,4.066492829,0.349674055,0.583311604,0.509053036,0.398696219,0.433376793,0.190674571,,0.419035202,0.871447197,0.322033898,0.766883963,2.612516297,0.24515302,2.429726206,0.201564537,0.194520109,1
0.892726206,1.704696395,0.296133776,0.904055977,0.127364716,0.158747617,0.258657495,0.251897533,1.817861857,0.315109108,1.171963947,0.370493359,2.063211575,0.318785579,4.887096774,0.277514231,0.555621442,0.45035929,0.381404175,0.457542694,0.223273207,0.127804663,0.324596774,0.845588235,0.283088235,0.721062619,3.391129032,0.239624578,2.220944023,0.144568311,0.261328641,1
0.876159182,1.773686182,0.311571589,0.94669829,0.127126689,0.158086893,0.272000999,0.241168393,1.769404892,0.333042067,1.253401573,0.402945949,2.184621146,0.334290351,5.211334415,0.297091499,0.582698789,0.444249726,0.403570091,0.481462988,0.217597663,0.130996714,0.333666209,0.885657221,0.296217701,0.775683435,3.513543877,0.232931727,2.376731994,0.152415429,0.266447609,1
0.874314178,1.818420067,0.331086984,0.985648321,0.123881028,0.159688132,0.268813179,0.242730563,1.723144672,0.342568326,1.302758018,0.413078747,2.227754898,0.338325222,5.326219893,0.305129165,0.576313491,0.435677159,0.412829153,0.489579433,0.218307826,0.122870344,0.342693124,0.902283789,0.298390116,0.765755647,3.511543741,0.238160554,2.356046425,0.157494072,0.247256714,1
0.861657985,1.663821716,0.316895843,0.851272325,0.124216474,0.149995586,0.258100205,0.240872451,1.682969895,0.322269638,1.17053896,0.374901217,2.066698277,0.342342342,4.799272957,0.311363996,0.540698593,0.413701775,0.402718508,0.465307413,0.196433301,0.132691798,0.370317686,0.812707444,0.291923502,0.756756757,3.867235657,0.227421206,2.177809388,0.159159159,0.238456785,1
0.860124695,1.652769037,0.309471366,0.846601636,0.13174302,0.158850637,0.262586532,0.248269352,1.753591759,0.316708622,1.189112649,0.398206419,2.056324733,0.34219635,4.582756451,0.317809943,0.524386407,0.410228608,0.406230334,0.471837634,0.202674618,0.14095961,0.362806797,0.835431089,0.294052863,0.741976086,3.844398993,0.238547032,2.17778477,0.159219635,0.251377971,1
0.87143894,1.699476107,0.319257025,0.885061121,0.134549084,0.16231174,0.263851405,0.251309732,1.72409726,0.32354342,1.287505953,0.395935863,2.105254802,0.341959041,4.806477219,0.330052389,0.555484998,0.407729995,0.41689157,0.489125258,0.201415351,0.127290873,0.368153675,0.834100651,0.302428957,0.771709795,3.859183997,0.240518962,2.252579775,0.157485315,0.268463074,1
0.828170321,1.548806941,0.303293236,0.761782686,0.122055923,0.153382063,0.256162493,0.257345691,1.626290753,0.303490436,1.078682706,0.370143956,1.845395386,0.337803195,4.102346677,0.323802011,0.500887399,0.370808679,0.403667916,0.464602642,0.186680589,0.132730015,0.375665549,0.778347466,0.289489253,0.751331098,3.681325182,0.228564799,2.069808716,0.168802997,0.245156051,1
0.859593092,1.519584802,0.300430866,0.774383079,0.125621008,0.158977999,0.262044653,0.25342734,1.61497516,0.30297689,1.093811203,0.384841363,1.859968664,0.335487662,4.128476302,0.325303564,0.504504505,0.381476224,0.408343126,0.464943204,0.186184055,0.142772652,0.376811594,0.787700744,0.292792793,0.74951038,3.69800235,0.23456352,2.062867215,0.193497846,0.244144784,1
0.883301481,1.514660494,0.287037037,0.78125,0.126851409,0.161490683,0.250771605,0.257137346,1.586359293,0.295910494,1.156828704,0.400655864,1.865933642,0.325810185,4.150655864,0.330246914,0.493441358,0.372551362,0.408564815,0.470871914,0.181199236,0.13079312,0.377507716,0.763695988,0.294753086,0.763117284,3.71412037,0.242355471,2.050540123,0.171103395,0.246536073,1
0.830522532,1.465638149,0.315334268,0.697054698,0.132844899,0.155792093,0.251051893,0.269518467,1.538291402,0.296166433,1.033426835,0.38569425,1.691912108,0.333333333,3.674146798,0.359747546,0.47428705,0.340060824,0.471014493,0.467741935,0.162427426,0.143350843,0.384291725,0.736792894,0.290088827,0.771154745,3.471482001,0.227398396,1.983169705,0.176951847,0.247580868,1
0.871719298,1.434153068,0.299701218,0.704895426,0.135719298,0.163087719,0.248448632,0.257871754,1.577964912,0.301080211,1.012640772,0.390025282,1.797517812,0.335784877,3.619627672,0.339921857,0.477591358,0.341052632,0.407032866,0.453918639,0.174596491,0.14877193,0.372098368,0.730176971,0.288899104,0.761204321,3.416226155,0.246315789,1.954952884,0.17789014,0.255578947,1
0.854393661,1.460603227,0.291559504,0.729717091,0.130465544,0.158200085,0.256254384,0.255552958,1.547757181,0.310731821,1.097030629,0.395838204,1.736731354,0.338788871,3.788636895,0.375964461,0.480710779,0.346257252,0.428805237,0.468552724,0.166407245,0.148577897,0.38742109,0.744447042,0.301847089,0.784428338,3.452887538,0.241686713,1.995557634,0.179565116,0.249610867,1
0.821634269,1.455199115,0.329922566,0.708794248,0.12562995,0.154967603,0.26465708,0.287887168,1.392008639,0.322732301,1.049778761,0.449668142,1.622511062,0.349557522,3.4375,0.38550885,0.470409292,0.302915767,0.458517699,0.499170354,0.144168467,0.157487401,0.403207965,0.747787611,0.303926991,0.847345133,3.375553097,0.244780418,1.966537611,0.190265487,0.248560115,1
