feature_68,feature_61,feature_77,feature_47,feature_16,feature_64,feature_65,feature_71,feature_49,feature_73,feature_44,feature_18,feature_22,feature_36,feature_50,feature_3,target
0.213443994,0.55993411,1.660352255,0.731500253,0.897261994,2.212113533,0.165103903,0.140775469,0.576849975,0.534845413,0.236061835,1.861592565,0.416101482,0.792514444,1.919602129,0.411203215,1
0.222425685,0.54696942,1.61081609,0.73362632,0.933316683,2.085820668,0.171580297,0.138192028,0.529756455,0.512116218,0.227919185,1.983516484,0.424325674,0.85964036,2.113593359,0.421203796,1
0.220722364,0.547154323,1.727380518,0.776267785,0.752846016,2.257022984,0.141280555,0.132068588,0.577617658,0.560105801,0.214976286,1.594967046,0.396494907,0.763031756,1.63954761,0.363541043,1
0.206508463,0.507154074,1.650846275,0.740359449,0.802992903,2.188536032,0.160181469,0.133310068,0.520851509,0.506979585,0.207468156,1.849892009,0.414841098,0.78771984,1.720642122,0.385529158,1
0.217879489,0.488128911,1.555326991,0.748350047,0.842309483,2.128739179,0.167823776,0.127624925,0.485214708,0.516842376,0.206994086,1.995498991,0.424336489,0.849914636,1.952687066,0.39158777,1
0.223523899,0.546860356,1.655576382,0.785731022,0.759054518,2.216377694,0.160613871,0.135074977,0.551077788,0.583997188,0.202085286,1.685093404,0.430232558,0.815287838,1.508669166,0.370568052,1
0.21987046,0.54661115,1.681702521,0.815752949,0.77024731,2.188295165,0.170830442,0.126185519,0.52475133,0.574485311,0.197085357,1.856333774,0.443458561,0.828204644,1.643881564,0.38436851,1
0.225881057,0.493722467,1.585792952,0.780726872,0.812133812,2.081277533,0.166189427,0.129845815,0.442951542,0.532929515,0.194162996,1.997731998,0.443772444,0.856170856,1.828414097,0.383670384,1
0.223418945,0.555233361,1.615575808,0.785832643,0.710118505,2.098729633,0.163766915,0.129798398,0.529549848,0.520022093,0.185584093,1.623518687,0.443710119,0.817228806,1.381386357,0.36030082,1
0.220316269,0.508978826,1.561913696,0.778745645,0.741020361,2.066604128,0.185875101,0.113106406,0.482980434,0.547038328,0.182792817,1.767787692,0.483413407,0.858156028,1.434870008,0.371539693,1
0.212156863,0.496732026,1.530457516,0.775163399,0.753610108,2.01124183,0.185620915,0.114379085,0.442745098,0.557124183,0.179869281,1.915388087,0.457355596,0.88898917,1.701699346,0.360785199,1
0.219493154,0.606834014,1.680398751,0.900372328,0.864399342,2.495856354,0.156617824,0.149351429,0.534110017,0.589959164,0.247357675,1.586725178,0.382446517,0.794624246,2.181299544,0.40296215,1
0.229048613,0.617834775,1.720906651,0.874500447,0.887351351,2.57148822,0.166119893,0.143155383,0.521085595,0.600238592,0.255174471,1.745405405,0.393297297,0.800216216,2.286489711,0.401297297,1
0.229796528,0.573514197,1.645763881,0.848373376,0.91042205,2.384584435,0.161800207,0.140878262,0.519772388,0.581733533,0.248361881,1.940245478,0.3916882,0.829888028,2.539889642,0.417958656,1
0.216361511,0.598987145,1.699259836,0.925126607,0.796846658,2.579898714,0.167199065,0.151928321,0.50377873,0.591585508,0.236384885,1.601646435,0.402120832,0.798102414,1.813167121,0.376029022,1
0.228727077,0.587508632,1.705363309,0.910764981,0.820016704,2.520524822,0.182076268,0.148776184,0.498810711,0.583748945,0.229033991,1.730094655,0.40701559,0.806514477,1.93708279,0.381124722,1
0.234359634,0.558438611,1.68242681,0.935244724,0.834833606,2.463348211,0.185490582,0.154020728,0.514411075,0.573795295,0.228912928,1.868248773,0.40248227,0.831696672,2.231333686,0.385842881,1
0.216818136,0.568660741,1.653051034,0.950364526,0.694546671,2.450314591,0.176570458,0.103565365,0.472585639,0.586237891,0.214021772,1.485279358,0.398962864,0.777350284,1.628383102,0.342756775,1
0.226788137,0.540027137,1.653808878,0.921593332,0.742074431,2.407927893,0.18918395,0.143438651,0.482942431,0.559410739,0.21302578,1.662129566,0.422294969,0.814093728,1.799476643,0.357512061,1
0.237870165,0.523198611,1.607118742,0.953795698,0.771915037,2.390855599,0.191280023,0.14642616,0.507668564,0.550400309,0.210957847,1.805461902,0.435603506,0.838334457,2.126844796,0.361935266,1
0.248646507,0.564769576,1.739865311,0.894361548,0.676774483,2.397068533,0.149214314,0.122540605,0.548395616,0.50033012,0.194770897,1.335804133,0.437556155,0.784591195,1.650864915,0.324573226,1
0.262048986,0.553858309,1.718461944,0.907426916,0.674288276,2.384382407,0.161443245,0.128127469,0.549644456,0.51132473,0.19291546,1.355973997,0.418516028,0.779197489,1.643271003,0.338937458,1
0.260564313,0.543780633,1.690157637,0.90952444,0.680888498,2.325606041,0.175519936,0.126506822,0.546165055,0.531196185,0.191151146,1.342643501,0.421376732,0.773477018,1.648032852,0.334286343,1
0.260582011,0.638558201,1.73015873,0.940806878,0.628720627,2.406084656,0.176752646,0.131944444,0.527116402,0.56167328,0.185350529,1.25770235,0.425326371,0.765796345,1.42989418,0.308093995,1
0.255589513,0.637767412,1.633585331,0.905742319,0.617297011,2.368988258,0.183850732,0.131253016,0.529676693,0.549461155,0.183850732,1.343824385,0.466543243,0.798201534,1.380408557,0.326368686,1
0.24515302,0.60390963,1.613042782,0.88831918,0.646153846,2.292741548,0.191956417,0.129626662,0.509053036,0.521871495,0.190674571,1.342633638,0.450847458,0.766883963,1.359557763,0.331942634,1
0.239624578,0.719167033,1.817861857,0.892726206,0.904055977,2.396539082,0.149508726,0.138143423,0.45035929,0.505059393,0.223273207,1.171963947,0.331593928,0.721062619,1.785159114,0.315109108,1
0.232931727,0.697042716,1.769404892,0.876159182,0.94669829,2.373932092,0.157429719,0.136911281,0.444249726,0.497626871,0.217597663,1.253401573,0.352015978,0.775683435,1.78094195,0.333042067,1
0.238160554,0.68697661,1.723144672,0.874314178,0.985648321,2.327461738,0.14719896,0.134709789,0.435677159,0.493719319,0.218307826,1.302758018,0.360539124,0.765755647,1.755775339,0.342568326,1
0.227421206,0.664606692,1.682969895,0.861657985,0.851272325,2.323386598,0.144521939,0.137724022,0.413701775,0.491745387,0.196433301,1.17053896,0.381223329,0.756756757,1.437891763,0.322269638,1
0.238547032,0.72097226,1.753591759,0.860124695,0.846601636,2.380771664,0.167976868,0.142314991,0.410228608,0.497063341,0.202674618,1.189112649,0.369572058,0.741976086,1.46814855,0.316708622,1
0.240518962,0.664217021,1.72409726,0.87143894,0.885061121,2.352476864,0.166213028,0.139539104,0.407729995,0.488568318,0.201415351,1.287505953,0.370852516,0.771709795,1.490655054,0.32354342,1
0.228564799,0.637428936,1.626290753,0.828170321,0.761782686,2.274277758,0.169857292,0.133658197,0.370808679,0.479521986,0.186680589,1.078682706,0.38315914,0.751331098,1.20025525,0.303490436,1
0.23456352,0.661580317,1.61497516,0.859593092,0.774383079,2.264726757,0.174000473,0.139105749,0.381476224,0.496806246,0.186184055,1.093811203,0.406580494,0.74951038,1.251951739,0.30297689,1
0.242355471,0.659818442,1.586359293,0.883301481,0.78125,2.285355948,0.171882465,0.139154324,0.372551362,0.507166746,0.181199236,1.156828704,0.372878086,0.763117284,1.281653129,0.295910494,1
0.227398396,0.623030135,1.538291402,0.830522532,0.697054698,2.175006912,0.170030412,0.140586121,0.340060824,0.494885264,0.162427426,1.033426835,0.381954184,0.771154745,1.076997512,0.296166433,1
0.246315789,0.63522807,1.577964912,0.871719298,0.704895426,2.188631579,0.186526316,0.14077193,0.341052632,0.459087719,0.174596491,1.012640772,0.377384509,0.761204321,1.124912281,0.301080211,1
0.241686713,0.636620914,1.547757181,0.854393661,0.729717091,2.227253431,0.197113344,0.142210273,0.346257252,0.476015282,0.166407245,1.097030629,0.386953472,0.784428338,1.166265742,0.310731821,1
0.244780418,0.602051836,1.392008639,0.821634269,0.708794248,2.063714903,0.181425486,0.14524838,0.302915767,0.506839453,0.144168467,1.049778761,0.397123894,0.847345133,0.958603312,0.322732301,1
0.251272727,0.650181818,1.379272727,0.873636364,0.720956399,2.076545455,0.199636364,0.136363636,0.330545455,0.483090909,0.154181818,1.080168776,0.443600563,0.850351617,0.956181818,0.318987342,1
0.258282995,0.638843126,1.374519495,0.884312649,0.727725512,2.017755812,0.202269815,0.139117701,0.300750503,0.518945634,0.151748124,1.10486995,0.41615938,0.822080797,0.990298371,0.321250692,1
0.239752435,0.527242289,1.627181412,1.862368101,1.099300087,2.436586851,0.168171672,0.132000812,0.54104099,0.486911526,0.242086039,2.231671041,0.343219598,0.781364829,2.159547484,0.405861767,1
0.249030526,0.519787213,1.562096053,1.692204435,1.078712446,2.35472805,0.174704186,0.139007656,0.539226409,0.46783335,0.242119916,2.330987124,0.344806867,0.786523605,2.167097544,0.388583691,1
0.247955991,0.506308671,1.571868376,1.654840012,1.094043337,2.437317049,0.156000808,0.134803674,0.561875442,0.462501262,0.241041688,1.952539696,0.352048425,0.812790596,2.182446755,0.400561453,1
0.233225243,0.526502869,1.646607633,2.027937141,0.924822215,2.382140185,0.145048641,0.11898229,0.466762285,0.479109504,0.208717885,2.297211875,0.337509877,0.740602777,1.795148416,0.348346314,1
0.244469302,0.542567736,1.607631121,1.969798658,0.938465006,2.386216754,0.150944569,0.128635347,0.491797166,0.438354462,0.212714392,2.477854164,0.338667869,0.739208836,1.763484961,0.350050716,1
0.247516145,0.55377546,1.506520119,1.960879285,0.925851703,2.38065077,0.15052161,0.12791853,0.483420268,0.461313959,0.212369598,2.374415498,0.326987308,0.738922289,1.744162941,0.343910042,1
0.223661556,0.52668689,1.54136263,1.998196278,0.819548872,2.270558334,0.138558662,0.113798475,0.393785357,0.443059769,0.178158564,1.906220096,0.30936432,0.716746411,1.460031155,0.311961722,1
0.235929131,0.534569427,1.485702513,2.015327565,0.779656608,2.307869798,0.158714462,0.125587145,0.409064689,0.412937783,0.188215904,2.098985432,0.288241415,0.665972945,1.430984755,0.299947971,1
0.241645029,0.539241142,1.509004104,2.050590502,0.827651007,2.430856856,0.158891029,0.125052349,0.418376748,0.441829299,0.19365106,2.094228188,0.326577181,0.712885906,1.472317615,0.30590604,1
0.228342357,0.529154519,1.397438567,2.045085381,0.647306944,2.243440233,0.150249896,0.111411912,0.359329446,0.37151187,0.168887963,1.74578196,0.297534069,0.647631408,1.273323615,0.266223232,1
0.24125,0.529583333,1.388229167,2.053020833,0.647546311,2.240625,0.1759375,0.125,0.374270833,0.356979167,0.172708333,1.75040624,0.291680208,0.676633084,1.206770833,0.262430939,1
0.243078219,0.540372671,1.405726919,2.039267291,0.659574468,2.24781556,0.172228656,0.131592799,0.365617433,0.371618065,0.170544268,1.717675941,0.304091653,0.639443535,1.315717444,0.258428805,1
0.162641874,0.352934074,0.820333253,1.875875392,0.592313949,1.331924656,0.109273122,0.067254286,0.226273847,0.273363922,0.153103115,1.641724278,0.278161854,0.696827979,0.715044675,0.261285075,1
0.176852289,0.370339783,0.788461538,1.843912223,0.586523126,1.345681925,0.11833412,0.076805097,0.244690892,0.260146295,0.148065125,1.489433812,0.264752791,0.687998405,0.716493629,0.261164274,1
0.183717321,0.374955235,0.790975289,1.843738809,0.5969163,1.321952966,0.136325654,0.084397756,0.264653217,0.277665035,0.149576221,1.727673208,0.255106127,0.65999199,0.840754447,0.257909491,1
0.222904891,0.522339641,1.633226837,2.533202261,0.714121191,2.284541656,0.138805603,0.114622757,0.620987958,0.479429835,0.220938806,1.998405386,0.342044649,0.730776045,1.077758663,0.349929128,1
0.240541194,0.498332931,1.582556173,2.353032133,0.737075199,2.250495289,0.151244262,0.11988403,0.602609326,0.445759845,0.217492148,2.157357195,0.340925524,0.737346349,1.163759362,0.355206074,1
0.232278264,0.523995891,1.567437992,2.426300083,0.724934808,2.280221124,0.14270339,0.118829803,0.623012573,0.44444988,0.215791791,2.214818811,0.350508048,0.724035608,1.252923047,0.362377484,1
0.230390016,0.539095164,1.606365055,2.47850234,0.620538721,2.202371295,0.125179407,0.104087363,0.578658346,0.458096724,0.189204368,2.071156004,0.300224467,0.681032548,0.95201248,0.302132435,1
0.225044264,0.52103303,1.396849625,2.412113072,0.623783661,2.209231333,0.135478356,0.109347335,0.574760364,0.412845717,0.18743513,2.138719167,0.304933243,0.677868296,1.027901581,0.308327676,1
0.222387505,0.519152101,1.593467212,2.418866989,0.622096317,2.237944713,0.129788025,0.111131771,0.586959217,0.435539854,0.188050081,2.145155807,0.303116147,0.668215297,1.126379075,0.306515581,1
0.224104132,0.519015134,1.593664236,2.464674978,0.513390313,2.131106406,0.125774328,0.091821532,0.526307535,0.396690975,0.168195719,1.776068376,0.281623932,0.623504274,0.890378734,0.266096866,1
0.227392382,0.532285537,1.537163208,2.494657789,0.505431675,2.13425209,0.133477857,0.109012078,0.526633633,0.405775782,0.173350883,1.829759863,0.276586621,0.617066895,0.894704243,0.264008005,1
0.22276257,0.523648914,1.540591419,2.506235783,0.532864201,2.189348184,0.139618794,0.105890658,0.51235391,0.38528512,0.164954114,1.895942506,0.299146579,0.650247043,1.026668758,0.268153915,1
0.22334004,0.511167002,1.386720322,2.386820926,0.488609715,2.039839034,0.134205231,0.101609658,0.467907445,0.364185111,0.155231388,1.624288107,0.263149079,0.644556114,0.764386318,0.255778894,1
0.232276027,0.529481953,1.373371781,2.348215174,0.477380149,2.023764542,0.136223526,0.105498658,0.471810679,0.352391369,0.157701104,1.624409183,0.272619851,0.648717083,0.818037188,0.251350439,1
0.230062588,0.525641026,1.370280638,2.371088229,0.487842732,2.088835049,0.136785786,0.108015344,0.475065617,0.404199475,0.158994549,1.640282807,0.287635799,0.638041042,0.871189178,0.296085532,1
0.275482591,0.509832221,1.153526971,2.243009201,0.435435435,1.873714595,0.162547357,0.091286307,0.406458596,0.388598232,0.131336821,1.465465465,0.284534535,0.630255255,0.679595887,0.284346847,1
0.279612347,0.532842785,1.14626705,2.202440775,0.437815598,1.895190237,0.170495334,0.103912419,0.410624551,0.366475233,0.142677674,1.51973069,0.257153544,0.620160838,0.66959799,0.236207219,1
0.264743708,0.536101415,1.060260886,2.196215322,0.423112768,1.943046114,0.181701268,0.102516994,0.413558699,0.399963256,0.139261437,1.493755825,0.256477167,0.604846226,0.729377182,0.21584343,1
0.210156928,0.620061509,1.712404385,0.924296191,0.732186033,2.455800016,0.137292012,0.122072392,0.5511395,0.48056147,0.214651841,1.288436922,0.351443607,0.799886218,1.246510528,0.337220879,1
0.224136581,0.601613282,1.616023181,0.927010729,0.727516211,2.460803508,0.134153027,0.115984024,0.542485708,0.442477876,0.210666458,1.284747674,0.367775585,0.805892303,1.313493617,0.332252608,1
0.224454287,0.615944321,1.670120215,0.931034483,0.762799369,2.444479595,0.133027523,0.116339766,0.574106295,0.466782664,0.213540019,1.317940628,0.373010182,0.794779865,1.4985764,0.341173096,1
0.214826785,0.587718412,1.576911423,0.974851025,0.621423927,2.431471569,0.141197859,0.121502878,0.542167458,0.497020503,0.196040804,1.141905072,0.335338101,0.720253576,1.035955964,0.307379714,1
0.224959448,0.574513382,1.558191403,0.965024331,0.628580891,2.40338605,0.147810219,0.121350365,0.541768045,0.487631792,0.199513382,1.239278026,0.348898824,0.751283325,1.180048662,0.323729094,1
0.218002813,0.590114527,1.585392807,0.951175407,0.663781399,2.360357645,0.142354832,0.118344384,0.526321077,0.498292144,0.185553546,1.249490835,0.364392396,0.770196877,1.243620655,0.326544467,1
0.229128739,0.559037711,1.530039012,0.963849155,0.597877358,2.353576073,0.156957087,0.115994798,0.485955787,0.457347204,0.174512354,1.089622642,0.348663522,0.75668239,0.94863459,0.304048742,1
0.222514121,0.570208853,1.590568764,0.972809668,0.64084507,2.367397872,0.157362406,0.119401025,0.50571391,0.493103901,0.179823985,1.141259321,0.36930406,0.775683513,1.017470117,0.313173157,1
0.219784551,0.576852338,1.571466106,0.97320021,0.633913765,2.336836574,0.163557541,0.115738308,0.511297951,0.496978455,0.178139779,1.164593698,0.389718076,0.770107794,1.150945875,0.305140962,1
0.236374961,0.544845842,1.459669885,0.984117097,0.552588041,2.329648085,0.162254749,0.123793211,0.474462784,0.521021489,0.164746185,0.917277239,0.346253841,0.724887733,0.866552476,0.284329946,1
0.249329759,0.580823214,1.498028702,0.992745624,0.543446244,2.317457814,0.16211954,0.110234979,0.491089733,0.540766441,0.161646428,0.970790378,0.362542955,0.748404516,0.946853809,0.311242023,1
0.238767651,0.588254172,1.500320924,1.008183569,0.588129496,2.315308087,0.178754814,0.126283697,0.476091142,0.483793325,0.168324775,1.054470709,0.398766701,0.780318602,1.019094994,0.31012333,1
0.272861981,0.590601185,1.455546147,1.023285351,0.586555622,2.254445385,0.199195597,0.109864522,0.437341236,0.513971211,0.148179509,0.927424152,0.389649018,0.839976205,0.856265876,0.336109459,1
0.279001468,0.5823369,1.405496119,1.004824837,0.551616563,2.17075729,0.193832599,0.109712608,0.471365639,0.505139501,0.145164674,0.902722632,0.401588202,0.78445831,0.89322425,0.295235394,1
0.266909247,0.587114726,1.423587329,1.015625,0.561723041,2.191566781,0.187071918,0.119648973,0.452696918,0.526327055,0.146190068,0.945649032,0.420352703,0.796472969,0.939640411,0.331598728,1
0.245448036,0.537898936,1.620141162,2.407528642,0.760922787,2.372033552,0.139985679,0.131188625,0.778590426,0.497238134,0.222790507,2.22354049,0.359039548,0.774576271,1.701462766,0.393314501,1
0.239833377,0.543452226,1.633793283,2.339442853,0.812308576,2.459932309,0.15162718,0.132621713,0.787034626,0.508461338,0.23228326,2.289146248,0.358824655,0.803024502,1.805050768,0.394525268,1
0.241409922,0.534308094,1.626736292,2.320365535,0.810364465,2.438955614,0.149660574,0.140156658,0.780678851,0.525639687,0.236449086,2.319286257,0.372817008,0.811123766,1.868772846,0.390470767,1
0.230201967,0.575671007,1.676654265,2.509699708,0.697485595,2.425059793,0.143901143,0.127690672,0.654398087,0.459806006,0.20954026,2.302514405,0.357124149,0.795311682,1.517472761,0.369172342,1
0.228736089,0.569356121,1.642885533,2.38891097,0.697285475,2.422032326,0.151099629,0.135333863,0.683028617,0.496422893,0.209459459,2.214460311,0.358162871,0.773060594,1.580882353,0.35777692,1
0.224720579,0.584023669,1.600065746,2.495397765,0.706096925,2.368047337,0.156081525,0.140565417,0.677120316,0.503221565,0.20348455,2.361907243,0.366076081,0.805367379,1.713346483,0.350833768,1
0.228382328,0.523981434,1.653171738,2.56377858,0.627589529,2.35043837,0.150077359,0.126783565,0.600309438,0.487278666,0.187553722,2.270756383,0.353781917,0.744499759,1.352243424,0.328569134,1
0.232706543,0.520122522,1.4021101,2.445673445,0.620150188,2.319748149,0.155024249,0.128307666,0.596273292,0.491704246,0.188802859,2.301470588,0.363110138,0.717928661,1.444992768,0.331195244,1
0.230756116,0.502088484,1.545307305,2.485124883,0.60624524,2.30406615,0.153439604,0.133066235,0.593470292,0.490665757,0.186684852,2.249961919,0.338613861,0.736024372,1.572585457,0.309215537,1
0.264854689,0.446405459,1.573832216,2.491351924,0.561836735,2.228615131,0.141428403,0.106365455,0.593010942,0.448052712,0.178609248,2.213877551,0.354897959,0.695102041,1.054476997,0.310204082,1
0.258637009,0.470066257,1.572645528,2.553241836,0.575371106,2.227165168,0.134879319,0.117486985,0.602934217,0.439067676,0.178419309,2.231026552,0.398703742,0.703324273,1.094060577,0.313192557,1
0.262535145,0.463448922,1.579311153,2.446813496,0.583889901,2.161199625,0.128045923,0.101804124,0.589034677,0.442361762,0.172563261,2.17243473,0.364703501,0.722121028,1.265581068,0.335357215,1
0.272873194,0.540288925,1.530497592,2.51540931,0.525747916,2.185874799,0.156340289,0.109791332,0.543338684,0.452327448,0.163402889,2.051986268,0.356547327,0.685875429,1.044622793,0.305296714,1
0.281341108,0.560252672,1.529964367,2.61159702,0.545637922,2.206997085,0.156300615,0.111111111,0.564949789,0.452380952,0.165046971,2.098587998,0.409228442,0.704488149,1.087463557,0.323751891,1
0.29494201,0.537532216,1.553157216,2.519974227,0.526506899,2.134342784,0.147551546,0.103414948,0.567976804,0.482603093,0.161887887,2.006535948,0.393851368,0.730089567,1.162048969,0.308157831,1
0.256183435,0.449916381,1.461403046,1.733958278,0.772900132,2.172476014,0.14021653,0.123888742,0.580186603,0.466332189,0.202050876,1.995039683,0.378968254,0.782407407,1.81176833,0.441881614,1
0.24236163,0.478480679,1.449597749,1.644304743,0.796299383,2.237306018,0.148063481,0.128412538,0.592034114,0.472282059,0.204070866,2.061510252,0.383397233,0.799133189,1.764012837,0.447824637,1
0.241928331,0.462967891,1.449485542,1.695937555,0.769782999,2.135045237,0.148039737,0.126086571,0.587945716,0.474543197,0.200638638,2.084189917,0.377630935,0.775004079,2.016187688,0.431228585,1
0.244120609,0.457022688,1.575913749,1.879391031,0.69097301,2.222202476,0.131449559,0.120075825,0.516971743,0.457259641,0.193531189,2.113290996,0.373213881,0.793490587,1.649428351,0.386822409,1
0.244205496,0.49181601,1.612305854,1.922939068,0.703934686,2.202150538,0.138709677,0.127897252,0.527060932,0.451314217,0.190561529,2.118834335,0.371243905,0.765846468,1.739545998,0.387912462,1
0.237074627,0.479283582,1.538328358,1.815343284,0.696582139,2.225850746,0.138567164,0.123283582,0.543223881,0.467641791,0.18561194,2.085667034,0.372326351,0.772987872,1.806447761,0.381477398,1
