feature_68,feature_61,feature_77,feature_47,feature_16,feature_64,feature_65,feature_71,feature_49,feature_73,feature_44,feature_18,feature_22,feature_36,feature_50,feature_3,feature_72,feature_14,feature_45,feature_35,feature_15,feature_5,feature_12,feature_54,feature_69,feature_28,feature_34,feature_66,feature_33,feature_63,feature_76,feature_8,feature_67,feature_41,feature_24,feature_59,feature_38,feature_25,feature_31,feature_55,feature_56,feature_62,feature_53,feature_4,feature_58,feature_43,feature_26,feature_27,feature_32,feature_40,feature_48,feature_2,feature_29,feature_70,feature_46,feature_75,feature_39,feature_13,feature_6,feature_19,feature_30,feature_42,target
0.190769934,0.429403701,1.613548092,1.902901531,0.449422258,1.861549006,0.126799178,0.094356865,0.275416952,0.385423806,0.144505369,1.756132171,0.362659639,0.693087371,0.899017592,0.327792418,0.131254284,0.271234543,0.662097327,0.352118386,0.765659842,3.66105818,0.290289884,0.094356865,0.168037469,0.262720454,0.428137036,0.940370117,0.34684776,1.326707791,0.193054604,1.724508413,0.842472013,0.323535374,0.891952159,0.235549463,0.343807014,2.171903507,0.418812082,0.128169979,0.149988577,0.250628284,0.183801691,2.072572471,0.119716701,0.513277924,1.231096696,0.266166633,1.957834989,0.341374417,0.298377884,0.513277924,0.635313197,,0.173292209,0.184601325,0.524021893,0.3794851,0.229474965,0.509831745,0.169673627,0.406649098,1
0.194819021,0.455050863,1.722971374,2.001656021,0.443855516,1.913532056,0.124201561,0.098414952,0.287319612,0.442394133,0.142299503,1.690812721,0.344719278,0.666274048,0.967707594,0.355123675,0.125266146,0.26442874,0.675065058,0.33451119,0.743031017,3.466627405,0.27718885,0.098414952,0.166311805,0.281311347,0.408912446,0.911521173,0.333922261,1.30305181,0.195528744,1.672555948,0.836172226,0.319199058,0.862583431,0.236337828,0.326266196,2.108755399,0.368080094,0.135557133,0.160752307,0.249704282,0.17411876,2.006870828,0.115448308,0.501570475,1.20691009,0.243423636,1.887711033,0.330977621,0.306837,0.499411072,0.615822536,,0.180151408,0.191861841,0.505300353,0.361405575,0.216332941,0.492343934,0.160581076,0.384766392,1
0.203314917,0.395441989,1.426933702,1.904005525,0.417416789,1.760635359,0.160773481,0.097651934,0.244889503,0.440331492,0.12679558,1.737701486,0.339543647,0.690391459,0.944060773,0.312539251,0.126933702,0.256018422,0.589502762,0.37366548,0.723047938,3.349591794,0.272137325,0.097651934,0.200276243,0.256018422,0.426418254,0.997237569,0.322378062,1.251933702,0.214088398,1.508687461,0.80980663,0.332426209,0.869583421,0.223480663,0.353150513,1.925685577,0.366338706,0.123756906,0.15,0.277624309,0.175276243,1.946200544,0.126657459,0.464098807,1.149047519,0.273812016,1.749214988,0.32593678,0.279696133,0.482101737,0.612727653,,0.167403315,0.236878453,0.520619636,0.340590329,0.230898053,0.461168097,0.16474775,0.466610844,1
0.190127971,0.415412741,1.500070314,1.972577697,0.41897903,1.792434257,0.131345802,0.094642104,0.254957109,0.422162846,0.134298973,1.686083457,0.347172209,0.68904893,0.929545774,0.31095107,0.125017578,0.262868036,0.611165799,0.370684177,0.755348443,3.349290405,0.284261809,0.094642104,0.196034313,0.25672527,0.427028172,0.980874701,0.339970345,1.288707636,0.22528477,1.50900233,0.832794262,0.321965685,0.814022453,0.24483195,0.337216691,1.956576996,0.367295065,0.142314724,0.154408663,0.252003938,0.174377725,1.958907011,0.123892561,0.462825673,1.137894514,0.239779708,1.770599449,0.329379369,0.283785684,0.485914001,0.579114594,,0.170862045,0.215581493,0.4956577,0.36030502,0.225799619,0.485066723,0.164371955,0.403728024,1
0.193839542,0.434527221,1.613896848,1.959455587,0.410556582,1.764756447,0.125501433,0.099140401,0.269770774,0.446561605,0.12277937,1.655781475,0.359416718,0.657013761,0.903581662,0.344629287,0.125787966,0.279523516,0.626361032,0.358595194,0.695830766,3.287122612,0.266173752,0.099140401,0.183954155,0.242349558,0.387348532,0.942406877,0.326966523,1.251289398,0.224212034,1.444239063,0.806160458,0.336414048,0.789484494,0.237249284,0.323475046,1.885192031,0.356541384,0.130372493,0.151862464,0.249283668,0.173352436,1.861162456,0.118481375,0.458410351,1.125898542,0.230642842,1.710002054,0.30971452,0.285816619,0.46231259,0.557403984,,0.161031519,0.227936963,0.476278497,0.325734237,0.22181146,0.465393305,0.158348737,0.369069624,1
0.178474467,0.355074337,1.297220427,0.94272786,0.790961284,1.68332256,0.137879767,0.138655462,0.294117647,0.440142211,0.201228184,1.711026056,0.386132784,0.872368615,1.347123465,0.377741793,,0.29942588,0.908532644,0.373767113,0.956131312,6.067569557,0.355365818,0.138655462,0.13852618,0.28764905,0.517297218,1.177892696,0.387163256,1.127407886,0.163994829,2.277491535,0.67498384,0.407478286,1.491240983,0.233548804,0.540850876,4.112615928,0.421610481,0.129411765,0.157918552,0.233484163,0.192243051,2.735757397,0.13697479,0.225084646,1.463712645,0.272044752,2.620197262,0.523332843,0.28539108,0.862652731,0.790078021,0.178603749,0.191338074,0.165287654,0.651258649,0.383630208,0.219049021,0.387163256,0.168555866,0.54659208,1
0.176079734,0.373621262,1.363189369,0.963388704,0.727524205,1.693820598,0.128837209,0.111362126,0.380730897,0.454352159,0.187840532,1.525172891,0.357399723,0.818118949,1.150631229,0.351590595,,0.250207469,0.893488372,0.361410788,0.894467497,5.595573997,0.331950207,0.111362126,0.132093023,0.259197787,0.480359613,1.115681063,0.362102351,1.137009967,0.15820598,2.118810512,0.684252492,0.36473029,1.348547718,0.233820598,0.478838174,3.69253112,0.389626556,0.134219269,0.148637874,0.235149502,0.191827243,2.546887967,0.136345515,0.216459198,1.393914246,0.246473029,2.422959889,0.474965422,0.278737542,0.807053942,0.741355463,0.14358804,0.193156146,0.162857143,0.598340249,0.346196404,0.199170124,0.367496542,0.158644537,0.482710927,1
0.174248578,0.388302193,1.404481451,0.975494178,0.742553778,1.791835906,0.13633902,0.112036285,0.400961278,0.45450853,0.183455185,1.521097628,0.362520684,0.831081081,1.176617926,0.350110314,,0.243243243,0.885729759,0.348731384,0.894373966,5.548400441,0.326668505,0.112036285,0.131126455,0.275096525,0.491174848,1.044476036,0.35314396,1.14798267,0.15854319,2.10728075,0.713850528,0.35452289,1.345421953,0.230232873,0.457391065,3.684914506,0.393546608,0.139859193,0.152382887,0.237544002,0.186704576,2.467733039,0.133563499,0.193188086,1.378240485,0.24310535,2.415471594,0.457253172,0.281004603,0.802537231,0.739520132,0.132886542,0.196723531,0.157730842,0.582322118,0.342112521,0.20532267,0.388306674,0.15471594,0.464423607,1
0.195655778,0.36345548,1.170038136,0.9568065,0.730511003,1.6362129,0.149975129,0.111507213,0.283037639,0.458547505,0.205355662,1.654792988,0.403767251,0.876725103,1.188028519,0.356396867,,0.264826557,0.890399602,0.404513241,0.895188363,4.975195822,0.358261843,0.111507213,0.157685293,0.283289817,0.520887728,1.09053225,0.398358821,1.148731554,0.195738683,2.259045132,0.67924059,0.4000373,1.289444237,0.22641353,0.503543454,3.514546811,0.416822081,0.13753938,0.151052893,0.229646825,0.188028519,2.563222678,0.130658266,0.232935472,1.3461395,0.274897426,2.328422231,0.497762029,0.291245233,0.770234987,0.726594554,0.18239098,0.189935334,0.180152545,0.630175308,0.3769116,0.228086535,0.406564715,0.171391272,0.538791496,1
0.188165284,0.364428799,1.272986338,0.97837566,0.613614263,1.65702791,0.144162266,0.100578325,0.353029922,0.42502724,0.168971587,1.333063209,0.338897893,0.764829822,1.092615875,0.312479741,,0.230145867,0.85944179,0.349918963,0.768557536,4.313938412,0.306320908,0.100578325,0.169139217,0.239222042,0.44165316,1.020870003,0.327066451,1.102087,0.16997737,1.975688817,0.685692733,0.337439222,1.070340357,0.236191434,0.409562399,2.944894652,0.364343598,0.12672869,0.160841505,0.22864806,0.182549661,2.164181524,0.14231833,0.204862237,1.179578606,0.229659643,2.00713128,0.4273906,0.280445897,0.678768233,0.634035656,0.16377504,0.193864722,0.17299472,0.544570502,0.323824959,0.195786062,0.388006483,0.150567261,0.435008104,1
0.179575396,0.386842326,1.279936226,1.000503482,0.667942917,1.652261475,0.132835445,0.110682219,0.362339515,0.439456239,0.166736595,1.403411069,0.378698225,0.831534981,1.113535286,0.319700661,,0.248868778,0.857766216,0.37086669,0.831360947,4.571179951,0.324399582,0.110682219,0.14349249,0.255482074,0.482944657,1.047243434,0.36407936,1.102290845,0.159939582,2.127044901,0.702525803,0.342151062,1.123564219,0.224888814,0.416637661,3.127567003,0.382004873,0.133506755,0.147184694,0.227993623,0.182092809,2.285938044,0.131408912,0.213713888,1.251827358,0.234075879,2.112077967,0.432822833,0.261139549,0.716672468,0.686042464,0.143072921,0.186120668,0.17135185,0.57239819,0.337278107,0.206926558,0.403237034,0.156978768,0.449356074,1
0.194352526,0.367196117,1.178248401,0.954555482,0.692594318,1.562761968,0.153540702,0.104897419,0.243437017,0.407346128,0.1732848,1.671169073,0.397997205,0.909874243,1.105559232,0.387750349,,0.321145785,0.804103243,0.435491383,0.900791803,4.449231486,0.343269679,0.104897419,0.167879991,0.266884024,0.556823475,1.178138098,0.4035864,1.116589455,0.239907346,2.091057289,0.679020516,0.433628319,1.136003726,0.200419148,0.505356311,3.235211924,0.424778761,0.135120229,0.143613501,0.237480697,0.193470108,2.437587331,0.130266931,0.281089893,1.267582673,0.274336283,2.078947368,0.505822077,0.283256122,0.69958081,0.684909176,0.202294286,0.19159497,0.215089345,0.654867257,0.388448999,0.258500233,0.421052632,0.187936656,0.55193293,1
0.192329385,0.349125776,1.219966159,0.963338973,0.654751131,1.611957135,0.150592217,0.112351946,0.323068246,0.471517202,0.159954879,1.516289593,0.37760181,0.883936652,0.988832487,0.349773756,,0.27918552,0.768527919,0.4260181,0.85,4.229411765,0.34638009,0.112351946,0.167399887,0.264253394,0.530769231,1.118668923,0.381447964,1.062380147,0.197067118,2.045475113,0.691483362,0.413800905,1.112217195,0.215454033,0.446832579,3.119004525,0.411085973,0.147772138,0.150592217,0.236999436,0.181725888,2.308371041,0.14393683,0.25520362,1.261312217,0.263348416,2.043438914,0.484162896,0.282910321,0.690271493,0.669230769,0.178341794,0.190073322,0.234179357,0.616968326,0.369457014,0.221493213,0.417647059,0.181900452,0.554298643,1
0.181888545,0.366430783,1.246130031,0.937748784,0.615498311,1.582706767,0.142525431,0.1036046,0.312030075,0.444272446,0.15247678,1.347339527,0.353885135,0.836993243,0.982529854,0.308488176,,0.236908784,0.717713401,0.383445946,0.794552365,4.020692568,0.317356419,0.1036046,0.155462185,0.244721284,0.505489865,0.979544449,0.357896959,1.060039805,0.183547103,1.940878378,0.683989385,0.349873311,1.020481419,0.216718266,0.406461149,2.804265203,0.378378378,0.121295887,0.145400265,0.231203008,0.166850951,2.157728041,0.129478107,0.228673986,1.17504223,0.226351351,1.910261824,0.421030405,0.280296329,0.641891892,0.620777027,0.160437859,0.18697479,0.189849624,0.567778716,0.327702703,0.216427365,0.404349662,0.16722973,0.448902027,1
0.218912271,0.400792566,1.077480186,0.98305548,0.614648811,1.574883848,0.16602897,0.10426346,0.251571468,0.430308828,0.165345723,1.393823449,0.375512435,0.891773709,1.017627767,0.320852692,,0.269199235,0.787100301,0.478272752,0.822629134,3.558895873,0.334244329,0.10426346,0.19363214,0.258540585,0.573927303,1.154413774,0.399836021,1.045777535,0.233123804,1.783820716,0.677234217,0.441104127,0.953812517,0.193222192,0.494124078,2.594698005,0.376878929,0.132959825,0.144438371,0.245285597,0.169171905,2.19786827,0.099754031,0.318939601,1.094014758,0.26591965,1.766329598,0.491117792,0.269062585,0.561355562,0.607816343,0.198961465,0.190762503,0.228614376,0.613555616,0.356654824,0.237769882,0.394643345,0.179557256,0.547144028,1
0.177128821,0.413891921,1.144377729,0.929039301,0.699019918,1.554312227,0.165393013,0.097980349,0.29121179,0.40625,0.15010917,1.531773633,0.426177679,1.035093266,0.895469432,0.384445147,,0.346506481,0.746724891,0.559595321,0.934555801,4.109705975,0.402782169,0.097980349,0.222434498,0.306670882,0.651596586,1.068367904,0.447992412,1.031386463,0.206741266,2.082832754,0.657068777,0.5042681,1.091368954,0.19268559,0.550742966,2.87006007,0.46095479,0.125545852,0.147379913,0.255049127,0.165938865,2.482137212,0.133324236,0.39203288,1.314890926,0.296553905,2.034144799,0.562440721,0.260917031,0.701865318,0.69459374,0.170032751,0.193504367,0.216975983,0.734429339,0.416376857,0.288017705,0.472020234,0.21877964,0.596901676,1
0.181869369,0.406109234,1.238457207,0.958333333,0.588094605,1.584881757,0.157657658,0.110078829,0.313907658,0.389358108,0.152730856,1.216848259,0.365399947,0.854371512,0.926238739,0.304278501,,0.292319957,0.740990991,0.458942333,0.774647887,3.381344672,0.317565772,0.110078829,0.179757883,0.247408982,0.552218974,1.027167793,0.386925326,1.045326577,0.243806306,1.800956683,0.688344595,0.410045177,0.910975286,0.204673423,0.439808663,2.401541323,0.395163433,0.132460586,0.149774775,0.244650901,0.154279279,2.053414829,0.137528153,0.30029232,1.117193728,0.243954292,1.705022588,0.450969971,0.251126126,0.583045442,0.592080787,0.168637387,0.192989865,0.269003378,0.592612277,0.327664098,0.251660909,0.404996014,0.183630082,0.478341749,1
0.225862341,0.372814616,0.981414396,0.902031816,0.551713586,1.402583084,0.172468105,0.075444952,0.170105528,0.411245865,0.156717593,1.260097919,0.335985312,0.82619339,0.711608127,0.29130967,,0.243268054,0.704835407,0.456854345,0.732864137,2.873623011,0.301407589,0.075444952,0.196251378,0.238066095,0.564565483,1.103323358,0.382802938,0.945818239,0.267758702,1.414932681,0.620412663,0.485312118,0.806915545,0.162860293,0.486842105,2.119339045,0.365361077,0.113718696,0.106315955,0.245077965,0.155930068,1.913402693,0.117341314,0.330171359,0.971848225,0.237760098,1.421052632,0.480110159,0.239407781,0.540085679,0.488984088,0.198298945,0.17908332,0.222554733,0.621481028,0.309669523,0.215422277,0.366585067,0.177172583,0.549571603,1
0.182283339,0.342500799,0.994403582,0.853693636,0.555941846,1.403901503,0.179724976,0.091461465,0.232651103,0.40821874,0.135913016,1.213021492,0.345448799,0.882743363,0.699712184,0.316055626,,0.268015171,0.684521906,0.509797724,0.76517067,2.978824273,0.300252845,0.091461465,0.17396866,0.248735777,0.586599241,1.030060761,0.408343869,0.96642149,0.217620723,1.487357775,0.619923249,0.455436157,0.829646018,0.179245283,0.500316056,2.104930468,0.389380531,0.12120243,0.136552606,0.233290694,0.152542373,1.957016435,0.13559322,0.340391909,0.961125158,0.236409608,1.512958281,0.474399494,0.225135913,0.564791403,0.513274336,0.16165654,0.180364567,0.215222258,0.63369153,0.32806574,0.250632111,0.445006321,0.187737042,0.520859671,1
0.174553791,0.388570493,1.030948092,0.890453578,0.532411674,1.42492222,0.159325364,0.09317177,0.239233666,0.361061077,0.142459473,1.125960061,0.349308756,0.871889401,0.770754871,0.287250384,,0.292473118,0.62682168,0.488479263,0.727803379,2.847004608,0.280798771,0.09317177,0.165875225,0.238095238,0.566513057,1.009988538,0.361290323,1.020140822,0.208285574,1.462365591,0.640412641,0.428571429,0.824884793,0.172588832,0.470660522,2.044239631,0.366513057,0.125102342,0.128377272,0.235467496,0.146880629,1.892165899,0.128541019,0.32688172,0.976036866,0.224270353,1.421198157,0.459293395,0.244309808,0.556374808,0.492165899,0.151301785,0.183887342,0.218929098,0.614746544,0.301382488,0.223041475,0.4,0.185560676,0.494930876,1
0.211461573,0.571351004,1.649982724,0.605804827,1.008636876,2.221383089,0.148822745,0.148773385,0.676686905,0.54124093,0.248877042,1.603736388,0.400675929,0.799380398,1.951280912,0.446958318,0.120884545,0.245963199,1.223801767,0.383589936,1.083176868,5.915039429,0.348666917,0.148773385,0.127400168,0.322474653,0.537645513,1.180117479,0.358148704,1.788785231,,1.765114532,0.833703539,0.368757041,2.40781074,0.22079076,0.538302666,4.643822756,0.442921517,0.185793968,0.219754183,0.303667506,0.202872797,2.930717236,0.119354361,0.214513706,1.533420954,0.271216673,2.747559144,0.488265115,0.355595044,0.954187007,0.887626737,0.120835184,0.172713362,0.158102572,0.709350357,0.348291401,0.197897109,0.361903868,0.16804356,0.527037176,1
0.222265284,0.569082453,1.63898847,0.61268288,1.04101785,2.215773665,0.162581145,0.14766011,0.637341343,0.525966476,0.248037981,1.854728447,0.414830991,0.823205469,2.060217033,0.464963919,0.128960372,0.260634258,1.216306559,0.394511964,1.122293961,5.975028485,0.353873908,0.14766011,0.134822207,0.332985188,0.561716673,1.066127313,0.395366502,1.763879469,,1.807823775,0.838387753,0.388340296,2.4738891,0.215579886,0.563520699,4.892802886,0.46268515,0.18922585,0.211704292,0.320414688,0.205745567,2.992688948,0.124939444,0.234523357,1.563330801,0.27535131,2.801842005,0.506551462,0.350498983,0.962020509,0.892423092,0.130462165,0.167280302,0.163404709,0.776015951,0.36270414,0.202810482,0.365742499,0.172901633,0.537124953,1
0.227445703,0.537033599,1.564924819,0.603165027,1.056587758,2.098199369,0.166326341,0.14316874,0.590310006,0.508214219,0.236124002,1.956427426,0.410921437,0.867207394,2.21111008,0.470055645,0.129153518,0.259549184,1.200436235,0.402338961,1.135150429,5.927379044,0.361690088,0.14316874,0.124327084,0.340375365,0.573139677,1.063393354,0.383853626,1.672823464,,1.783551825,0.806385743,0.405639913,2.578232576,0.200900316,0.598415543,4.804017731,0.459964161,0.18275478,0.204102469,0.313996659,0.208975311,3.073847024,0.120614442,0.235216448,1.579741583,0.283127417,2.856078468,0.539469961,0.351726378,0.9671791,0.892200321,0.118850937,0.182244292,0.160293299,0.740356503,0.368386306,0.205130623,0.379420919,0.17089503,0.574931623,1
0.207185323,0.571437704,1.68222208,0.724477402,0.86219557,2.207185323,0.148373074,0.140062648,0.598989964,0.561720898,0.230262737,1.661240974,0.405947864,0.76135112,1.787828422,0.393464692,0.127660935,0.250642516,1.15195295,0.392852772,0.959980419,5.808101824,0.337290417,0.140062648,0.145496388,0.292497858,0.521478399,1.291056703,0.342430547,1.65134565,,2.312324073,0.844211468,0.354546567,1.748133643,0.207313175,0.468363725,4.039652429,0.406926937,0.181998338,0.206737838,0.292143451,0.202582625,2.606780076,0.122610752,0.202056052,1.473626239,0.267531514,2.418431037,0.467751805,0.341942083,0.812018113,0.810794272,0.116218117,0.166144601,0.156108163,0.67898666,0.335699425,0.218210745,0.374128014,0.165830376,0.479133521,1
0.213443994,0.55993411,1.660352255,0.731500253,0.897261994,2.212113533,0.165103903,0.140775469,0.576849975,0.534845413,0.236061835,1.861592565,0.416101482,0.792514444,1.919602129,0.411203215,0.121388748,0.270283848,1.149328434,0.40919367,1.006154233,6.006656619,0.34853052,0.140775469,0.148314749,0.308590806,0.560035167,1.157121135,0.360085406,1.629054739,,2.375282592,0.854092752,0.387967847,1.801306204,0.207108464,0.503014318,4.089927154,0.422381311,0.18385707,0.204004055,0.313862139,0.2093259,2.757975383,0.131208819,0.217030897,1.53089676,0.275558905,2.564556644,0.496232102,0.355993411,0.863727707,0.831826174,0.142739483,0.169221997,0.180372529,0.724441095,0.354684753,0.223687516,0.378171314,0.173700075,0.500879176,1
0.222425685,0.54696942,1.61081609,0.73362632,0.933316683,2.085820668,0.171580297,0.138192028,0.529756455,0.512116218,0.227919185,1.983516484,0.424325674,0.85964036,2.113593359,0.421203796,0.126838796,0.268856144,1.118903742,0.417457542,1.049575425,6.368256743,0.359515485,0.138192028,0.136727095,0.321303696,0.573801199,1.186595862,0.366883117,1.54532137,,2.406218781,0.82530672,0.406218781,1.891233766,0.196911433,0.538211788,4.313186813,0.43031968,0.179515351,0.199902338,0.318195691,0.214368553,2.831168831,0.128731002,0.231768232,1.537337662,0.281593407,2.576048951,0.529220779,0.354696942,0.861763237,0.84015984,0.135323201,0.172556919,0.176219252,0.71953047,0.365384615,0.233016983,0.401848152,0.171328671,0.532342657,1
