feature_7,feature_18,feature_49,feature_54,feature_71,feature_6,feature_66,feature_28,feature_42,feature_41,feature_61,feature_46,feature_19,feature_16,feature_8,feature_77,feature_32,feature_9,feature_12,feature_64,feature_38,feature_73,feature_76,feature_22,feature_44,feature_31,feature_56,feature_53,feature_29,feature_47,feature_62,diagnosis
0.193796878,1.756132171,0.275416952,0.094356865,0.094356865,0.229474965,0.940370117,0.262720454,0.406649098,0.323535374,0.429403701,0.173292209,0.509831745,0.449422258,1.724508413,1.613548092,1.957834989,0.185282789,0.290289884,1.861549006,0.343807014,0.385423806,0.193054604,0.362659639,0.144505369,0.418812082,0.149988577,0.183801691,0.635313197,1.902901531,0.250628284,1
0.204358068,1.690812721,0.287319612,0.098414952,0.098414952,0.216332941,0.911521173,0.281311347,0.384766392,0.319199058,0.455050863,0.180151408,0.492343934,0.443855516,1.672555948,1.722971374,1.887711033,0.190223793,0.27718885,1.913532056,0.326266196,0.442394133,0.195528744,0.344719278,0.142299503,0.368080094,0.160752307,0.17411876,0.615822536,2.001656021,0.249704282,1
0.188821436,1.737701486,0.244889503,0.097651934,0.097651934,0.230898053,0.997237569,0.256018422,0.466610844,0.332426209,0.395441989,0.167403315,0.461168097,0.417416789,1.508687461,1.426933702,1.749214988,0.171027842,0.272137325,1.760635359,0.353150513,0.440331492,0.214088398,0.339543647,0.12679558,0.366338706,0.15,0.175276243,0.612727653,1.904005525,0.277624309,1
0.188519381,1.686083457,0.254957109,0.094642104,0.094642104,0.225799619,0.980874701,0.25672527,0.403728024,0.321965685,0.415412741,0.170862045,0.485066723,0.41897903,1.50900233,1.500070314,1.770599449,0.179834781,0.284261809,1.792434257,0.337216691,0.422162846,0.22528477,0.347172209,0.134298973,0.367295065,0.154408663,0.174377725,0.579114594,1.972577697,0.252003938,1
0.185459026,1.655781475,0.269770774,0.099140401,0.099140401,0.22181146,0.942406877,0.242349558,0.369069624,0.336414048,0.434527221,0.161031519,0.465393305,0.410556582,1.444239063,1.613896848,1.710002054,0.176422263,0.266173752,1.764756447,0.323475046,0.446561605,0.224212034,0.359416718,0.12277937,0.356541384,0.151862464,0.173352436,0.557403984,1.959455587,0.249283668,1
0.185337848,1.711026056,0.294117647,0.138655462,0.138655462,0.219049021,1.177892696,0.28764905,0.54659208,0.407478286,0.355074337,0.191338074,0.387163256,0.790961284,2.277491535,1.297220427,2.620197262,0.19446489,0.355365818,1.68332256,0.540850876,0.440142211,0.163994829,0.386132784,0.201228184,0.421610481,0.157918552,0.192243051,0.790078021,0.94272786,0.233484163,1
0.165975104,1.525172891,0.380730897,0.111362126,0.111362126,0.199170124,1.115681063,0.259197787,0.482710927,0.36473029,0.373621262,0.193156146,0.367496542,0.727524205,2.118810512,1.363189369,2.422959889,0.174688797,0.331950207,1.693820598,0.478838174,0.454352159,0.15820598,0.357399723,0.187840532,0.389626556,0.148637874,0.191827243,0.741355463,0.963388704,0.235149502,1
0.165057915,1.521097628,0.400961278,0.112036285,0.112036285,0.20532267,1.044476036,0.275096525,0.464423607,0.35452289,0.388302193,0.196723531,0.388306674,0.742553778,2.10728075,1.404481451,2.415471594,0.171400993,0.326668505,1.791835906,0.457391065,0.45450853,0.15854319,0.362520684,0.183455185,0.393546608,0.152382887,0.186704576,0.739520132,0.975494178,0.237544002,1
0.186497576,1.654792988,0.283037639,0.111507213,0.111507213,0.228086535,1.09053225,0.283289817,0.538791496,0.4000373,0.36345548,0.189935334,0.406564715,0.730511003,2.259045132,1.170038136,2.328422231,0.190973517,0.358261843,1.6362129,0.503543454,0.458547505,0.195738683,0.403767251,0.205355662,0.416822081,0.151052893,0.188028519,0.726594554,0.9568065,0.229646825,1
0.161102107,1.333063209,0.353029922,0.100578325,0.100578325,0.195786062,1.020870003,0.239222042,0.435008104,0.337439222,0.364428799,0.193864722,0.388006483,0.613614263,1.975688817,1.272986338,2.00713128,0.16191248,0.306320908,1.65702791,0.409562399,0.42502724,0.16997737,0.338897893,0.168971587,0.364343598,0.160841505,0.182549661,0.634035656,0.97837566,0.22864806,1
0.171597633,1.403411069,0.362339515,0.110682219,0.110682219,0.206926558,1.047243434,0.255482074,0.449356074,0.342151062,0.386842326,0.186120668,0.403237034,0.667942917,2.127044901,1.279936226,2.112077967,0.174556213,0.324399582,1.652261475,0.416637661,0.439456239,0.159939582,0.378698225,0.166736595,0.382004873,0.147184694,0.182092809,0.686042464,1.000503482,0.227993623,1
0.197019096,1.671169073,0.243437017,0.104897419,0.104897419,0.258500233,1.178138098,0.266884024,0.55193293,0.433628319,0.367196117,0.19159497,0.421052632,0.692594318,2.091057289,1.178248401,2.078947368,0.182114578,0.343269679,1.562761968,0.505356311,0.407346128,0.239907346,0.397997205,0.1732848,0.424778761,0.143613501,0.193470108,0.684909176,0.954555482,0.237480697,1
0.187104072,1.516289593,0.323068246,0.112351946,0.112351946,0.221493213,1.118668923,0.264253394,0.554298643,0.413800905,0.349125776,0.190073322,0.417647059,0.654751131,2.045475113,1.219966159,2.043438914,0.176696833,0.34638009,1.611957135,0.446832579,0.471517202,0.197067118,0.37760181,0.159954879,0.411085973,0.150592217,0.181725888,0.669230769,0.963338973,0.236999436,1
0.173775338,1.347339527,0.312030075,0.1036046,0.1036046,0.216427365,0.979544449,0.244721284,0.448902027,0.349873311,0.366430783,0.18697479,0.404349662,0.615498311,1.940878378,1.246130031,1.910261824,0.168074324,0.317356419,1.582706767,0.406461149,0.444272446,0.183547103,0.353885135,0.15247678,0.378378378,0.145400265,0.166850951,0.620777027,0.937748784,0.231203008,1
0.194588685,1.393823449,0.251571468,0.10426346,0.10426346,0.237769882,1.154413774,0.258540585,0.547144028,0.441104127,0.400792566,0.190762503,0.394643345,0.614648811,1.783820716,1.077480186,1.766329598,0.178190763,0.334244329,1.574883848,0.494124078,0.430308828,0.233123804,0.375512435,0.165345723,0.376878929,0.144438371,0.169171905,0.607816343,0.98305548,0.245285597,1
0.223205817,1.531773633,0.29121179,0.097980349,0.097980349,0.288017705,1.068367904,0.306670882,0.596901676,0.5042681,0.413891921,0.193504367,0.472020234,0.699019918,2.082832754,1.144377729,2.034144799,0.202023396,0.402782169,1.554312227,0.550742966,0.40625,0.206741266,0.426177679,0.15010917,0.46095479,0.147379913,0.165938865,0.69459374,0.929039301,0.255049127,1
0.189476482,1.216848259,0.313907658,0.110078829,0.110078829,0.251660909,1.027167793,0.247408982,0.478341749,0.410045177,0.406109234,0.192989865,0.404996014,0.588094605,1.800956683,1.238457207,1.705022588,0.178049429,0.317565772,1.584881757,0.439808663,0.389358108,0.243806306,0.365399947,0.152730856,0.395163433,0.149774775,0.154279279,0.592080787,0.958333333,0.244650901,1
0.210526316,1.260097919,0.170105528,0.075444952,0.075444952,0.215422277,1.103323358,0.238066095,0.549571603,0.485312118,0.372814616,0.17908332,0.366585067,0.551713586,1.414932681,0.981414396,1.421052632,0.1624847,0.301407589,1.402583084,0.486842105,0.411245865,0.267758702,0.335985312,0.156717593,0.365361077,0.106315955,0.155930068,0.488984088,0.902031816,0.245077965,1
0.175094817,1.213021492,0.232651103,0.091461465,0.091461465,0.250632111,1.030060761,0.248735777,0.520859671,0.455436157,0.342500799,0.180364567,0.445006321,0.555941846,1.487357775,0.994403582,1.512958281,0.162136536,0.300252845,1.403901503,0.500316056,0.40821874,0.217620723,0.345448799,0.135913016,0.389380531,0.136552606,0.152542373,0.513274336,0.853693636,0.233290694,1
0.177572965,1.125960061,0.239233666,0.09317177,0.09317177,0.223041475,1.009988538,0.238095238,0.494930876,0.428571429,0.388570493,0.183887342,0.4,0.532411674,1.462365591,1.030948092,1.421198157,0.169892473,0.280798771,1.42492222,0.470660522,0.361061077,0.208285574,0.349308756,0.142459473,0.366513057,0.128377272,0.146880629,0.492165899,0.890453578,0.235467496,1
0.185598949,1.603736388,0.676686905,0.148773385,0.148773385,0.197897109,1.180117479,0.322474653,0.527037176,0.368757041,0.571351004,0.172713362,0.361903868,1.008636876,1.765114532,1.649982724,2.747559144,0.232256853,0.348666917,2.221383089,0.538302666,0.54124093,,0.400675929,0.248877042,0.442921517,0.219754183,0.202872797,0.887626737,0.605804827,0.303667506,1
0.188473224,1.854728447,0.637341343,0.14766011,0.14766011,0.202810482,1.066127313,0.332985188,0.537124953,0.388340296,0.569082453,0.167280302,0.365742499,1.04101785,1.807823775,1.63898847,2.801842005,0.259020129,0.353873908,2.215773665,0.563520699,0.525966476,,0.414830991,0.248037981,0.46268515,0.211704292,0.205745567,0.892423092,0.61268288,0.320414688,1
0.182589833,1.956427426,0.590310006,0.14316874,0.14316874,0.205130623,1.063393354,0.340375365,0.574931623,0.405639913,0.537033599,0.182244292,0.379420919,1.056587758,1.783551825,1.564924819,2.856078468,0.258794681,0.361690088,2.098199369,0.598415543,0.508214219,,0.410921437,0.236124002,0.459964161,0.204102469,0.208975311,0.892200321,0.603165027,0.313996659,1
0.17990454,1.661240974,0.598989964,0.140062648,0.140062648,0.218210745,1.291056703,0.292497858,0.479133521,0.354546567,0.571437704,0.166144601,0.374128014,0.86219557,2.312324073,1.68222208,2.418431037,0.209154326,0.337290417,2.207185323,0.468363725,0.561720898,,0.405947864,0.230262737,0.406926937,0.206737838,0.202582625,0.810794272,0.724477402,0.292143451,1
0.189399648,1.861592565,0.576849975,0.140775469,0.140775469,0.223687516,1.157121135,0.308590806,0.500879176,0.387967847,0.55993411,0.169221997,0.378171314,0.897261994,2.375282592,1.660352255,2.564556644,0.218538056,0.34853052,2.212113533,0.503014318,0.534845413,,0.416101482,0.236061835,0.422381311,0.204004055,0.2093259,0.831826174,0.731500253,0.313862139,1
0.187687313,1.983516484,0.529756455,0.138192028,0.138192028,0.233016983,1.186595862,0.321303696,0.532342657,0.406218781,0.54696942,0.172556919,0.401848152,0.933316683,2.406218781,1.61081609,2.576048951,0.221028971,0.359515485,2.085820668,0.538211788,0.512116218,,0.424325674,0.227919185,0.43031968,0.199902338,0.214368553,0.84015984,0.73362632,0.318195691,1
0.186638706,1.594967046,0.577617658,0.132068588,0.132068588,0.229179149,1.26286027,0.284451768,0.46929299,0.357549431,0.547154323,0.172382342,0.366087478,0.752846016,2.481426004,1.727380518,2.225134811,0.190832834,0.326992211,2.257022984,0.44367885,0.560105801,,0.396494907,0.214976286,0.393499101,0.194819409,0.200109449,0.763930497,0.776267785,0.303265232,1
0.187596421,1.849892009,0.520851509,0.133310068,0.133310068,0.23742672,1.269499215,0.301758716,0.478093181,0.387226165,0.507154074,0.169865643,0.388151805,0.802992903,2.549676026,1.650846275,2.366244986,0.200401111,0.363776612,2.188536032,0.476858994,0.506979585,,0.414841098,0.207468156,0.415303919,0.186093177,0.207206421,0.795124961,0.740359449,0.320799162,1
0.184541363,1.995498991,0.485214708,0.127624925,0.127624925,0.246624243,1.214451016,0.321434115,0.523513891,0.412851156,0.488128911,0.175366418,0.409591805,0.842309483,2.6034456,1.555326991,2.387552382,0.195405867,0.345336024,2.128739179,0.518392053,0.516842376,,0.424336489,0.206994086,0.413161571,0.186423245,0.209651153,0.806922241,0.748350047,0.312676781,1
0.205299276,1.685093404,0.551077788,0.135074977,0.135074977,0.266488753,1.380974695,0.309569196,0.48532215,0.39306138,0.546860356,0.181935333,0.399161266,0.759054518,2.749142204,1.655576382,2.191574533,0.208921083,0.347693481,2.216377694,0.445672894,0.583997188,,0.430232558,0.202085286,0.417460923,0.197282099,0.202085286,0.78879146,0.785731022,0.313378632,1
0.201057202,1.856333774,0.52475133,0.126185519,0.126185519,0.257126675,1.48912792,0.295827827,0.492731735,0.407211629,0.54661115,0.177423086,0.406456485,0.77024731,2.746837833,1.681702521,2.240513498,0.20841986,0.352086086,2.188295165,0.482537285,0.574485311,,0.443458561,0.197085357,0.425901454,0.198588943,0.215244043,0.792712856,0.815752949,0.330326162,1
0.183897184,1.997731998,0.442951542,0.129845815,0.129845815,0.259119259,1.375330396,0.307125307,0.542997543,0.434889435,0.493722467,0.179955947,0.428841429,0.812133812,2.758079758,1.585792952,2.207900208,0.208278208,0.360990361,2.081277533,0.508599509,0.532929515,,0.443772444,0.194162996,0.425817426,0.190969163,0.219273128,0.801927802,0.780726872,0.331057269,1
0.208751139,1.623518687,0.529549848,0.129798398,0.129798398,0.278714676,1.352112676,0.295578851,0.434822242,0.383090246,0.555233361,0.172604253,0.402233364,0.710118505,2.586144029,1.615575808,2.076800365,0.220601641,0.353463993,2.098729633,0.433682771,0.520022093,,0.443710119,0.185584093,0.384229717,0.187931511,0.188207677,0.770054695,0.785832643,0.308478321,1
0.215511325,1.767787692,0.482980434,0.113106406,0.113106406,0.278197209,1.426159207,0.306566003,0.482955845,0.412948982,0.508978826,0.173009917,0.41615191,0.741020361,2.592541752,1.561913696,2.132692748,0.244566461,0.356897735,2.066604128,0.454815832,0.547038328,,0.483413407,0.182792817,0.382292382,0.18064862,0.187215224,0.784717456,0.778745645,0.333556687,1
0.22450361,1.915388087,0.442745098,0.114379085,0.114379085,0.287229242,1.357385621,0.324458484,0.528880866,0.436371841,0.496732026,0.176601307,0.440884477,0.753610108,2.576940433,1.530457516,2.082581227,0.199232852,0.368907942,2.01124183,0.48465704,0.557124183,,0.457355596,0.179869281,0.420126354,0.17372549,0.197254902,0.793095668,0.775163399,0.331633987,1
0.167635765,1.586725178,0.534110017,0.149351429,0.149351429,0.192320351,1.244535191,0.281952825,0.459791552,0.336478332,0.606834014,0.177516214,0.348765771,0.864399342,1.892484915,1.680398751,2.662314866,0.198354361,0.333296764,2.495856354,0.485353812,0.589959164,,0.382446517,0.247357675,0.414810752,0.206882056,0.205741052,0.869994515,0.900372328,0.311554168,1
0.16227027,1.745405405,0.521085595,0.143155383,0.143155383,0.192540541,1.251297346,0.284216216,0.455135135,0.344864865,0.617834775,0.177214435,0.351243243,0.887351351,1.854378378,1.720906651,2.665513514,0.205081081,0.332648649,2.57148822,0.496432432,0.600238592,,0.393297297,0.255174471,0.41372973,0.212287504,0.215090963,0.882810811,0.874500447,0.334685356,1
0.177756245,1.940245478,0.519772388,0.140878262,0.140878262,0.201012059,1.168640074,0.295327304,0.493432386,0.366602067,0.573514197,0.184331532,0.375107666,0.91042205,1.832041344,1.645763881,2.683677864,0.210594315,0.338608958,2.384584435,0.54543497,0.581733533,,0.3916882,0.248361881,0.42118863,0.206288079,0.20841476,0.892657192,0.848373376,0.307793999,1
0.174270964,1.601646435,0.50377873,0.151928321,0.151928321,0.22673364,1.322399688,0.282544998,0.467001535,0.345332775,0.598987145,0.171562135,0.398214037,0.796846658,2.663038928,1.699259836,2.538161016,0.190037673,0.327054556,2.579898714,0.45876936,0.591585508,,0.402120832,0.236384885,0.408120553,0.212855473,0.199532528,0.829496302,0.925126607,0.309154655,1
0.16717706,1.730094655,0.498810711,0.148776184,0.148776184,0.22188196,1.228420164,0.278953229,0.45935412,0.35857461,0.587508632,0.176244917,0.372355234,0.820016704,2.652561247,1.705363309,2.542455457,0.198496659,0.334214922,2.520524822,0.469933185,0.583748945,,0.40701559,0.229033991,0.415089087,0.211002839,0.212077035,0.845072383,0.910764981,0.316274074,1
0.160665576,1.868248773,0.514411075,0.154020728,0.154020728,0.21685761,1.227929495,0.288052373,0.489907256,0.370840153,0.558438611,0.183145472,0.393889798,0.834833606,2.652073104,1.68242681,2.539416258,0.197081288,0.334969995,2.463348211,0.502318603,0.573795295,,0.40248227,0.228912928,0.413120567,0.214615326,0.214917921,0.856110202,0.935244724,0.329525683,1
0.174305788,1.485279358,0.472585639,0.103565365,0.103565365,0.228839077,1.347248577,0.266142523,0.429742389,0.340414854,0.568660741,0.169180066,0.383907661,0.694546671,2.724322516,1.653051034,2.254934761,0.183506189,0.322515892,2.450314591,0.425727668,0.586237891,,0.398962864,0.214021772,0.382234861,0.205033457,0.192050335,0.789227166,0.950364526,0.30740038,1
0.171088904,1.662129566,0.482942431,0.143438651,0.143438651,0.232253618,1.313529754,0.303928325,0.457270848,0.348897312,0.540027137,0.167183563,0.403687112,0.742074431,2.77911785,1.653808878,2.324603722,0.19314266,0.332012405,2.407927893,0.448311509,0.559410739,,0.422294969,0.21302578,0.408511371,0.204496996,0.198197325,0.818573398,0.921593332,0.342798992,1
0.165037087,1.805461902,0.507668564,0.14642616,0.14642616,0.243256912,1.30529565,0.280681052,0.486176669,0.383513149,0.523198611,0.193016302,0.411496966,0.771915037,2.754551585,1.607118742,2.322993931,0.1908294,0.358900877,2.390855599,0.467127444,0.550400309,,0.435603506,0.210957847,0.4045853,0.202855214,0.205170252,0.824679703,0.953795698,0.362207003,1
0.204402516,1.335804133,0.548395616,0.122540605,0.122540605,0.250449236,1.413706589,0.276055705,0.406334232,0.372192273,0.564769576,0.16585237,0.404537287,0.676774483,2.618598383,1.739865311,2.037511231,0.206199461,0.325696316,2.397068533,0.347484277,0.50033012,,0.437556155,0.194770897,0.426100629,0.172322725,0.184867292,0.782120395,0.894361548,0.306087416,1
0.207800941,1.355973997,0.549644456,0.128127469,0.128127469,0.251288949,1.43705557,0.282223717,0.425689307,0.352387357,0.553858309,0.175138267,0.413584398,0.674288276,2.672046626,1.718461944,2.059403721,0.204662632,0.327953374,2.384382407,0.379287155,0.51132473,,0.418516028,0.19291546,0.404841964,0.174611535,0.180405583,0.778749159,0.907426916,0.324993416,1
0.182757862,1.342643501,0.546165055,0.126506822,0.126506822,0.248955355,1.369850311,0.283923466,0.447107983,0.354519463,0.543780633,0.172340707,0.396745107,0.680888498,2.64438091,1.690157637,1.991422916,0.196613152,0.316692325,2.325606041,0.393226303,0.531196185,,0.421376732,0.191151146,0.372773257,0.171678368,0.185190091,0.762920607,0.90952444,0.357928202,1
0.221148825,1.25770235,0.527116402,0.131944444,0.131944444,0.248041775,1.512070106,0.283028721,0.404699739,0.323759791,0.638558201,0.169808201,0.425848564,0.628720627,2.548563969,1.73015873,1.950652742,0.204960836,0.325587467,2.406084656,0.33002611,0.56167328,,0.425326371,0.185350529,0.365535248,0.174933862,0.168320106,0.757180157,0.940806878,0.353505291,1
0.224543771,1.343824385,0.529676693,0.131253016,0.131253016,0.266860619,1.473218594,0.293573129,0.417878868,0.353874636,0.637767412,0.169213447,0.426606718,0.617297011,2.633430309,1.633585331,1.969584766,0.206559111,0.350965353,2.368988258,0.372652737,0.549461155,,0.466543243,0.183850732,0.355461518,0.168409201,0.160688435,0.766463898,0.905742319,0.327006595,1
0.212255541,1.342633638,0.509053036,0.129626662,0.129626662,0.25684485,1.402820061,0.324902216,0.398696219,0.349674055,0.60390963,0.169524115,0.419035202,0.646153846,2.612516297,1.613042782,1.960886571,0.200521512,0.347327249,2.292741548,0.373663625,0.521871495,,0.450847458,0.190674571,0.352542373,0.182663035,0.157827271,0.808865711,0.88831918,0.366768146,1
0.158325427,1.171963947,0.45035929,0.138143423,0.138143423,0.194852941,1.273427189,0.258657495,0.381404175,0.277514231,0.719167033,0.158747617,0.324596774,0.904055977,3.391129032,1.817861857,2.063211575,0.17955408,0.318785579,2.396539082,0.370493359,0.505059393,,0.331593928,0.223273207,0.3721537,0.180231706,0.197023024,0.699240987,0.892726206,0.28977856,1
0.170640369,1.253401573,0.444249726,0.136911281,0.136911281,0.206715766,1.215991238,0.272000999,0.403570091,0.297091499,0.697042716,0.158086893,0.333666209,0.94669829,3.513543877,1.769404892,2.184621146,0.189239795,0.334290351,2.373932092,0.402945949,0.497626871,,0.352015978,0.217597663,0.392085882,0.178021176,0.194450529,0.756834353,0.876159182,0.317196057,1
0.168601023,1.302758018,0.435677159,0.134709789,0.134709789,0.207412954,1.274978342,0.268813179,0.412829153,0.305129165,0.68697661,0.159688132,0.342693124,0.985648321,3.511543741,1.723144672,2.227754898,0.181579933,0.338325222,2.327461738,0.413078747,0.493719319,,0.360539124,0.218307826,0.391364033,0.172754837,0.202570026,0.758392612,0.874314178,0.300750794,1
0.174648333,1.17053896,0.413701775,0.137724022,0.137724022,0.231863442,1.290103293,0.258100205,0.402718508,0.311363996,0.664606692,0.149995586,0.370317686,0.851272325,3.867235657,1.682969895,2.066698277,0.183657342,0.342342342,2.323386598,0.374901217,0.491745387,,0.381223329,0.196433301,0.406827881,0.178599806,0.17886466,0.708708709,0.861657985,0.290721285,1
0.172592826,1.189112649,0.410228608,0.142314991,0.142314991,0.221680302,1.339025933,0.262586532,0.406230334,0.317809943,0.72097226,0.158850637,0.362806797,0.846601636,3.844398993,1.753591759,2.056324733,0.175739459,0.34219635,2.380771664,0.398206419,0.497063341,,0.369572058,0.202674618,0.391126495,0.185687178,0.193548387,0.704688483,0.860124695,0.311737598,1
0.184632481,1.287505953,0.407729995,0.139539104,0.139539104,0.219399905,1.295953547,0.263851405,0.41689157,0.330052389,0.664217021,0.16231174,0.368153675,0.885061121,3.859183997,1.72409726,2.105254802,0.180346087,0.341959041,2.352476864,0.395935863,0.488568318,,0.370852516,0.201415351,0.384187966,0.188985665,0.198512067,0.721384347,0.87143894,0.322355289,1
0.182015382,1.078682706,0.370808679,0.133658197,0.133658197,0.231315322,1.334725606,0.256162493,0.403667916,0.323802011,0.637428936,0.153382063,0.375665549,0.761782686,3.681325182,1.626290753,1.845395386,0.18339578,0.337803195,2.274277758,0.370143956,0.479521986,,0.38315914,0.186680589,0.381187143,0.169161156,0.174034111,0.670676395,0.828170321,0.310592876,1
0.179984332,1.093811203,0.381476224,0.139105749,0.139105749,0.242068155,1.307546723,0.262044653,0.408343126,0.325303564,0.661580317,0.158977999,0.376811594,0.774383079,3.69800235,1.61497516,1.859968664,0.180963572,0.335487662,2.264726757,0.384841363,0.496806246,,0.406580494,0.186184055,0.375636506,0.178613674,0.194582446,0.65746181,0.859593092,0.316181689,1
0.183256173,1.156828704,0.372551362,0.139154324,0.139154324,0.228780864,1.286072623,0.250771605,0.408564815,0.330246914,0.659818442,0.161490683,0.377507716,0.78125,3.71412037,1.586359293,1.865933642,0.175154321,0.325810185,2.285355948,0.400655864,0.507166746,,0.372878086,0.181199236,0.367862654,0.170210225,0.184663163,0.656635802,0.883301481,0.329431438,1
0.193080879,1.033426835,0.340060824,0.140586121,0.140586121,0.239831697,1.34835499,0.251051893,0.471014493,0.359747546,0.623030135,0.155792093,0.384291725,0.697054698,3.471482001,1.538291402,1.691912108,0.184431978,0.333333333,2.175006912,0.38569425,0.494885264,,0.381954184,0.162427426,0.384525479,0.165745093,0.167680398,0.634408602,0.830522532,0.303013547,1
0.19030108,1.012640772,0.341052632,0.14077193,0.14077193,0.236497357,1.335298246,0.248448632,0.407032866,0.339921857,0.63522807,0.163087719,0.372098368,0.704895426,3.416226155,1.577964912,1.797517812,0.176281315,0.335784877,2.188631579,0.390025282,0.459087719,,0.377384509,0.174596491,0.378763503,0.170245614,0.165473684,0.633647437,0.871719298,0.31522807,1
0.185644143,1.097030629,0.346257252,0.142210273,0.142210273,0.240589198,1.313004104,0.256254384,0.428805237,0.375964461,0.636620914,0.158200085,0.38742109,0.729717091,3.452887538,1.547757181,1.736731354,0.17512275,0.338788871,2.227253431,0.395838204,0.476015282,,0.386953472,0.166407245,0.385316811,0.18409509,0.171501344,0.640869769,0.854393661,0.321918777,1
0.202433628,1.049778761,0.302915767,0.14524838,0.14524838,0.255807522,1.362491001,0.26465708,0.458517699,0.38550885,0.602051836,0.154967603,0.403207965,0.708794248,3.375553097,1.392008639,1.622511062,0.192477876,0.349557522,2.063714903,0.449668142,0.506839453,,0.397123894,0.144168467,0.396294248,0.156407487,0.127069834,0.685011062,0.821634269,0.308315335,1
