feature_47,feature_64,feature_12,feature_44,feature_22,feature_17,feature_18,feature_36,feature_7,feature_9,feature_39,feature_73,feature_28,feature_45,feature_77,feature_38,feature_3,feature_42,feature_5,feature_32,feature_8,feature_71,feature_29,feature_63,feature_6,feature_20,feature_11,feature_61,feature_19,feature_41,feature_2,diagnosis
1.902901531,1.861549006,0.290289884,0.144505369,0.362659639,1.297993108,1.756132171,0.693087371,0.193796878,0.185282789,0.524021893,0.385423806,0.262720454,0.662097327,1.613548092,0.343807014,0.327792418,0.406649098,3.66105818,1.957834989,1.724508413,0.094356865,0.635313197,1.326707791,0.229474965,0.547536996,0.461179809,0.429403701,0.509831745,0.323535374,0.513277924,1
2.001656021,1.913532056,0.27718885,0.142299503,0.344719278,1.250098155,1.690812721,0.666274048,0.204358068,0.190223793,0.505300353,0.442394133,0.281311347,0.675065058,1.722971374,0.326266196,0.355123675,0.384766392,3.466627405,1.887711033,1.672555948,0.098414952,0.615822536,1.30305181,0.216332941,0.549862583,0.447192776,0.455050863,0.492343934,0.319199058,0.499411072,1
1.904005525,1.760635359,0.272137325,0.12679558,0.339543647,1.226711325,1.737701486,0.690391459,0.188821436,0.171027842,0.520619636,0.440331492,0.256018422,0.589502762,1.426933702,0.353150513,0.312539251,0.466610844,3.349591794,1.749214988,1.508687461,0.097651934,0.612727653,1.251933702,0.230898053,0.494871258,0.471844254,0.395441989,0.461168097,0.332426209,0.482101737,1
1.972577697,1.792434257,0.284261809,0.134298973,0.347172209,1.197203982,1.686083457,0.68904893,0.188519381,0.179834781,0.4956577,0.422162846,0.25672527,0.611165799,1.500070314,0.337216691,0.31095107,0.403728024,3.349290405,1.770599449,1.50900233,0.094642104,0.579114594,1.288707636,0.225799619,0.524465156,0.463249312,0.415412741,0.485066723,0.321965685,0.485914001,1
1.959455587,1.764756447,0.266173752,0.12277937,0.359416718,1.158143356,1.655781475,0.657013761,0.185459026,0.176422263,0.476278497,0.446561605,0.242349558,0.626361032,1.613896848,0.323475046,0.344629287,0.369069624,3.287122612,1.710002054,1.444239063,0.099140401,0.557403984,1.251289398,0.22181146,0.510166359,0.426987061,0.434527221,0.465393305,0.336414048,0.46231259,1
0.94272786,1.68332256,0.355365818,0.201228184,0.386132784,1.897836008,1.711026056,0.872368615,0.185337848,0.19446489,0.651258649,0.440142211,0.28764905,0.908532644,1.297220427,0.540850876,0.377741793,0.54659208,6.067569557,2.620197262,2.277491535,0.138655462,0.790078021,1.127407886,0.219049021,0.856469895,1.081554541,0.355074337,0.387163256,0.407478286,0.862652731,1
0.963388704,1.693820598,0.331950207,0.187840532,0.357399723,1.753803596,1.525172891,0.818118949,0.165975104,0.174688797,0.598340249,0.454352159,0.259197787,0.893488372,1.363189369,0.478838174,0.351590595,0.482710927,5.595573997,2.422959889,2.118810512,0.111362126,0.741355463,1.137009967,0.199170124,0.810511757,1.07593361,0.373621262,0.367496542,0.36473029,0.807053942,1
0.975494178,1.791835906,0.326668505,0.183455185,0.362520684,1.757170436,1.521097628,0.831081081,0.165057915,0.171400993,0.582322118,0.45450853,0.275096525,0.885729759,1.404481451,0.457391065,0.350110314,0.464423607,5.548400441,2.415471594,2.10728075,0.112036285,0.739520132,1.14798267,0.20532267,0.812327634,1.065637066,0.388302193,0.388306674,0.35452289,0.802537231,1
0.9568065,1.6362129,0.358261843,0.205355662,0.403767251,1.711115256,1.654792988,0.876725103,0.186497576,0.190973517,0.630175308,0.458547505,0.283289817,0.890399602,1.170038136,0.503543454,0.356396867,0.538791496,4.975195822,2.328422231,2.259045132,0.111507213,0.726594554,1.148731554,0.228086535,0.784222305,0.977620291,0.36345548,0.406564715,0.4000373,0.770234987,1
0.97837566,1.65702791,0.306320908,0.168971587,0.338897893,1.469692058,1.333063209,0.764829822,0.161102107,0.16191248,0.544570502,0.42502724,0.239222042,0.85944179,1.272986338,0.409562399,0.312479741,0.435008104,4.313938412,2.00713128,1.975688817,0.100578325,0.634035656,1.102087,0.195786062,0.672447326,0.838573744,0.364428799,0.388006483,0.337439222,0.678768233,1
1.000503482,1.652261475,0.324399582,0.166736595,0.378698225,1.563696485,1.403411069,0.831534981,0.171597633,0.174556213,0.57239819,0.439456239,0.255482074,0.857766216,1.279936226,0.416637661,0.319700661,0.449356074,4.571179951,2.112077967,2.127044901,0.110682219,0.686042464,1.102290845,0.206926558,0.717020536,0.871388792,0.386842326,0.403237034,0.342151062,0.716672468,1
0.954555482,1.562761968,0.343269679,0.1732848,0.397997205,1.655798789,1.671169073,0.909874243,0.197019096,0.182114578,0.654867257,0.407346128,0.266884024,0.804103243,1.178248401,0.505356311,0.387750349,0.55193293,4.449231486,2.078947368,2.091057289,0.104897419,0.684909176,1.116589455,0.258500233,0.772706102,0.886353051,0.367196117,0.421052632,0.433628319,0.69958081,1
0.963338973,1.611957135,0.34638009,0.159954879,0.37760181,1.580316742,1.516289593,0.883936652,0.187104072,0.176696833,0.616968326,0.471517202,0.264253394,0.768527919,1.219966159,0.446832579,0.349773756,0.554298643,4.229411765,2.043438914,2.045475113,0.112351946,0.669230769,1.062380147,0.221493213,0.743438914,0.850452489,0.349125776,0.417647059,0.413800905,0.690271493,1
0.937748784,1.582706767,0.317356419,0.15247678,0.353885135,1.475717905,1.347339527,0.836993243,0.173775338,0.168074324,0.567778716,0.444272446,0.244721284,0.717713401,1.246130031,0.406461149,0.308488176,0.448902027,4.020692568,1.910261824,1.940878378,0.1036046,0.620777027,1.060039805,0.216427365,0.685388514,0.822212838,0.366430783,0.404349662,0.349873311,0.641891892,1
0.98305548,1.574883848,0.334244329,0.165345723,0.375512435,1.424706204,1.393823449,0.891773709,0.194588685,0.178190763,0.613555616,0.430308828,0.258540585,0.787100301,1.077480186,0.494124078,0.320852692,0.547144028,3.558895873,1.766329598,1.783820716,0.10426346,0.607816343,1.045777535,0.237769882,0.660836294,0.711943154,0.400792566,0.394643345,0.441104127,0.561355562,1
0.929039301,1.554312227,0.402782169,0.15010917,0.426177679,1.640847297,1.531773633,1.035093266,0.223205817,0.202023396,0.734429339,0.40625,0.306670882,0.746724891,1.144377729,0.550742966,0.384445147,0.596901676,4.109705975,2.034144799,2.082832754,0.097980349,0.69459374,1.031386463,0.288017705,0.742333228,0.839076826,0.413891921,0.472020234,0.5042681,0.701865318,1
0.958333333,1.584881757,0.317565772,0.152730856,0.365399947,1.352112676,1.216848259,0.854371512,0.189476482,0.178049429,0.592612277,0.389358108,0.247408982,0.740990991,1.238457207,0.439808663,0.304278501,0.478341749,3.381344672,1.705022588,1.800956683,0.110078829,0.592080787,1.045326577,0.251660909,0.609619984,0.733988839,0.406109234,0.404996014,0.410045177,0.583045442,1
0.902031816,1.402583084,0.301407589,0.156717593,0.335985312,1.222766218,1.260097919,0.82619339,0.210526316,0.1624847,0.621481028,0.411245865,0.238066095,0.704835407,0.981414396,0.486842105,0.29130967,0.549571603,2.873623011,1.421052632,1.414932681,0.075444952,0.488984088,0.945818239,0.215422277,0.593329253,0.685740514,0.372814616,0.366585067,0.485312118,0.540085679,1
0.853693636,1.403901503,0.300252845,0.135913016,0.345448799,1.261694058,1.213021492,0.882743363,0.175094817,0.162136536,0.63369153,0.40821874,0.248735777,0.684521906,0.994403582,0.500316056,0.316055626,0.520859671,2.978824273,1.512958281,1.487357775,0.091461465,0.513274336,0.96642149,0.250632111,0.616940582,0.686156764,0.342500799,0.445006321,0.455436157,0.564791403,1
0.890453578,1.42492222,0.280798771,0.142459473,0.349308756,1.205529954,1.125960061,0.871889401,0.177572965,0.169892473,0.614746544,0.361061077,0.238095238,0.62682168,1.030948092,0.470660522,0.287250384,0.494930876,2.847004608,1.421198157,1.462365591,0.09317177,0.492165899,1.020140822,0.223041475,0.568970814,0.695852535,0.388570493,0.4,0.428571429,0.556374808,1
0.605804827,2.221383089,0.348666917,0.248877042,0.400675929,2.128989861,1.603736388,0.799380398,0.185598949,0.232256853,0.709350357,0.54124093,0.322474653,1.223801767,1.649982724,0.538302666,0.446958318,0.527037176,5.915039429,2.747559144,1.765114532,0.148773385,0.887626737,1.788785231,0.197897109,1.028539241,1.022812617,0.571351004,0.361903868,0.368757041,0.954187007,1
0.61268288,2.215773665,0.353873908,0.248037981,0.414830991,2.196448918,1.854728447,0.823205469,0.188473224,0.259020129,0.776015951,0.525966476,0.332985188,1.216306559,1.63898847,0.563520699,0.464963919,0.537124953,5.975028485,2.801842005,1.807823775,0.14766011,0.892423092,1.763879469,0.202810482,1.042821876,1.053551082,0.569082453,0.365742499,0.388340296,0.962020509,1
0.603165027,2.098199369,0.361690088,0.236124002,0.410921437,2.238517401,1.956427426,0.867207394,0.182589833,0.258794681,0.740356503,0.508214219,0.340375365,1.200436235,1.564924819,0.598415543,0.470055645,0.574931623,5.927379044,2.856078468,1.783551825,0.14316874,0.892200321,1.672823464,0.205130623,1.05856833,1.025841743,0.537033599,0.379420919,0.405639913,0.9671791,1
0.724477402,2.207185323,0.337290417,0.230262737,0.405947864,1.949822543,1.661240974,0.76135112,0.17990454,0.209154326,0.67898666,0.561720898,0.292497858,1.15195295,1.68222208,0.468363725,0.393464692,0.479133521,5.808101824,2.418431037,2.312324073,0.140062648,0.810794272,1.65134565,0.218210745,0.939909436,0.906988129,0.571437704,0.374128014,0.354546567,0.812018113,1
0.731500253,2.212113533,0.34853052,0.236061835,0.416101482,1.998116051,1.861592565,0.792514444,0.189399648,0.218538056,0.724441095,0.534845413,0.308590806,1.149328434,1.660352255,0.503014318,0.411203215,0.500879176,6.006656619,2.564556644,2.375282592,0.140775469,0.831826174,1.629054739,0.223687516,0.979276564,0.917357448,0.55993411,0.378171314,0.387967847,0.863727707,1
0.73362632,2.085820668,0.359515485,0.227919185,0.424325674,2.035589411,1.983516484,0.85964036,0.187687313,0.221028971,0.71953047,0.512116218,0.321303696,1.118903742,1.61081609,0.538211788,0.421203796,0.532342657,6.368256743,2.576048951,2.406218781,0.138192028,0.84015984,1.54532137,0.233016983,1.000874126,0.917832168,0.54696942,0.401848152,0.406218781,0.861763237,1
0.776267785,2.257022984,0.326992211,0.214976286,0.396494907,1.760934691,1.594967046,0.763031756,0.186638706,0.190832834,0.639155183,0.560105801,0.284451768,1.084002189,1.727380518,0.44367885,0.363541043,0.46929299,5.191731576,2.225134811,2.481426004,0.132068588,0.763930497,1.566399124,0.229179149,0.84182145,0.799880168,0.547154323,0.366087478,0.357549431,0.721090473,1
0.740359449,2.188536032,0.363776612,0.207468156,0.414841098,1.850663376,1.849892009,0.78771984,0.187596421,0.200401111,0.688830608,0.506979585,0.301758716,1.026522422,1.650846275,0.476858994,0.385529158,0.478093181,5.495063252,2.366244986,2.549676026,0.133310068,0.795124961,1.496859187,0.23742672,0.892780006,0.819962974,0.507154074,0.388151805,0.387226165,0.748071583,1
0.748350047,2.128739179,0.345336024,0.206994086,0.424336489,1.91292876,1.995498991,0.849914636,0.184541363,0.195405867,0.707900047,0.516842376,0.321434115,1.070797977,1.555326991,0.518392053,0.39158777,0.523513891,5.987583424,2.387552382,2.6034456,0.127624925,0.806922241,1.475357847,0.246624243,0.916188111,0.839670961,0.488128911,0.409591805,0.412851156,0.773863107,1
0.785731022,2.216377694,0.347693481,0.202085286,0.430232558,1.821768967,1.685093404,0.815287838,0.205299276,0.208921083,0.676134197,0.583997188,0.309569196,0.983950328,1.655576382,0.445672894,0.370568052,0.48532215,4.947197865,2.191574533,2.749142204,0.135074977,0.78879146,1.499297095,0.266488753,0.845215402,0.787266489,0.546860356,0.399161266,0.39306138,0.736370568,1
0.815752949,2.188295165,0.352086086,0.197085357,0.443458561,1.8274495,1.856333774,0.828204644,0.201057202,0.20841986,0.680951482,0.574485311,0.295827827,0.995373583,1.681702521,0.482537285,0.38436851,0.492731735,5.101000566,2.240513498,2.746837833,0.126185519,0.792712856,1.495951885,0.257126675,0.883518973,0.781952048,0.54661115,0.406456485,0.407211629,0.735699453,1
0.780726872,2.081277533,0.360990361,0.194162996,0.443772444,1.857871858,1.997731998,0.856170856,0.183897184,0.208278208,0.725004725,0.532929515,0.307125307,0.99030837,1.585792952,0.508599509,0.383670384,0.542997543,5.601209601,2.207900208,2.758079758,0.129845815,0.801927802,1.406387665,0.259119259,0.88962389,0.795879796,0.493722467,0.428841429,0.434889435,0.737478737,1
0.785832643,2.098729633,0.353463993,0.185584093,0.443710119,1.718322698,1.623518687,0.817228806,0.208751139,0.220601641,0.680264357,0.520022093,0.295578851,0.934824634,1.615575808,0.433682771,0.36030082,0.434822242,4.5,2.076800365,2.586144029,0.129798398,0.770054695,1.456365645,0.278714676,0.80515041,0.731084777,0.555233361,0.402233364,0.383090246,0.685278031,1
0.778745645,2.066604128,0.356897735,0.182792817,0.483413407,1.765042324,1.767787692,0.858156028,0.215511325,0.244566461,0.705330588,0.547038328,0.306566003,0.951755562,1.561913696,0.454815832,0.371539693,0.482955845,4.652024708,2.132692748,2.592541752,0.113106406,0.784717456,1.394398285,0.278197209,0.842598948,0.760466712,0.508978826,0.41615191,0.412948982,0.697323267,1
0.775163399,2.01124183,0.368907942,0.179869281,0.457355596,1.757220217,1.915388087,0.88898917,0.22450361,0.199232852,0.722924188,0.557124183,0.324458484,0.934901961,1.530457516,0.48465704,0.360785199,0.528880866,5.008122744,2.082581227,2.576940433,0.114379085,0.793095668,1.357647059,0.287229242,0.861687726,0.756543321,0.496732026,0.440884477,0.436371841,0.684115523,1
0.900372328,2.495856354,0.333296764,0.247357675,0.382446517,2.129456939,1.586725178,0.794624246,0.167635765,0.198354361,0.699945145,0.589959164,0.281952825,1.327948595,1.680398751,0.485353812,0.40296215,0.459791552,6.31727921,2.662314866,1.892484915,0.149351429,0.869994515,1.926975739,0.192320351,0.948546352,0.832473944,0.606834014,0.348765771,0.336478332,0.763027976,1
0.874500447,2.57148822,0.332648649,0.255174471,0.393297297,2.107783784,1.745405405,0.800216216,0.16227027,0.205081081,0.695783784,0.600238592,0.284216216,1.365404116,1.720906651,0.496432432,0.401297297,0.455135135,6.306810811,2.665513514,1.854378378,0.143155383,0.882810811,1.891738741,0.192540541,0.950810811,0.843351351,0.617834775,0.351243243,0.344864865,0.749621622,1
0.848373376,2.384584435,0.338608958,0.248361881,0.3916882,2.102067183,1.940245478,0.829888028,0.177756245,0.210594315,0.720822567,0.581733533,0.295327304,1.31641568,1.645763881,0.54543497,0.417958656,0.493432386,6.766149871,2.683677864,1.832041344,0.140878262,0.892657192,1.782503736,0.201012059,0.981696813,0.832687339,0.573514197,0.375107666,0.366602067,0.77002584,1
0.925126607,2.579898714,0.327054556,0.236384885,0.402120832,2.0113018,1.601646435,0.798102414,0.174270964,0.190037673,0.697502442,0.591585508,0.282544998,1.193611219,1.699259836,0.45876936,0.376029022,0.467001535,5.917957304,2.538161016,2.663038928,0.151928321,0.829496302,1.745695364,0.22673364,0.858099623,0.719966513,0.598987145,0.398214037,0.345332775,0.695549044,1
0.910764981,2.520524822,0.334214922,0.229033991,0.40701559,2.051503341,1.730094655,0.806514477,0.16717706,0.198496659,0.699331849,0.583748945,0.278953229,1.231489296,1.705363309,0.469933185,0.381124722,0.45935412,6.066536748,2.542455457,2.652561247,0.148776184,0.845072383,1.718560577,0.22188196,0.886553452,0.729955457,0.587508632,0.372355234,0.35857461,0.689170379,1
0.935244724,2.463348211,0.334969995,0.228912928,0.40248227,2.032051282,1.868248773,0.831696672,0.160665576,0.197081288,0.730496454,0.573795295,0.288052373,1.229820713,1.68242681,0.502318603,0.385842881,0.489907256,6.318466994,2.539416258,2.652073104,0.154020728,0.856110202,1.679173916,0.21685761,0.89893617,0.711811238,0.558438611,0.393889798,0.370840153,0.703491544,1
0.950364526,2.450314591,0.322515892,0.214021772,0.398962864,1.835061894,1.485279358,0.777350284,0.174305788,0.183506189,0.669621947,0.586237891,0.266142523,1.060021971,1.653051034,0.425727668,0.342756775,0.429742389,5.307962529,2.254934761,2.724322516,0.103565365,0.789227166,1.584240487,0.228839077,0.800434928,0.643860823,0.568660741,0.383907661,0.340414854,0.62295082,1
0.921593332,2.407927893,0.332012405,0.21302578,0.422294969,1.91540317,1.662129566,0.814093728,0.171088904,0.19314266,0.697622329,0.559410739,0.303928325,1.008528785,1.653808878,0.448311509,0.357512061,0.457270848,5.468986906,2.324603722,2.77911785,0.143438651,0.818573398,1.524229502,0.232253618,0.835802895,0.630427292,0.540027137,0.403687112,0.348897312,0.6404204,1
0.953795698,2.390855599,0.358900877,0.210957847,0.435603506,1.922960216,1.805461902,0.838334457,0.165037087,0.1908294,0.722016183,0.550400309,0.280681052,1.075528118,1.607118742,0.467127444,0.361935266,0.486176669,5.787255563,2.322993931,2.754551585,0.14642616,0.824679703,1.507282724,0.243256912,0.847774781,0.630310182,0.523198611,0.411496966,0.383513149,0.640761969,1
0.894361548,2.397068533,0.325696316,0.194770897,0.437556155,1.663072776,1.335804133,0.784591195,0.204402516,0.206199461,0.680143756,0.50033012,0.276055705,0.826752938,1.739865311,0.347484277,0.324573226,0.406334232,4.320530099,2.037511231,2.618598383,0.122540605,0.782120395,1.434174039,0.250449236,0.751347709,0.619721473,0.564769576,0.404537287,0.372192273,0.58378257,1
0.907426916,2.384382407,0.327953374,0.19291546,0.418516028,1.696704775,1.355973997,0.779197489,0.207800941,0.204662632,0.639991033,0.51132473,0.282223717,0.843824072,1.718461944,0.379287155,0.338937458,0.425689307,4.260928043,2.059403721,2.672046626,0.128127469,0.778749159,1.445088228,0.251288949,0.736830307,0.599193006,0.553858309,0.413584398,0.352387357,0.596951356,1
0.90952444,2.325606041,0.316692325,0.191151146,0.421376732,1.683967451,1.342643501,0.773477018,0.182757862,0.196613152,0.64899934,0.531196185,0.283923466,0.880646443,1.690157637,0.393226303,0.334286343,0.447107983,4.482296019,1.991422916,2.64438091,0.126506822,0.762920607,1.408133528,0.248955355,0.736089729,0.585880801,0.543780633,0.396745107,0.354519463,0.577083792,1
0.940806878,2.406084656,0.325587467,0.185350529,0.425326371,1.590861619,1.25770235,0.765796345,0.221148825,0.204960836,0.660052219,0.56167328,0.283028721,0.826388889,1.73015873,0.33002611,0.308093995,0.404699739,4.051174935,1.950652742,2.548563969,0.131944444,0.757180157,1.667989418,0.248041775,0.74229765,0.551174935,0.638558201,0.425848564,0.323759791,0.590861619,1
0.905742319,2.368988258,0.350965353,0.183850732,0.466543243,1.620206295,1.343824385,0.798201534,0.224543771,0.206559111,0.675218196,0.549461155,0.293573129,0.825961074,1.633585331,0.372652737,0.326368686,0.417878868,4.036498281,1.969584766,2.633430309,0.131253016,0.766463898,1.588064983,0.266860619,0.730759058,0.617297011,0.637767412,0.426606718,0.353874636,0.573657762,1
0.88831918,2.292741548,0.347327249,0.190674571,0.450847458,1.667275098,1.342633638,0.766883963,0.212255541,0.200521512,0.650586701,0.521871495,0.324902216,0.821182503,1.613042782,0.373663625,0.331942634,0.398696219,4.066492829,1.960886571,2.612516297,0.129626662,0.808865711,1.597019708,0.25684485,0.739765319,0.583833116,0.60390963,0.419035202,0.349674055,0.583311604,1
0.892726206,2.396539082,0.318785579,0.223273207,0.331593928,1.704696395,1.171963947,0.721062619,0.158325427,0.17955408,0.530360531,0.505059393,0.258657495,1.282226133,1.817861857,0.370493359,0.315109108,0.381404175,4.887096774,2.063211575,3.391129032,0.138143423,0.699240987,2.06855844,0.194852941,0.774549336,0.643145161,0.719167033,0.324596774,0.277514231,0.555621442,1
0.876159182,2.373932092,0.334290351,0.217597663,0.352015978,1.773686182,1.253401573,0.775683435,0.170640369,0.189239795,0.575333916,0.497626871,0.272000999,1.27192406,1.769404892,0.402945949,0.333042067,0.403570091,5.211334415,2.184621146,3.513543877,0.136911281,0.756834353,2.050894487,0.206715766,0.809511921,0.674447635,0.697042716,0.333666209,0.297091499,0.582698789,1
0.874314178,2.327461738,0.338325222,0.218307826,0.360539124,1.818420067,1.302758018,0.765755647,0.168601023,0.181579933,0.588294022,0.493719319,0.268813179,1.231374531,1.723144672,0.413078747,0.342568326,0.412829153,5.326219893,2.227754898,3.511543741,0.134709789,0.758392612,1.978559053,0.207412954,0.82366155,0.663297142,0.68697661,0.342693124,0.305129165,0.576313491,1
0.861657985,2.323386598,0.342342342,0.196433301,0.381223329,1.663821716,1.17053896,0.756756757,0.174648333,0.183657342,0.577366841,0.491745387,0.258100205,1.113975457,1.682969895,0.374901217,0.322269638,0.402718508,4.799272957,2.066698277,3.867235657,0.137724022,0.708708709,1.871810718,0.231863442,0.740319267,0.607554923,0.664606692,0.370317686,0.311363996,0.540698593,1
0.860124695,2.380771664,0.34219635,0.202674618,0.369572058,1.652769037,1.189112649,0.741976086,0.172592826,0.175739459,0.576935179,0.497063341,0.262586532,1.113038764,1.753591759,0.398206419,0.316708622,0.406230334,4.582756451,2.056324733,3.844398993,0.142314991,0.704688483,1.89446101,0.221680302,0.729389553,0.597388295,0.72097226,0.362806797,0.317809943,0.524386407,1
0.87143894,2.352476864,0.341959041,0.201415351,0.370852516,1.699476107,1.287505953,0.771709795,0.184632481,0.180346087,0.600412764,0.488568318,0.263851405,1.167392488,1.72409726,0.395935863,0.32354342,0.41689157,4.806477219,2.105254802,3.859183997,0.139539104,0.721384347,1.89602613,0.219399905,0.754722972,0.588347357,0.664217021,0.368153675,0.330052389,0.555484998,1
0.828170321,2.274277758,0.337803195,0.186680589,0.38315914,1.548806941,1.078682706,0.751331098,0.182015382,0.18339578,0.588641294,0.479521986,0.256162493,0.954751131,1.626290753,0.370143956,0.303490436,0.403667916,4.102346677,1.845395386,3.681325182,0.133658197,0.670676395,1.730363151,0.231315322,0.682902781,0.545848945,0.637428936,0.375665549,0.323802011,0.500887399,1
0.859593092,2.264726757,0.335487662,0.186184055,0.406580494,1.519584802,1.093811203,0.74951038,0.179984332,0.180963572,0.569917744,0.496806246,0.262044653,0.985923823,1.61497516,0.384841363,0.30297689,0.408343126,4.128476302,1.859968664,3.69800235,0.139105749,0.65746181,1.751715164,0.242068155,0.686839013,0.511946729,0.661580317,0.376811594,0.325303564,0.504504505,1
0.883301481,2.285355948,0.325810185,0.181199236,0.372878086,1.514660494,1.156828704,0.763117284,0.183256173,0.175154321,0.57349537,0.507166746,0.250771605,1.031772575,1.586359293,0.400655864,0.295910494,0.408564815,4.150655864,1.865933642,3.71412037,0.139154324,0.656635802,1.750477783,0.228780864,0.671103395,0.509259259,0.659818442,0.377507716,0.330246914,0.493441358,1
0.830522532,2.175006912,0.333333333,0.162427426,0.381954184,1.465638149,1.033426835,0.771154745,0.193080879,0.184431978,0.587657784,0.494885264,0.251051893,0.87572574,1.538291402,0.38569425,0.296166433,0.471014493,3.674146798,1.691912108,3.471482001,0.140586121,0.634408602,1.614735969,0.239831697,0.615708275,0.528517999,0.623030135,0.384291725,0.359747546,0.47428705,1
0.871719298,2.188631579,0.335784877,0.174596491,0.377384509,1.434153068,1.012640772,0.761204321,0.19030108,0.176281315,0.58837049,0.459087719,0.248448632,0.903578947,1.577964912,0.390025282,0.301080211,0.407032866,3.619627672,1.797517812,3.416226155,0.14077193,0.633647437,1.635508772,0.236497357,0.666283613,0.503332567,0.63522807,0.372098368,0.339921857,0.477591358,1
0.854393661,2.227253431,0.338788871,0.166407245,0.386953472,1.460603227,1.097030629,0.784428338,0.185644143,0.17512275,0.601356091,0.476015282,0.256254384,0.945804443,1.547757181,0.395838204,0.310731821,0.428805237,3.788636895,1.736731354,3.452887538,0.142210273,0.640869769,1.643837555,0.240589198,0.650222118,0.498714052,0.636620914,0.38742109,0.375964461,0.480710779,1
