feature_7,feature_18,feature_49,feature_54,feature_71,feature_6,feature_66,feature_28,feature_42,feature_41,feature_61,feature_46,feature_19,feature_16,feature_8,feature_77,feature_32,feature_9,feature_12,feature_64,feature_38,feature_73,feature_76,feature_22,feature_44,feature_31,feature_56,feature_53,feature_29,feature_47,feature_62,feature_36,feature_50,feature_34,feature_39,feature_40,feature_58,feature_14,feature_57,feature_17,feature_26,feature_51,feature_48,feature_75,feature_55,feature_33,feature_67,feature_2,feature_20,feature_45,feature_23,feature_43,feature_1,feature_3,diagnosis
0.193796878,1.756132171,0.275416952,0.094356865,0.094356865,0.229474965,0.940370117,0.262720454,0.406649098,0.323535374,0.429403701,0.173292209,0.509831745,0.449422258,1.724508413,1.613548092,1.957834989,0.185282789,0.290289884,1.861549006,0.343807014,0.385423806,0.193054604,0.362659639,0.144505369,0.418812082,0.149988577,0.183801691,0.635313197,1.902901531,0.250628284,0.693087371,0.899017592,0.428137036,0.524021893,0.341374417,0.119716701,0.271234543,0.125999543,1.297993108,1.231096696,0.144391135,0.298377884,0.184601325,0.128169979,0.34684776,0.842472013,0.513277924,0.547536996,0.662097327,0.196229475,0.513277924,0.366511251,0.327792418,1
0.204358068,1.690812721,0.287319612,0.098414952,0.098414952,0.216332941,0.911521173,0.281311347,0.384766392,0.319199058,0.455050863,0.180151408,0.492343934,0.443855516,1.672555948,1.722971374,1.887711033,0.190223793,0.27718885,1.913532056,0.326266196,0.442394133,0.195528744,0.344719278,0.142299503,0.368080094,0.160752307,0.17411876,0.615822536,2.001656021,0.249704282,0.666274048,0.967707594,0.408912446,0.505300353,0.330977621,0.115448308,0.26442874,0.127986752,1.250098155,1.20691009,0.159451147,0.306837,0.191861841,0.135557133,0.333922261,0.836172226,0.499411072,0.549862583,0.675065058,0.197879859,0.501570475,0.364153907,0.355123675,1
0.188821436,1.737701486,0.244889503,0.097651934,0.097651934,0.230898053,0.997237569,0.256018422,0.466610844,0.332426209,0.395441989,0.167403315,0.461168097,0.417416789,1.508687461,1.426933702,1.749214988,0.171027842,0.272137325,1.760635359,0.353150513,0.440331492,0.214088398,0.339543647,0.12679558,0.366338706,0.15,0.175276243,0.612727653,1.904005525,0.277624309,0.690391459,0.944060773,0.426418254,0.520619636,0.32593678,0.126657459,0.256018422,0.117403315,1.226711325,1.149047519,0.137845304,0.279696133,0.236878453,0.123756906,0.322378062,0.80980663,0.482101737,0.494871258,0.589502762,0.199288256,0.464098807,0.364873351,0.312539251,1
0.188519381,1.686083457,0.254957109,0.094642104,0.094642104,0.225799619,0.980874701,0.25672527,0.403728024,0.321965685,0.415412741,0.170862045,0.485066723,0.41897903,1.50900233,1.500070314,1.770599449,0.179834781,0.284261809,1.792434257,0.337216691,0.422162846,0.22528477,0.347172209,0.134298973,0.367295065,0.154408663,0.174377725,0.579114594,1.972577697,0.252003938,0.68904893,0.929545774,0.427028172,0.4956577,0.329379369,0.123892561,0.262868036,0.117283083,1.197203982,1.137894514,0.136408381,0.283785684,0.215581493,0.142314724,0.339970345,0.832794262,0.485914001,0.524465156,0.611165799,0.214573184,0.462825673,0.381910612,0.31095107,1
0.185459026,1.655781475,0.269770774,0.099140401,0.099140401,0.22181146,0.942406877,0.242349558,0.369069624,0.336414048,0.434527221,0.161031519,0.465393305,0.410556582,1.444239063,1.613896848,1.710002054,0.176422263,0.266173752,1.764756447,0.323475046,0.446561605,0.224212034,0.359416718,0.12277937,0.356541384,0.151862464,0.173352436,0.557403984,1.959455587,0.249283668,0.657013761,0.903581662,0.387348532,0.476278497,0.30971452,0.118481375,0.279523516,0.119054441,1.158143356,1.125898542,0.14269341,0.285816619,0.227936963,0.130372493,0.326966523,0.806160458,0.46231259,0.510166359,0.626361032,0.18402136,0.458410351,0.37440953,0.344629287,1
0.185337848,1.711026056,0.294117647,0.138655462,0.138655462,0.219049021,1.177892696,0.28764905,0.54659208,0.407478286,0.355074337,0.191338074,0.387163256,0.790961284,2.277491535,1.297220427,2.620197262,0.19446489,0.355365818,1.68332256,0.540850876,0.440142211,0.163994829,0.386132784,0.201228184,0.421610481,0.157918552,0.192243051,0.790078021,0.94272786,0.233484163,0.872368615,1.347123465,0.517297218,0.651258649,0.523332843,0.13697479,0.29942588,0.182546865,1.897836008,1.463712645,0.115901745,0.28539108,0.165287654,0.129411765,0.387163256,0.67498384,0.862652731,0.856469895,0.908532644,0.175621964,0.225084646,0.743117916,0.377741793,1
0.165975104,1.525172891,0.380730897,0.111362126,0.111362126,0.199170124,1.115681063,0.259197787,0.482710927,0.36473029,0.373621262,0.193156146,0.367496542,0.727524205,2.118810512,1.363189369,2.422959889,0.174688797,0.331950207,1.693820598,0.478838174,0.454352159,0.15820598,0.357399723,0.187840532,0.389626556,0.148637874,0.191827243,0.741355463,0.963388704,0.235149502,0.818118949,1.150631229,0.480359613,0.598340249,0.474965422,0.136345515,0.250207469,0.184186047,1.753803596,1.393914246,0.106644518,0.278737542,0.162857143,0.134219269,0.362102351,0.684252492,0.807053942,0.810511757,0.893488372,0.163070539,0.216459198,0.711479945,0.351590595,1
0.165057915,1.521097628,0.400961278,0.112036285,0.112036285,0.20532267,1.044476036,0.275096525,0.464423607,0.35452289,0.388302193,0.196723531,0.388306674,0.742553778,2.10728075,1.404481451,2.415471594,0.171400993,0.326668505,1.791835906,0.457391065,0.45450853,0.15854319,0.362520684,0.183455185,0.393546608,0.152382887,0.186704576,0.739520132,0.975494178,0.237544002,0.831081081,1.176617926,0.491174848,0.582322118,0.457253172,0.133563499,0.243243243,0.185824533,1.757170436,1.378240485,0.098361766,0.281004603,0.157730842,0.139859193,0.35314396,0.713850528,0.802537231,0.812327634,0.885729759,0.165609487,0.193188086,0.704633205,0.350110314,1
0.186497576,1.654792988,0.283037639,0.111507213,0.111507213,0.228086535,1.09053225,0.283289817,0.538791496,0.4000373,0.36345548,0.189935334,0.406564715,0.730511003,2.259045132,1.170038136,2.328422231,0.190973517,0.358261843,1.6362129,0.503543454,0.458547505,0.195738683,0.403767251,0.205355662,0.416822081,0.151052893,0.188028519,0.726594554,0.9568065,0.229646825,0.876725103,1.188028519,0.520887728,0.630175308,0.497762029,0.130658266,0.264826557,0.181976455,1.711115256,1.3461395,0.117476372,0.291245233,0.180152545,0.13753938,0.398358821,0.67924059,0.770234987,0.784222305,0.890399602,0.18537859,0.232935472,0.677359194,0.356396867,1
0.161102107,1.333063209,0.353029922,0.100578325,0.100578325,0.195786062,1.020870003,0.239222042,0.435008104,0.337439222,0.364428799,0.193864722,0.388006483,0.613614263,1.975688817,1.272986338,2.00713128,0.16191248,0.306320908,1.65702791,0.409562399,0.42502724,0.16997737,0.338897893,0.168971587,0.364343598,0.160841505,0.182549661,0.634035656,0.97837566,0.22864806,0.764829822,1.092615875,0.44165316,0.544570502,0.4273906,0.14231833,0.230145867,0.178610343,1.469692058,1.179578606,0.100159249,0.280445897,0.17299472,0.12672869,0.327066451,0.685692733,0.678768233,0.672447326,0.85944179,0.158184765,0.204862237,0.591572123,0.312479741,1
0.171597633,1.403411069,0.362339515,0.110682219,0.110682219,0.206926558,1.047243434,0.255482074,0.449356074,0.342151062,0.386842326,0.186120668,0.403237034,0.667942917,2.127044901,1.279936226,2.112077967,0.174556213,0.324399582,1.652261475,0.416637661,0.439456239,0.159939582,0.378698225,0.166736595,0.382004873,0.147184694,0.182092809,0.686042464,1.000503482,0.227993623,0.831534981,1.113535286,0.482944657,0.57239819,0.432822833,0.131408912,0.248868778,0.195435093,1.563696485,1.251827358,0.089955526,0.261139549,0.17135185,0.133506755,0.36407936,0.702525803,0.716672468,0.717020536,0.857766216,0.173512008,0.213713888,0.618517229,0.319700661,1
0.197019096,1.671169073,0.243437017,0.104897419,0.104897419,0.258500233,1.178138098,0.266884024,0.55193293,0.433628319,0.367196117,0.19159497,0.421052632,0.692594318,2.091057289,1.178248401,2.078947368,0.182114578,0.343269679,1.562761968,0.505356311,0.407346128,0.239907346,0.397997205,0.1732848,0.424778761,0.143613501,0.193470108,0.684909176,0.954555482,0.237480697,0.909874243,1.105559232,0.556823475,0.654867257,0.505822077,0.130266931,0.321145785,0.167218178,1.655798789,1.267582673,0.113059784,0.283256122,0.215089345,0.135120229,0.4035864,0.679020516,0.69958081,0.772706102,0.804103243,0.197019096,0.281089893,0.702608291,0.387750349,1
0.187104072,1.516289593,0.323068246,0.112351946,0.112351946,0.221493213,1.118668923,0.264253394,0.554298643,0.413800905,0.349125776,0.190073322,0.417647059,0.654751131,2.045475113,1.219966159,2.043438914,0.176696833,0.34638009,1.611957135,0.446832579,0.471517202,0.197067118,0.37760181,0.159954879,0.411085973,0.150592217,0.181725888,0.669230769,0.963338973,0.236999436,0.883936652,0.988832487,0.530769231,0.616968326,0.484162896,0.14393683,0.27918552,0.159052453,1.580316742,1.261312217,0.096559504,0.282910321,0.234179357,0.147772138,0.381447964,0.691483362,0.690271493,0.743438914,0.768527919,0.184162896,0.25520362,0.598868778,0.349773756,1
0.173775338,1.347339527,0.312030075,0.1036046,0.1036046,0.216427365,0.979544449,0.244721284,0.448902027,0.349873311,0.366430783,0.18697479,0.404349662,0.615498311,1.940878378,1.246130031,1.910261824,0.168074324,0.317356419,1.582706767,0.406461149,0.444272446,0.183547103,0.353885135,0.15247678,0.378378378,0.145400265,0.166850951,0.620777027,0.937748784,0.231203008,0.836993243,0.982529854,0.505489865,0.567778716,0.421030405,0.129478107,0.236908784,0.153803627,1.475717905,1.17504223,0.086023883,0.280296329,0.189849624,0.121295887,0.357896959,0.683989385,0.641891892,0.685388514,0.717713401,0.166173986,0.228673986,0.561866554,0.308488176,1
0.194588685,1.393823449,0.251571468,0.10426346,0.10426346,0.237769882,1.154413774,0.258540585,0.547144028,0.441104127,0.400792566,0.190762503,0.394643345,0.614648811,1.783820716,1.077480186,1.766329598,0.178190763,0.334244329,1.574883848,0.494124078,0.430308828,0.233123804,0.375512435,0.165345723,0.376878929,0.144438371,0.169171905,0.607816343,0.98305548,0.245285597,0.891773709,1.017627767,0.573927303,0.613555616,0.491117792,0.099754031,0.269199235,0.164252528,1.424706204,1.094014758,0.121754578,0.269062585,0.228614376,0.132959825,0.399836021,0.677234217,0.561355562,0.660836294,0.787100301,0.192948893,0.318939601,0.55097021,0.320852692,1
0.223205817,1.531773633,0.29121179,0.097980349,0.097980349,0.288017705,1.068367904,0.306670882,0.596901676,0.5042681,0.413891921,0.193504367,0.472020234,0.699019918,2.082832754,1.144377729,2.034144799,0.202023396,0.402782169,1.554312227,0.550742966,0.40625,0.206741266,0.426177679,0.15010917,0.46095479,0.147379913,0.165938865,0.69459374,0.929039301,0.255049127,1.035093266,0.895469432,0.651596586,0.734429339,0.562440721,0.133324236,0.346506481,0.155977074,1.640847297,1.314890926,0.095387555,0.260917031,0.216975983,0.125545852,0.447992412,0.657068777,0.701865318,0.742333228,0.746724891,0.241226684,0.39203288,0.538412899,0.384445147,1
0.189476482,1.216848259,0.313907658,0.110078829,0.110078829,0.251660909,1.027167793,0.247408982,0.478341749,0.410045177,0.406109234,0.192989865,0.404996014,0.588094605,1.800956683,1.238457207,1.705022588,0.178049429,0.317565772,1.584881757,0.439808663,0.389358108,0.243806306,0.365399947,0.152730856,0.395163433,0.149774775,0.154279279,0.592080787,0.958333333,0.244650901,0.854371512,0.926238739,0.552218974,0.592612277,0.450969971,0.137528153,0.292319957,0.161317568,1.352112676,1.117193728,0.086148649,0.251126126,0.269003378,0.132460586,0.386925326,0.688344595,0.583045442,0.609619984,0.740990991,0.193994154,0.30029232,0.521126761,0.304278501,1
0.210526316,1.260097919,0.170105528,0.075444952,0.075444952,0.215422277,1.103323358,0.238066095,0.549571603,0.485312118,0.372814616,0.17908332,0.366585067,0.551713586,1.414932681,0.981414396,1.421052632,0.1624847,0.301407589,1.402583084,0.486842105,0.411245865,0.267758702,0.335985312,0.156717593,0.365361077,0.106315955,0.155930068,0.488984088,0.902031816,0.245077965,0.82619339,0.711608127,0.564565483,0.621481028,0.480110159,0.117341314,0.243268054,0.142699638,1.222766218,0.971848225,0.118601355,0.239407781,0.222554733,0.113718696,0.382802938,0.620412663,0.540085679,0.593329253,0.704835407,0.188188494,0.330171359,0.488372093,0.29130967,1
0.175094817,1.213021492,0.232651103,0.091461465,0.091461465,0.250632111,1.030060761,0.248735777,0.520859671,0.455436157,0.342500799,0.180364567,0.445006321,0.555941846,1.487357775,0.994403582,1.512958281,0.162136536,0.300252845,1.403901503,0.500316056,0.40821874,0.217620723,0.345448799,0.135913016,0.389380531,0.136552606,0.152542373,0.513274336,0.853693636,0.233290694,0.882743363,0.699712184,0.586599241,0.63369153,0.474399494,0.13559322,0.268015171,0.143428206,1.261694058,0.961125158,0.090502079,0.225135913,0.215222258,0.12120243,0.408343869,0.619923249,0.564791403,0.616940582,0.684521906,0.191845765,0.340391909,0.514854614,0.316055626,1
0.177572965,1.125960061,0.239233666,0.09317177,0.09317177,0.223041475,1.009988538,0.238095238,0.494930876,0.428571429,0.388570493,0.183887342,0.4,0.532411674,1.462365591,1.030948092,1.421198157,0.169892473,0.280798771,1.42492222,0.470660522,0.361061077,0.208285574,0.349308756,0.142459473,0.366513057,0.128377272,0.146880629,0.492165899,0.890453578,0.235467496,0.871889401,0.770754871,0.566513057,0.614746544,0.459293395,0.128541019,0.292473118,0.136400851,1.205529954,0.976036866,0.081218274,0.244309808,0.218929098,0.125102342,0.361290323,0.640412641,0.556374808,0.568970814,0.62682168,0.19109063,0.32688172,0.485099846,0.287250384,1
0.185598949,1.603736388,0.676686905,0.148773385,0.148773385,0.197897109,1.180117479,0.322474653,0.527037176,0.368757041,0.571351004,0.172713362,0.361903868,1.008636876,1.765114532,1.649982724,2.747559144,0.232256853,0.348666917,2.221383089,0.538302666,0.54124093,,0.400675929,0.248877042,0.442921517,0.219754183,0.202872797,0.887626737,0.605804827,0.303667506,0.799380398,1.951280912,0.537645513,0.709350357,0.488265115,0.119354361,0.245963199,0.353719335,2.128989861,1.533420954,0.135248532,0.355595044,0.158102572,0.185793968,0.358148704,0.833703539,0.954187007,1.028539241,1.223801767,0.175835524,0.214513706,0.627581675,0.446958318,1
0.188473224,1.854728447,0.637341343,0.14766011,0.14766011,0.202810482,1.066127313,0.332985188,0.537124953,0.388340296,0.569082453,0.167280302,0.365742499,1.04101785,1.807823775,1.63898847,2.801842005,0.259020129,0.353873908,2.215773665,0.563520699,0.525966476,,0.414830991,0.248037981,0.46268515,0.211704292,0.205745567,0.892423092,0.61268288,0.320414688,0.823205469,2.060217033,0.561716673,0.776015951,0.506551462,0.124939444,0.260634258,0.34308691,2.196448918,1.563330801,0.130801279,0.350498983,0.163404709,0.18922585,0.395366502,0.838387753,0.962020509,1.042821876,1.216306559,0.180972275,0.234523357,0.651253323,0.464963919,1
0.182589833,1.956427426,0.590310006,0.14316874,0.14316874,0.205130623,1.063393354,0.340375365,0.574931623,0.405639913,0.537033599,0.182244292,0.379420919,1.056587758,1.783551825,1.564924819,2.856078468,0.258794681,0.361690088,2.098199369,0.598415543,0.508214219,,0.410921437,0.236124002,0.459964161,0.204102469,0.208975311,0.892200321,0.603165027,0.313996659,0.867207394,2.21111008,0.573139677,0.740356503,0.539469961,0.120614442,0.259549184,0.335483572,2.238517401,1.579741583,0.122888435,0.351726378,0.160293299,0.18275478,0.383853626,0.806385743,0.9671791,1.05856833,1.200436235,0.191738187,0.235216448,0.64434594,0.470055645,1
0.17990454,1.661240974,0.598989964,0.140062648,0.140062648,0.218210745,1.291056703,0.292497858,0.479133521,0.354546567,0.571437704,0.166144601,0.374128014,0.86219557,2.312324073,1.68222208,2.418431037,0.209154326,0.337290417,2.207185323,0.468363725,0.561720898,,0.405947864,0.230262737,0.406926937,0.206737838,0.202582625,0.810794272,0.724477402,0.292143451,0.76135112,1.787828422,0.521478399,0.67898666,0.467751805,0.122610752,0.250642516,0.292974493,1.949822543,1.473626239,0.124912101,0.341942083,0.156108163,0.181998338,0.342430547,0.844211468,0.812018113,0.939909436,1.15195295,0.175376331,0.202056052,0.568229103,0.393464692,1
0.189399648,1.861592565,0.576849975,0.140775469,0.140775469,0.223687516,1.157121135,0.308590806,0.500879176,0.387967847,0.55993411,0.169221997,0.378171314,0.897261994,2.375282592,1.660352255,2.564556644,0.218538056,0.34853052,2.212113533,0.503014318,0.534845413,,0.416101482,0.236061835,0.422381311,0.204004055,0.2093259,0.831826174,0.731500253,0.313862139,0.792514444,1.919602129,0.560035167,0.724441095,0.496232102,0.131208819,0.270283848,0.301951343,1.998116051,1.53089676,0.124619868,0.355993411,0.180372529,0.18385707,0.360085406,0.854092752,0.863727707,0.979276564,1.149328434,0.182115046,0.217030897,0.587038433,0.411203215,1
0.187687313,1.983516484,0.529756455,0.138192028,0.138192028,0.233016983,1.186595862,0.321303696,0.532342657,0.406218781,0.54696942,0.172556919,0.401848152,0.933316683,2.406218781,1.61081609,2.576048951,0.221028971,0.359515485,2.085820668,0.538211788,0.512116218,,0.424325674,0.227919185,0.43031968,0.199902338,0.214368553,0.84015984,0.73362632,0.318195691,0.85964036,2.113593359,0.573801199,0.71953047,0.529220779,0.128731002,0.268856144,0.298297015,2.035589411,1.537337662,0.122993347,0.354696942,0.176219252,0.179515351,0.366883117,0.82530672,0.861763237,1.000874126,1.118903742,0.203046953,0.231768232,0.595904096,0.421203796,1
0.186638706,1.594967046,0.577617658,0.132068588,0.132068588,0.229179149,1.26286027,0.284451768,0.46929299,0.357549431,0.547154323,0.172382342,0.366087478,0.752846016,2.481426004,1.727380518,2.225134811,0.190832834,0.326992211,2.257022984,0.44367885,0.560105801,,0.396494907,0.214976286,0.393499101,0.194819409,0.200109449,0.763930497,0.776267785,0.303265232,0.763031756,1.63954761,0.512432594,0.639155183,0.460155782,0.135625684,0.253894548,0.263681138,1.760934691,1.38241462,0.124407151,0.351331631,0.162167092,0.173659248,0.340023966,0.867201751,0.721090473,0.84182145,1.084002189,0.174206111,0.192480527,0.522917915,0.363541043,1
0.187596421,1.849892009,0.520851509,0.133310068,0.133310068,0.23742672,1.269499215,0.301758716,0.478093181,0.387226165,0.507154074,0.169865643,0.388151805,0.802992903,2.549676026,1.650846275,2.366244986,0.200401111,0.363776612,2.188536032,0.476858994,0.506979585,,0.414841098,0.207468156,0.415303919,0.186093177,0.207206421,0.795124961,0.740359449,0.320799162,0.78771984,1.720642122,0.551835853,0.688830608,0.491977785,0.145611586,0.26349892,0.257895655,1.850663376,1.438136378,0.120048857,0.34252312,0.195166638,0.167771768,0.350200555,0.848106788,0.748071583,0.892780006,1.026522422,0.185128047,0.2108917,0.530854674,0.385529158,1
0.184541363,1.995498991,0.485214708,0.127624925,0.127624925,0.246624243,1.214451016,0.321434115,0.523513891,0.412851156,0.488128911,0.175366418,0.409591805,0.842309483,2.6034456,1.555326991,2.387552382,0.195405867,0.345336024,2.128739179,0.518392053,0.516842376,,0.424336489,0.206994086,0.413161571,0.186423245,0.209651153,0.806922241,0.748350047,0.312676781,0.849914636,1.952687066,0.578922862,0.707900047,0.529411765,0.126167824,0.276579233,0.257992629,1.91292876,1.458016452,0.122310791,0.346790092,0.189766007,0.188480329,0.375756635,0.82454787,0.773863107,0.916188111,1.070797977,0.220549433,0.217910911,0.534999224,0.39158777,1
0.205299276,1.685093404,0.551077788,0.135074977,0.135074977,0.266488753,1.380974695,0.309569196,0.48532215,0.39306138,0.546860356,0.181935333,0.399161266,0.759054518,2.749142204,1.655576382,2.191574533,0.208921083,0.347693481,2.216377694,0.445672894,0.583997188,,0.430232558,0.202085286,0.417460923,0.197282099,0.202085286,0.78879146,0.785731022,0.313378632,0.815287838,1.508669166,0.550133435,0.676134197,0.479603507,0.144564199,0.284216546,0.241682287,1.821768967,1.437094929,0.118673852,0.343134958,0.178537957,0.175726336,0.356080823,0.915417057,0.736370568,0.845215402,0.983950328,0.193671369,0.211780404,0.519443385,0.370568052,1
0.201057202,1.856333774,0.52475133,0.126185519,0.126185519,0.257126675,1.48912792,0.295827827,0.492731735,0.407211629,0.54661115,0.177423086,0.406456485,0.77024731,2.746837833,1.681702521,2.240513498,0.20841986,0.352086086,2.188295165,0.482537285,0.574485311,,0.443458561,0.197085357,0.425901454,0.198588943,0.215244043,0.792712856,0.815752949,0.330326162,0.828204644,1.643881564,0.570889183,0.680951482,0.492920521,0.144922508,0.287710025,0.245662734,1.8274495,1.436284689,0.125607217,0.360050891,0.21431876,0.185287994,0.39116481,0.904811474,0.735699453,0.883518973,0.995373583,0.198602983,0.212573155,0.508589768,0.38436851,1
