feature_68,feature_61,feature_77,feature_47,feature_16,feature_64,feature_65,feature_71,feature_49,feature_73,feature_44,feature_18,feature_22,feature_36,feature_50,feature_3,feature_72,feature_14,feature_45,feature_35,feature_15,feature_5,feature_12,feature_54,target
0.182283339,0.342500799,0.994403582,0.853693636,0.555941846,1.403901503,0.179724976,0.091461465,0.232651103,0.40821874,0.135913016,1.213021492,0.345448799,0.882743363,0.699712184,0.316055626,,0.268015171,0.684521906,0.509797724,0.76517067,2.978824273,0.300252845,0.091461465,1
0.174553791,0.388570493,1.030948092,0.890453578,0.532411674,1.42492222,0.159325364,0.09317177,0.239233666,0.361061077,0.142459473,1.125960061,0.349308756,0.871889401,0.770754871,0.287250384,,0.292473118,0.62682168,0.488479263,0.727803379,2.847004608,0.280798771,0.09317177,1
0.211461573,0.571351004,1.649982724,0.605804827,1.008636876,2.221383089,0.148822745,0.148773385,0.676686905,0.54124093,0.248877042,1.603736388,0.400675929,0.799380398,1.951280912,0.446958318,0.120884545,0.245963199,1.223801767,0.383589936,1.083176868,5.915039429,0.348666917,0.148773385,1
0.222265284,0.569082453,1.63898847,0.61268288,1.04101785,2.215773665,0.162581145,0.14766011,0.637341343,0.525966476,0.248037981,1.854728447,0.414830991,0.823205469,2.060217033,0.464963919,0.128960372,0.260634258,1.216306559,0.394511964,1.122293961,5.975028485,0.353873908,0.14766011,1
0.227445703,0.537033599,1.564924819,0.603165027,1.056587758,2.098199369,0.166326341,0.14316874,0.590310006,0.508214219,0.236124002,1.956427426,0.410921437,0.867207394,2.21111008,0.470055645,0.129153518,0.259549184,1.200436235,0.402338961,1.135150429,5.927379044,0.361690088,0.14316874,1
0.207185323,0.571437704,1.68222208,0.724477402,0.86219557,2.207185323,0.148373074,0.140062648,0.598989964,0.561720898,0.230262737,1.661240974,0.405947864,0.76135112,1.787828422,0.393464692,0.127660935,0.250642516,1.15195295,0.392852772,0.959980419,5.808101824,0.337290417,0.140062648,1
0.213443994,0.55993411,1.660352255,0.731500253,0.897261994,2.212113533,0.165103903,0.140775469,0.576849975,0.534845413,0.236061835,1.861592565,0.416101482,0.792514444,1.919602129,0.411203215,0.121388748,0.270283848,1.149328434,0.40919367,1.006154233,6.006656619,0.34853052,0.140775469,1
0.222425685,0.54696942,1.61081609,0.73362632,0.933316683,2.085820668,0.171580297,0.138192028,0.529756455,0.512116218,0.227919185,1.983516484,0.424325674,0.85964036,2.113593359,0.421203796,0.126838796,0.268856144,1.118903742,0.417457542,1.049575425,6.368256743,0.359515485,0.138192028,1
0.220722364,0.547154323,1.727380518,0.776267785,0.752846016,2.257022984,0.141280555,0.132068588,0.577617658,0.560105801,0.214976286,1.594967046,0.396494907,0.763031756,1.63954761,0.363541043,0.119937979,0.253894548,1.084002189,0.408777711,0.876123427,5.191731576,0.326992211,0.132068588,1
0.206508463,0.507154074,1.650846275,0.740359449,0.802992903,2.188536032,0.160181469,0.133310068,0.520851509,0.506979585,0.207468156,1.849892009,0.414841098,0.78771984,1.720642122,0.385529158,0.120310592,0.26349892,1.026522422,0.423943227,0.923788954,5.495063252,0.363776612,0.133310068,1
0.217879489,0.488128911,1.555326991,0.748350047,0.842309483,2.128739179,0.167823776,0.127624925,0.485214708,0.516842376,0.206994086,1.995498991,0.424336489,0.849914636,1.952687066,0.39158777,0.120939402,0.276579233,1.070797977,0.444358218,0.978891821,5.987583424,0.345336024,0.127624925,1
0.223523899,0.546860356,1.655576382,0.785731022,0.759054518,2.216377694,0.160613871,0.135074977,0.551077788,0.583997188,0.202085286,1.685093404,0.430232558,0.815287838,1.508669166,0.370568052,0.126522962,0.284216546,0.983950328,0.461303851,0.893823866,4.947197865,0.347693481,0.135074977,1
0.21987046,0.54661115,1.681702521,0.815752949,0.77024731,2.188295165,0.170830442,0.126185519,0.52475133,0.574485311,0.197085357,1.856333774,0.443458561,0.828204644,1.643881564,0.38436851,0.132431182,0.287710025,0.995373583,0.457428733,0.919388333,5.101000566,0.352086086,0.126185519,1
0.225881057,0.493722467,1.585792952,0.780726872,0.812133812,2.081277533,0.166189427,0.129845815,0.442951542,0.532929515,0.194162996,1.997731998,0.443772444,0.856170856,1.828414097,0.383670384,0.121585903,0.298998299,0.99030837,0.475146475,0.96012096,5.601209601,0.360990361,0.129845815,1
0.223418945,0.555233361,1.615575808,0.785832643,0.710118505,2.098729633,0.163766915,0.129798398,0.529549848,0.520022093,0.185584093,1.623518687,0.443710119,0.817228806,1.381386357,0.36030082,0.109085888,0.283272562,0.934824634,0.434366454,0.871467639,4.5,0.353463993,0.129798398,1
0.220316269,0.508978826,1.561913696,0.778745645,0.741020361,2.066604128,0.185875101,0.113106406,0.482980434,0.547038328,0.182792817,1.767787692,0.483413407,0.858156028,1.434870008,0.371539693,0.123425355,0.308396248,0.951755562,0.455730954,0.896133608,4.652024708,0.356897735,0.113106406,1
0.212156863,0.496732026,1.530457516,0.775163399,0.753610108,2.01124183,0.185620915,0.114379085,0.442745098,0.557124183,0.179869281,1.915388087,0.457355596,0.88898917,1.701699346,0.360785199,0.124575163,0.310243682,0.934901961,0.472924188,0.92599278,5.008122744,0.368907942,0.114379085,1
0.219493154,0.606834014,1.680398751,0.900372328,0.864399342,2.495856354,0.156617824,0.149351429,0.534110017,0.589959164,0.247357675,1.586725178,0.382446517,0.794624246,2.181299544,0.40296215,,0.24509051,1.327948595,0.391771805,1.051563357,6.31727921,0.333296764,0.149351429,1
0.229048613,0.617834775,1.720906651,0.874500447,0.887351351,2.57148822,0.166119893,0.143155383,0.521085595,0.600238592,0.255174471,1.745405405,0.393297297,0.800216216,2.286489711,0.401297297,,0.238810811,1.365404116,0.391243243,1.074594595,6.306810811,0.332648649,0.143155383,1
0.229796528,0.573514197,1.645763881,0.848373376,0.91042205,2.384584435,0.161800207,0.140878262,0.519772388,0.581733533,0.248361881,1.940245478,0.3916882,0.829888028,2.539889642,0.417958656,,0.253122308,1.31641568,0.404069767,1.115094746,6.766149871,0.338608958,0.140878262,1
0.216361511,0.598987145,1.699259836,0.925126607,0.796846658,2.579898714,0.167199065,0.151928321,0.50377873,0.591585508,0.236384885,1.601646435,0.402120832,0.798102414,1.813167121,0.376029022,,0.255616018,1.193611219,0.410353007,1.015766709,5.917957304,0.327054556,0.151928321,1
0.228727077,0.587508632,1.705363309,0.910764981,0.820016704,2.520524822,0.182076268,0.148776184,0.498810711,0.583748945,0.229033991,1.730094655,0.40701559,0.806514477,1.93708279,0.381124722,,0.260996659,1.231489296,0.424276169,1.043847439,6.066536748,0.334214922,0.148776184,1
0.234359634,0.558438611,1.68242681,0.935244724,0.834833606,2.463348211,0.185490582,0.154020728,0.514411075,0.573795295,0.228912928,1.868248773,0.40248227,0.831696672,2.231333686,0.385842881,,0.262956901,1.229820713,0.424031642,1.058237861,6.318466994,0.334969995,0.154020728,1
0.216818136,0.568660741,1.653051034,0.950364526,0.694546671,2.450314591,0.176570458,0.103565365,0.472585639,0.586237891,0.214021772,1.485279358,0.398962864,0.777350284,1.628383102,0.342756775,,0.256774841,1.060021971,0.385747742,0.94061559,5.307962529,0.322515892,0.103565365,1
0.226788137,0.540027137,1.653808878,0.921593332,0.742074431,2.407927893,0.18918395,0.143438651,0.482942431,0.559410739,0.21302578,1.662129566,0.422294969,0.814093728,1.799476643,0.357512061,,0.266884907,1.008528785,0.437801516,0.995864921,5.468986906,0.332012405,0.143438651,1
0.237870165,0.523198611,1.607118742,0.953795698,0.771915037,2.390855599,0.191280023,0.14642616,0.507668564,0.550400309,0.210957847,1.805461902,0.435603506,0.838334457,2.126844796,0.361935266,,0.280681052,1.075528118,0.444032367,1.01146325,5.787255563,0.358900877,0.14642616,1
0.248646507,0.564769576,1.739865311,0.894361548,0.676774483,2.397068533,0.149214314,0.122540605,0.548395616,0.50033012,0.194770897,1.335804133,0.437556155,0.784591195,1.650864915,0.324573226,,0.272012579,0.826752938,0.39442947,0.905211141,4.320530099,0.325696316,0.122540605,1
0.262048986,0.553858309,1.718461944,0.907426916,0.674288276,2.384382407,0.161443245,0.128127469,0.549644456,0.51132473,0.19291546,1.355973997,0.418516028,0.779197489,1.643271003,0.338937458,,0.272360457,0.843824072,0.398565344,0.889262497,4.260928043,0.327953374,0.128127469,1
0.260564313,0.543780633,1.690157637,0.90952444,0.680888498,2.325606041,0.175519936,0.126506822,0.546165055,0.531196185,0.191151146,1.342643501,0.421376732,0.773477018,1.648032852,0.334286343,,0.270288102,0.880646443,0.424895536,0.882779855,4.482296019,0.316692325,0.126506822,1
0.260582011,0.638558201,1.73015873,0.940806878,0.628720627,2.406084656,0.176752646,0.131944444,0.527116402,0.56167328,0.185350529,1.25770235,0.425326371,0.765796345,1.42989418,0.308093995,,0.278590078,0.826388889,0.423759791,0.866579634,4.051174935,0.325587467,0.131944444,1
0.255589513,0.637767412,1.633585331,0.905742319,0.617297011,2.368988258,0.183850732,0.131253016,0.529676693,0.549461155,0.183850732,1.343824385,0.466543243,0.798201534,1.380408557,0.326368686,,0.291721767,0.825961074,0.389050516,0.889182756,4.036498281,0.350965353,0.131253016,1
0.24515302,0.60390963,1.613042782,0.88831918,0.646153846,2.292741548,0.191956417,0.129626662,0.509053036,0.521871495,0.190674571,1.342633638,0.450847458,0.766883963,1.359557763,0.331942634,,0.302477184,0.821182503,0.395045632,0.871447197,4.066492829,0.347327249,0.129626662,1
0.239624578,0.719167033,1.817861857,0.892726206,0.904055977,2.396539082,0.149508726,0.138143423,0.45035929,0.505059393,0.223273207,1.171963947,0.331593928,0.721062619,1.785159114,0.315109108,0.127804663,0.251897533,1.282226133,0.337405123,0.845588235,4.887096774,0.318785579,0.138143423,1
0.232931727,0.697042716,1.769404892,0.876159182,0.94669829,2.373932092,0.157429719,0.136911281,0.444249726,0.497626871,0.217597663,1.253401573,0.352015978,0.775683435,1.78094195,0.333042067,0.130996714,0.241168393,1.27192406,0.355511172,0.885657221,5.211334415,0.334290351,0.136911281,1
0.238160554,0.68697661,1.723144672,0.874314178,0.985648321,2.327461738,0.14719896,0.134709789,0.435677159,0.493719319,0.218307826,1.302758018,0.360539124,0.765755647,1.755775339,0.342568326,0.122870344,0.242730563,1.231374531,0.36028953,0.902283789,5.326219893,0.338325222,0.134709789,1
0.227421206,0.664606692,1.682969895,0.861657985,0.851272325,2.323386598,0.144521939,0.137724022,0.413701775,0.491745387,0.196433301,1.17053896,0.381223329,0.756756757,1.437891763,0.322269638,0.132691798,0.240872451,1.113975457,0.429429429,0.812707444,4.799272957,0.342342342,0.137724022,1
0.238547032,0.72097226,1.753591759,0.860124695,0.846601636,2.380771664,0.167976868,0.142314991,0.410228608,0.497063341,0.202674618,1.189112649,0.369572058,0.741976086,1.46814855,0.316708622,0.14095961,0.248269352,1.113038764,0.389867841,0.835431089,4.582756451,0.34219635,0.142314991,1
0.240518962,0.664217021,1.72409726,0.87143894,0.885061121,2.352476864,0.166213028,0.139539104,0.407729995,0.488568318,0.201415351,1.287505953,0.370852516,0.771709795,1.490655054,0.32354342,0.127290873,0.251309732,1.167392488,0.394983331,0.834100651,4.806477219,0.341959041,0.139539104,1
0.228564799,0.637428936,1.626290753,0.828170321,0.761782686,2.274277758,0.169857292,0.133658197,0.370808679,0.479521986,0.186680589,1.078682706,0.38315914,0.751331098,1.20025525,0.303490436,0.132730015,0.257345691,0.954751131,0.395188326,0.778347466,4.102346677,0.337803195,0.133658197,1
0.23456352,0.661580317,1.61497516,0.859593092,0.774383079,2.264726757,0.174000473,0.139105749,0.381476224,0.496806246,0.186184055,1.093811203,0.406580494,0.74951038,1.251951739,0.30297689,0.142772652,0.25342734,0.985923823,0.40893067,0.787700744,4.128476302,0.335487662,0.139105749,1
0.242355471,0.659818442,1.586359293,0.883301481,0.78125,2.285355948,0.171882465,0.139154324,0.372551362,0.507166746,0.181199236,1.156828704,0.372878086,0.763117284,1.281653129,0.295910494,0.13079312,0.257137346,1.031772575,0.421682099,0.763695988,4.150655864,0.325810185,0.139154324,1
0.227398396,0.623030135,1.538291402,0.830522532,0.697054698,2.175006912,0.170030412,0.140586121,0.340060824,0.494885264,0.162427426,1.033426835,0.381954184,0.771154745,1.076997512,0.296166433,0.143350843,0.269518467,0.87572574,0.469611968,0.736792894,3.674146798,0.333333333,0.140586121,1
0.246315789,0.63522807,1.577964912,0.871719298,0.704895426,2.188631579,0.186526316,0.14077193,0.341052632,0.459087719,0.174596491,1.012640772,0.377384509,0.761204321,1.124912281,0.301080211,0.14877193,0.257871754,0.903578947,0.451160653,0.730176971,3.619627672,0.335784877,0.14077193,1
0.241686713,0.636620914,1.547757181,0.854393661,0.729717091,2.227253431,0.197113344,0.142210273,0.346257252,0.476015282,0.166407245,1.097030629,0.386953472,0.784428338,1.166265742,0.310731821,0.148577897,0.255552958,0.945804443,0.516015899,0.744447042,3.788636895,0.338788871,0.142210273,1
0.244780418,0.602051836,1.392008639,0.821634269,0.708794248,2.063714903,0.181425486,0.14524838,0.302915767,0.506839453,0.144168467,1.049778761,0.397123894,0.847345133,0.958603312,0.322732301,0.157487401,0.287887168,0.841432685,0.523783186,0.747787611,3.4375,0.349557522,0.14524838,1
0.251272727,0.650181818,1.379272727,0.873636364,0.720956399,2.076545455,0.199636364,0.136363636,0.330545455,0.483090909,0.154181818,1.080168776,0.443600563,0.850351617,0.956181818,0.318987342,0.168545455,0.281012658,0.813090909,0.559493671,0.764838256,3.457383966,0.354711674,0.136363636,1
0.258282995,0.638843126,1.374519495,0.884312649,0.727725512,2.017755812,0.202269815,0.139117701,0.300750503,0.518945634,0.151748124,1.10486995,0.41615938,0.822080797,0.990298371,0.321250692,0.164195497,0.259822911,0.859051803,0.534864416,0.748201439,3.499723298,0.346153846,0.139117701,1
0.239752435,0.527242289,1.627181412,1.862368101,1.099300087,2.436586851,0.168171672,0.132000812,0.54104099,0.486911526,0.242086039,2.231671041,0.343219598,0.781364829,2.159547484,0.405861767,0.129362825,0.255293088,1.061181006,0.401049869,1.056342957,5.167979003,0.321259843,0.132000812,1
0.249030526,0.519787213,1.562096053,1.692204435,1.078712446,2.35472805,0.174704186,0.139007656,0.539226409,0.46783335,0.242119916,2.330987124,0.344806867,0.786523605,2.167097544,0.388583691,0.143084419,0.270815451,1.063985284,0.402317597,1.0327897,5.19416309,0.342918455,0.139007656,1
0.247955991,0.506308671,1.571868376,1.654840012,1.094043337,2.437317049,0.156000808,0.134803674,0.561875442,0.462501262,0.241041688,1.952539696,0.352048425,0.812790596,2.182446755,0.400561453,0.147673362,0.26379507,1.059452912,0.410913238,1.092288797,5.350820247,0.328976226,0.134803674,1
0.233225243,0.526502869,1.646607633,2.027937141,0.924822215,2.382140185,0.145048641,0.11898229,0.466762285,0.479109504,0.208717885,2.297211875,0.337509877,0.740602777,1.795148416,0.348346314,0.121289598,0.241562253,0.969007234,0.394739813,0.948414042,4.727508748,0.311547579,0.11898229,1
0.244469302,0.542567736,1.607631121,1.969798658,0.938465006,2.386216754,0.150944569,0.128635347,0.491797166,0.438354462,0.212714392,2.477854164,0.338667869,0.739208836,1.763484961,0.350050716,0.14261745,0.254141778,0.972905792,0.393666178,0.955370224,4.735602389,0.315000564,0.128635347,1
0.247516145,0.55377546,1.506520119,1.960879285,0.925851703,2.38065077,0.15052161,0.12791853,0.483420268,0.461313959,0.212369598,2.374415498,0.326987308,0.738922289,1.744162941,0.343910042,0.133817685,0.27343576,0.985221063,0.416499666,0.945335115,4.764640392,0.306501893,0.12791853,1
0.223661556,0.52668689,1.54136263,1.998196278,0.819548872,2.270558334,0.138558662,0.113798475,0.393785357,0.443059769,0.178158564,1.906220096,0.30936432,0.716746411,1.460031155,0.311961722,0.116340084,0.232809296,0.794703616,0.394805195,0.870950103,4.256596036,0.296103896,0.113798475,1
0.235929131,0.534569427,1.485702513,2.015327565,0.779656608,2.307869798,0.158714462,0.125587145,0.409064689,0.412937783,0.188215904,2.098985432,0.288241415,0.665972945,1.430984755,0.299947971,0.136959209,0.230489074,0.807086939,0.363943809,0.854318418,4.150104058,0.281867846,0.125587145,1
0.241645029,0.539241142,1.509004104,2.050590502,0.827651007,2.430856856,0.158891029,0.125052349,0.418376748,0.441829299,0.19365106,2.094228188,0.326577181,0.712885906,1.472317615,0.30590604,0.130161655,0.231275168,0.844375576,0.42295302,0.882013423,4.33852349,0.288724832,0.125052349,1
0.228342357,0.529154519,1.397438567,2.045085381,0.647306944,2.243440233,0.150249896,0.111411912,0.359329446,0.37151187,0.168887963,1.74578196,0.297534069,0.647631408,1.273323615,0.266223232,0.121095377,0.247566515,0.735422741,0.401687216,0.739130435,3.387410772,0.288935756,0.111411912,1
0.24125,0.529583333,1.388229167,2.053020833,0.647546311,2.240625,0.1759375,0.125,0.374270833,0.356979167,0.172708333,1.75040624,0.291680208,0.676633084,1.206770833,0.262430939,0.135520833,0.245856354,0.712916667,0.43678908,0.757718557,3.459701007,0.29720507,0.125,1
0.243078219,0.540372671,1.405726919,2.039267291,0.659574468,2.24781556,0.172228656,0.131592799,0.365617433,0.371618065,0.170544268,1.717675941,0.304091653,0.639443535,1.315717444,0.258428805,0.143067691,0.286579378,0.777029161,0.425040917,0.753027823,3.542553191,0.300490998,0.131592799,1
0.162641874,0.352934074,0.820333253,1.875875392,0.592313949,1.331924656,0.109273122,0.067254286,0.226273847,0.273363922,0.153103115,1.641724278,0.278161854,0.696827979,0.715044675,0.261285075,0.092972712,0.23546157,0.344119778,0.474989833,0.718788125,3.061813745,0.279178528,0.067254286,1
0.176852289,0.370339783,0.788461538,1.843912223,0.586523126,1.345681925,0.11833412,0.076805097,0.244690892,0.260146295,0.148065125,1.489433812,0.264752791,0.687998405,0.716493629,0.261164274,0.142402076,0.255183413,0.359249646,0.470893142,0.725877193,3.016347687,0.279904306,0.076805097,1
0.183717321,0.374955235,0.790975289,1.843738809,0.5969163,1.321952966,0.136325654,0.084397756,0.264653217,0.277665035,0.149576221,1.727673208,0.255106127,0.65999199,0.840754447,0.257909491,0.149337472,0.25030036,0.471171064,0.475770925,0.718061674,2.938526231,0.276131358,0.084397756,1
0.222904891,0.522339641,1.633226837,2.533202261,0.714121191,2.284541656,0.138805603,0.114622757,0.620987958,0.479429835,0.220938806,1.998405386,0.342044649,0.730776045,1.077758663,0.349929128,0.107643156,0.278260099,1.057311379,0.411144578,0.930545712,4.190910702,0.302533664,0.114622757,1
0.240541194,0.498332931,1.582556173,2.353032133,0.737075199,2.250495289,0.151244262,0.11988403,0.602609326,0.445759845,0.217492148,2.157357195,0.340925524,0.737346349,1.163759362,0.355206074,0.113505678,0.246023138,1.076781831,0.413774403,0.954718004,4.379067245,0.304501085,0.11988403,1
0.232278264,0.523995891,1.567437992,2.426300083,0.724934808,2.280221124,0.14270339,0.118829803,0.623012573,0.44444988,0.215791791,2.214818811,0.350508048,0.724035608,1.252923047,0.362377484,0.11452473,0.24844888,1.134680299,0.419746426,0.972394569,4.443305458,0.301411744,0.118829803,1
0.230390016,0.539095164,1.606365055,2.47850234,0.620538721,2.202371295,0.125179407,0.104087363,0.578658346,0.458096724,0.189204368,2.071156004,0.300224467,0.681032548,0.95201248,0.302132435,0.106833073,0.228956229,0.930795632,0.38372615,0.881257015,3.706285073,0.284511785,0.104087363,1
0.225044264,0.52103303,1.396849625,2.412113072,0.623783661,2.209231333,0.135478356,0.109347335,0.574760364,0.412845717,0.18743513,2.138719167,0.304933243,0.677868296,1.027901581,0.308327676,0.113254777,0.228332202,0.970633128,0.384928717,0.861054537,3.817040054,0.280945915,0.109347335,1
