feature_18,feature_45,feature_68,feature_23,feature_64,feature_63,feature_13,feature_48,feature_17,feature_60,feature_24,feature_16,feature_22,feature_3,feature_32,feature_41,feature_36,feature_77,feature_54,feature_71,feature_14,feature_67,feature_37,feature_1,feature_47,feature_15,feature_46,feature_58,feature_62,feature_8,feature_11,feature_6,feature_61,feature_49,feature_75,feature_30,feature_65,feature_56,feature_72,feature_55,feature_25,feature_9,feature_28,feature_44,feature_53,feature_59,feature_19,feature_76,feature_34,feature_10,feature_38,feature_21,feature_4,feature_69,feature_73,feature_33,feature_57,feature_42,feature_43,feature_40,feature_5,feature_27,target
1.756132171,0.662097327,0.190769934,0.196229475,1.861549006,1.326707791,0.3794851,0.298377884,1.297993108,0.134110121,0.891952159,0.449422258,0.362659639,0.327792418,1.957834989,0.323535374,0.693087371,1.613548092,0.094356865,0.094356865,0.271234543,0.842472013,0.54672613,0.366511251,1.902901531,0.765659842,0.173292209,0.119716701,0.250628284,1.724508413,0.461179809,0.229474965,0.429403701,0.275416952,0.184601325,0.169673627,0.126799178,0.149988577,0.131254284,0.128169979,2.171903507,0.185282789,0.262720454,0.144505369,0.183801691,0.235549463,0.509831745,0.193054604,0.428137036,1.31867018,0.343807014,0.346036894,2.072572471,0.168037469,0.385423806,0.34684776,0.125999543,0.406649098,0.513277924,0.341374417,3.66105818,0.266166633,1
1.690812721,0.675065058,0.194819021,0.197879859,1.913532056,1.30305181,0.361405575,0.306837,1.250098155,0.141116631,0.862583431,0.443855516,0.344719278,0.355123675,1.887711033,0.319199058,0.666274048,1.722971374,0.098414952,0.098414952,0.26442874,0.836172226,0.529053789,0.364153907,2.001656021,0.743031017,0.180151408,0.115448308,0.249704282,1.672555948,0.447192776,0.216332941,0.455050863,0.287319612,0.191861841,0.160581076,0.124201561,0.160752307,0.125266146,0.135557133,2.108755399,0.190223793,0.281311347,0.142299503,0.17411876,0.236337828,0.492343934,0.195528744,0.408912446,1.166077739,0.326266196,0.323125245,2.006870828,0.166311805,0.442394133,0.333922261,0.127986752,0.384766392,0.501570475,0.330977621,3.466627405,0.243423636,1
1.737701486,0.589502762,0.203314917,0.199288256,1.760635359,1.251933702,0.340590329,0.279696133,1.226711325,0.14198895,0.869583421,0.417416789,0.339543647,0.312539251,1.749214988,0.332426209,0.690391459,1.426933702,0.097651934,0.097651934,0.256018422,0.80980663,0.528155746,0.364873351,1.904005525,0.723047938,0.167403315,0.126657459,0.277624309,1.508687461,0.471844254,0.230898053,0.395441989,0.244889503,0.236878453,0.16474775,0.160773481,0.15,0.126933702,0.123756906,1.925685577,0.171027842,0.256018422,0.12679558,0.175276243,0.223480663,0.461168097,0.214088398,0.426418254,1.353359849,0.353150513,0.384969646,1.946200544,0.200276243,0.440331492,0.322378062,0.117403315,0.466610844,0.464098807,0.32593678,3.349591794,0.273812016,1
1.686083457,0.611165799,0.190127971,0.214573184,1.792434257,1.288707636,0.36030502,0.283785684,1.197203982,0.136127127,0.814022453,0.41897903,0.347172209,0.31095107,1.770599449,0.321965685,0.68904893,1.500070314,0.094642104,0.094642104,0.262868036,0.832794262,0.524041517,0.381910612,1.972577697,0.755348443,0.170862045,0.123892561,0.252003938,1.50900233,0.463249312,0.225799619,0.415412741,0.254957109,0.215581493,0.164371955,0.131345802,0.154408663,0.125017578,0.142314724,1.956576996,0.179834781,0.25672527,0.134298973,0.174377725,0.24483195,0.485066723,0.22528477,0.427028172,1.219656852,0.337216691,0.343359458,1.958907011,0.196034313,0.422162846,0.339970345,0.117283083,0.403728024,0.462825673,0.329379369,3.349290405,0.239779708,1
1.655781475,0.626361032,0.193839542,0.18402136,1.764756447,1.251289398,0.325734237,0.285816619,1.158143356,0.136962751,0.789484494,0.410556582,0.359416718,0.344629287,1.710002054,0.336414048,0.657013761,1.613896848,0.099140401,0.099140401,0.279523516,0.806160458,0.519203122,0.37440953,1.959455587,0.695830766,0.161031519,0.118481375,0.249283668,1.444239063,0.426987061,0.22181146,0.434527221,0.269770774,0.227936963,0.158348737,0.125501433,0.151862464,0.125787966,0.130372493,1.885192031,0.176422263,0.242349558,0.12277937,0.173352436,0.237249284,0.465393305,0.224212034,0.387348532,1.123023208,0.323475046,0.351817622,1.861162456,0.183954155,0.446561605,0.326966523,0.119054441,0.369069624,0.458410351,0.30971452,3.287122612,0.230642842,1
1.711026056,0.908532644,0.178474467,0.175621964,1.68332256,1.127407886,0.383630208,0.28539108,1.897836008,0.132579186,1.491240983,0.790961284,0.386132784,0.377741793,2.620197262,0.407478286,0.872368615,1.297220427,0.138655462,0.138655462,0.29942588,0.67498384,0.796702488,0.743117916,0.94272786,0.956131312,0.191338074,0.13697479,0.233484163,2.277491535,1.081554541,0.219049021,0.355074337,0.294117647,0.165287654,0.168555866,0.137879767,0.157918552,,0.129411765,4.112615928,0.19446489,0.28764905,0.201228184,0.192243051,0.233548804,0.387163256,0.163994829,0.517297218,2.379508317,0.540850876,0.537612248,2.735757397,0.13852618,0.440142211,0.387163256,0.182546865,0.54659208,0.225084646,0.523332843,6.067569557,0.272044752,1
1.525172891,0.893488372,0.176079734,0.163070539,1.693820598,1.137009967,0.346196404,0.278737542,1.753803596,0.129568106,1.348547718,0.727524205,0.357399723,0.351590595,2.422959889,0.36473029,0.818118949,1.363189369,0.111362126,0.111362126,0.250207469,0.684252492,0.66417704,0.711479945,0.963388704,0.894467497,0.193156146,0.136345515,0.235149502,2.118810512,1.07593361,0.199170124,0.373621262,0.380730897,0.162857143,0.158644537,0.128837209,0.148637874,,0.134219269,3.69253112,0.174688797,0.259197787,0.187840532,0.191827243,0.233820598,0.367496542,0.15820598,0.480359613,2.050484094,0.478838174,0.555325035,2.546887967,0.132093023,0.454352159,0.362102351,0.184186047,0.482710927,0.216459198,0.474965422,5.595573997,0.246473029,1
1.521097628,0.885729759,0.174248578,0.165609487,1.791835906,1.14798267,0.342112521,0.281004603,1.757170436,0.129637151,1.345421953,0.742553778,0.362520684,0.350110314,2.415471594,0.35452289,0.831081081,1.404481451,0.112036285,0.112036285,0.243243243,0.713850528,0.611141754,0.704633205,0.975494178,0.894373966,0.196723531,0.133563499,0.237544002,2.10728075,1.065637066,0.20532267,0.388302193,0.400961278,0.157730842,0.15471594,0.13633902,0.152382887,,0.139859193,3.684914506,0.171400993,0.275096525,0.183455185,0.186704576,0.230232873,0.388306674,0.15854319,0.491174848,1.938913403,0.457391065,0.528130171,2.467733039,0.131126455,0.45450853,0.35314396,0.185824533,0.464423607,0.193188086,0.457253172,5.548400441,0.24310535,1
1.654792988,0.890399602,0.195655778,0.18537859,1.6362129,1.148731554,0.3769116,0.291245233,1.711115256,0.118719947,1.289444237,0.730511003,0.403767251,0.356396867,2.328422231,0.4000373,0.876725103,1.170038136,0.111507213,0.111507213,0.264826557,0.67924059,0.774337934,0.677359194,0.9568065,0.895188363,0.189935334,0.130658266,0.229646825,2.259045132,0.977620291,0.228086535,0.36345548,0.283037639,0.180152545,0.171391272,0.149975129,0.151052893,,0.13753938,3.514546811,0.190973517,0.283289817,0.205355662,0.188028519,0.22641353,0.406564715,0.195738683,0.520887728,2.167847818,0.503543454,0.520701231,2.563222678,0.157685293,0.458547505,0.398358821,0.181976455,0.538791496,0.232935472,0.497762029,4.975195822,0.274897426,1
1.333063209,0.85944179,0.188165284,0.158184765,1.65702791,1.102087,0.323824959,0.280445897,1.469692058,0.126812505,1.070340357,0.613614263,0.338897893,0.312479741,2.00713128,0.337439222,0.764829822,1.272986338,0.100578325,0.100578325,0.230145867,0.685692733,0.605024311,0.591572123,0.97837566,0.768557536,0.193864722,0.14231833,0.22864806,1.975688817,0.838573744,0.195786062,0.364428799,0.353029922,0.17299472,0.150567261,0.144162266,0.160841505,,0.12672869,2.944894652,0.16191248,0.239222042,0.168971587,0.182549661,0.236191434,0.388006483,0.16997737,0.44165316,1.768719611,0.409562399,0.487682334,2.164181524,0.169139217,0.42502724,0.327066451,0.178610343,0.435008104,0.204862237,0.4273906,4.313938412,0.229659643,1
1.403411069,0.857766216,0.179575396,0.173512008,1.652261475,1.102290845,0.337278107,0.261139549,1.563696485,0.123269279,1.123564219,0.667942917,0.378698225,0.319700661,2.112077967,0.342151062,0.831534981,1.279936226,0.110682219,0.110682219,0.248868778,0.702525803,0.617298991,0.618517229,1.000503482,0.831360947,0.186120668,0.131408912,0.227993623,2.127044901,0.871388792,0.206926558,0.386842326,0.362339515,0.17135185,0.156978768,0.132835445,0.147184694,,0.133506755,3.127567003,0.174556213,0.255482074,0.166736595,0.182092809,0.224888814,0.403237034,0.159939582,0.482944657,1.767316394,0.416637661,0.504524887,2.285938044,0.14349249,0.439456239,0.36407936,0.195435093,0.449356074,0.213713888,0.432822833,4.571179951,0.234075879,1
1.671169073,0.804103243,0.194352526,0.197019096,1.562761968,1.116589455,0.388448999,0.283256122,1.655798789,0.107875579,1.136003726,0.692594318,0.397997205,0.387750349,2.078947368,0.433628319,0.909874243,1.178248401,0.104897419,0.104897419,0.321145785,0.679020516,0.828598044,0.702608291,0.954555482,0.900791803,0.19159497,0.130266931,0.237480697,2.091057289,0.886353051,0.258500233,0.367196117,0.243437017,0.215089345,0.187936656,0.153540702,0.143613501,,0.135120229,3.235211924,0.182114578,0.266884024,0.1732848,0.193470108,0.200419148,0.421052632,0.239907346,0.556823475,2.171401956,0.505356311,0.492081975,2.437587331,0.167879991,0.407346128,0.4035864,0.167218178,0.55193293,0.281089893,0.505822077,4.449231486,0.274336283,1
1.516289593,0.768527919,0.192329385,0.184162896,1.611957135,1.062380147,0.369457014,0.282910321,1.580316742,0.110434292,1.112217195,0.654751131,0.37760181,0.349773756,2.043438914,0.413800905,0.883936652,1.219966159,0.112351946,0.112351946,0.27918552,0.691483362,0.720135747,0.598868778,0.963338973,0.85,0.190073322,0.14393683,0.236999436,2.045475113,0.850452489,0.221493213,0.349125776,0.323068246,0.234179357,0.181900452,0.150592217,0.150592217,,0.147772138,3.119004525,0.176696833,0.264253394,0.159954879,0.181725888,0.215454033,0.417647059,0.197067118,0.530769231,1.922171946,0.446832579,0.473076923,2.308371041,0.167399887,0.471517202,0.381447964,0.159052453,0.554298643,0.25520362,0.484162896,4.229411765,0.263348416,1
1.347339527,0.717713401,0.181888545,0.166173986,1.582706767,1.060039805,0.327702703,0.280296329,1.475717905,0.118863335,1.020481419,0.615498311,0.353885135,0.308488176,1.910261824,0.349873311,0.836993243,1.246130031,0.1036046,0.1036046,0.236908784,0.683989385,0.633657095,0.561866554,0.937748784,0.794552365,0.18697479,0.129478107,0.231203008,1.940878378,0.822212838,0.216427365,0.366430783,0.312030075,0.189849624,0.16722973,0.142525431,0.145400265,,0.121295887,2.804265203,0.168074324,0.244721284,0.15247678,0.166850951,0.216718266,0.404349662,0.183547103,0.505489865,1.728040541,0.406461149,0.39379223,2.157728041,0.155462185,0.444272446,0.357896959,0.153803627,0.448902027,0.228673986,0.421030405,4.020692568,0.226351351,1
1.393823449,0.787100301,0.218912271,0.192948893,1.574883848,1.045777535,0.356654824,0.269062585,1.424706204,0.102896966,0.953812517,0.614648811,0.375512435,0.320852692,1.766329598,0.441104127,0.891773709,1.077480186,0.10426346,0.10426346,0.269199235,0.677234217,0.838480459,0.55097021,0.98305548,0.822629134,0.190762503,0.099754031,0.245285597,1.783820716,0.711943154,0.237769882,0.400792566,0.251571468,0.228614376,0.179557256,0.16602897,0.144438371,,0.132959825,2.594698005,0.178190763,0.258540585,0.165345723,0.169171905,0.193222192,0.394643345,0.233123804,0.573927303,1.831374693,0.494124078,0.469527193,2.19786827,0.19363214,0.430308828,0.399836021,0.164252528,0.547144028,0.318939601,0.491117792,3.558895873,0.26591965,1
1.531773633,0.746724891,0.177128821,0.241226684,1.554312227,1.031386463,0.416376857,0.260917031,1.640847297,0.105758734,1.091368954,0.699019918,0.426177679,0.384445147,2.034144799,0.5042681,1.035093266,1.144377729,0.097980349,0.097980349,0.346506481,0.657068777,0.859943092,0.538412899,0.929039301,0.934555801,0.193504367,0.133324236,0.255049127,2.082832754,0.839076826,0.288017705,0.413891921,0.29121179,0.216975983,0.21877964,0.165393013,0.147379913,,0.125545852,2.87006007,0.202023396,0.306670882,0.15010917,0.165938865,0.19268559,0.472020234,0.206741266,0.651596586,1.96522289,0.550742966,0.498261144,2.482137212,0.222434498,0.40625,0.447992412,0.155977074,0.596901676,0.39203288,0.562440721,4.109705975,0.296553905,1
1.216848259,0.740990991,0.181869369,0.193994154,1.584881757,1.045326577,0.327664098,0.251126126,1.352112676,0.104448198,0.910975286,0.588094605,0.365399947,0.304278501,1.705022588,0.410045177,0.854371512,1.238457207,0.110078829,0.110078829,0.292319957,0.688344595,0.672601648,0.521126761,0.958333333,0.774647887,0.192989865,0.137528153,0.244650901,1.800956683,0.733988839,0.251660909,0.406109234,0.313907658,0.269003378,0.183630082,0.157657658,0.149774775,,0.132460586,2.401541323,0.178049429,0.247408982,0.152730856,0.154279279,0.204673423,0.404996014,0.243806306,0.552218974,1.51767207,0.439808663,0.445920808,2.053414829,0.179757883,0.389358108,0.386925326,0.161317568,0.478341749,0.30029232,0.450969971,3.381344672,0.243954292,1
1.260097919,0.704835407,0.225862341,0.188188494,1.402583084,0.945818239,0.309669523,0.239407781,1.222766218,0.090722948,0.806915545,0.551713586,0.335985312,0.29130967,1.421052632,0.485312118,0.82619339,0.981414396,0.075444952,0.075444952,0.243268054,0.620412663,0.827111383,0.488372093,0.902031816,0.732864137,0.17908332,0.117341314,0.245077965,1.414932681,0.685740514,0.215422277,0.372814616,0.170105528,0.222554733,0.177172583,0.172468105,0.106315955,,0.113718696,2.119339045,0.1624847,0.238066095,0.156717593,0.155930068,0.162860293,0.366585067,0.267758702,0.564565483,1.689412485,0.486842105,0.430232558,1.913402693,0.196251378,0.411245865,0.382802938,0.142699638,0.549571603,0.330171359,0.480110159,2.873623011,0.237760098,1
1.213021492,0.684521906,0.182283339,0.191845765,1.403901503,0.96642149,0.32806574,0.225135913,1.261694058,0.099456348,0.829646018,0.555941846,0.345448799,0.316055626,1.512958281,0.455436157,0.882743363,0.994403582,0.091461465,0.091461465,0.268015171,0.619923249,0.800252845,0.514854614,0.853693636,0.76517067,0.180364567,0.13559322,0.233290694,1.487357775,0.686156764,0.250632111,0.342500799,0.232651103,0.215222258,0.187737042,0.179724976,0.136552606,,0.12120243,2.104930468,0.162136536,0.248735777,0.135913016,0.152542373,0.179245283,0.445006321,0.217620723,0.586599241,1.678571429,0.500316056,0.40676359,1.957016435,0.17396866,0.40821874,0.408343869,0.143428206,0.520859671,0.340391909,0.474399494,2.978824273,0.236409608,1
1.125960061,0.62682168,0.174553791,0.19109063,1.42492222,1.020140822,0.301382488,0.244309808,1.205529954,0.10119535,0.824884793,0.532411674,0.349308756,0.287250384,1.421198157,0.428571429,0.871889401,1.030948092,0.09317177,0.09317177,0.292473118,0.640412641,0.681105991,0.485099846,0.890453578,0.727803379,0.183887342,0.128541019,0.235467496,1.462365591,0.695852535,0.223041475,0.388570493,0.239233666,0.218929098,0.185560676,0.159325364,0.128377272,,0.125102342,2.044239631,0.169892473,0.238095238,0.142459473,0.146880629,0.172588832,0.4,0.208285574,0.566513057,1.537941628,0.470660522,0.421198157,1.892165899,0.165875225,0.361061077,0.361290323,0.136400851,0.494930876,0.32688172,0.459293395,2.847004608,0.224270353,1
1.603736388,1.223801767,0.211461573,0.175835524,2.221383089,1.788785231,0.348291401,0.355595044,2.128989861,0.124734686,2.40781074,1.008636876,0.400675929,0.446958318,2.747559144,0.368757041,0.799380398,1.649982724,0.148773385,0.148773385,0.245963199,0.833703539,0.645043184,0.627581675,0.605804827,1.083176868,0.172713362,0.119354361,0.303667506,1.765114532,1.022812617,0.197897109,0.571351004,0.676686905,0.158102572,0.16804356,0.148822745,0.219754183,0.120884545,0.185793968,4.643822756,0.232256853,0.322474653,0.248877042,0.202872797,0.22079076,0.361903868,,0.537645513,1.808111153,0.538302666,0.534547503,2.930717236,0.127400168,0.54124093,0.358148704,0.353719335,0.527037176,0.214513706,0.488265115,5.915039429,0.271216673,1
1.854728447,1.216306559,0.222265284,0.180972275,2.215773665,1.763879469,0.36270414,0.350498983,2.196448918,0.121596745,2.4738891,1.04101785,0.414830991,0.464963919,2.801842005,0.388340296,0.823205469,1.63898847,0.14766011,0.14766011,0.260634258,0.838387753,0.678598557,0.651253323,0.61268288,1.122293961,0.167280302,0.124939444,0.320414688,1.807823775,1.053551082,0.202810482,0.569082453,0.637341343,0.163404709,0.172901633,0.162581145,0.211704292,0.128960372,0.18922585,4.892802886,0.259020129,0.332985188,0.248037981,0.205745567,0.215579886,0.365742499,,0.561716673,1.960691227,0.563520699,0.550037979,2.992688948,0.134822207,0.525966476,0.395366502,0.34308691,0.537124953,0.234523357,0.506551462,5.975028485,0.27535131,1
1.956427426,1.200436235,0.227445703,0.191738187,2.098199369,1.672823464,0.368386306,0.351726378,2.238517401,0.124837572,2.578232576,1.056587758,0.410921437,0.470055645,2.856078468,0.405639913,0.867207394,1.564924819,0.14316874,0.14316874,0.259549184,0.806385743,0.730547958,0.64434594,0.603165027,1.135150429,0.182244292,0.120614442,0.313996659,1.783551825,1.025841743,0.205130623,0.537033599,0.590310006,0.160293299,0.17089503,0.166326341,0.204102469,0.129153518,0.18275478,4.804017731,0.258794681,0.340375365,0.236124002,0.208975311,0.200900316,0.379420919,,0.573139677,2.147882675,0.598415543,0.555031595,3.073847024,0.124327084,0.508214219,0.383853626,0.335483572,0.574931623,0.235216448,0.539469961,5.927379044,0.283127417,1
1.661240974,1.15195295,0.207185323,0.175376331,2.207185323,1.65134565,0.335699425,0.341942083,1.949822543,0.117113086,1.748133643,0.86219557,0.405947864,0.393464692,2.418431037,0.354546567,0.76135112,1.68222208,0.140062648,0.140062648,0.250642516,0.844211468,0.639823767,0.568229103,0.724477402,0.959980419,0.166144601,0.122610752,0.292143451,2.312324073,0.906988129,0.218210745,0.571437704,0.598989964,0.156108163,0.165830376,0.148373074,0.206737838,0.127660935,0.181998338,4.039652429,0.209154326,0.292497858,0.230262737,0.202582625,0.207313175,0.374128014,,0.521478399,1.733692327,0.468363725,0.493452454,2.606780076,0.145496388,0.561720898,0.342430547,0.292974493,0.479133521,0.202056052,0.467751805,5.808101824,0.267531514,1
1.861592565,1.149328434,0.213443994,0.182115046,2.212113533,1.629054739,0.354684753,0.355993411,1.998116051,0.114546376,1.801306204,0.897261994,0.416101482,0.411203215,2.564556644,0.387967847,0.792514444,1.660352255,0.140775469,0.140775469,0.270283848,0.854092752,0.694297915,0.587038433,0.731500253,1.006154233,0.169221997,0.131208819,0.313862139,2.375282592,0.917357448,0.223687516,0.55993411,0.576849975,0.180372529,0.173700075,0.165103903,0.204004055,0.121388748,0.18385707,4.089927154,0.218538056,0.308590806,0.236061835,0.2093259,0.207108464,0.378171314,,0.560035167,1.843255463,0.503014318,0.502260739,2.757975383,0.148314749,0.534845413,0.360085406,0.301951343,0.500879176,0.217030897,0.496232102,6.006656619,0.275558905,1
1.983516484,1.118903742,0.222425685,0.203046953,2.085820668,1.54532137,0.365384615,0.354696942,2.035589411,0.118598547,1.891233766,0.933316683,0.424325674,0.421203796,2.576048951,0.406218781,0.85964036,1.61081609,0.138192028,0.138192028,0.268856144,0.82530672,0.767357642,0.595904096,0.73362632,1.049575425,0.172556919,0.128731002,0.318195691,2.406218781,0.917832168,0.233016983,0.54696942,0.529756455,0.176219252,0.171328671,0.171580297,0.199902338,0.126838796,0.179515351,4.313186813,0.221028971,0.321303696,0.227919185,0.214368553,0.196911433,0.401848152,,0.573801199,1.991008991,0.538211788,0.501373626,2.831168831,0.136727095,0.512116218,0.366883117,0.298297015,0.532342657,0.231768232,0.529220779,6.368256743,0.281593407,1
