feature_18,feature_45,feature_68,feature_23,feature_64,feature_63,feature_13,feature_48,feature_17,feature_60,feature_24,feature_16,feature_22,feature_3,feature_32,feature_41,feature_36,feature_77,feature_54,feature_71,feature_14,feature_67,feature_37,feature_1,feature_47,feature_15,feature_46,feature_58,feature_62,feature_8,feature_11,target
1.711026056,0.908532644,0.178474467,0.175621964,1.68332256,1.127407886,0.383630208,0.28539108,1.897836008,0.132579186,1.491240983,0.790961284,0.386132784,0.377741793,2.620197262,0.407478286,0.872368615,1.297220427,0.138655462,0.138655462,0.29942588,0.67498384,0.796702488,0.743117916,0.94272786,0.956131312,0.191338074,0.13697479,0.233484163,2.277491535,1.081554541,1
1.525172891,0.893488372,0.176079734,0.163070539,1.693820598,1.137009967,0.346196404,0.278737542,1.753803596,0.129568106,1.348547718,0.727524205,0.357399723,0.351590595,2.422959889,0.36473029,0.818118949,1.363189369,0.111362126,0.111362126,0.250207469,0.684252492,0.66417704,0.711479945,0.963388704,0.894467497,0.193156146,0.136345515,0.235149502,2.118810512,1.07593361,1
1.521097628,0.885729759,0.174248578,0.165609487,1.791835906,1.14798267,0.342112521,0.281004603,1.757170436,0.129637151,1.345421953,0.742553778,0.362520684,0.350110314,2.415471594,0.35452289,0.831081081,1.404481451,0.112036285,0.112036285,0.243243243,0.713850528,0.611141754,0.704633205,0.975494178,0.894373966,0.196723531,0.133563499,0.237544002,2.10728075,1.065637066,1
1.654792988,0.890399602,0.195655778,0.18537859,1.6362129,1.148731554,0.3769116,0.291245233,1.711115256,0.118719947,1.289444237,0.730511003,0.403767251,0.356396867,2.328422231,0.4000373,0.876725103,1.170038136,0.111507213,0.111507213,0.264826557,0.67924059,0.774337934,0.677359194,0.9568065,0.895188363,0.189935334,0.130658266,0.229646825,2.259045132,0.977620291,1
1.333063209,0.85944179,0.188165284,0.158184765,1.65702791,1.102087,0.323824959,0.280445897,1.469692058,0.126812505,1.070340357,0.613614263,0.338897893,0.312479741,2.00713128,0.337439222,0.764829822,1.272986338,0.100578325,0.100578325,0.230145867,0.685692733,0.605024311,0.591572123,0.97837566,0.768557536,0.193864722,0.14231833,0.22864806,1.975688817,0.838573744,1
1.403411069,0.857766216,0.179575396,0.173512008,1.652261475,1.102290845,0.337278107,0.261139549,1.563696485,0.123269279,1.123564219,0.667942917,0.378698225,0.319700661,2.112077967,0.342151062,0.831534981,1.279936226,0.110682219,0.110682219,0.248868778,0.702525803,0.617298991,0.618517229,1.000503482,0.831360947,0.186120668,0.131408912,0.227993623,2.127044901,0.871388792,1
1.671169073,0.804103243,0.194352526,0.197019096,1.562761968,1.116589455,0.388448999,0.283256122,1.655798789,0.107875579,1.136003726,0.692594318,0.397997205,0.387750349,2.078947368,0.433628319,0.909874243,1.178248401,0.104897419,0.104897419,0.321145785,0.679020516,0.828598044,0.702608291,0.954555482,0.900791803,0.19159497,0.130266931,0.237480697,2.091057289,0.886353051,1
1.516289593,0.768527919,0.192329385,0.184162896,1.611957135,1.062380147,0.369457014,0.282910321,1.580316742,0.110434292,1.112217195,0.654751131,0.37760181,0.349773756,2.043438914,0.413800905,0.883936652,1.219966159,0.112351946,0.112351946,0.27918552,0.691483362,0.720135747,0.598868778,0.963338973,0.85,0.190073322,0.14393683,0.236999436,2.045475113,0.850452489,1
1.347339527,0.717713401,0.181888545,0.166173986,1.582706767,1.060039805,0.327702703,0.280296329,1.475717905,0.118863335,1.020481419,0.615498311,0.353885135,0.308488176,1.910261824,0.349873311,0.836993243,1.246130031,0.1036046,0.1036046,0.236908784,0.683989385,0.633657095,0.561866554,0.937748784,0.794552365,0.18697479,0.129478107,0.231203008,1.940878378,0.822212838,1
1.393823449,0.787100301,0.218912271,0.192948893,1.574883848,1.045777535,0.356654824,0.269062585,1.424706204,0.102896966,0.953812517,0.614648811,0.375512435,0.320852692,1.766329598,0.441104127,0.891773709,1.077480186,0.10426346,0.10426346,0.269199235,0.677234217,0.838480459,0.55097021,0.98305548,0.822629134,0.190762503,0.099754031,0.245285597,1.783820716,0.711943154,1
1.531773633,0.746724891,0.177128821,0.241226684,1.554312227,1.031386463,0.416376857,0.260917031,1.640847297,0.105758734,1.091368954,0.699019918,0.426177679,0.384445147,2.034144799,0.5042681,1.035093266,1.144377729,0.097980349,0.097980349,0.346506481,0.657068777,0.859943092,0.538412899,0.929039301,0.934555801,0.193504367,0.133324236,0.255049127,2.082832754,0.839076826,1
1.216848259,0.740990991,0.181869369,0.193994154,1.584881757,1.045326577,0.327664098,0.251126126,1.352112676,0.104448198,0.910975286,0.588094605,0.365399947,0.304278501,1.705022588,0.410045177,0.854371512,1.238457207,0.110078829,0.110078829,0.292319957,0.688344595,0.672601648,0.521126761,0.958333333,0.774647887,0.192989865,0.137528153,0.244650901,1.800956683,0.733988839,1
1.260097919,0.704835407,0.225862341,0.188188494,1.402583084,0.945818239,0.309669523,0.239407781,1.222766218,0.090722948,0.806915545,0.551713586,0.335985312,0.29130967,1.421052632,0.485312118,0.82619339,0.981414396,0.075444952,0.075444952,0.243268054,0.620412663,0.827111383,0.488372093,0.902031816,0.732864137,0.17908332,0.117341314,0.245077965,1.414932681,0.685740514,1
1.213021492,0.684521906,0.182283339,0.191845765,1.403901503,0.96642149,0.32806574,0.225135913,1.261694058,0.099456348,0.829646018,0.555941846,0.345448799,0.316055626,1.512958281,0.455436157,0.882743363,0.994403582,0.091461465,0.091461465,0.268015171,0.619923249,0.800252845,0.514854614,0.853693636,0.76517067,0.180364567,0.13559322,0.233290694,1.487357775,0.686156764,1
1.125960061,0.62682168,0.174553791,0.19109063,1.42492222,1.020140822,0.301382488,0.244309808,1.205529954,0.10119535,0.824884793,0.532411674,0.349308756,0.287250384,1.421198157,0.428571429,0.871889401,1.030948092,0.09317177,0.09317177,0.292473118,0.640412641,0.681105991,0.485099846,0.890453578,0.727803379,0.183887342,0.128541019,0.235467496,1.462365591,0.695852535,1
1.603736388,1.223801767,0.211461573,0.175835524,2.221383089,1.788785231,0.348291401,0.355595044,2.128989861,0.124734686,2.40781074,1.008636876,0.400675929,0.446958318,2.747559144,0.368757041,0.799380398,1.649982724,0.148773385,0.148773385,0.245963199,0.833703539,0.645043184,0.627581675,0.605804827,1.083176868,0.172713362,0.119354361,0.303667506,1.765114532,1.022812617,1
1.854728447,1.216306559,0.222265284,0.180972275,2.215773665,1.763879469,0.36270414,0.350498983,2.196448918,0.121596745,2.4738891,1.04101785,0.414830991,0.464963919,2.801842005,0.388340296,0.823205469,1.63898847,0.14766011,0.14766011,0.260634258,0.838387753,0.678598557,0.651253323,0.61268288,1.122293961,0.167280302,0.124939444,0.320414688,1.807823775,1.053551082,1
1.956427426,1.200436235,0.227445703,0.191738187,2.098199369,1.672823464,0.368386306,0.351726378,2.238517401,0.124837572,2.578232576,1.056587758,0.410921437,0.470055645,2.856078468,0.405639913,0.867207394,1.564924819,0.14316874,0.14316874,0.259549184,0.806385743,0.730547958,0.64434594,0.603165027,1.135150429,0.182244292,0.120614442,0.313996659,1.783551825,1.025841743,1
1.661240974,1.15195295,0.207185323,0.175376331,2.207185323,1.65134565,0.335699425,0.341942083,1.949822543,0.117113086,1.748133643,0.86219557,0.405947864,0.393464692,2.418431037,0.354546567,0.76135112,1.68222208,0.140062648,0.140062648,0.250642516,0.844211468,0.639823767,0.568229103,0.724477402,0.959980419,0.166144601,0.122610752,0.292143451,2.312324073,0.906988129,1
1.861592565,1.149328434,0.213443994,0.182115046,2.212113533,1.629054739,0.354684753,0.355993411,1.998116051,0.114546376,1.801306204,0.897261994,0.416101482,0.411203215,2.564556644,0.387967847,0.792514444,1.660352255,0.140775469,0.140775469,0.270283848,0.854092752,0.694297915,0.587038433,0.731500253,1.006154233,0.169221997,0.131208819,0.313862139,2.375282592,0.917357448,1
1.983516484,1.118903742,0.222425685,0.203046953,2.085820668,1.54532137,0.365384615,0.354696942,2.035589411,0.118598547,1.891233766,0.933316683,0.424325674,0.421203796,2.576048951,0.406218781,0.85964036,1.61081609,0.138192028,0.138192028,0.268856144,0.82530672,0.767357642,0.595904096,0.73362632,1.049575425,0.172556919,0.128731002,0.318195691,2.406218781,0.917832168,1
1.594967046,1.084002189,0.220722364,0.174206111,2.257022984,1.566399124,0.325344518,0.351331631,1.760934691,0.116380883,1.436339125,0.752846016,0.396494907,0.363541043,2.225134811,0.357549431,0.763031756,1.727380518,0.132068588,0.132068588,0.253894548,0.867201751,0.645895746,0.522917915,0.776267785,0.876123427,0.172382342,0.135625684,0.303265232,2.481426004,0.799880168,1
1.849892009,1.026522422,0.206508463,0.185128047,2.188536032,1.496859187,0.344800987,0.34252312,1.850663376,0.110190194,1.495217525,0.802992903,0.414841098,0.385529158,2.366244986,0.387226165,0.78771984,1.650846275,0.133310068,0.133310068,0.26349892,0.848106788,0.711045973,0.530854674,0.740359449,0.923788954,0.169865643,0.145611586,0.320799162,2.549676026,0.819962974,1
1.995498991,1.070797977,0.217879489,0.220549433,2.128739179,1.475357847,0.361011951,0.346790092,1.91292876,0.113825319,1.576129132,0.842309483,0.424336489,0.39158777,2.387552382,0.412851156,0.849914636,1.555326991,0.127624925,0.127624925,0.276579233,0.82454787,0.786745305,0.534999224,0.748350047,0.978891821,0.175366418,0.126167824,0.312676781,2.6034456,0.839670961,1
1.685093404,0.983950328,0.223523899,0.193671369,2.216377694,1.499297095,0.344452917,0.343134958,1.821768967,0.108247423,1.40773923,0.759054518,0.430232558,0.370568052,2.191574533,0.39306138,0.815287838,1.655576382,0.135074977,0.135074977,0.284216546,0.915417057,0.694052612,0.519443385,0.785731022,0.893823866,0.181935333,0.144564199,0.313378632,2.749142204,0.787266489,1
1.856333774,0.995373583,0.21987046,0.198602983,2.188295165,1.495951885,0.3518973,0.360050891,1.8274495,0.10721721,1.392486313,0.77024731,0.443458561,0.38436851,2.240513498,0.407211629,0.828204644,1.681702521,0.126185519,0.126185519,0.287710025,0.904811474,0.735699453,0.508589768,0.815752949,0.919388333,0.177423086,0.144922508,0.330326162,2.746837833,0.781952048,1
1.997731998,0.99030837,0.225881057,0.207144207,2.081277533,1.406387665,0.371763372,0.338656388,1.857871858,0.102312775,1.443961444,0.812133812,0.443772444,0.383670384,2.207900208,0.434889435,0.856170856,1.585792952,0.129845815,0.129845815,0.298998299,0.86784141,0.815346815,0.516537517,0.780726872,0.96012096,0.179955947,0.137555066,0.331057269,2.758079758,0.795879796,1
1.623518687,0.934824634,0.223418945,0.198040109,2.098729633,1.456365645,0.347082954,0.325186413,1.718322698,0.098315382,1.486326345,0.710118505,0.443710119,0.36030082,2.076800365,0.383090246,0.817228806,1.615575808,0.129798398,0.129798398,0.283272562,0.923777962,0.715360073,0.454421149,0.785832643,0.871467639,0.172604253,0.132283899,0.308478321,2.586144029,0.731084777,1
1.767787692,0.951755562,0.220316269,0.215282544,2.066604128,1.394398285,0.360558225,0.320959528,1.765042324,0.099303136,1.269274765,0.741020361,0.483413407,0.371539693,2.132692748,0.412948982,0.858156028,1.561913696,0.113106406,0.113106406,0.308396248,0.883945323,0.773507207,0.471745596,0.778745645,0.896133608,0.173009917,0.122085232,0.333556687,2.592541752,0.760466712,1
1.915388087,0.934901961,0.212156863,0.21683213,2.01124183,1.357647059,0.365072202,0.324183007,1.757220217,0.099346405,1.272111913,0.753610108,0.457355596,0.360785199,2.082581227,0.436371841,0.88898917,1.530457516,0.114379085,0.114379085,0.310243682,0.858431373,0.84183213,0.481272563,0.775163399,0.92599278,0.176601307,0.13254902,0.331633987,2.576940433,0.756543321,1
1.586725178,1.327948595,0.219493154,0.160394953,2.495856354,1.926975739,0.324300603,0.349267355,2.129456939,0.137581071,2.046077894,0.864399342,0.382446517,0.40296215,2.662314866,0.336478332,0.794624246,1.680398751,0.149351429,0.149351429,0.24509051,0.92679558,0.636313769,0.560614372,0.900372328,1.051563357,0.177516214,0.130554888,0.311554168,1.892484915,0.832473944,1
1.745405405,1.365404116,0.229048613,0.161513514,2.57148822,1.891738741,0.324864865,0.354011333,2.107783784,0.139815091,2.045189189,0.887351351,0.393297297,0.401297297,2.665513514,0.344864865,0.800216216,1.720906651,0.143155383,0.143155383,0.238810811,0.933373099,0.662378378,0.516108108,0.874500447,1.074594595,0.177214435,0.133074858,0.334685356,1.854378378,0.843351351,1
1.940245478,1.31641568,0.229796528,0.170865633,2.384584435,1.782503736,0.336024978,0.353776296,2.102067183,0.142200253,2.099698536,0.91042205,0.3916882,0.417958656,2.683677864,0.366602067,0.829888028,1.645763881,0.140878262,0.140878262,0.253122308,0.895160363,0.723621878,0.507321275,0.848373376,1.115094746,0.184331532,0.127370962,0.307793999,1.832041344,0.832687339,1
1.601646435,1.193611219,0.216361511,0.16422492,2.579898714,1.745695364,0.32928701,0.337358785,2.0113018,0.135410986,1.682712432,0.796846658,0.402120832,0.376029022,2.538161016,0.345332775,0.798102414,1.699259836,0.151928321,0.151928321,0.255616018,0.916244644,0.649644203,0.505092786,0.925126607,1.015766709,0.171562135,0.132606155,0.309154655,2.663038928,0.719966513,1
1.730094655,1.231489296,0.228727077,0.173719376,2.520524822,1.718560577,0.33672049,0.351876007,2.051503341,0.133660707,1.666341871,0.820016704,0.40701559,0.381124722,2.542455457,0.35857461,0.806514477,1.705363309,0.148776184,0.148776184,0.260996659,0.92212077,0.693903118,0.479120267,0.910764981,1.043847439,0.176244917,0.140566255,0.316274074,2.652561247,0.729955457,1
1.868248773,1.229820713,0.234359634,0.180714675,2.463348211,1.679173916,0.343426077,0.362735457,2.032051282,0.138134503,1.721767594,0.834833606,0.40248227,0.385842881,2.539416258,0.370840153,0.831696672,1.68242681,0.154020728,0.154020728,0.262956901,0.905060897,0.73690671,0.457992362,0.935244724,1.058237861,0.183145472,0.128375823,0.329525683,2.652073104,0.711811238,1
1.485279358,1.060021971,0.216818136,0.177484108,2.450314591,1.584240487,0.316159251,0.341755718,1.835061894,0.132028363,1.385413182,0.694546671,0.398962864,0.342756775,2.254934761,0.340414854,0.777350284,1.653051034,0.103565365,0.103565365,0.256774841,0.875162289,0.644362663,0.420541987,0.950364526,0.94061559,0.169180066,0.140816938,0.30740038,2.724322516,0.643860823,1
1.662129566,1.008528785,0.226788137,0.185561682,2.407927893,1.524229502,0.339076499,0.348032564,1.91540317,0.127737934,1.422639559,0.742074431,0.422294969,0.357512061,2.324603722,0.348897312,0.814093728,1.653808878,0.143438651,0.143438651,0.266884907,0.846191122,0.715368711,0.437456926,0.921593332,0.995864921,0.167183563,0.142760225,0.342798992,2.77911785,0.630427292,1
1.805461902,1.075528118,0.237870165,0.195718139,2.390855599,1.507282724,0.343391773,0.358830906,1.922960216,0.137069548,1.48128793,0.771915037,0.435603506,0.361935266,2.322993931,0.383513149,0.838334457,1.607118742,0.14642616,0.14642616,0.280681052,0.849040224,0.732805125,0.403742414,0.953795698,1.01146325,0.193016302,0.145075721,0.362207003,2.754551585,0.630310182,1
1.335804133,0.826752938,0.248646507,0.188230009,2.397068533,1.434174039,0.311769991,0.315858973,1.663072776,0.090717021,1.242587601,0.676774483,0.437556155,0.324573226,2.037511231,0.372192273,0.784591195,1.739865311,0.122540605,0.122540605,0.272012579,0.987587482,0.624663073,0.383423181,0.894361548,0.905211141,0.16585237,0.122936749,0.306087416,2.618598383,0.619721473,1
1.355973997,0.843824072,0.262048986,0.196144362,2.384382407,1.445088228,0.317193454,0.327495391,1.696704775,0.105609692,1.207576777,0.674288276,0.418516028,0.338937458,2.059403721,0.352387357,0.779197489,1.718461944,0.128127469,0.128127469,0.272360457,0.961285225,0.642681013,0.38264963,0.907426916,0.889262497,0.175138267,0.138530419,0.324993416,2.672046626,0.599193006,1
1.342643501,0.880646443,0.260564313,0.193534198,2.325606041,1.408133528,0.329228062,0.34560869,1.683967451,0.096569082,1.206509787,0.680888498,0.421376732,0.334286343,1.991422916,0.354519463,0.773477018,1.690157637,0.126506822,0.126506822,0.270288102,0.956285601,0.651638443,0.396305256,0.90952444,0.882779855,0.172340707,0.133925023,0.357928202,2.64438091,0.585880801,1
1.25770235,0.826388889,0.260582011,0.21227154,2.406084656,1.667989418,0.307049608,0.322089947,1.590861619,0.10218254,1.14386423,0.628720627,0.425326371,0.308093995,1.950652742,0.323759791,0.765796345,1.73015873,0.131944444,0.131944444,0.278590078,1.002645503,0.631070496,0.378328982,0.940806878,0.866579634,0.169808201,0.135582011,0.353505291,2.548563969,0.551174935,1
1.343824385,0.825961074,0.255589513,0.207352552,2.368988258,1.588064983,0.316053954,0.325719801,1.620206295,0.094740228,1.1785242,0.617297011,0.466543243,0.326368686,1.969584766,0.353874636,0.798201534,1.633585331,0.131253016,0.131253016,0.291721767,0.944506997,0.650092568,0.366569691,0.905742319,0.889182756,0.169213447,0.134309152,0.327006595,2.633430309,0.617297011,1
1.342633638,0.821182503,0.24515302,0.201564537,2.292741548,1.597019708,0.322033898,0.331998077,1.667275098,0.093574748,1.126466754,0.646153846,0.450847458,0.331942634,1.960886571,0.349674055,0.766883963,1.613042782,0.129626662,0.129626662,0.302477184,0.922768787,0.658670143,0.385658409,0.88831918,0.871447197,0.169524115,0.131869893,0.366768146,2.612516297,0.583833116,1
1.171963947,1.282226133,0.239624578,0.144568311,2.396539082,2.06855844,0.283088235,0.337366183,1.704696395,0.146355771,1.318666983,0.904055977,0.331593928,0.315109108,2.063211575,0.277514231,0.721062619,1.817861857,0.138143423,0.138143423,0.251897533,0.845871829,0.566413662,0.3778463,0.892726206,0.845588235,0.158747617,0.127364716,0.28977856,3.391129032,0.643145161,1
1.253401573,1.27192406,0.232931727,0.152415429,2.373932092,2.050894487,0.296217701,0.323475721,1.773686182,0.148886455,1.405442517,0.94669829,0.352015978,0.333042067,2.184621146,0.297091499,0.775683435,1.769404892,0.136911281,0.136911281,0.241168393,0.865498357,0.601797528,0.39071277,0.876159182,0.885657221,0.158086893,0.127126689,0.317196057,3.513543877,0.674447635,1
1.302758018,1.231374531,0.238160554,0.157494072,2.327461738,1.978559053,0.298390116,0.367239388,1.818420067,0.150736356,1.453637839,0.985648321,0.360539124,0.342568326,2.227754898,0.305129165,0.765755647,1.723144672,0.134709789,0.134709789,0.242730563,0.85034652,0.628728316,0.395357544,0.874314178,0.902283789,0.159688132,0.123881028,0.300750794,3.511543741,0.663297142,1
1.17053896,1.113975457,0.227421206,0.159159159,2.323386598,1.871810718,0.291923502,0.315264412,1.663821716,0.14054913,1.189031136,0.851272325,0.381223329,0.322269638,2.066698277,0.311363996,0.756756757,1.682969895,0.137724022,0.137724022,0.240872451,0.824490156,0.599652284,0.384858543,0.861657985,0.812707444,0.149995586,0.124216474,0.290721285,3.867235657,0.607554923,1
1.189112649,1.113038764,0.238547032,0.159219635,2.380771664,1.89446101,0.294052863,0.323393874,1.652769037,0.141682479,1.173851479,0.846601636,0.369572058,0.316708622,2.056324733,0.317809943,0.741976086,1.753591759,0.142314991,0.142314991,0.248269352,0.860666847,0.609502832,0.356513531,0.860124695,0.835431089,0.158850637,0.13174302,0.311737598,3.844398993,0.597388295,1
1.287505953,1.167392488,0.240518962,0.157485315,2.352476864,1.89602613,0.302428957,0.331700236,1.699476107,0.142533116,1.210985871,0.885061121,0.370852516,0.32354342,2.105254802,0.330052389,0.771709795,1.72409726,0.139539104,0.139539104,0.251309732,0.856741063,0.64534053,0.362914748,0.87143894,0.834100651,0.16231174,0.134549084,0.322355289,3.859183997,0.588347357,1
1.078682706,0.954751131,0.228564799,0.168802997,2.274277758,1.730363151,0.289489253,0.317438218,1.548806941,0.14015547,0.989745612,0.761782686,0.38315914,0.303490436,1.845395386,0.323802011,0.751331098,1.626290753,0.133658197,0.133658197,0.257345691,0.797540318,0.626700848,0.359692368,0.828170321,0.778347466,0.153382063,0.122055923,0.310592876,3.681325182,0.545848945,1
1.093811203,0.985923823,0.23456352,0.193497846,2.264726757,1.751715164,0.292792793,0.31996688,1.519584802,0.143245801,1.001175088,0.774383079,0.406580494,0.30297689,1.859968664,0.325303564,0.74951038,1.61497516,0.139105749,0.139105749,0.25342734,0.829548143,0.637289463,0.379945163,0.859593092,0.787700744,0.158977999,0.125621008,0.316181689,3.69800235,0.511946729,1
1.156828704,1.031772575,0.242355471,0.171103395,2.285355948,1.750477783,0.294753086,0.326684185,1.514660494,0.138318204,1.012152778,0.78125,0.372878086,0.295910494,1.865933642,0.330246914,0.763117284,1.586359293,0.139154324,0.139154324,0.257137346,0.839225991,0.644675926,0.328703704,0.883301481,0.763695988,0.161490683,0.126851409,0.329431438,3.71412037,0.509259259,1
1.033426835,0.87572574,0.227398396,0.176951847,2.175006912,1.614735969,0.290088827,0.319878352,1.465638149,0.13422726,0.893641889,0.697054698,0.381954184,0.296166433,1.691912108,0.359747546,0.771154745,1.538291402,0.140586121,0.140586121,0.269518467,0.801769422,0.66058906,0.346891071,0.830522532,0.736792894,0.155792093,0.132844899,0.303013547,3.471482001,0.528517999,1
1.012640772,0.903578947,0.246315789,0.17789014,2.188631579,1.635508772,0.288899104,0.315087719,1.434153068,0.144701754,0.904159963,0.704895426,0.377384509,0.301080211,1.797517812,0.339921857,0.761204321,1.577964912,0.14077193,0.14077193,0.257871754,0.831719298,0.654792002,0.33923236,0.871719298,0.730176971,0.163087719,0.135719298,0.31522807,3.416226155,0.503332567,1
1.097030629,0.945804443,0.241686713,0.179565116,2.227253431,1.643837555,0.301847089,0.314419131,1.460603227,0.141927268,0.988075754,0.729717091,0.386953472,0.310731821,1.736731354,0.375964461,0.784428338,1.547757181,0.142210273,0.142210273,0.255552958,0.827649639,0.671498714,0.341360767,0.854393661,0.744447042,0.158200085,0.130465544,0.321918777,3.452887538,0.498714052,1
